"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
625654																																																																																																																																		2367371	21553	0	3831	1417773	163406	147359	16047	0	0	0	0	0	0	259566	669837	3597	2331	0	0	0	0	10100	4001	6099	0	0	72679	2294	4174	0	50223	453700	710412	177163	1012366	15459	15459	0	0	0	15459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	348	0	0	0	348	155141	77571	0	0	603	76968	547909	710412	179150	1153492	0	142082	89575	1153492	1413942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625757																																																																																																																																		321217	1425	0	0	136856																																																																												136856																															
625850																																																																																																																																		303579	3329																																																																																																														
625953																																																																																																																																		157450	496	0	0	67859																																																																												67859																															
626101																																																																																																																																		1375177	13602																																																																																																														
627108																																																																																																																																		834026	4637	0	0	601581	56328	51131	5197	0	0	0	0	0	0	53192	85621	0	17297	0	0	0	0	0	0	0	0	0	38044	5	389	745	30158	110950	91828	380376	185716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48498	24249	0	0	10028	14221	110950	91828	390404	199937	0	18366	195202	199937	601581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627377																																																																																																																																		40992	78	0	0	12578																																																																												12578																															
627854																																																																																																																																		265605	2064																																																																																																														
628039																																																																																																																																		128441	1904	0	1104	64030																																																																												62926																															
628123																																																																																																																																		432798	2790	0	0	262282	29292	28213	1079	0	0	0	0	0	0	9046	106310	44629	4034	2172	0	2172	0	0	0	0	0	0	16623	0	0	0	11800	39830	109561	121521	158396	971	971	0	0	0	971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13585	6793	0	0	0	6793	39830	109561	121521	167626	0	21912	60761	167626	262282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628178																																																																																																																																		1639467	14837	0	0	1230882																																																																												1230882																															
628356																																																																																																																																		310572	1932	0	0	176325																																																																												176325																															
628552																																																																																																																																		264897	1765	0	0	185008	16687	14287	2400	0	0	0	0	0	0	4458	38508	3133	0	1350	0	1350	0	0	0	0	0	0	11594	0	996	0	8879	24037	44155	45261	150674	435	435	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	35	0	0	0	35	24037	44233	45261	153530	0	8847	22631	153530	185008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629148																																																																																																																																		156337	1363	0	305	84657																																																																												84352																															
629353																																																																																																																																		407986	3062	0	43	241494																																																																												241451																															
629522																																																																																																																																		209063	1627																																																																																																														
629746																																																																																																																																		170905	1426																																																																																																														
630041																																																																																																																																		30698	198	0	0	16709																																																																												16709																															
630340																																																																																																																																		85497	508																																																																																																														
630555																																																																																																																																		669569	5054	0	474	413631																																																																												413157																															
630658																																																																																																																																		502985	2347	0	450	151837																																																																												151387																															
631039																																																																																																																																		283414	1758	0	0	141813																																																																												141813																															
631150																																																																																																																																		371881	3036	0	375	212879																																																																												212504																															
631178																																																																																																																																		289210	1976	0	0	190588	52376	8385	43991	0	0	0	0	0	0	1761	40325	5103	4	0	0	0	0	0	0	0	0	0	9200	16	1164	27	6177	10162	85480	68359	125292	0	0	0	0	0	0	0	0	0	0	0	0	427	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	11480	5740	0	0	0	5740	10162	85480	68359	136645	0	17096	34180	136645	190588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631422																																																																																																																																		1766061	7143	0	0	789325	91449	66034	25415	0	383389	0	380599	2790	0	84043	574999	0	0	20000	0	20000	0	0	0	0	0	0	40811	280	2778	399	37204	171619	1003791	146352	402060	412	412	0	0	0	412	5054	2527	0	0	0	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43350	21675	0	0	0	21675	324948	1003791	146352	439957	0	200758	73176	439957	789325	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631570																																																																																																																																		1192261	7413	0	0	620144																																																																												620144																															
632410																																																																																																																																		913844	5956	0	471	480847	83609	77608	6001	0	0	0	0	0	0	73206	218858	61495	3481	8221	0	8221	0	0	0	0	0	0	27823	191	3519	0	20373	178305	236599	199222	300727	3983	3983	0	0	0	3983	1279	640	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178305	236599	199222	329894	0	47320	99611	329894	480376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
632607																																																																																																																																		1123194	7390	0	423	557399																																																																												556976																															
632858																																																																																																																																		473089	4922	0	0	405721	71726	43338	28388	0	0	0	0	0	0	4715	646	0	31863	0	0	0	0	0	0	0	0	0	35881	0	657	0	35224	50781	29691	38916	337052	0	0	0	0	0	0	0	0	0	0	0	0	3015	603	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	6807	3404	0	0	0	3404	50781	29691	38916	347350	0	5938	19458	347350	405721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
633378																																																																																																																																		7167141	51785	0	0	4398864	52981	30968	22013	0	37497	0	37497	0	0	210593	790697	0	145996	0	0	0	0	0	0	0	0	0	690069	389	38508	3350	390990	247214	889277	2807922	2469356	0	0	0	0	0	0	739	370	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123857	61929	0	0	0	61929	247214	897457	2807922	2595589	0	179491	1403961	2595589	4398864	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
633640																																																																																																																																		215285	1433																																																																																																														
634544																																																																																																																																		155136	1953	0	347	128534																																																																												128187																															
634955																																																																																																																																		290541	2896	0	160	218893																																																																												218733																															
634973																																																																																																																																		72822	472	0	0	45481																																																																												45481																															
635457																																																																																																																																		79256	68	0	0	26779																																																																												26779																															
635840																																																																																																																																		627646	4163	0	0	404874																																																																												404874																															
635907																																																																																																																																		932686	7428																																																																																																														
636276																																																																																																																																		284760	2311	0	81	178288																																																																												178207																															
636753																																																																																																																																		69693	458	0	0	40059																																																																												40059																															
636771																																																																																																																																		4619561	46799	0	284	3221551	125621	82817	42804	0	0	0	0	0	0	80076	522106	336834	137384	0	0	0	0	0	0	0	0	0	227352	9873	10335	5189	75786	259537	593259	1352536	2042294	4097	4097	0	0	0	4097	4604	2302	0	0	0	2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317877	158939	0	0	0	158939	259537	611609	1352536	2261456	0	122322	676268	2261456	3221267	13559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637170																																																																																																																																		684095	5691	0	0	465661																																																																												465661																															
637451																																																																																																																																		14421082	109222	0	0	9081675	2436397	2343728	92669	0	277419	11915	265504	0	0	287280	1707023	2902	0	406	0	406	0	52663	133	0	0	51858	751958	29977	11854	1950	306519	2862760	2748955	2463806	5845420	63254	63254	8304	0	0	54950	23933	11967	2927	0	0	9040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116519	558260	0	0	0	520178	2873991	2756059	2463806	6636652	0	551212	1231903	6636652	9081675	13449	1165	1165	0	0	0	0	0	0	0	0	0	0	4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637554																																																																																																																																		560024	6738	0	2016	377758	7103	1132	5971	0	0	0	0	0	0	1144	19834	0	0	132023	132023	0	0	0	0	0	0	0	15304	0	501	0	14803	162415	30610	44342	329216	554	554	0	0	0	554	82	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40893	20447	81	67	1316	18983	162496	30677	45658	348794	0	6135	22829	348794	375742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
638131																																																																																																																																		298999	1623																																																																																																														
638355																																																																																																																																		255622	1297																																																																																																														
638850																																																																																																																																		212071	1089	0	578	40854	135268	133005	2263	0	0	0	0	0	0	20062	22614	1128	0	0	0	0	0	0	0	0	0	0	4795	337	293	6	4159	153404	25170	1727	31615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2597	1299	0	0	0	1299	153404	25170	1727	34956	0	5034	864	34956	40276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
639549																																																																																																																																		694150	5512																																																																																																														
639567																																																																																																																																		878394	63305																																																																																																														
639633																																																																																																																																		236298	1636	0	0	152093																																																																												152093																															
639857																																																																																																																																		39009	259																																																																																																														
640143																																																																																																																																		115181	542																																																																																																														
640246																																																																																																																																		661486	2333																																																																																																														
640442																																																																																																																																		235487	2382																																																																																																														
640554																																																																																																																																		62847	685																																																																																																														
640956																																																																																																																																		226392	1392																																																																																																														
641449																																																																																																																																		152606	401	0	0	56575																																																																												56575																															
641579																																																																																																																																		301056	1842	0	147	139669	58289	56852	1437	0	5505	0	5505	0	0	0	97450	0	0	0	0	0	0	0	0	0	0	0	10945	41	682	9771	451	57129	105074	64837	76010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20451	10226	0	0	0	10225	57129	105074	64837	86235	0	21015	32419	86235	139522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641775																																																																																																																																		1100455	8517	0	0	756288	83803	83526	277	0	20074	2798	15258	2018	0	76926	105283	23389	92651	0	0	0	0	0	0	0	0	0	72402	0	10091	0	62312	163250	131032	294671	512299	1162	1162	0	0	0	1162	0	0	0	0	0	0	0	0	0	0	0	0	1809	1809	0	0	0	1809	0	0	0	0	0	0	134049	67025	0	0	0	67025	167049	133286	294671	582295	0	26657	147336	582295	756288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642437																																																																																																																																		240135	1393																																																																																																														
642549																																																																																																																																		1968612	12185	0	0	1314864	79780	56753	23027	0	25578	0	6978	18838	0	7430	361974	90661	0	71825	0	71825	0	3316	0	0	0	0	65966	0	2233	0	46606	91785	476722	193802	843506	2196	2196	0	0	0	2196	5312	2656	0	0	0	2656	217	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	193967	96984	0	0	0	96984	91785	478521	193802	995315	0	95704	96901	995315	1314864	3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642857																																																																																																																																		376815	4210	0	973	258991																																																																												258018																															
643078																																																																																																																																		334903	3024	0	791	204393																																																																												203602																															
643274																																																																																																																																		42699	172	0	0	18270																																																																												18270																															
643340																																																																																																																																		518648	1776	0	0	284740	108624	103352	5272	0	2214	1048	1166	0	0	51494	24978	19693	86667	252	0	252	0	0	0	0	0	0	22643	692	694	198	19314	184565	47143	56229	229625	78	78	0	78	0	0	496	248	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11282	5641	0	0	0	5641	185052	47469	56660	244201	0	9494	28330	244201	284740	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																																																																																																		275352	17	0	0	164524																																																																												164524																															
643658																																																																																																																																		119714	866	0	258	50863	65212	65212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5342	92	0	0	3559	67620	159	3463	47647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	926	0	0	0	926	67620	159	3463	49099	0	32	1732	49099	50605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																		52889	746																																																																																																														
644141																																																																																																																																		124107	460	0	0	62564																																																																												62564																															
644646																																																																																																																																		171304	1426																																																																																																														
644776																																																																																																																																		196010	1184	0	0	110662	17069	207	16862	0	7740	0	4741	0	2999	3510	9358	0	2994	0	0	0	0	0	0	0	0	0	8832	0	647	361	6660	18570	31689	87464	58349	0	0	0	0	0	0	36	18	0	0	0	18	19	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18570	31689	87906	59207	0	6338	43953	59207	110662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																		186320	1868	0	0	156596																																																																												156596																															
644954																																																																																																																																		10461	0	0	0	5188																																																																												5188																															
644963																																																																																																																																		89259	434																																																																																																														
645157																																																																																																																																		190867	1041																																																																																																														
645317																																																																																																																																		1617518	20798	0	10386	832934	334204	324599	9605	0	0	0	0	0	0	367997	18790	0	30000	0	0	0	0	0	0	0	0	0	77869	0	0	0	55063	732930	28395	182100	658790	0	0	0	0	0	0	10418	5209	0	0	5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85061	42531	0	0	0	42531	732930	28395	187309	716852	0	5679	93655	716852	822548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465																																																																																																																																		1341001	11263	0	290	877861	392684	188537	204147	0	0	0	0	0	0	509	23186	1046	20500	0	0	0	0	0	0	0	0	0	54657	2589	2231	0	37705	268444	229564	95327	722939	938	938	0	0	0	938	4098	2049	0	0	0	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29062	14531	0	0	0	14531	268444	229564	95327	741388	0	45913	47664	741388	877571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540																																																																																																																																		364514	3144	0	975	173466																																																																												172491																															
645577																																																																																																																																		161626	2003	0	644	108634																																																																												107990																															
645625																																																																																																																																		16840682	136605	0	0	11294693	1112841	925918	186923	0	953663	12022	697475	211322	33101	710223	2179256	62903	12874	0	0	0	0	10515	0	0	0	10515	1962135	1518	25753	2426	748794	1921741	3090875	2528189	8142387	8140	8140	0	0	0	8140	22866	11433	0	0	0	11433	0	0	0	0	0	0	0	0	0	0	0	0	115160	115160	0	0	115160	0	1788132	894066	0	0	0	894066	1991751	3173411	2690864	9167057	0	634682	1345432	9167057	11294693	27109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																																																																																																		121538	1024	0	102	73726																																																																												73624																															
646145																																																																																																																																		290677	2247	0	0	187903																																																																												187903																															
646172																																																																																																																																		539177	2299																																																																																																														
646444																																																																																																																																		213358	1867	0	123	139597																																																																												139474																															
646471																																																																																																																																		16191	93	0	0	7349																																																																												7349																															
646556																																																																																																																																		336382	3106	0	0	266977	77030	7379	69651	0	0	0	0	0	0	0	7561	0	48	67	0	67	0	0	0	0	0	0	14351	0	0	0	10800	7379	79904	89013	153017	71	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44501	44501	0	0	0	44501	0	0	0	0	0	0	7379	79904	89013	197589	0	15981	44507	197589	266977	0	5240	5240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646743																																																																																																																																		508729	4131	0	0	360290																																																																												360290																															
646873																																																																																																																																		168531	1201																																																																																																														
647218																																																																																																																																		687840	5018	0	0	437850																																																																												437850																															
647245																																																																																																																																		274424	2108	0	0	171427	11553	9248	2305	0	21259	0	9712	11047	0	3020	58815	19381	504	0	0	0	0	0	0	0	0	0	8572	0	997	0	7575	12452	75847	69594	111431	314	314	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14099	7050	0	0	0	7050	14220	75847	69594	120583	0	15169	34797	120583	171427	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647414																																																																																																																																		166143	1262	0	232	82413	24634	2082	22552	0	8966	0	7799	1167	0	2503	49990	3536	0	215	0	215	0	0	0	0	0	0	1978	43	388	145	1402	4628	80944	36377	45334	47	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10616	5308	0	0	5308	0	4628	80944	41685	45381	0	16189	20843	45381	82181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647432																																																																																																																																		743200	5334																																																																																																														
647759																																																																																																																																		150387	1980	0	790	95224																																																																												94434																															
647777																																																																																																																																		170056	300	0	0	82444	18388	4579	13595	214	2296	49	2247	0	0	1685	14113	0	0	0	0	0	0	0	0	0	0	0	3668	3	1580	248	1687	6316	31625	112070	19709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6316	31625	112070	19709	0	6325	56035	19709	82444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955																																																																																																																																		78962	697	0	90	48593																																																																												48503																															
648130																																																																																																																																		1050645	8701	0	2608	506128	363953	352537	11415	0	52786	32937	19968	0	0	91492	60936	31188	13980	0	0	0	0	0	0	0	0	0	48913	2028	2125	371	41800	487744	102736	49513	411345	0	0	0	0	0	0	3133	1567	0	0	0	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76413	38207	0	0	0	38207	491813	102736	49513	454330	0	20547	24757	454330	503520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242																																																																																																																																		3062572	17832	0	0	1935074	101080	96362	4718	0	1072178	103906	551623	316732	101865	17969	86382	82925	30222	41797	0	41797	0	0	0	0	0	0	119602	4551	15483	5314	90958	253985	700003	891719	1182592	726	726	0	0	0	726	6532	3266	0	0	0	3266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84330	42165	0	0	1171	40994	253985	700003	894012	1276957	0	140001	447006	1276957	1935074	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648251																																																																																																																																		269997	1723																																																																																																														
648345																																																																																																																																		112833	890	0	116	61904	11822	10925	897	0	3175	0	2764	411	0	4035	16382	0	500	0	0	0	0	0	0	0	0	0	2218	0	0	0	2218	14960	20043	46011	32754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4097	2049	0	0	1795	254	14960	20043	48097	33846	0	4009	24049	33846	61788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648550																																																																																																																																		122843	1111	0	126	78763																																																																												78637																															
649342																																																																																																																																		393718	3196	0	0	317745																																																																												317745																															
649632																																																																																																																																		43286	34	0	0	32112	17493	515	417	16561	0	0	0	0	0	0	11275	553	2	0	0	0	0	0	0	0	0	0	1994	0	0	0	938	515	11692	759	29287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	11692	759	29394	0	2338	380	29394	32112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649874																																																																																																																																		554859	3800	0	0	379012																																																																												379012																															
651121																																																																																																																																		481315	2180																																																																																																														
651149																																																																																																																																		82671	603	0	70	42641																																																																												42571																															
651158																																																																																																																																		135681	832	0	19	65075																																																																												65056																															
651354																																																																																																																																		70976	349	0	10	27089																																																																												27079																															
651448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
651541																																																																																																																																		166374	1399	0	0	123817																																																																												123817																															
651756																																																																																																																																		291794	1781	0	0	186994																																																																												186994																															
651859																																																																																																																																		5466502	65218	0	23409	3344789	259970	217033	42937	0	0	0	0	0	0	371834	1731566	108	17092	325	0	325	0	0	0	0	0	0	306691	442	17691	0	266240	666244	1829668	528430	2209922	30232	30232	0	0	0	30232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88632	44316	0	0	0	44316	788142	1835763	528430	2285745	0	367153	264215	2285745	3321380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952																																																																																																																																		130035	1404																																																																																																														
652043																																																																																																																																		464198	7161	0	3244	313426																																																																												310182																															
652070																																																																																																																																		71870	262	0	0	25557																																																																												25557																															
652874																																																																																																																																		9751339	39731	0	0	6250830	645049	338103	306946	0	0	0	0	0	0	19078	2185622	38690	41418	0	0	0	0	0	0	0	0	0	729598	219	337880	13596	160116	360586	2847409	2904858	2959186	1130	1130	0	0	0	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179784	89892	0	0	0	89892	360586	2877409	2904858	3145162	0	575482	1452429	3145162	6250830	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652959																																																																																																																																		22780	201																																																																																																														
652977																																																																																																																																		202007	969	0	0	86852																																																																												86852																															
653134																																																																																																																																		404978	3381	0	246	250784																																																																												250538																															
653433																																																																																																																																		172674	1278																																																																																																														
653611																																																																																																																																		799888	8112	0	0	671673	46035	29570	16465	0	821	18	3	0	800	5324	16800	2333	1000	0	0	0	0	0	0	0	0	0	34826	26	1759	15	27916	41376	46737	188795	523417	0	0	0	0	0	0	8461	4231	0	0	0	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50184	25092	0	0	0	25092	41376	46737	188795	557702	0	9347	94398	557702	671673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
653778																																																																																																																																		270659	1016																																																																																																														
653947																																																																																																																																		321030	3077																																																																																																														
654047																																																																																																																																		59593	440																																																																																																														
654300																																																																																																																																		269430	1899	0	15	153381	16361	15927	434	0	0	0	0	0	0	137	25217	0	1056	0	0	0	0	0	0	0	0	0	14452	691	902	0	11783	18287	26553	171165	54078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18287	26553	171165	54078	0	5311	85583	54078	153366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
654579																																																																																																																																		34163	124																																																																																																														
655530																																																																																																																																		31463	119	0	0	21570																																																																												21570																															
655839																																																																																																																																		582643	5791																																																																																																														
656032																																																																																																																																		273527	2274																																																																																																														
656247																																																																																																																																		53052	308																																																																																																														
656377																																																																																																																																		19648305	171300	0	8406	15231530	2090809	1997075	93734	0	366025	63160	302865	0	0	201404	753858	0	69980	0	0	0	0	0	0	0	0	0	1218530	24543	81031	17800	731711	2598590	1232135	5816846	7434725	136937	136937	0	0	0	136937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4632151	2316076	0	0	4661	2311414	2598590	1232135	5821507	9939130	0	246427	2910754	9939130	15223124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656470																																																																																																																																		2031393	13482																																																																																																														
656658																																																																																																																																		115285	761																																																																																																														
656779																																																																																																																																		164399	1261																																																																																																														
