"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
222156														1756		1577	0					29	150	0							
222446														3016	0	1587	0	0	625	700	0	184	1245	0	46	0	0	Remaining Lease Liability	Deferred PPP Loan Fees (contra asset)		
222558														119		0	0					18	101	0							
222754														1009		0	0					10	999	0							
223322														20447	0	12380	0	10551	0	0	0	411	7411	245	0	0	0				
223452														298		29	0					100	169	0							
223751														336		27	247					49	13	0							
223845														387		85	18					190	94	0							
224954														195		0	0					23	172	0							
225054														1375		1266	0					22	87	0							
225157														1525		1054	0					116	355	0							
225559														2674		1500	0					40	918	216							
225942														187		128	0					22	37	0							
226949														293		237	0		237			4	52	0				Deferred gain on sale			
227151														4838		3675	0					117	1046	0							
227357														1776		1342	0					53	381	0							
227656														250		0	0					55	195	0							
227777														3408		1086	767					2	1553	0							
228000														6148		2423	220					0	3340	165							
228055														204		0	7					89	108	0							
228158														1770		409	0					105	1256	0							
228279														4777		1177	0					16	3584	0							
228345														1806		1130	0					118	558	0							
229070														1042		1041	0					0	1	0							
229173														942		420	42					2	458	20							
229342														494	0	231	0	0	0	0	0	46	114	103	221	0	0				
229454														108		20	0					11	65	12							
229801														433590		345952	0	56340	286	254		1190	72048	14400		1717	281091	Bankers Acceptance	Preferred Stock - Minority Interest		
229913	97447	0	25177	0	0	6379	0	0	70053	1963	0	0	7555									254						Payable for loan participation			
230423														5478		4807	0					13	658	0							
230610														3300		0	0					31	3269	0							
230759														15964		9919	1320		9325			262	4242	221				Inv Payable-LIHTC Partnerships			
231279														216		0	0					2	214	0							
232847														1538		940	23					45	530	0							
232856														3466		2887	0					240	268	71							
233031	2933000	0	1531000	449000	0	0	0	0	879000	71000	0	0	549000									3000									
233246														569		90	139					26	314	0							
233358														1287		831	0					69	387	0							
233442														660		0	0					39	621	0							
233527														25512		12747	0					656	11597	512							
233554														20463		1258	0					776	18001	428							
234355														5645	0	1777	2180	0	910	0	0	52	1636	0	0	0	0	Mortgage Loan Recourse Reserve			
234506														1239		680	0					5	377	177			680				
234739														5227		803	0					240	4184	0							
234841														1800		0	1453					87	260	0							
235174														959		154	1					23	781	0							
235231														1191		1073	0					118	0	0							
235316														492		411	0					11	70	0							
235446														532		0	0					106	426	0							
235530														2481		748	0					26	1707	0							
235558														143		0	129					13	1	0							
235950														304		57	67					26	154	0							
236153														21140	0	7167	0	0	0	0	0	1900	12073	0	7167	0	0				
236256														84		0	0					13	71	0							
236603														3901		3779	0					42	0	80							
236706														132487		75928	27527					580	28452	0		54438	10644				
236957														3596	0	21	0	0	0	0	0	273	3302	0	0	0	0				
237066														4491	0	3711	0	0	0	0	0	87	293	400	3310	0	0				
237619														21182		11153	0			8109		22	10007	0	1187				Due to Broker		
237954														1147		1048	0					48	51	0							
238139														201		0	0					11	190	0							
238250														9		0	0					9	0	0							
238737														1614		152	102					29	1295	36							
239556														6971		1718	0					149	5104	0							
239613														12442		9622	0					48	2372	400							
239659														4161		726	0					92	2695	648							
240954														361		155	0					7	199	0							
241009														266		228	0					5	33	0							
241157														5036		4594	0	352	2147	21		196	241	5	2074			Accrued Bonuses, vacation, and payroll	Other Liabilities		
241559														408		292	0					63	53	0							
241607														13550		6716	0					49	4790	1995							
242257														1515		1	110					37	1367	0							
242444														19964	0	19548	0	393	489	15041	0	46	370	0	636	0	0	Reserve for Health   Dental	Right of Use		
242949														196		0	0					15	181	0							
242958														1477		1321	0					27	129	0							
242976														10199		7964	0		2193			75	2147	13	2677		1259	Branch Operating Accounts			
243375														42199		16387	0					4	25808	0							
243414														2175		626	160					23	1366	0							
243955														1063		1044	0					19	0	0							
244037														487		67	0					12	408	0							
244149														35001		4543	6703		1041	2561		144	23611	0				IBNR Liability	Provision for Contingent Liability		
244158														917		395	0					48	474	0							
244251														2378		1722	0					156	500	0							
245016	34482	0	14913	0	0	459	134	0	17631	0	0	0	0									1938						Acceptances	IRS Withholdings		
245276														139493	0	80169	0	11431	24371	31565	0	792	57360	1172	0	0	0	Acceptances executed and outstanding	Securities purchased but not yet received		
245351														593		492	0					39	62	0							
245557														10987		5341	0					236	5410	0							
246022														13623	0	12475	0	0	0	0	0	18	1085	45	0	0	12355				
246134														4479		3359	329					285	506	0	2112						
246237														186		0	142					5	39	0							
246451														300		289	0					11	0	0							
246657														6624		4159	0	10				23	2442	0	1516		2633				
246947														1266		1025	219					9	10	3							
246956														800		701	0					99	0	0							
247140														6427		3424	0					188	2815	0							
247355														3594		2807	0					75	712	0							
247476														816		43	0					1	768	4							
247551														777		160	0					37	580	0							
247908														9376		3120	0					28	5963	265							
248240														13554		5074	0					139	8341	0	427						
248352														890		0	367					63	460	0							
248455														1010		715	0					60	135	100							
248633														939		0	0					562	377	0							
248745														1809		129	162					153	1365	0							
249416														1150		760	0					52	308	30							
249612														227227		187128	22710	8216	1850			1200	14136	2053	21625	2355	153082	Pension Liability			
249658														549		10	0					6	510	23							
250430														2118		1640	0					182	296	0							
250476														389		308	0					1	80	0							
250850														559		140	0					149	270	0							
251352														2351		385	0		231	137		152	1814	0				Deferred Fees Reserve	Self-funding Insurance		
251558														888		11	346					61	470	0							
251745														2308		1664	0					48	596	0							
251978														7154		1919	0					258	4977	0							
252041														2450		82	42					246	2080	0							
252452														111		0	0					20	91	0							
252658														553		0	0					72	481	0							
253356														6639	0	2326	19	0	0	0	0	131	3717	446	0	0	2326				
253468														15286	0	9070	0	0	3928	0	0	47	5969	200	0	1274	0	SERP LIABILITY			
253646														2819		0	0					136	2683	0							
253730														2438		0	0					27	2411	0							
253776														69		0	0					14	55	0							
254317														22418		1978	19366					991	83	0							
254504														4644		224	0					39	4381	0							
254849														5226		1888	1888					18	1302	130							
255350														1657		1445	0					54	158	0							
255547														600		553	0					24	23	0							
255556														4827		4618	0					45	164	0							
255574														9392		2104	0					21	7267	0							
255659														25850		17980	0		6220			121	7749	0	10746			MHEG Equity Funds			
255873														2105		1589	0					80	436	0							
256049														26		13	0					2	11	0							
256058														2782		2467	0					181	134	0							
256076														305		242	0					1	62	0							
256179														1561		1532	0					10	0	19							
256553														28094	0	21631	0	0	0	0	0	2015	4448	0	15796	0	0				
257233														5559		3824	372					216	1147	0							
257345														359		5	0					194	160	0							
257578														7839		5024	1443					15	1357	0							
257653														126		25	0					18	83	0							
257756														796		0	0					20	766	10							
258146														256		0	158					10	88	0							
258306														13632		12097	0					12	1423	100							
258379														2870		2644	18					6	202	0							
258445														3605		1526	0					263	1816	0							
258539														266		25	0					69	172	0							
258771														135229		74026	11487					146	45553	4017			53536				
258874														696		97	270					2	327	0							
259059														128		0	0					16	97	15							
259330														10249		4881	0					146	5222	0		1513	2726				
259442														2093		1132	0					226	735	0							
259956														356		147	0					26	183	0							
260055														47995	0	39348	0	0	0	0	0	16	8631	0	17953	0	18382				
260831														275		30	0					38	207	0							
260868														19353	0	16852	0	1691	0	0	0	296	2115	90	207	3340	5228				
261146														9409		7765	0	503	4930	2135		53	1591	0				Salaries & Bonuses Payable	Mortgage Loan Loss Reserve		
261360														9526		4962	0					202	4362	0							
261940														8360		5654	0					269	2364	73							
262059														2815		1404	0					54	1357	0							
262237														1613		1021	0					79	513	0							
262358														1772		0	0					29	1743	0							
262741														2455		47	0					90	2318	0							
262844														4052		2487	0					351	1214	0							
262956														1824		1482	0					69	273	0							
263243														3515		2201	0					283	1031	0	1858						
263627														5319		4754	0					12	553	0							
264455														5045		3529	0					49	1467	0							
264772														154521	0	62321	0	3461	0	706	44915	310	90614	1276	0	5357	4551	Deferred Rent	Customer GFD's	Other Payables	
265340														405		0	0					64	341	0							
265407														21310		8464	0					5	12429	412							
265452														377		307	41					29	0	0							
265676														370		0	0					75	295	0							
266066														1527		835	0					56	636	0							
266244														892		2	0					136	754	0							
266253														714		664	0					38	12	0							
266655														833		0	220					30	583	0							
266851														1258		290	305					67	596	0							
266945														1794		100	0					305	1389	0							
267652														775		561	0					15	199	0							
268006														21855		5720	0		1909			103	15975	57	1548			Obligations to purchase LIHTC			
268136														3230		2778	0					52	400	0							
268677														19991	0	16501	0	410	541	0	0	34	3249	207	0	0	15549	WTC Payments			
268828														805		0	0					65	740	0							
268976														1167		969	0					0	198	0							
269049														1664		0	0					375	1289	0							
269058														1349		901	0					19	429	0	741						
269571														389		388	0					1	0	0							
269759														353		343	0					10	0	0							
270148														934		662	8					10	254	0							
270353														735		724	0					11	0	0							
270504														2962		1201	0					57	1599	105							
270531														483		4	0					56	423	0							
270652														198		0	0					136	62	0							
271136														1935		1587	0					6	342	0							
271275														6223		5857	0		2004			0	346	20	3012			due to Vining for Unsettled trade			
271341														401		23	0					12	366	0							
271529														6847		4262	0					30	2555	0							
272030														554		207	0					43	304	0							
272058														81		0	0					81	0	0							
272151														74		0	59					9	6	0							
272272														12476		4444	0					714	5139	2179							
272302														31416		18484	8133					537	4262	0	16864						
273336														18565		8647	0	5086				38	8766	1114		2895					
273550														4782		1647	2484					83	346	222							
273653														190		0	0					90	100	0							
273662														6092		1244	1280					679	2889	0							
273840														1024		472	0					13	539	0							
273859														12		0	0					12	0	0							
274025														12		0	0					2	10	0							
274052														106		0	0					30	76	0							
274548														779		366	0					95	308	10							
274829														4156		1817	0					47	2292	0	1811						
274856														214		37	0					75	102	0							
275255														591	0	461	0	342	11	1	107	81	49	0	0	0	0	Incoming RBP	Other Liabilites	Deferred Loan Fee	
275358														9331		4740	64					551	3976	0							
275479														5708		5545	0					1	162	0							
275657														51		0	37					14	0	0							
276074														1514		211	457					16	830	0							
276159														842		0	441					95	306	0							
276551														593	0	1	0	0	0	0	0	11	581	0	0	0	0				
276579														785203	0	337770	62952	0	0	0	0	843	346201	37437	149611	0	0				
276645														1250		499	32					80	639	0							
276654														229	0	0	0	0	0	0	0	32	197	0	0	0	0				
276850														9108		0	0					225	8883	0							
276953														468		0	134					59	275	0							
277240														1026		254	0					204	568	0							
277277														468		0	0					191	277	0							
277679														53		47	0		39			1	5	0				Deferred loan fees			
277736														702		236	18					26	422	0							
277820														4485		3360	0					78	1047	0							
278256														1251		1026	193					32	0	0							
278555														6914		3504	0					325	3085	0							
278733														777		460	0					81	236	0							
278751														100		0	0					25	75	0							
278818														18731		10313	0					274	8144	0			8416				
278872														3526		3290	0					2	234	0							
279105														26000		3505	0					0	22495	0	3505						
279842														1742		0	44					425	1273	0							
279954														3295		686	590		268			198	1821	0	220			EMPLOYEE BENEFIT PAYABLE			
280110	2614120	0	1847592	43043	0	611566	0	0	566929	155455	0	0	676393									1101						Low income housing commitments			
280138														2337		0	0					47	2290	0							
280352														845		596	0					6	243	0							
280558														155		0	0					12	143	0							
282075														4098	0	1543	0	0	0	0	0	25	2530	0	0	614	0				
282226														1368		972	0					42	353	1							
282824														1130		564	0					58	508	0							
283157														685		588	0					9	88	0							
283438														8696		3079	0					226	5391	0	855						
283652														659		603	0					15	41	0							
283737														2224		986	0					740	149	349							
283867														7625	0	4508	0	0	1675	0	0	150	2905	62	1289	0	0	ORE Proceeds pending sale closing			
284154														417		169	0					49	199	0							
284239														531		130	0					190	211	0							
284556														2273		447	0					496	1330	0							
284752														550		277	0					13	260	0							
284958														160		0	0					14	146	0							
285151														1842		381	0	22				10	1451	0	163						
285348														2844		121	1150					42	1531	0							
285544														5328	0	4718	0	0	0	0	0	6	604	0	0	0	4716				
285553														150	0	26	79	0	0	0	0	43	2	0	0	0	0				
285740														6392		1346	0	681				62	4984	0	664			unposted			
285759														209		0	100					42	67	0							
285777														256		197	38					13	8	0							
285852														2861		1212	325					87	1237	0							
285928														1478		917	0					36	525	0							
286251														32		0	0					32	0	0							
286840														448		10	76					220	142	0							
287007														2103		0	0					14	2054	35							
287342														138		0	4					62	72	0							
287856														8		0	0					1	7	0							
287922														368		0	0					3	365	0							
287959														403		55	0					16	332	0							
288152														120		0	14					9	97	0							
288376														2616		531	740	37	456			52	1293	0				Deferred PPP loan fees			
288853														235661	0	157587	0	0	103660	0	0	60	72699	5315	0	0	0	Securities Not Settled			
289056														1107		19	0					40	1048	0							
289225														67		9	0					42	16	0							
289515														11136		4540	0					86	4149	2361							
289702														18855		12146	58					14	6287	350							
289739														391		0	58					35	298	0							
289757														3593		3244	0					156	193	0							
290052														13793		10110	0					102	3406	175			5241				
290249														7758		7139	0		3067			46	573	0	3817			Deferred Income			
290838														239		184	45					10	0	0							
290922														156		64	0					76	16	0							
291059														1927	494	1699	0					140	88	0	1204						
291330														652		584	48					12	8	0							
291376														885		882	0					3	0	0	827						
291611														8142		2398	4439					308	997	0							
291732														394		0	0					103	291	0							
292234														735		606	0					1	128	0							
292467														229	0	0	0	0	0	0	0	14	215	0	0	0	0				
292850														81		0	0					14	67	0							
292908														19886	0	15761	0	0	0	0	0	167	3958	0	8057	0	5169				
293053														10379		7205	289					103	2487	295							
293352														96		0	0					34	62	0							
293437														3561		661	2287					215	398	0							
293651														1725		1111	3					101	510	0							
293754														318		0	0					10	308	0							
294023														1314		0	0					134	1180	0							
294564														19087		8464	0		7164			323	7877	2423				Other Payable			
294751														13298		7187	0					44	6067	0	7187						
294779														9736	0	5143	244	0	0	0	0	134	3850	365	1433	0	2359				
294827														782		4	0					26	752	0							
295011														2274		33	0					399	1287	555							
295057														476		0	0					121	355	0							
295646														89		0	0					14	75	0							
296456														1856		389	0					408	1059	0							
296474														802		7	366					14	415	0							
296559														807		45	62					353	347	0							
296755														394		0	0					29	365	0							
296858														132		0	0					33	99	0							
297051														982		0	61					21	900	0							
297257														2977		2296	0					386	295	0							
297547														33		7	0					1	25	0							
297631														662		490	0		134	130		6	166	0	210			Vantiv ATM Settlement Account	Other Liabilities		
297761														2921		2611	0					97	201	12							
298049														330		73	0					88	169	0							
298218														5672		0	0					3	5669	0							
298245														1982		1484	0					106	392	0		1134	350				
299046														26980		22357	0		8734			57	4360	206				ACH ITEMS IN PROCESS			
299868														11285	0	10695	0	0	0	0	0	30	559	1	9849	0	0				
300009														14421		2742	0					54	11625	0							
300063														3030		123	0					625	2208	73							
300157														166		0	9					8	149	0							
300353														3415		1517	0					41	1857	0							
300456														58		52	0					6	0	0							
300933														1927		799	0		238			16	1112	0	509			ATM Network Settlement			
300942														1302	0	962	0	0	0	0	0	237	103	0	572	0	0				
300960														6302		3052	0					15	2502	733							
301574														5972		5009	0					1	962	0							
301800														6439		3708	0	688				12	2698	21	1200						
302030														259		51	4					6	198	0							
302133														158		2	73					5	78	0							
302553														654		440	68					91	55	0							
302656														12661	0	1621	3186	0	17	0	0	453	7401	0	407	725	0	Service Fees Payable			
303653														279		30	0					20	229	0							
303701														3181		3170	0					10	1	0							
303747														674		405	0					41	223	5							
303952														3940		1316	0					125	2499	0							
304155														45		19	0					26	0	0							
304173														6659		2260	1576					59	2764	0							
304520														2373		1984	0					14	255	120							
304575														360		244	0					0	116	0							
304762														552		531	0					5	16	0							
304913														3714	0	2977	0	2200	0	0	0	1	736	0	0	0	0				
305059														850		327	0					3	520	0							
305077														1099		863	0					5	231	0							
305237														2290		2269	0					19	2	0							
305442														815		88	0					39	688	0							
306056														251		0	0					12	227	12							
306140														155	0	123	0	0	0	0	0	12	20	0	0	0	0				
306159														1037		306	0					126	605	0	242			UNAMORTIZED LOAN FEES			
306337														2075		951	0					152	972	0							
306908														6589		6201	0					27	360	1							
307062														2030		846	0					29	1076	79							
307334														431		64	0					116	251	0							
307361														1443		95	333					93	922	0							
307679														8773		5924	0		3945	1549		54	2592	203				Pension Benefits	Escrow Reserve		
307932														898		816	0					13	69	0							
308256														111		5	0					10	96	0							
308340														2285		61	0					190	2034	0							
308836														255		0	0					17	238	0							
309150														394		285	0					33	76	0							
309655														2670		808	0					181	1681	0							
309851														198		0	69					24	105	0							
310754														411		24	0					47	340	0							
310950														202		185	0					12	5	0							
310978														31291		5145	0					140	26006	0		1587					
311050														5184		4102	0					415	667	0							
311144														8		0	0					8	0	0							
311256														340		183	0					34	123	0							
311265														605		30	0					76	498	1							
311603														8385		252	0					85	8048	0							
311658														226		0	126					22	78	0							
311845														413609		232776	16010		67388	103389		821	150565	13437				GNMA ROAP - buyout-eligible loans at FV	Investments purchased not settled		
311939														1514		1099	0					180	235	0							
312244														3840		1829	0					79	1932	0							
312356														1122		784	0					338	0	0							
313009														758		45	0					37	676	0							
313157														161		149	0					12	0	0							
313223														2517		2196	282					30	9	0							
313577														10008		4749	200					99	4960	0							
314257														1789		1067	0					62	660	0							
314444														449		296	0					77	76	0							
315656														490		300	0					58	132	0							
316840														69258	0	65280	0	0	29614	0	0	180	2861	937	0	0	0	Low Income Housing Commitments			
316859														1144		0	267					40	837	0							
316934														26		0	0					13	13	0							
317258														2531		130	0					93	2308	0							
317342														80685		49170	0					384	26881	4250	13790		16938				
317379														8371		7024	0					247	252	848							
317650														214		0	0					11	203	0							
318639														57	0	0	0	0	0	0	0	10	47	0	0	0	0				
318835														8768		4575	0					41	4152	0							
318974														34788		21243	2109					2	11434	0							
319047														3648		293	0					132	3223	0							
319458														663		458	0					23	182	0	458						
319551														2187		2062	0					73	52	0							
320034														73		22	0					51	0	0							
320052														20592		14291	2907			14168		21	3373	0				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2710		2687	0					23	0	0							
320119														156207		111823	0	57040				2830	41265	289							
321152														4219	0	4089	0	0	0	0	0	34	96	0	0	0	4075				
321255														63	0	0	0	0	0	0	0	3	60	0	0	0	0				
321273														5936		0	0					171	5765	0							
321330														44		0	0					6	22	16							
321947														4788	647	2536	0	0	14	0	0	559	1693	0	1037	0	838	Investments Payable			
322449														663		277	9					52	325	0							
322476														52		0	0					1	51	0							
322551														177		86	0					11	80	0							
323204														24346		18611	0					88	5647	0							
323651														1057		964	0					93	0	0							
324153														554		37	0					70	447	0							
324229														161		3	0					5	153	0							
324256														124		0	0					4	120	0							
324340														4990		1764	0	694				114	3112	0			656				
324854														1695		265	1260					60	110	0							
324863														4778	200	2474	0	0	2274	0	0	199	1646	459	0	0	0	HOLDOVER CREDITS			
324975														1466		480	215					5	766	0							
325141														597	0	0	0	0	0	0	0	20	577	0	0	0	0				
325459														22		0	0					18	4	0							
325534														788		292	0					55	441	0							
326054														350		34	0					123	193	0							
326344														2966		2546	0					63	357	0							
326858														15486		4946	0					147	9467	926							
326979														2403		1492	0					1	910	0							
327220														722		126	112					16	468	0							
327305														10700		8772	0					71	1824	33	3398	2832					
327435														7304		6119	0					121	1064	0							
327556														549		0	0					151	398	0							
327855														7656		5951	0					374	1331	0							
328058														32	0	0	0	0	0	0	0	3	29	0	0	0	0				
328357														389		0	0					6	383	0							
328656														294		1	0					81	212	0							
328777														35998		27427	0		13418			126	7293	1152	7948	3821		Investment Payable			
329149														870		534	115					142	79	0							
329345														5543		4267	0					99	1177	0							
329550														3438		174	753					78	2433	0							
329952														2784		1732	0					185	724	143	1600						
330239														303		25	15					122	127	14							
330248														1074		553	0					27	488	6							
330855														21083		8309	0					759	12015	0	6477						
330873														590	0	3	83	0	0	0	0	11	493	0	0	0	0				
330949														2496		918	0					127	1451	0							
331076														2376		1213	0					210	953	0							
331375														646		79	0					119	448	0							
331544														151		0	0					21	130	0							
331713														3529		2292	0					255	376	606							
332224														12140		3752	0					32	8329	27							
332345														79		0	0					10	69	0							
332402														12402		5165	3166					26	3374	671							
332671														3277		2209	0					54	1014	0							
332756														31		0	0					19	12	0							
333034														1007		408	0					146	453	0							
333203														7539	0	4788	0	0	1646	0	0	34	2717	0	0	0	1710	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														434		161	100					124	49	0							
333856														1072	0	0	0	0	0	0	0	49	1023	0	0	0	0				
333940														151	0	0	0	0	0	0	0	43	104	4	0	0	0				
334264														4108		699	541					48	2571	249							
335346														925		54	0					178	693	0							
335355														477		57	0	12				27	393	0							
336147														397		180	64					24	129	0							
336361														1082		0	705					54	323	0							
336576														949		13	0					15	921	0							
336950														24		0	0					11	13	0							
337247														110		40	16					44	10	0							
337340														208		13	0					29	163	3							
338646														2642		375	0					74	2193	0							
338851														57	0	52	0	0	0	0	0	5	0	0	0	0	0				
338945														166		2	0					40	124	0							
339072														22163		9529	0		5073			293	11189	1152				Purchased Servicing in Process			
339353														229		223	0					6	0	0							
339456														2571	0	768	0	768	0	0	0	211	1592	0	0	0	0				
339607														16540		4070	0					146	12011	313							
339773														21399	0	16782	0	0	0	0	0	0	4617	0	6943	9722	0				
339858														1508212	0	1278067	0	0	366340	0	0	4117	193525	32503	0	0	0	Payable on customer FX position			
339876														106		0	10					1	95	0							
340135														11827	0	8865	0	0	0	0	0	55	2907	0	8533	0	0				
340144														9802		6305	0					177	3320	0							
340256														2031		1480	0					46	505	0							
340443														1738		775	513					6	442	2							
340742														7463	0	3211	0	0	0	0	0	99	4153	0	0	576	2375				
340751														3661		3407	0					110	144	0							
341310														6923		5798	0					1	1124	0							
342054														2067		1217	0					34	816	0							
342362														5968	0	2016	2436	221	0	0	0	914	602	0	1794	0	0				
342410														35871	0	28840	0	0	0	0	0	118	5533	1380	17053	0	9832				
342634														236535	0	171056	0	0	0	0	0	339	32456	32684	105573	0	36531				
343051														1123		1116	0					6	1	0							
343248														93	0	0	0	0	0	0	0	17	76	0	0	0	0				
343257														81		12	16					6	47	0							
343770														237		30	0					20	187	0							
343903														4997		3655	0					34	1308	0							
343958														431		56	170					37	168	0							
344647														7390		4770	335	848	438			178	2107	0				Deferred Incentive Comp			
344852														721		465	0					17	239	0							
345309														34137	0	2080	0	0	0	0	0	8	31969	80	2054	0	0				
345345														739		420	0	225	59		47	229	87	3				atm settlement		deferred ppp income	
345747														3226	0	966	0	0	0	0	0	64	2196	0	966	0	0				
345756														5750		2697	408	922				159	2445	41	1775						
345877														4298		3487	0					26	785	0							
346379														1445		295	372					36	742	0							
346566														116		47	0					1	68	0							
346771														3752		3261	0					0	453	38							
347022														987		1	0					17	948	22							
347639														2097		64	0					11	2022	0							
347956														10098	0	4324	0	0	0	0	0	88	5629	57	0	4293	0				
348159														1052		0	95					26	931	0							
348720														6061		3751	0					19	2291	0							
349129														617		0	0					47	570	0							
349343														405		360	0					27	18	0							
350572														564		339	0					41	184	0							
350657														96		33	0					12	51	0							
350750														355		48	0					59	248	0							
351131														148		31	0	31				4	113	0							
351560														7621		7060	0					82	329	150							
351878														384		15	160					0	209	0							
352370														2199		1509	0					55	635	0							
352651														1754		1293	0					10	451	0							
352745														904		205	0					19	680	0							
352772														262825		189442	0					701	62554	10128	46491		62946				
353238														4769		4736	0					33	0	0							
353546														1154		913	210					31	0	0							
353555														41738		4599	0					1880	32759	2500		2788					
353957														22		5	0					17	0	0							
354057														712		469	0					61	182	0							
354253														421		396	0					18	7	0							
354310														64992		44421	0					2387	14748	3436			34641				
354552														3806		2788	221					102	559	136							
354851														154		21	0					32	101	0							
355120														5899		5075	0					134	690	0							
355559														2433		1257	443					58	675	0							
355858														35099		14149	0		11007			207	18305	2438				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1563		856	22					61	624	0							
356659														436		0	0					106	330	0							
356752														146		22	75					9	40	0							
357526														2586		658	0					13	1915	0							
357553														162		0	0					106	56	0							
357777														1197		786	0					4	407	0							
357937														8589		7919	0					133	537	0							
358112														3245		2423	0					80	740	0							
358448														536		0	209					14	313	0							
358756														518		446	22					50	0	0							
359472														94		10	0					1	83	0							
359650														4		0	0					4	0	0							
359744														296		0	226					30	40	0							
360777														44		18	0					8	18	0							
361055														5407		247	669					60	4431	0							
361167														86574		57931	12486		18675			458	12609	3090			16967	Restoration Plan Liabiity			
361279														995		178	0					94	723	0							
361354														268		0	0					60	208	0							
361439														2782		1131	0	1086				71	1580	0	45						
362043														120		0	8					18	94	0							
362155														238		0	0					54	184	0							
362717														5818	1195	1796	330	0	0	0	0	194	3498	0	0	0	555				
362856														275		127	0					5	130	13							
362940														153		120	0					23	10	0							
363442														68		52	2					14	0	0							
363648														309		1	7					48	253	0							
363657														4252		804	0					512	2936	0		804					
363778														356		295	24					5	32	0							
364131														1617		1372	0					83	162	0							
364270	1621	0	396	0	168	0	0	0	1218	0	0	0	0									7									
364430														2226		1684	0					84	458	0							
364850														778	0	731	0	0	89	0	0	31	16	0	557	0	0	Reserve for High Deductible			
365325														241829		119574	0					1987	95077	25191			80518				
365745														2032		0	557					15	1460	0							
365848														138		100	9					29	0	0							
365950														838		39	20					51	728	0							
366078														9246		6789	564					141	1752	0							
366238														7951		4744	0	137	546			339	2868	0	1539			Deferred Director Fees			
366247														440	0	12	256	0	0	0	0	55	117	0	0	0	0				
366359														233		64	0					1	168	0							
366658														204		0	0					43	161	0							
366854														386		88	0					7	291	0							
367150														181		40	97					7	37	0							
367178														1242		1104	0					1	137	0							
367431														1252		175	0					24	1053	0							
367543														639		0	79					114	446	0							
368054														337		0	0					24	266	47							
368344														1196	0	0	22	0	0	0	0	157	1017	0	0	0	0				
368522														2285		1758	0					11	516	0							
368933														197		121	0					14	62	0							
368951														533		30	24					46	433	0							
369453														644		79	276					35	254	0							
369659														9470		7111	0					195	2164	0							
370020														4927		2353	0					162	2412	0							
370271														339432	0	25133	23352	0	9547	6998	0	513	290434	0	0	0	0	Intercompany payables	Interest and dividends payable		
370347														132		0	0					39	93	0							
370721														1514		722	348		182	182		82	208	154				COMPUTER CONTRACTS	ACCRUED PAYROLL		
370833														365		258	0					13	94	0							
370954														192		41	0					30	121	0							
371223														5508		4346	0					16	1146	0							
371232														3118		2389	0					5	724	0							
371362														7237		5576	0					201	1460	0							
371559														133		105	0					28	0	0							
371755														38	0	0	0	0	0	0	0	11	27	0	0	0	0				
371849														1051		857	0					29	165	0							
371924														8281		2274	0					485	5522	0							
371942														1144		1008	0					54	82	0							
372444														466		360	0					26	54	26							
372538														2459		652	0					422	1385	0							
372640														1605		1452	0					13	140	0							
372855														178	0	3	0	0	0	0	0	35	140	0	0	0	0				
373272														832		804	0					7	21	0							
373553														726		661	0					37	28	0							
373601														9791		4336	1721		2649			3223	511	0				Accrued Pension Liability			
374130														627		0	0					60	567	0							
374653														18242		4581	0					1631	12030	0	4244						
374774														1849		1573	0					37	239	0							
375034														16499		11786	0		3252			1144	3569	0	6044			Deferred Revenue			
375043														10552	0	2860	0	0	2639	0	0	84	7474	134	0	0	0	Deferred Fee Income PPP Loans			
375379														938		802	0					0	136	0							
375502														29090		14929	0					1	14160	0							
375566														6394		3199	0					349	2846	0							
375650														89		0	0					2	87	0							
376237														544		130	0					20	394	0							
376273														36093		27354	0					7	8632	100	22168						
376442														2693	0	1738	0	26	0	0	0	165	790	0	1702	0	0				
376947														407		0	131					60	216	0							
377663														1107	0	0	0	0	0	0	0	23	1084	0	0	0	0				
377850														102		0	0					22	80	0							
377908														92400		80567	0					134	11516	183	67566						
378044														35		24	0					11	0	0							
378110														298		107	52					15	124	0							
379050														99		51	0					26	22	0							
379153														300		0	0					21	279	0							
379470														216		59	0					0	157	0							
379649														2386	0	2104	0	0	0	0	0	72	210	0	2104	0	0				
379920														360927		251411	0					2304	88882	18330			140210				
380346														396		0	16					41	339	0							
380458														15405		6705	2487					204	5430	579							
380533														372		16	0					54	302	0							
380654														236		0	0					83	153	0							
380878														448		188	89					0	171	0							
380944														634		0	0					15	619	0							
381026														899		0	326					67	506	0							
381343														5440		3331	0					86	2023	0			2462				
381932														2195		1462	0					10	723	0							
381950														7910		97	0					189	7624	0							
382050														2611		1762	0					33	816	0	801						
382069														3061		128	1262					127	1539	5			120				
382256														91		1	82					8	0	0							
382274														3		0	0					3	0	0							
382443														2567		2191	0					50	326	0							
