"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
613839																																																																																							
613950																																																																																							
613978																																																																																							
614256																																																																																							
614313																																												0	0	100859	1532	0	0	363	10	290250	5211	0	0	2046	79	285286	3444	0	0	119	0	154658	2533	0	0	0	0	1417	110	0	0	149	4	11402	889	0	0	0	2677	93	843872	13719	0	0	
614368																																																																																							
614751																																																																																							
614948																																																																																							
615217																																																																																							
615253																																																																																							
615776																																																																																							
615851																																																																																							
615879																																																																																							
615954																																																																																							
616036																																																																																							
616148																																																																																							
616540																																																																																							
617051																																																																																							
617079																																																																																							
617145																																																																																							
617275																																																																																							
617341																																																																																							
617538																																																																																							
617743																																																																																							
618544																																																																																							
618647																																																																																							
618740																																																																																							
618777																																																																																							
618807																																												0	0	247481	2569	0	0	7571	2500	1375659	23397	0	0	11644	143	1639427	8469	0	0	10279	3466	651846	6402	0	0	0	0	0	0	0	0	0	0	138977	49	0	0	8281	29494	6109	4053390	49167	0	0	
619327																																																																																							
619457																																																																																							
619701																																																																																							
619859																																																																																							
619877	0	0	0	0	0	0	0	0	0	0	0	0	480697	19266	3675681	19494	0	0	0	0	0	0	0	0	74491	21008	14059213	505802	0	0	13168	1752	19295508	230576	0	0	0	568356	42026	37030402	755872	0	0																																												
621151																																																																																							
621245																																																																																							
621357																																																																																							
621441																																																																																							
622037																																																																																							
622653																																																																																							
622774																																																																																							
623052																																																																																							
623454																																																																																							
623548																																																																																							
623874																																																																																							
624246																																																																																							
624648																																																																																							
624778																																																																																							
624956																																																																																							
625056																																																																																							
625065																																																																																							
625140																																																																																							
625159																																																																																							
625654																																												140	0	94974	1638	0	0	1179	250	578138	9971	0	0	298	0	172475	2975	0	0	1650	525	351190	6057	0	0	0	0	0	0	0	0	0	0	7948	137	0	0	0	3267	775	1204725	20778	0	0	
625757																																																																																							
625850																																																																																							
625953																																																																																							
626101																																												0	0	57107	1618	0	0	22720	0	207364	4236	0	0	7827	9	610092	4034	0	0	1701	145	117497	2154	0	0	0	0	0	0	0	0	0	0	987	130	0	0	1276	32248	154	993047	13448	0	0	
627108																																																																																							
627377																																																																																							
627854																																																																																							
628039																																																																																							
628123																																																																																							
628178																																																																																							
628356																																																																																							
628552																																																																																							
629148																																																																																							
629353																																																																																							
629522																																																																																							
629746																																																																																							
630041																																																																																							
630340																																																																																							
630555																																																																																							
630658																																																																																							
631039																																																																																							
631150																																																																																							
631178																																																																																							
631422																																												179	10	89646	1129	0	0	387	26	170969	1346	0	0	1067	47	186956	1086	0	0	18	9	84081	1910	0	0	0	0	2447	44	0	0	0	0	43670	1536	0	0	0	1651	92	577769	7051	0	0	
631570																																																																																							
632410																																																																																							
632607																																																																																							
632858																																																																																							
633378																																																																																							
633640																																																																																							
634544																																																																																							
634955																																																																																							
634973																																																																																							
635457																																																																																							
635840																																																																																							
635907																																																																																							
636276																																																																																							
636753																																																																																							
636771																																																																																							
637170																																																																																							
637451																																																																																							
637554																																																																																							
638131																																																																																							
638355																																																																																							
638850																																																																																							
639549																																																																																							
639567																																																																																							
639633																																																																																							
639857																																																																																							
640143																																																																																							
640246																																																																																							
640442																																																																																							
640554																																																																																							
640956																																																																																							
641449																																																																																							
641579																																																																																							
641775																																												0	0	124150	1968	0	0	0	0	165635	2220	0	0	0	0	278924	2715	0	0	0	0	57485	799	0	0	0	0	0	0	0	0	0	0	529	15	0	0	800	0	0	626723	8517	0	0	
642437																																																																																							
642549																																																																																							
642857																																																																																							
643078																																																																																							
643274																																																																																							
643340																																																																																							
643452																																																																																							
643658																																																																																							
644057																																																																																							
644141																																																																																							
644646																																																																																							
644776																																																																																							
644842																																																																																							
644954																																																																																							
644963																																																																																							
645157																																																																																							
645317																																												0	0	0	0	0	0	20	20	460281	14341	0	0	0	0	186715	2426	0	0	8	0	151980	2964	0	0	0	0	988	31	0	0	0	0	7334	120	0	0	896	28	20	807298	20778	0	0	
645465																																																																																							
645540																																																																																							
645577																																																																																							
645625																																																																																							
646042																																																																																							
646145																																																																																							
646172																																																																																							
646444																																																																																							
646471																																																																																							
646556																																																																																							
646743																																																																																							
646873																																																																																							
647218																																																																																							
647245																																																																																							
647414																																																																																							
647432																																																																																							
647759																																																																																							
647777																																																																																							
647955																																																																																							
648130																																																																																							
648242																																												0	0	64376	780	0	0	456	103	699746	9336	0	0	0	0	528035	5212	0	0	0	0	215142	2342	0	0	0	0	0	0	0	0	0	0	6453	59	0	0	0	456	103	1513752	17729	0	0	
648251																																																																																							
648345																																																																																							
648550																																																																																							
649342																																																																																							
649632																																																																																							
649874																																																																																							
651121																																																																																							
651149																																																																																							
651158																																																																																							
651354																																																																																							
651448																																																																																							
651541																																																																																							
651756																																																																																							
651859																																												0	0	360139	8347	0	0	6348	0	1508646	35113	0	0	0	0	420710	9751	0	0	0	0	486579	11278	0	0	0	0	0	0	0	0	0	0	31465	729	0	0	0	6348	0	2807539	65218	0	0	
651952																																																																																							
652043																																																																																							
652070																																																																																							
652874																																												0	0	127213	862	0	0	0	0	707348	18605	0	0	9680	89	2222619	9633	5215	0	9038	5000	1095100	5294	0	0	0	0	0	0	0	0	4018	48	14310	73	0	0	127	22736	5137	4166590	34594	5215	0	
652959																																																																																							
652977																																																																																							
653134																																																																																							
653433																																																																																							
653611																																																																																							
653778																																																																																							
653947																																																																																							
654047																																																																																							
654300																																																																																							
654579																																																																																							
655530																																																																																							
655839																																																																																							
656032																																																																																							
656247																																																																																							
656377																																																																																							
656470																																																																																							
656658																																																																																							
656779																																																																																							
657178																																																																																							
657271																																												0	0	19469	58	0	0	6029	50	299946	1050	0	0	7049	80	1001834	2088	0	0	2285	805	67819	355	0	0	0	0	0	0	0	0	1318	19	761576	9365	0	0	1940	16681	954	2150644	14856	0	0	
657365																																																																																							
657459																																												346	0	137266	1367	0	0	21915	1263	727737	7468	2035	102	7378	641	329493	3465	834	62	11365	1023	492267	4722	12	1	0	0	2250	22	0	0	157	21	56904	849	0	0	0	41161	2948	1745917	17893	2881	165	
657758																																																																																							
657954																																																																																							
658072																																																																																							
658474																																																																																							
658924																																																																																							
659341																																																																																							
659453																																																																																							
659556																																																																																							
659640																																																																																							
659734																																																																																							
659855																																																																																							
660066																																																																																							
660253																																																																																							
660271																																																																																							
660570																																																																																							
660655																																																																																							
660879																																																																																							
660927																																																																																							
661072																																																																																							
661157																																																																																							
661223																																																																																							
661308																																												7476	0	27387	487	0	0	4023	0	342990	7604	0	0	39752	1185	1823310	12880	0	0	15262	5302	615397	8170	0	0	0	0	0	0	0	0	885	7	249484	228	0	0	0	67398	6494	3058568	29369	0	0	
661474																																																																																							
662350																																																																																							
662369																																												376	90	59716	385	0	0	3260	134	1515168	10172	63	0	6496	195	246065	1302	0	0	2002	626	299133	1999	0	0	0	0	0	0	0	0	165	16	4769	569	0	0	129	12299	1061	2124851	14556	63	0	
662949																																																																																							
663058																																																																																							
663245																																																																																							
663450																																																																																							
663638																																																																																							
663656																																																																																							
663834																																												0	0	242960	4585	0	0	23434	386	2407759	37493	0	0	4120	1325	616573	8069	0	0	854	3	472142	10941	0	0	0	0	6695	262	0	0	0	0	21249	0	0	0	0	28408	1714	3767378	61350	0	0	
663955																																																																																							
664176																																																																																							
664206																																												0	0	161490	1237	0	0	863	0	652648	7780	0	0	7382	64	2366374	7545	0	0	279	0	203719	3206	0	0	0	0	0	0	0	0	0	0	57440	1513	0	0	1753	8524	64	3441671	23034	0	0	
664653																																																																																							
664756																																																																																							
665146																																																																																							
665258																																																																																							
665865																																																																																							
666059																																																																																							
666358																																																																																							
666554																																																																																							
666844																																																																																							
666974																																																																																							
667029																																																																																							
667252																																																																																							
667346																																																																																							
667524																																																																																							
667551																																																																																							
667757																																																																																							
668053																																																																																							
668147																																																																																							
669555																																																																																							
670430																																																																																							
670467																																																																																							
670560																																																																																							
670654																																																																																							
670748																																																																																							
670878																																																																																							
671053																																																																																							
671147																																																																																							
671334																																												414	99	142658	2676	0	0	19334	820	679598	12055	1100	249	5128	0	98596	1333	206	0	6037	864	492621	6287	119	0	0	0	1	0	0	0	0	0	1480	45	0	0	548	30913	1783	1414954	22944	1425	249	
671464																																																																																							
671558																																																																																							
672238																																																																																							
672247																																																																																							
672537																																																																																							
672573																																																																																							
673244																																																																																							
673440																																												838	0	496278	10815	0	0	17530	475	1256249	32135	0	0	8055	0	494967	13754	0	0	6155	326	769883	22369	0	0	4	0	10400	293	0	0	376	0	29938	996	0	0	11076	32958	801	3057715	91438	0	0	
673477																																																																																							
673851																																																																																							
673909																																												0	0	214658	1995	0	0	296	0	1581058	12169	0	0	925	51	1018704	4992	0	0	0	0	3736	1	0	0	0	0	0	0	0	0	0	0	374	4	0	0	19	1221	51	2818530	19180	0	0	
674344																																																																																							
674849																																																																																							
675042																																																																																							
675051																																																																																							
675079																																																																																							
675248																																																																																							
675341																																																																																							
675659																																																																																							
675855																																																																																							
676049																																																																																							
676151																																																																																							
676478																																																																																							
677176																																												0	0	40790	411	0	0	520	0	127403	2405	0	0	19293	0	4162661	43412	0	0	0	0	36663	678	0	0	0	0	0	0	0	0	0	0	9398	444	0	0	0	19813	0	4376915	47350	0	0	
677354																																																																																							
677448																																																																																							
677644																																																																																							
677756																																																																																							
677970																																																																																							
678052																																																																																							
678070																																																																																							
678258																																																																																							
678454																																																																																							
678557																																																																																							
678717																																																																																							
678744																																																																																							
679451																																																																																							
680055																																																																																							
680130																																																																																							
680354																																																																																							
680457																																																																																							
680747																																																																																							
680813																																																																																							
681043																																																																																							
681249																																																																																							
682143																																																																																							
682563																																																																																							
682648																																																																																							
683449																																																																																							
683814																																																																																							
684455																																																																																							
685023																																																																																							
685649																																																																																							
685676																																																																																							
685779																																																																																							
686459																																																																																							
686570																																																																																							
686758																																																																																							
687009																																																																																							
687054																																																																																							
687830																																																																																							
687951																																												0	0	113747	0	0	0	12110	3661	518947	5728	0	0	230	54	180915	930	0	0	2552	1327	455001	4568	0	0	0	0	1543	0	0	0	0	0	45869	523	0	0	0	14892	5042	1316022	11749	0	0	
688079																																																																																							
688257																																																																																							
688453																																																																																							
688556																																																																																							
689209																																												18234	869	82765	688	0	0	4048	6	419327	7384	0	0	8540	373	534700	2854	0	0	50	0	24507	163	0	0	0	0	0	0	0	0	0	0	7817	104	0	0	2074	30872	1248	1069116	13267	0	0	
689357																																																																																							
689759																																																																																							
691042																																																																																							
691556																																																																																							
691743																																																																																							
691958																																																																																							
692450																																																																																							
692704																																																																																							
692946																																																																																							
693073																																																																																							
693224																																																																																							
693345																																																																																							
693952																																																																																							
694146																																																																																							
694771																																																																																							
694847																																																																																							
694904																																																																																							
695349																																																																																							
695947																																																																																							
696047																																																																																							
696168																																																																																							
696430																																																																																							
696645																																																																																							
697035																																																																																							
697147																																																																																							
697156																																																																																							
697231																																																																																							
697633																																																																																							
697763																																																																																							
697950																																																																																							
697978																																												0	0	37139	368	486	0	3136	291	1083105	13128	658	52	2413	0	293022	2961	0	0	488	32	165650	1705	0	0	0	0	0	0	0	0	0	0	2167	42	0	0	0	6037	323	1581083	18204	1144	52	
698144																																																																																							
698546																																																																																							
698649																																																																																							
699105																																																																																							
699253																																																																																							
700140																																																																																							
700252																																																																																							
700430																																																																																							
700458																																																																																							
701062																																																																																							
701222																																																																																							
701839																																																																																							
701857																																																																																							
702117																																																																																							
702359																																																																																							
702612																																																																																							
702836																																																																																							
702911																																																																																							
702966																																																																																							
703039																																																																																							
703552																																																																																							
703767																																												305	42	65022	950	0	0	647	8	673630	5469	0	0	1057	5	87798	436	0	0	8051	876	207921	1458	0	0	0	0	0	0	0	0	0	0	39065	420	0	0	397	10060	931	1073436	9130	0	0	
704559																																												0	0	202057	2064	0	0	1953	0	945195	10091	9510	0	0	0	203054	1604	337	0	5938	0	529020	7792	0	0	0	0	9930	421	0	0	0	0	191681	2636	0	0	472	7891	0	2080937	25080	9847	0	
705378																																																																																							
705556																																																																																							
706030																																																																																							
706058																																																																																							
706236																																																																																							
706254																																																																																							
706450																																																																																							
706656																																																																																							
707354																																												34	0	240449	2112	0	0	13720	1027	912367	9320	0	0	2763	155	855338	5840	0	0	5518	489	400928	3747	0	0	0	0	0	0	0	0	255	51	68600	564	0	0	3021	22290	1722	2477682	24604	0	0	
708379																																																																																							
709143																																																																																							
709451																																																																																							
709554																																																																																							
709602																																												0	0	77868	670	0	0	5316	1061	360698	5422	0	0	4757	26	468332	2103	0	0	290	265	89971	614	0	0	0	0	0	0	0	0	430	0	469183	5771	0	0	2188	10793	1352	1466052	16768	0	0	
709639																																																																																							
709956																																																																																							
710176																																																																																							
710859																																																																																							
711472	0	0	0	0	0	0	0	0	0	0	0	0	42384	50	843376	2296	0	0	21560	3504	287872	19797	0	0	106	96	13147	502	0	0	1123	953	157860	10849	0	0	0	65173	4603	1302255	33444	0	0																																												
711520																																																																																							
711548																																																																																							
711753																																																																																							
711801																																																																																							
712059																																																																																							
712273																																																																																							
712648																																																																																							
712956																																																																																							
713047																																																																																							
713252																																																																																							
713476																																																																																							
713926																																																																																							
714165																																																																																							
714437																																																																																							
714839																																																																																							
714978																																																																																							
715032																																																																																							
715050																																																																																							
715144																																																																																							
715340																																																																																							
715470																																																																																							
715630																																																																																							
715872																																																																																							
715975																																																																																							
716374																																																																																							
716655																																																																																							
716833																																												0	0	57414	1005	0	0	16236	829	291107	3710	0	0	10447	904	863294	7887	0	0	1727	249	20348	247	0	0	0	0	0	0	0	0	42	42	331	1	0	0	0	28452	2024	1232494	12850	0	0	
716851																																																																																							
716954																																																																																							
717232																																																																																							
717670																																																																																							
717737																																												0	0	82052	813	0	0	0	0	572748	6666	0	0	584	0	181600	1867	0	0	94	51	128584	1103	0	0	0	0	1132	17	0	0	0	0	3273	212	0	0	1313	678	51	969389	11991	0	0	
717924																																												742	0	146720	1732	156	0	2655	13	1052301	12059	14081	1075	713	0	721800	8453	11207	378	351	0	402695	4011	934	472	0	0	0	0	0	0	0	0	25808	486	355	244	0	4461	13	2349324	26741	26733	2169	
718145																																																																																							
718275																																																																																							
718538																																																																																							
719030																																																																																							
719610																																																																																							
719656																																																																																							
719964																																																																																							
720157																																																																																							
720344																																																																																							
720746																																																																																							
720858																																																																																							
