"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
722544																																																																																																																																																																																																																																																	
722777																																																																											0	0																																																																																																																																																																					
722816																																																																																																																																																																																																																																																	
723112																																																																											0	0																																																																																																																																																																					
723158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21802				0	0	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11885	0	4113	7772	0	0	0	0	1974	0	0	0	0	0	1974	79032	0	406	5497	0	73129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2132	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1974	0	0	0	0	0	0	0	0	0	0	2961	0	0	0	0	0	0	0	94032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723550																																																																																																																																																																																																																											66542	0																					
723653																																																																																																																																																																																																																											106937	0																					
723756																																																																																																																																																																																																																																																	
723868																																																																																																																																																																																																																																																	
724230																																																																																																																																																																																																																																																	
724548																																																																																																																																																																																																																																																	
724744																																																																																																																																																																																																																											461301	0																					
724904																																																																																																																																																																																																																											269179	0																					
724940																																																																																																																																																																																																																																																	
725077																																																																																																																																																																																																																											227372	0																					
725732																																																																											0	0																																																																																																																																																																					
725741																																																																																																																																																																																																																											67332	0																					
726458																																																																																																																																																																																																																											52765	0																					
726953																																																																																																																																																																																																																																																	
727174																																																																																																																																																																																																																											453858	0																					
728948																																																																																																																																																																																																																											384622	0																					
728957																																																																																																																																																																																																																																																	
729011																																																																																																																																																																																																																																																	
729057																																																																																																																																																																																																																											71615	0																					
729178																																																																																																																																																																																																																											130737	0																					
729310																																																																																																																																																																																																																											810289	0																					
729459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9529				0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47596	0	0	47457	139	0	0	0	0	0	0	0	0	0	0	57364	0	962	0	0	56402	0	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484	297	0	0	0	297	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570																																																																																																																																																																																																																											27989	0																					
729842																																																																																																																																																																																																																																																	
729945																																																																																																																																																																																																																											99366	0																					
730745																																																																																																																																																																																																																																																	
731050																																																																																																																																																																																																																											135706	0																					
731247																																																																																																																																																																																																																																																	
731957																																																																																																																																																																																																																											10892	0																					
732178																																																																																																																																																																																																																																																	
732253																																																																																																																																																																																																																																																	
732637																																																																																																																																																																																																																																																	
732758																																																																																																																																																																																																																											299459	0																					
732918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130234				0	0	0	0	0	4022	0	0	0	0	0	3246	0	0	657	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504476	0	0	342545	161931	0	0	0	4145	0	0	0	0	0	4145	472891	4719	7187	0	44132	416853	0	0	0	3471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9885	5823	4062	0	32339	1983	4145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122887	24577	0	0	0	24577	0	0	13021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4145	0	0	0	0	0	0	4062	0	0	0	6218	0	0	0	0	0	0	50775	1040013	0	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954																																																																																																																																																																																																																																																	
733054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6210	6210	0	0	6210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711871				0	0	0	0	0	22252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44832	0	0	44376	456	11235	0	11235	158	0	0	0	0	0	158	140829	0	8430	1303	0	131096	0	0	0	4946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23330	11393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	39242	7848	0	0	0	7848	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11434	0	0	0	0	0	0	0	0	0	0	17151	0	0	0	0	0	0	0	431687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540																																																																																																																																																																																																																																																	
733559																																																																																																																																																																																																																																																	
733661																																																																																																																																																																																																																											95499	0																					
733755																																																																																																																																																																																																																											68518	0																					
733951																																																																																																																																																																																																																											126646	0																					
734248																																																																																																																																																																																																																											246313	0																					
734350																																																																																																																																																																																																																											324349	0																					
734538																																																																																																																																																																																																																																																	
734613																																																																																																																																																																																																																																																	
735049																																																																																																																																																																																																																																																	
735067																																																																																																																																																																																																																																																	
735414																																																																																																																																																																																																																											33255	0																					
735441																																																																																																																																																																																																																											906763	0																					
735973																																																																																																																																																																																																																											39078	0																					
736158																																																																																																																																																																																																																																																	
736206																																																															0	0	0																																																																																																																																																										2992676	0																					
736550																																																																																																																																																																																																																											267836	0																					
736662																																																																																																																																																																																																																																																	
737548																																																																																																																																																																																																																																																	
738013																																																																																																																																																																																																																																																	
738040																																																																																																																																																																																																																																																	
738143																																																																																																																																																																																																																											484909	0																					
738255																																																																																																																																																																																																																																																	
738303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119306				0	0	0	0	0	-1243	0	0	0	0	0	265	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717299	0	0	702636	14663	8740	0	8740	0	0	0	0	0	0	0	306026	0	11903	0	0	294123	0	0	0	-4205	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12604	8740	152	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8740	152	0	232	0	0	0	0	0	0	0	13110	380	0	928	0	0	0	0	792814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8630				0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10388	0	0	10128	260	0	0	0	0	0	0	0	0	0	0	19015	0	531	0	0	18484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2457	491	0	0	130	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738769																																																																																																																																																																																																																											674568	0																					
739346																																																																																																																																																																																																																																																	
739355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37847				0	0	0	0	0	-464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190429	0	0	189993	436	0	0	0	1597	0	0	0	0	0	1597	385669	0	20909	5079	0	359681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7667	1597	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72863	14573	0	0	0	14573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597	82	0	0	0	0	0	0	0	0	0	2396	205	0	0	0	0	0	0	503056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739560																																																																																																																																																																																																																											3596740	0																					
739832																																																																																																																																																																																																																											108969	0																					
740249																																																																																																																																																																																																																											233447	0																					
741068																																																																																																																																																																																																																																																	
741152																																																																																																																																																																																																																											24674	0																					
741330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5630	5629	0	0	5630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143940				0	0	0	0	0	2763	0	0	0	0	0	30080	0	8502	21578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386131	0	0	251148	134983	9355	0	9355	1132	0	0	0	0	0	1132	550935	0	14323	7208	0	529404	0	0	0	28549	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25197	10487	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122497	24499	0	0	0	24499	0	8555	0	0	1235	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	19042	0	0	3	0	0	0	0	0	0	0	28563	0	0	12	0	0	0	0	1106336	0	81387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741358																																																																																																																																																																																																																																																	
741648																																																																																																																																																																																																																																																	
741844																																																																																																																																																																																																																																																	
741956																																																																																																																																																																																																																																																	
741974																																																																																																																																																																																																																																																	
742056																																																																																																																																																																																																																											121907	0																					
742542																																																																																																																																																																																																																											114010	0																					
742636																																																																																																																																																																																																																											41868	0																					
742944																																																																																																																																																																																																																																																	
743679																		1933																																												178106									542						2523			2523																			184683			130833	53850	3853		3853								188028		9807	1523		176698				3249																												-2035	3853	1933									29483	29483						29483			450	90		90					45650	0																																						430818	0																					
743950																																																																																																																																																																																																																																																	
744256																																																																																																																																																																																																																																																	
744854																																																																																																																																																																																																																											318638	0																					
745150																																																																																																																																																																																																																											22078	0																					
745347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79937				0	0	0	0	0	1475	0	0	0	0	0	89	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7318	0	0	7318	0	0	0	0	28	0	0	0	0	28	0	49998	0	766	851	0	48381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11381	2276	0	0	0	2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																																																																																																																																	
746429																																																																																																																																																																																																																																																	
746755																																																																																																																																																																																																																																																	
746942																																																																																																																																																																																																																																																	
746979																																																																																																																																																																																																																																																	
747051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2069	2069	0	0	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6926				0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53441	0	0	51468	1973	0	0	0	216	0	0	0	0	0	216	25208	0	207	0	0	25001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1198	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6869	1374	0	187	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	63488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257																																																																																																																																																																																																																																																	
748254																																																																																																																																																																																																																											199959	0																					
748357																																																																																																																																																																																																																											28619	0																					
748441																																																																																																																																																																																																																											60207	0																					
748964																																																																																																																																																																																																																											203887	0																					
749242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127889	0	0	41844	8369	0	0	41844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2542625	2391	0	0	0	0	0	0	0	11871	0	0	0	0	0	452869	0	0	452869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628250	261	0	2290152	337837	139373	0	139373	36305	95	0	0	0	0	36209	7212894	2035	142686	0	0	7068173	0	0	0	979250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823474	175582	127889	0	0	0	0	0	0	0	0	11252	11252	11252	0	0	0	0	0	0	0	649732	129946	0	0	0	129946	0	0	543990	0	16604	0	0	493	0	16111	0	16374	16374	0	0	0	0	0	0	0	0	0	175582	127889	0	0	0	0	0	0	0	0	0	263373	319723	0	0	0	0	0	0	11706320	0	703326	123370	137445	0	0	0	0	0	0	0	57034	0	0	0	0	0	0	0	0	0	
749635																																																																																																																																																																																																																											589117	0																					
749840																																																																																																																																																																																																																																																	
749943																																																																																																																																																																																																																																																	
750051																																																																																																																																																																																																																																																	
750127																																																																																																																																																																																																																																																	
750341																																																																																																																																																																																																																											201379	0																					
750444																																																																																																																																																																																																																											24182	0																					
750846																																																																																																																																																																																																																											85635	0																					
751254																																																																																																																																																																																																																											105123	0																					
751656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842229				0	0	0	0	0	4237	0	0	0	0	0	5587	0	0	5340	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432967	0	0	366721	66246	54514	0	54514	2197	0	0	0	0	0	2197	1040011	0	43352	239	0	996420	0	0	0	109281	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	690	0	7256	0	91275	56895	7217	0	2384	0	0	0	0	0	0	49592	49592	37738	0	0	0	0	11854	0	0	159908	31982	0	0	0	31982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56895	7217	0	2384	0	0	0	0	0	0	0	85343	18043	0	9536	0	0	0	0	1778368	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
751852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456	1456	0	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15025				0	0	0	0	0	-64	0	0	0	0	0	1013	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	197067	0	142	0	0	196925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3537	707	79	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
752644																																																																																																																																																																																																																																																	
752831																																																																																																																																																																																																																											250316	0																					
753052																																																																																																																																																																																																																																																	
753324																																																																																																																																																																																																																											960227	0																					
753641																																																																																																																																																																																																																																																	
753856																																																																																																																																																																																																																											15422	0																					
754068																																																																																																																																																																																																																											419263	0																					
754246																																																																																																																																																																																																																											44204	0																					
754536																																																																																																																																																																																																																											82243	0																					
754826																																																																																																																																																																																																																																																	
754853																																																																																																																																																																																																																											746677	0																					
754929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1851	1851	0	0	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641486				0	0	0	0	0	5931	0	0	0	0	0	235	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226820	0	0	156951	69869	2162	0	2162	3137	0	0	0	0	0	3137	565375	0	12086	17530	30458	505301	0	0	0	8200	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6433	5299	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25941	5188	0	0	0	5188	0	0	35143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5299	0	0	130	0	0	0	0	0	0	0	7949	0	0	520	0	0	0	0	966890	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
755047																																																																																																																																																																																																																											473479	0																					
755252																																																																																																																																																																																																																											319090	0																					
755421																																																																																																																																																																																																																																																	
755458																																																																																																																																																																																																																											222880	0																					
756343																																																																																																																																																																																																																											135418	0																					
756848																																																																																																																																																																																																																											146318	0																					
757377																																																																																																																																																																																																																											371189	0																					
757452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40534				0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126700	0	211	126178	311	2485	0	2485	163	0	0	0	0	163	0	92742	0	1794	0	6279	84669	0	0	0	1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1988	1988	0	14093	0	869	2494	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14355	2871	0	0	38	2833	0	277	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2771	252	0	0	0	0	0	0	0	0	0	4157	630	0	0	0	0	0	0	198480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
757612																																																																																																																																																																																																																																																	
757779																																																																																																																																																																																																																																																	
758703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3259	0	0	20370	20370	0	0	20370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464547				0	0	0	0	0	14088	0	0	0	0	0	6306	0	0	6306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423245	0	0	1405449	17796	9716	0	9716	22819	0	0	0	0	0	22819	2706470	0	112099	15055	0	2579316	0	0	0	58397	0	0	0	0	0	0	0	3967	3967	0	11074	0	0	0	0	0	0	31	0	31	0	0	2359	0	2359	0	0	27157	32911	3259	0	0	0	31	0	0	0	0	43418	43418	40635	0	0	0	0	2783	0	0	259665	51933	0	0	24387	27546	0	0	1086714	0	54607	0	0	7173	0	47434	0	0	0	0	0	0	0	0	0	0	0	0	32911	3259	0	0	0	0	0	2390	0	0	0	49367	8148	0	0	0	0	0	29875	4000496	0	141059	668333	824849	0	0	0	17323	37757	16350	0	0	0	0	0	0	0	0	0	0	0	
758842																																																																																																																																																																																																																											81572	0																					
758851																																																																																																																																																																																																																											124507	0																					
759045																																																																																																																																																																																																																																																	
759625																																																																																																																																																																																																																																																	
760210																																																																																																																																																																																																																																																	
760331																																																																																																																																																																																																																											249439	0																					
760340																																																																																																																																																																																																																											84635	0																					
760434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3788				0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33916	0	0	33680	236	0	0	0	0	0	0	0	0	0	0	74946	0	625	1638	0	72683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	65	0	65	0	-1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
760649																																																																																																																																																																																																																											85937	0																					
760854																																																																																																																																																																																																																											546889	0																					
760939																																																																																																																																																																																																																											35898	0																					
760957																																																																																																																																																																																																																											57840	0																					
761244																																																																																																																																																																																																																											211897	0																					
761459																																																																																																																																																																																																																																																	
761543																																																																																																																																																																																																																																																	
761806																																																																											0	0																																																																																																																																																																					
761833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9291				0	0	0	0	0	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12915	0	0	12486	429	0	0	0	16	0	0	0	0	0	16	18867	0	1086	0	0	17781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-753	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	36163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761851																																																																																																																																																																																																																											217129	0																					
761954																																																																																																																																																																																																																											108697	0																					
