"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
339858		0	352402	-21770	2437	0	388640	16905	0					688	0	-71	0	0	617	0	0	0	0	0	0	0	0	0	-3159	0	
339876			185	27	0	0	176	18	0																						
340135			11778	580	79	0	11151	32	0			0	0																		
340144			11822	1000	8	0	10835	21	0																						
340256			3609	0	0	0	3638	29	0																						
340443			321	0	1	0	320	0	0																						
340742			9238	21	111	0	9106	0	0			0	0																		
340751			11179	1000	155	0	11939	1915	0																						
341310			5815	121	179	0	5571	56	0																						
342054			3126	0	28	0	3126	28	0																						
342362			2924	0	24	0	3033	133	0			0	0																		
342410			18967	-1000	311	0	20151	495	0			0	209																		
342634		0	109191	-10501	3631	0	117306	1245	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9367	0	
343051		0	341	-28	3	0	376	10	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343257			314	1	0	0	313	0	0																						
343770			454	0	0	0	454	0	0																						
343903			5116	160	32	0	4933	9	0																						
343958			944	45	3	0	1175	279	0																						
344647			12365	170	58	0	12157	20	0				0																		
344816			2763	120	23	0	2650	30	0			0	0																		
344852			550	0	1	0	550	1	0																						
345309			9117	450	16	0	8977	326	0			0	0																		
345345			5048	0	1	0	5050	3	0				0																		
345747			6797	92	20	0	6692	7	0			0	0																		
345756			6687	0	1	0	6686	0	0				0																		
345877			4690	202	190	0	4545	247	0																						
346379			1989	30	26	0	1936	3	0																						
346566			562	0	0	0	562	0	0																						
346771			847	0	3	0	990	146	0																						
347022			1670	9	0	0	1662	1	0																						
347639			5793	0	42	0	5751	0	0																						
347956			9244	210	50	0	9005	21	0			0	0																		
348159			1950	20	2	0	1949	21	0																						
348720			9745	0	265	0	9493	13	0																						
349129			1109	2	4	0	1111	8	0																						
349343			1884	15	3	0	1874	8	0																						
350572		0	952	60	0	0	892	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
350657			123	15	5	0	106	3	0																						
350750			2139	90	2	0	2047	0	0																						
351131			213	0	2	0	211	0	0				0																		
351560			4429	300	0	0	4129	0	0																						
351878			484	5	0	0	479	0	0																						
352370			836	0	3	0	842	9	0																						
352651			748	50	0	0	698	0	0																						
352745			1873	50	44	0	1812	33	0																						
352772		0	156054	-8035	1512	0	164434	4702	2845					94	0	4	0	0	98	0	0	0	0	0	0	0	0	0	-1220	0	
353238			4134	140	6	0	3998	10	0																						
353546			906	15	2	0	891	2	0																						
353555			61313	4000	2047	0	58715	3449	0				0																		
353724			2982	0	33	0	2963	14	0																						
353957			1040	0	1	0	1039	0	0																						
354057			289	0	0	0	289	0	0																						
354253			584	0	9	0	575	0	0																						
354310		0	71497	-11259	198	0	83044	486	0					0	0	0	0	0	0	0	0	-384	0	0	-384	0	0	0	360	137	
354552			2902	41	3	0	2860	2	0																						
354851			1295	60	40	0	1203	8	0																						
355120			6048	150	22	0	5921	45	0																						
355559			5629	150	97	0	5501	119	0																						
355858			64150	6322	983	0	63548	6703	0				0																		
356239			3291	90	112	0	3164	75	0																						
356659			4026	175	14	0	3840	3	0																						
356752			216	-163	11	0	369	1	0																						
357151			959	0	1	0	958	0	0																						
357526			1457	32	16	0	1413	4	0																						
357553			1622	0	0	0	1628	6	0																						
357777			1602	60	0	0	1583	41	0																						
357937			5100	225	84	0	4889	98	0																						
358112			985	0	0	0	986	1	0																						
358448			567	0	1	0	567	1	0																						
358756			679	0	31	0	652	4	0																						
359472			377	-18	0	0	395	0	0																						
359650			158	0	0	0	158	0	0																						
359744			341	0	4	0	338	1	0																						
360777			68	0	0	0	68	0	0				0																		
361055			11516	600	211	0	10875	170	0																						
361167		0	41454	-7379	622	0	49006	795	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2770	0	
361279			2070	0	1	0	2077	8	0																						
361354			577	0	1	0	578	2	0																						
361439			5968	307	25	0	5636	0	0				0																		
362043			373	0	1	0	372	0	0																						
362155			1857	30	20	0	1816	9	0																						
362717			8601	325	32	0	8257	13	0			0	0																		
362856			649	0	277	0	383	8	-3																						
362940			946	0	4	0	944	2	0																						
363442			316	0	0	0	316	0	0																						
363648			1218	0	53	0	1166	1	0																						
363657			2522	90	24	0	2422	14	0				0																		
363778			566	2	0	0	564	0	0																						
364131			1762	31	16	0	1737	22	0																						
364270			664	29	8	0	703	76	0				0																		
364430			2074	230	2	0	1846	4	0																						
364850			842	31	9	0	815	13	0			0	0																		
365325		99	231582	294	2415	0	235830	6957	0					23	0	0	0	0	23	0	0	0	0	0	0	0	0	-151	774	0	
365745			1833	20	0	0	1837	24	0																						
365848			237	0	12	0	226	1	0																						
365950			505	61	0	0	444	0	0																						
366078			6616	636	9	0	6231	260	0																						
366238			12147	750	66	0	11558	227	0				0																		
366247			1674	20	0	0	1654	0	0			0	0																		
366359			647	0	10	0	638	1	0																						
366658			751	19	4	0	731	3	0																						
366854			394	61	0	0	336	3	0				0																		
367150			636	37	2	0	640	49	6																						
367178			1195	3	3	0	1189	0	0																						
367431			2598	75	27	0	2624	128	0																						
367543			2123	51	7	0	2067	2	0																						
368054			905	0	3	0	902	0	0																						
368344		0	368	0	2	0	368	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522			1194	0	1	0	1194	1	0																						
368933			919	8	3	0	915	7	0																						
368951			2154	30	3	0	2121	0	0																						
369453			1042	0	1	0	1042	1	0																						
369659			9229	90	9	0	9157	27	0																						
370020			2727	150	22	0	3174	619	0																						
370271		0	0	0	0	0	286	0	-286			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347			1294	18	1	0	1286	11	0																						
370721			1965	15	12	0	1939	1	0				0																		
370833			314	0	38	0	276	0	0																						
370954			545	0	0	0	545	0	0																						
371223			2309	720	1	0	2661	1073	0																						
371232			1837	79	56	0	1705	3	0																						
371362			3626	115	5	0	3573	67	0																						
371559			814	10	0	0	804	0	0																						
371755			412	23	0	0	421	32	0			0	0																		
371849			728	0	5	0	723	0	0																						
371924			12725	0	49	0	12771	95	0																						
371942			518	206	2	0	510	200	0																						
372444			642	15	1	0	626	0	0																						
372538			5648	25	41	0	5619	37	0																						
372640			860	27	6	0	833	6	0																						
372855			1102	55	0	0	1048	1	0			0	0																		
373115			9460	100	274	0	9897	811	0				0																		
373272			277	0	0	0	277	0	0																						
373553			619	0	0	0	619	0	0																						
373601			1400	694	0	0	706	0	0				0																		
374130			1308	0	15	0	1293	0	0																						
374653			21903	0	1120	0	21668	885	0				0																		
374774			968	0	3	0	965	0	0																						
375034			18619	0	16	0	18618	15	0				0																		
375043			13197	450	244	0	12662	159	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			19031	753	111	0	18517	350	0																						
375566			8413	313	26	0	8075	1	0																						
375650			210	0	0	0	210	0	0																						
376237			553	0	36	0	545	28	0																						
376273			13491	0	145	0	13400	54	0				0																		
376442			4764	181	11	0	4584	12	0			0	0																		
376947			1744	0	15	0	1740	11	0																						
377663			983	50	0	0	1053	120	0			0	0																		
377850			509	50	0	0	462	3	0																						
377908			34952	-550	83	0	35486	67	0				0																		
378044			239	28	0	0	213	2	0																						
378110			318	0	0	0	318	0	0																						
379050			320	0	2	0	318	0	0																						
379153			787	0	7	0	781	1	0																						
379470			579	0	0	0	579	0	0																						
379649			693	0	7	0	689	3	0			0	0																		
379920		0	361742	5785	5186	0	362777	12006	0					44	0	-2	0	0	42	0	0	0	0	0	0	0	0	0	-152	0	
380346			1532	0	11	0	1533	12	0																						
380458			9238	253	10	0	9032	57	0																						
380533			1547	30	1	0	1517	1	0																						
380654			1122	0	2	0	1123	3	0																						
380878			223	0	0	0	223	0	0																						
380944			1010	317	0	0	693	0	0																						
381026			393	15	3	0	383	8	0				0																		
381343			9114	9	63	0	9126	84	0				0																		
381839			3133	90	2	0	3047	6	0																						
381932			3402	50	14	0	3338	0	0																						
381950			849	15	9	0	833	8	0																						
382050			3475	155	23	0	3298	1	0																						
382069		0	1914	-2	41	0	2135	260	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			408	0	30	0	408	30	0																						
382274			30	0	0	0	30	0	0																						
382443			776	0	1	0	777	2	0																						
382537			1617	83	19	0	1598	83	0																						
382649			4627	225	11	0	4599	208	0																						
382658			2699	130	21	0	2608	60	0																						
382742			1034	-194	2	0	1227	1	0																						
382854			981	30	2	0	951	2	0				0																		
384018			24744	190	4	0	24550	0	0																						
384278			26476	123	161	0	26493	301	0				688																		
384353			76	0	0	0	76	0	0																						
384652			4509	0	110	0	4399	0	0																						
384830			1154	30	0	0	1124	0	0																						
385350			1175	31	0	0	1144	0	0																						
385471			9031	-700	0	0	9731	0	0																						
385547			1730	0	16	0	1714	0	0																						
385686			2569	0	0	0	2569	0	0																						
386432			934	20	7	0	913	6	0																						
386450			2625	0	0	0	2625	0	0				0																		
386731			1183	0	6	0	1181	4	0																						
386825			425	0	0	0	425	0	0																						
386852			2422	34	8	0	2392	12	0				0																		
387055			964	0	1	0	963	0	0																						
387671			3641	0	29	0	3616	4	0																						
388155			2085	0	25	0	2146	86	0																						
388258			394	40	3	0	391	40	0																						
388557			719	0	0	0	719	0	0																						
388744			4255	150	62	0	4046	3	0																						
388753			253	95	0	0	292	134	0																						
388874			510	0	6	0	504	0	0																						
388940			612	8	1	0	603	0	0																						
389358			1155	25	0	0	1130	0	0																						
389376			407	0	3	0	404	0	0																						
389826			139	6	0	0	133	0	0																						
390372			1636	41	0	0	1595	0	0																						
390840			2464	114	0	0	2472	122	0																						
391418			1211	135	26	0	1190	140	0																						
391557			939	65	1	0	881	8	0																						
391575			2729	0	7	0	2791	69	0				0																		
391959			1086	0	1	0	1085	0	0			0	0																		
391977			3508	20	0	0	3491	3	0																						
392152			900	0	1	0	921	22	0																						
392255			989	0	2	0	987	0	0																						
392778			3323	300	48	0	2999	24	0																						
393252			981	0	2	0	979	0	0																						
393355			1873	274	77	0	1528	6	0			0	0																		
393953			5959	50	6	0	5910	7	0																						
394156			1284	30	100	0	1208	54	0																						
394259			5248	0	22	0	5231	5	0				0																		
395238		0	563214	-22318	5121	0	605736	25325	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	0	
396057			717	0	0	0	717	0	0																						
396244			2056	0	2	0	2054	0	0				0																		
396253			1430	108	10	0	1318	6	0																						
396356			331	1	0	0	330	0	0																						
396954			2262	0	17	0	2331	86	0																						
397456			1885	0	3	0	1882	0	0			0	0																		
397531			7984	500	47	0	7685	248	0																						
397540			16751	0	174	0	16610	33	0			0	0																		
397559			4685	150	1	0	4537	3	0																						
397755			6672	453	4	0	6228	13	0																						
397858			400	-1	1	0	400	0	0																						
398051			679	0	0	0	679	0	0			0	0																		
398248			1640	0	0	0	1640	0	0				0																		
398668	1024		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37	0	0	
398837			2342	47	5	0	2312	22	0																						
399357			436	0	21	0	415	0	0																						
399517		0	33509	2000	107	0	32160	758	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399731			696	0	11	0	689	4	0				0																		
399973			1106	45	7	0	1082	28	0																						
400057			1486	75	0	0	1411	0	0																						
400141			7679	100	16	0	7576	13	0																						
400365			3565	25	1	0	3539	0	0																						
400767			1198	0	3	0	1195	0	0																						
400945			817	0	114	0	704	1	0																						
401072			739	1	26	0	713	0	-1																						
401559			461	0	0	0	461	0	0																						
401755			1930	0	1	0	1943	14	0																						
401906			5730	90	5	0	5661	26	0																						
401951			204	18	0	0	186	0	0																						
402462			673	0	0	0	673	0	0																						
402846			268	0	0	0	268	0	0																						
402873			255	0	0	0	255	0	0																						
403067			2342	-504	224	0	2622	0	0																						
403151			15942	518	46	0	15402	24	0				0																		
403179			14266	500	148	0	13847	229	0																						
403254			6	0	0	0	6	0	0																						
403656			845	100	46	0	946	247	0																						
403870			6351	-101	10	0	6449	7	0																						
403946			15691	1250	12	0	14437	8	0																						
404653			1596	126	2	0	1468	0	0																						
404943			921	12	5	0	925	21	0																						
406022			2700	0	9	0	2692	1	0																						
406059			3790	360	53	0	3386	9	0																						
406666			114	100	11	0	3	0	0																						
406974			2240	25	1	0	2214	0	0																						
407168			915	0	0	0	915	0	0																						
407506			15527	0	947	0	15613	1033	0																						
407645			2367	120	17	0	2230	0	0																						
407850			380	0	1	0	424	45	0																						
408307			4668	300	13	0	4387	32	0			0	0																		
408642			12910	313	14	0	12592	9	0																						
408875			6744	35	70	0	6847	208	0																						
409265			52	0	0	0	52	0	0																						
410159			169	0	0	0	170	1	0																						
410560			777	0	0	0	777	0	0																						
410748			4190	100	1	0	4109	20	0				0																		
410917			3849	105	127	0	3671	54	0																						
410944			542	0	0	0	605	63	0																						
411062			352	0	2	0	351	1	0																						
411174			457	0	0	0	457	0	0																						
411231			586	5	20	0	561	0	0																						
411240			405	0	26	0	379	0	0																						
411473			8097	-750	249	0	8632	34	0			0	0																		
411512			10881	450	1	0	10487	57	0				0																		
411549			277	0	0	0	277	0	0																						
411576			550	15	2	0	533	0	0			0	0																		
411624			1635	48	5	0	1582	0	0				0																		
411651			1093	0	1	0	1094	2	0																						
412153			1911	45	7	0	1964	105	0																						
412452			311	0	0	0	311	0	0																						
412555			3713	0	12	0	3701	0	0																						
412667			1069	4	2	0	1063	0	0																						
412751			72792	8250	3636	0	68339	7433	0				0																		
412845			3043	125	27	0	2902	11	0																						
412872			145	8	0	0	137	0	0																						
413141			36407	1010	83	0	35448	134	0				5																		
413208	1906		853142	-143963	8304	0	1014651	25704	-146	0	4491	0		1618	0	-34	0	0	1584	1470	0	-366	0	0	1104	0	0	0	-83415	88339	
413347			378	9	0	0	369	0	0																						
413543			1355	9	0	0	1346	0	0																						
413646			4816	154	13	0	4662	13	0																						
413673			1498	10	6	0	1482	0	0																						
413758			1435	325	0	0	1660	550	0																						
414102			4314	294	24	0	4028	32	0																						
414652			962	-50	16	0	1005	9	0																						
414764			3950	169	122	0	3890	231	0																						
414858			1335	4	19	0	1391	79	0																						
415770			409	-1769	0	0	2178	0	0																						
416245		0	93943	-6796	655	0	101048	964	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	
416272			801	18	1	0	783	1	0																						
416339			300	0	3	0	299	2	0																						
416357			519	0	16	0	503	0	0																						
416656			3911	90	38	0	3869	86	0																						
416674			4764	123	1	0	4644	4	0																						
416973			381	0	1	0	380	0	0																						
417626			6158	6	100	0	7261	1209	0																						
417710			493	22	2	0	469	0	0																						
418100			3500	75	0	0	3425	0	0																						
418249			12039	0	289	0	12035	285	0																						
418436			77	0	0	0	77	0	0																						
418856			180	0	0	0	180	0	0																						
419406			48368	3500	246	0	44885	263	0				0																		
419460			2300	230	1	0	2069	0	0																						
419675			10959	400	178	0	10586	205	0																						
419947			329	15	1	0	313	0	0																						
420578			3019	0	29	0	3022	89	57																						
420644			4107	0	0	0	4108	1	0																						
420653			1769	46	15	0	1709	1	0			0	0																		
420877			739	27	6	0	706	0	0																						
421445			889	90	3	0	796	0	0																						
421539			2079	-573	254	0	2399	1	0																						
422059			1022	0	78	0	944	0	0			0	0																		
422116			920	0	11	0	914	5	0																						
422433			24792	608	105	0	24518	439	0			0	0																		
422657			1056	0	2	0	1066	1	-11																						
423159			3215	20	63	0	3164	32	0																						
423449			7356	300	29	0	7043	16	0																						
423636			570	15	2	0	677	124	0																						
423739			11401	650	67	0	10781	97	0																						
423841			182	0	0	0	182	0	0																						
424156			1081	8	0	0	1073	0	0																						
424240			1611	0	18	0	1593	0	0																						
424352			2049	15	1	0	2035	2	0																						
424437			130	0	0	0	130	0	0			0	0																		
424633			1559	24	3	0	1537	5	0																						
425050			187	0	8	0	179	0	0																						
425108			3949	114	35	0	3805	5	0																						
425818			3240	60	103	0	3149	72	0																						
425845			2433	20	1	0	2606	194	0																						
425911			12690	375	2	0	12327	14	0																						
426057			793	-750	638	0	905	0	0																						
426141			90	0	0	0	92	2	0																						
426534			28759	-3405	521	0	31838	195	0			0	642																		
426758			506	9	3	0	494	0	0																						
426945			1587	30	2	0	1555	0	0																						
427241			3097	0	21	0	3103	27	0																						
427353			10131	-11	162	0	9956	190	214																						
427858			901	0	0	0	901	0	0																						
427960			597	13	0	0	584	0	0																						
428060			9982	0	1	0	9987	6	0																						
428462			2330	90	116	0	2128	0	-4																						
428547		0	15065	-4308	42	0	19723	392	0					2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-631	0	
428855			1089	-103	10	0	1184	2	0																						
429021			7215	0	53	0	7170	8	0																						
429487			5935	0	7	0	6000	72	0																						
430036			3884	0	4	0	3899	19	0				0																		
430054			1918	126	0	0	1792	0	0																						
430344			1422	0	2	0	1420	0	0																						
431172		0	266999	315	618	0	268018	1952	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1659	0	
431323			1169	29	8	0	1143	11	0																						
431350			466	0	3	0	463	0	0																						
432058			410	50	0	0	360	0	0			0	0																		
432432			1059	10	6	0	1053	10	0																						
433505			8991	177	5	0	8825	16	0				0																		
433550			780	0	26	0	793	39	0	0	0		0																		
433608		0	14176	-614	229	0	14639	78	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-291	
433859			1008	-21	13	0	1077	61	0																						
433943			2572	120	14	0	2474	36	0																						
434203			4211	88	8	0	4116	1	0				0																		
434539			2037	90	2	0	1951	6	0																						
435059			3035	0	5	0	3032	2	0																						
435077		778	98893	30199	552	0	72390	4248	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	
435255			2796	0	2	0	2883	89	0																						
435666			860	37	2	0	823	2	0																						
435750			10054	450	39	0	9570	5	0			0	0																		
436159		0	157954	-11632	367	0	170389	1170	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2222	0	
436542			3188	0	1	0	3187	0	0																						
436739			2837	50	1	0	2786	0	0																						
436953			7364	487	46	0	6862	31	0																						
437044			170	0	0	0	170	0	0																						
437914		0	204818	-20160	1650	0	228804	5476	0					6	0	-1	0	0	5	0	0	0	0	0	0	0	0	0	631	47108	
438434			670	-430	634	0	694	228	0																						
439132			3342	0	2	0	3354	14	0			0	0																		
439338			22299	28	91	0	22363	183	0				0																		
439356			8261	0	43	0	8225	7	0																						
439404			16594	525	95	0	16253	279	0				0																		
439730			601	20	2	0	662	83	0																						
440857			342	7	0	0	337	2	0																						
440978			205	-17	0	0	222	0	0																						
441050			1642	0	35	0	1667	60	0																						
441078			1312	75	65	0	1263	91	0																						
441135			436	15	2	0	419	0	0																						
441256			25383	0	1146	0	25073	836	0			0	0																		
441359			4445	197	25	0	4486	263	0																						
441434			5112	0	65	0	5176	129	0																						
441470			118	0	0	0	118	0	0																						
441630			820	0	89	0	738	7	0																						
442011			1881	135	33	0	1821	108	0																						
442057			493	21	0	0	472	0	0																						
442244			3020	41	0	0	2979	0	0																						
442655			351	88	13	0	264	14	0																						
443148			1798	316	3	0	1481	2	0																						
443205			17722	600	122	0	17102	102	0																						
443353			7334	180	67	0	7088	1	0																						
443625			911	15	0	0	896	0	0																						
443634			886	0	21	0	887	22	0																						
444350			1417	38	24	0	1361	6	0																						
444556			7939	0	3	0	7937	1	0																						
444677			42	0	0	0	42	0	0																						
445674			1132	18	0	0	1114	0	0																						
445955			3774	47	131	0	3634	38	0																						
446130			988	40	8	0	964	24	0				0																		
446149			486	63	5	0	423	5	0																						
446176			289	0	2	0	287	0	0				0																		
446877			1602	79	5	0	1527	9	0																						
447070			1391	0	2	0	1426	37	0																						
447100			11575	314	15	0	11278	32	0				0																		
447557			3093	100	1	0	2997	5	0																						
448040			5055	150	41	0	4897	33	0																						
448554			3881	0	0	0	3881	0	0																						
449038			0	0	0	0	0	0	0				0																		
449430			1957	0	3	0	1963	9	0																						
449832			3655	120	43	0	3545	53	0			0	0																		
449935			0	0	0	0	0	0	0																						
450632			2388	36	12	0	2342	2	0																						
450669			194	0	0	0	194	0	0																						
450753			1737	0	3	0	1738	4	0			0	0																		
450856			92268	3000	251	0	89605	588	0				0																		
450959			7158	0	4	0	7160	6	0																						
451068			4180	45	127	0	4008	0	0																						
451246			2246	23	3	0	2225	5	0																						
451273			570	0	0	0	571	1	0				0																		
451965	0		16694000	-977000	358000	0	18220000	863000	-44000	0	112000	0		41000	0	47000	0	0	88000	12000	0	25000	0	9000	28000	0	0	0	-82000	1232000	
452159			618	0	1	0	617	0	0																						
452739			1531	32	0	0	1503	4	0																						
452841			1750	0	2	0	1903	155	0																						
453147			596	0	0	0	596	0	0																						
453446			3612	33	5	0	3660	86	0																						
453839			1413	0	0	0	1413	0	0																						
454546			2175	0	1	0	2174	0	0																						
454658			1646	43	2	0	1707	106	0																						
454676			7395	-335	74	0	7751	95	0																						
454975			1275	45	6	0	1270	46	0																						
455150			1162	100	36	0	1077	51	0				0																		
455253			4121	19	1	0	4101	0	0			0	0																		
455459			626	12	4	0	612	2	0																						
455477			873	0	1	0	872	0	0																						
455552			1776	0	29	0	1747	0	0																						
455945			974	0	2	0	972	0	0																						
455972			35640	0	2	0	35658	20	0			0	0																		
456045		0	242932	0	506	0	245473	3047	0			0		0	0	0	0	0	0	842	0	0	0	0	842	0	0	0	0	0	
456054			2048	0	0	0	2048	0	0																						
456250			636	0	2	0	634	0	0																						
456344			1014	0	0	0	1014	0	0																						
456755			3065	210	99	0	2823	67	0				0																		
457060			3515	72	11	0	3457	25	0																						
457220			2891	0	5	0	2886	0	0																						
457426			2811	0	55	0	2758	2	0																						
457752			4037	105	285	0	3647	0	0																						
458142			3083	245	36	0	3035	233	0																						
458544			4708	182	33	0	4510	17	0																						
458665			1231	0	6	0	1225	0	0																						
458946			792	6	1	0	785	0	0																						
459130			2814	36	28	0	2874	124	0																						
459354			1494	60	9	0	1441	16	0																						
459372			1318	0	0	0	1318	0	0																						
459644			843	0	1	0	842	0	0																						
459671			26045	0	1	0	26044	0	0			0	0																		
460033			28116	2610	120	0	25752	366	0				0																		
460275			202	6	0	0	196	0	0																						
460332			2731	0	0	0	2731	0	0																						
460350			614	9	1	0	605	1	0			0	0																		
460556			336	10	0	0	330	4	0																						
460770			1346	161	0	0	1483	298	0																						
461058			1007	90	4	0	917	4	0																						
463203			2487	109	12	0	2366	0	0																						
463342		0	8088	-642	60	0	9141	471	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	
463605			2820	0	14	0	2809	3	0																						
463650			12795	233	18	0	12567	23	0																						
463735		0	424360	-7563	3850	0	450177	22104	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2652	0	
464255			1097	0	2	0	1095	0	0																						
464853			404	6	147	0	322	71	0																						
465038			3198	0	68	0	3132	2	0																						
465243			2320	15	0	0	2319	14	0																						
465524			776	25	18	0	741	8	0																						
465618			10140	0	1	0	10227	88	0																						
465672			1696	3	1	0	1705	13	0																						
466044			2246	-100	3	0	2491	148	0			0	0																		
466240			12050	533	36	0	12068	587	0																						
466754			8034	141	37	0	7951	95	0																						
466857			56655	3600	634	0	54856	2435	0				203																		
466932			1247	0	18	0	1241	12	0																						
467144			401	0	3	0	398	0	0																						
467265			342	0	1	0	341	0	0																						
467470			1211	0	1	0	1229	19	0																						
467658			7430	62	42	0	7413	87	0																						
467733			1663	0	18	0	1657	15	3																						
468673			2164	110	35	0	2042	23	0																						
468806			8820	-211	12	0	9926	907	0																						
469250			121	0	0	0	121	0	0																						
469559			3948	0	43	0	3906	1	0																						
469737			4374	180	3	0	4195	4	0																						
470032			1338	30	23	0	1289	4	0																						
470050		0	62974	-3429	443	0	66534	574	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432	0	
470434			70	0	2	0	70	2	0																						
470452			16911	704	420	0	16125	338	0				0																		
471057			387	0	0	0	391	4	0				0																		
472018			442	0	0	0	442	0	0																						
472045			733	0	0	0	734	1	0																						
472148			166	15	0	0	151	0	0																						
472250			208	0	0	0	208	0	0			0	0																		
472531			571	8	5	0	559	1	0																						
472616			5660	300	15	0	5401	56	0				0																		
472643			607	18	1	0	590	2	0																						
472951			342	0	2	0	344	4	0																						
472979			1480	-33	0	0	1513	0	0																						
473042			11120	73	127	0	11051	131	0																						
473257			2068	0	2	0	2070	4	0																						
473266			14457	425	2	0	14042	12	0																						
473501		0	123800	6493	1465	0	127302	11460	0			0		104	0	7	0	0	111	0	0	0	0	0	0	0	0	0	0	0	
473930			3548	75	41	0	3443	11	0																						
474058			1723	15	0	0	1709	1	0																						
474245			784	9	0	0	777	2	0																						
474254			28620	433	261	0	28556	630	0																						
474357			438	6	4	0	428	0	0																						
474450			2481	0	2	0	2497	18	0																						
474544			385	12	0	0	373	0	0																						
474656			609	0	2	0	607	0	0																						
474759			47214	-350	61	0	47766	263	0				0																		
474777			542	10	3	0	534	5	0																						
474919		0	265985	-5400	2022	0	277567	8204	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100	0	
475345			2548	45	42	0	2461	0	0																						
475354			5592	43	86	0	5490	27	0																						
475653			2970	108	7	0	2859	4	0																						
475756			2185	0	3	0	2182	0	0																						
476342			275	0	3	0	272	0	0																						
476445			941	0	1	0	940	0	0																						
476472			281	0	0	0	281	0	0																						
476539			608	25	14	0	578	9	0																						
476810	40000		19176000	-1555000	430000	4000	22123000	1794000	-24000	0	310000	9000		50000	0	2000	0	0	52000	0	0	0	0	0	0	0	0	1000	-612000	1193000	
477303			5054	230	10	0	4818	4	0																						
477321			6077	185	22	0	5913	43	0																						
477349			2251	0	2	0	2249	0	0				0																		
477376			0	0	0	0	0	0	0																						
477639			813	0	11	0	802	0	0																						
477648			1933	0	4	0	1933	4	0																						
477844			2204	0	8	0	2196	0	0																						
478140			1493	187	1	0	1565	260	0																						
478195			3741	90	47	0	3652	48	0																						
478252			4926	73	44	0	4811	2	0																						
478430			303	0	1	0	304	2	0																						
478533			1161	0	0	0	1161	0	0			0	0																		
478766			2930	0	0	0	2930	0	0																						
479071			1375	0	0	0	1375	0	0																						
479268			65579	1500	515	0	63977	413	0				0																		
479370			3117	0	1	0	3116	0	0																						
479446			2043	30	0	0	2013	0	0																						
479567			356	20	4	0	370	38	0																						
479754			1689	70	7	0	1623	11	0																						
479839			6839	300	134	0	6524	119	0																						
480059			770	0	0	0	770	0	0				0																		
480228	8000		16153000	-1802000	360000	0	18779000	1183000	-1000	0	261000	0		30000	0	1000	0	0	31000	31000	0	-21000	0	0	10000	0	0	1000	-48000	804000	
480246			211	0	7	0	204	0	0																						
480330			36	0	0	0	36	0	0				0																		
480433			2844	5	13	0	2853	27	0																						
480723			2430	149	12	0	2279	10	0				0																		
480853			1956	19	23	0	1994	80	0																						
481159			3001	300	0	0	2701	0	0																						
481177			9271	500	60	0	8775	64	0				0																		
481430			2428	10	0	0	2423	5	0																						
481579			1064	0	2	0	1063	1	0				0																		
481627			3159	150	40	0	3037	68	0																						
481748			304	0	0	0	304	0	0																						
481944			2633	41	6	0	2599	13	0																						
482053			7507	0	6	0	7507	6	0																						
482156			4990	0	3	0	5007	20	0																						
482370			130	0	0	0	130	0	0				0																		
482446			799	3	0	0	796	0	0																						
483274			1868	0	0	0	1868	0	0																						
483537			742	0	16	0	726	0	0																						
483751			3282	90	7	0	3201	16	0																						
484057			497	30	14	0	459	6	0																						
484141			583	-16	0	0	599	0	0																						
484776			2411	16	7	0	2388	0	0																						
485054			658	0	0	0	658	0	0																						
