"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
675051																																																																																																																																		114344	463																																																																																																														
675079																																																																																																																																		286143	1779	0	0	179925	39860	1429	38431	0	9481	0	9481	0	0	156	17069	0	0	0	0	0	0	0	0	0	0	0	8474	0	0	0	8474	3117	64981	109814	110230	0	0	0	0	0	0	25	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3117	64981	109814	112022	0	12996	54907	112022	179925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675248																																																																																																																																		117056	1101																																																																																																														
675341																																																																																																																																		38038	323	0	175	11880																																																																												11705																															
675659																																																																																																																																		146648	896	0	0	81289																																																																												81289																															
675855																																																																																																																																		98787	322	0	0	48500																																																																												48500																															
676049																																																																																																																																		194015	901																																																																																																														
676151																																																																																																																																		415225	4348	0	706	291313																																																																												290607																															
676478																																																																																																																																		1204705	12601	0	246	994964																																																																												994718																															
677176																																																																																																																																		6047014	49991	0	13251	2942286	1140417	1113717	26528	171	12729	7523	5206	0	0	75740	382906	0	65212	0	0	0	0	0	0	0	0	0	147138	356	6267	5049	133610	1233948	420907	3738997	695179	0	0	0	0	0	0	6880	3440	0	0	0	3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625352	312676	0	0	93297	197839	1233948	420907	3832294	896458	0	84181	1916147	896458	2929035	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677354																																																																																																																																		129712	570	0	0	64076	2640	1065	1575	0	0	0	0	0	0	4648	67700	393	1164	0	0	0	0	0	0	0	0	0	2028	93	491	37	1407	11984	70320	7347	39155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6754	3377	0	0	0	3377	11984	70320	7347	44814	0	14064	3674	44814	64076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677448																																																																																																																																		256057	2471	0	40	194424																																																																												194384																															
677644																																																																																																																																		1657417	11220																																																																																																														
677756																																																																																																																																		124265	1175																																																																																																														
677970																																																																																																																																		196566	1672																																																																																																														
678052																																																																																																																																		49057	241																																																																																																														
678070																																																																																																																																		314422	848	848	0	145275	31169	25640	5529	0	20235	525	13810	498	5402	887	145818	1805	38618	0	0	0	0	0	0	0	0	0	15546	4	577	276	14689	27056	169563	19156	101300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	532	0	0	97	435	27056	169563	19253	101735	0	33913	9627	101735	144427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678258																																																																																																																																		63636	306	0	0	35181																																																																												35181																															
678454																																																																																																																																		211841	1464	0	0	146200	35477	1885	33592	0	0	0	0	0	0	51	24823	11394	0	0	0	0	0	0	0	0	0	0	12044	0	442	0	11602	1936	58857	42594	108160	260	260	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936	58857	42594	111225	0	11771	21297	111225	146200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678557																																																																																																																																		113805	620	0	0	61149	36012	35654	358	0	0	0	0	0	0	20302	10350	456	0	0	0	0	0	0	0	0	0	0	1300	0	271	0	1029	56624	11041	10924	35773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316	1658	0	0	0	1658	56624	11041	10924	51235	0	2208	5462	51235	61149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678717																																																																																																																																		2024869	12036	0	0	1281354	115453	104320	11133	0	0	0	0	0	0	46158	424348	324	916	0	0	0	0	0	0	0	0	0	113258	69	6390	400	45078	239419	447901	410332	881706	1788	1788	0	0	0	1788	9226	4613	0	0	0	4613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121131	60566	0	0	4427	56138	239419	447901	414759	977391	0	89580	207380	977391	1281354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678744																																																																																																																																		387164	4002	0	408	287494	13628	3992	9636	0	0	0	0	0	0	4401	32707	4513	0	0	0	0	0	0	0	0	0	0	24583	660	965	131	22827	29821	43308	97288	219039	1246	1246	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7312	3656	0	0	0	3656	29821	43308	97288	227932	0	8662	48644	227932	287086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
679451																																																																																																																																		110855	948	0	219	58326																																																																												58107																															
679648																																																																																																																																		116926	283																																																																																																														
680055																																																																																																																																		374219	5506	0	1844	293018	12745	2199	10546	0	0	0	0	0	0	11428	25872	2026	0	25000	0	25000	0	0	0	0	0	0	9322	39	601	112	8570	43280	62019	17174	252037	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7983	3992	0	0	0	3992	43280	62019	17174	265164	0	12404	8587	265164	291174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680130																																																																																																																																		601255	3069	0	0	294532	180751	177447	3305	0	0	0	0	0	0	6661	41290	3582	11782	36941	0	36942	0	0	0	0	0	0	26523	462	293	0	25233	225869	81830	50031	244823	2899	2899	0	0	0	2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9361	4681	0	0	1011	3670	225869	81830	51348	251875	0	16366	25674	251875	294532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680354																																																																																																																																		1425434	12152	0	1942	896323	21025	10780	10245	0	10198	0	9919	0	0	45949	188217	50736	0	42075	0	42075	0	1773	0	0	0	0	95260	0	2438	0	43451	155212	264561	106807	611538	3202	3202	0	0	0	3202	0	0	0	0	0	0	601	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	95900	47950	0	0	0	47950	194206	264865	106807	687307	0	52973	53404	687307	894381	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680457																																																																																																																																		1018375	2913																																																																																																														
680747																																																																																																																																		204871	869																																																																																																														
680813																																																																																																																																		3311568	24935	0	0	2142020	320428	250201	70227	0	0	0	0	0	0	13645	659772	109022	2020	609	0	609	0	0	0	0	0	0	177526	4690	12439	1087	96129	407674	743047	553808	1550118	2748	2748	0	0	0	2748	1152	576	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271417	135709	0	0	0	135709	407674	743521	553808	1696873	0	148704	276904	1696873	2142020	2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
681043																																																																																																																																		100648	710																																																																																																														
681249																																																																																																																																		39933	376																																																																																																														
682143																																																																																																																																		1040956	11432	0	3288	651466																																																																												648178																															
682563																																																																																																																																		44092014	261258	0	0	23429022	11799209	11349334	449875	0	1820567	1283	1612559	205383	1500	1872777	7271119	640809	0	100	0	100	0	174178	24038	187	2384	147569	2326362	35253	7101	0	1345914	16634867	9444711	1115313	15291182	202292	202292	0	24040	0	178252	64996	32498	0	7469	0	25029	6775	1355	0	49	0	1306	0	0	0	0	0	0	772963	772963	0	772963	0	0	7771205	3885603	0	45017	0	3816440	17603170	11222917	1115313	19984475	0	2244583	557657	19984475	23429022	137323	7903	7903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
682648																																																																																																																																		211847	1271																																																																																																														
683449																																																																																																																																		401971	2355																																																																																																														
683814																																																																																																																																		253304	934	0	0	151360																																																																												151360																															
684455																																																																																																																																		624645	3750																																																																																																														
685023																																																																																																																																		110574	785																																																																																																														
685649																																																																																																																																		389368	2995																																																																																																														
685676																																																																																																																																		1301623	11900	0	426	917881																																																																												917455																															
685779																																																																																																																																		534506	5669	0	1412	340584																																																																												339172																															
686459																																																																																																																																		284733	2008	0	0	191915	6329	2967	3362	0	0	0	0	0	0	788	26841	1870	39	54934	0	54934	0	0	0	0	0	0	12658	434	617	11	9335	11119	85754	27476	160051	205	205	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1492	746	746	0	0	0	15003	85754	27476	160051	0	17151	13738	160051	191915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
686570																																																																																																																																		76973	440	0	0	37748																																																																												37748																															
686758																																																																																																																																		149335	423	0	0	43562																																																																												43562																															
687009																																																																																																																																		7770967	67252	0	0	6119104	201670	54625	147045	0	84994	9428	75566	0	0	140395	726651	83189	34910	148	0	148	0	0	0	0	0	0	458247	28	14408	868	256836	550626	963818	1212536	4868882	9498	9498	0	1868	5531	2099	5683	2842	0	714	1229	899	0	0	0	0	0	0	0	0	0	0	0	0	57	57	0	0	0	57	528474	264237	0	0	7730	256507	612625	966400	1241597	5190187	0	193280	620799	5190187	6119104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
687054																																																																																																																																		66393	514	0	0	50102																																																																												50102																															
687830																																																																																																																																		166435	716																																																																																																														
687951																																																																																																																																		1923766	15965																																																																																																														
688079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
688257																																																																																																																																		404552	698																																																																																																														
688453																																																																																																																																		66702	400	0	0	45373																																																																												45373																															
688556																																																																																																																																		121810	781	0	0	76895																																																																												76895																															
689209																																																																																																																																		1751837	14382																																																																																																														
689357																																																																																																																																		711777	4543	0	0	451272	67472	22228	45244	0	0	0	0	0	0	498	112181	14660	0	0	0	0	0	0	0	0	0	0	8119	0	157	346	6367	121997	166109	61722	363314	35	35	0	0	0	35	2600	1300	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1141	571	0	0	0	571	121997	166109	61722	382001	0	33222	30861	382001	451272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689759																																																																																																																																		202270	726	0	0	78189																																																																												78189																															
691042																																																																																																																																		43197	142																																																																																																														
691556																																																																																																																																		275456	1322	0	0	124090																																																																												124090																															
691743																																																																																																																																		106081	333																																																																																																														
691958																																																																																																																																		881091	8398	0	0	679681																																																																												679681																															
692450																																																																																																																																		169412	1498																																																																																																														
692704																																																																																																																																		102691	0	0	0	98336																																																																												98336																															
692946																																																																																																																																		396780	2607																																																																																																														
693073																																																																																																																																		25670	145																																																																																																														
693224																																																																																																																																		19800793	142911	0	0	14607468	400565	149508	251057	0	543575	7941	389401	146300	0	443029	1554891	339218	104551	315	0	315	0	104586	0	0	0	0	1877882	68106	19476	5537	668314	2236635	2297186	2255995	11623374	50346	50346	15315	0	0	35031	110298	55149	2782	0	0	52367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1534007	767004	2882	276	22085	725222	2363987	2309792	2315167	12773684	0	461958	1157584	12773684	14607468	82944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693345																																																																																																																																		4553939	40500	0	2349	3052083																																																																												3049734																															
693952																																																																																																																																		220319	3522																																																																																																														
694146																																																																																																																																		29655	10																																																																																																														
694771																																																																																																																																		57017	213																																																																																																														
694847																																																																																																																																		435666	3377	0	141	258889																																																																												258748																															
694904																																																																																																																																		57633106	197758	0	0	40804012	2262752	2222201	40551	0	0	0	0	0	0	830406	4400392	25715	986494	0	0	0	0	0	0	0	0	0	5647910	964	708716	80200	2009136	3179446	5149659	17064371	29146163	266943	266943	0	0	0	266943	3301	1651	0	0	0	1651	18341	3668	0	0	0	3668	0	0	0	0	0	0	0	0	0	0	0	0	2203490	1101745	0	0	0	1101745	4180096	5514869	17064371	30619276	0	1102974	8532186	30619276	40804012	0	459922	459922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695349																																																																																																																																		457404	2508																																																																																																														
695947																																																																																																																																		67651	525																																																																																																														
696047																																																																																																																																		111881	963	0	221	59386																																																																												59165																															
696168																																																																																																																																		339805	7296																																																																																																														
696430																																																																																																																																		736779	5316	0	375	395277																																																																												394902																															
696645																																																																																																																																		139661	1357	0	495	69048	10572	9137	1435	0	0	0	0	0	0	10575	41006	9461	6098	11	0	11	0	0	0	0	0	0	6298	0	0	0	6106	21892	42452	31877	43415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2504	1252	0	0	1252	0	21892	42452	33129	43415	0	8490	16565	43415	68553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035																																																																																																																																		85179	176	0	0	49120	4708	2498	2210	0	0	0	0	0	0	0	20379	3382	1826	9000	0	9000	0	0	0	0	0	0	3032	0	0	0	2584	11115	31589	3382	38128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2983	1492	0	0	0	1492	11115	31589	3382	39620	0	6318	1691	39620	49120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697147																																																																																																																																		461915	3334	0	0	268208																																																																												268208																															
697156																																																																																																																																		455061	2878																																																																																																														
697231																																																																																																																																		586065	4805	0	740	325182																																																																												324442																															
697633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1526987	1228724	233663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3619660	723932	0	3000	4048	716884	0	2240	8251173	0	652380	54247	0	37215	0	560918	0	4596	4596	0	0	0	0	0	0	0	0	0	1230964	233663	0	0	0	0	0	0	0	0	0	1846446	584158	0	0	0	0	0	0	66014788	0	3601445	9668810	3650369	1503693	618819	0	0	214966	68332	102719	585184	81674	30219	0	183292	0	0	0	0	0	0	30698819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			445	0	445	0																																																																																										
697763																																																																																																																																		6867229	23483	0	0	3759069	866524	828544	37980	0	469259	4552	385731	78985	0	1695	1795223	19478	2076354	0	0	0	0	0	0	0	0	0	270603	14069	7631	853	122975	1081758	2226565	131497	3224419	4276	4276	0	0	0	4276	366	183	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27019	13510	0	0	0	13510	1264831	2226565	131497	3242594	0	445313	65749	3242594	3759069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950																																																																																																																																		60056	576	0	123	36297																																																																												36174																															
697978																																																																																																																																		2148062	18256	0	0	1596308	144224	108285	35939	0	0	0	0	0	0	51279	134024	23073	7287	43614	0	43614	0	0	0	0	0	0	99483	0	2036	0	74257	275264	221022	268362	1288447	0	0	0	0	0	0	22931	11466	0	0	0	11466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275264	221022	270318	1323710	0	44204	135159	1323710	1596308	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144																																																																																																																																		1444939	15440	0	2419	1041663																																																																												1039244																															
698546																																																																																																																																		142520	787	0	0	80306	16449	7145	9304	0	0	0	0	0	0	1016	31738	3502	275	4402	0	4402	0	0	0	0	0	0	5127	0	138	0	4604	9238	45582	35165	51685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	879	879	0	0	0	11256	45582	35165	51685	0	9116	17583	51685	80306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649																																																																																																																																		370888	2514	0	60	196336																																																																												196276																															
699105																																																																																																																																		1294556	5023	0	0	774578																																																																												774578																															
699253																																																																																																																																		84116	795																																																																																																														
700140																																																																																																																																		48856	327																																																																																																														
700252																																																																																																																																		97126	689																																																																																																														
700430																																																																																																																																		203117	2128																																																																																																														
700458																																																																																																																																		211354	1381	0	0	163278																																																																												163278																															
701062																																																																																																																																		6972139	81553	0	28150	4575852	259891	214189	45702	0	0	0	0	0	0	244475	799253	62847	48192	0	0	0	0	0	0	0	0	0	434377	598	10397	5846	307033	1057081	863149	1779464	3111690	9080	9080	0	0	0	9080	1416	708	0	0	0	708	670	134	0	0	0	134	0	0	0	0	0	0	39275	39275	0	0	39275	0	228168	114084	0	0	0	95793	1057081	959844	1818823	3218968	0	191969	909412	3218968	4547702	84	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222																																																																																																																																		1162324	8286	0	0	765616																																																																												765616																															
701839																																																																																																																																		986700	5420	0	0	531814																																																																												531814																															
701857																																																																																																																																		45201	204																																																																																																														
702117																																																																																																																																		11442656	105000	0	3249	7688780	1152666	1040477	112189	0	592999	64123	530692	0	0	159806	1191196	1850	33054	0	0	0	0	0	0	0	0	0	774655	17917	7210	0	487252	1833057	1841287	1793637	5760903	41073	41073	0	0	0	41073	13497	6749	0	0	0	6749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229187	114594	0	0	50118	64476	1833057	1964018	1843755	6283794	0	392804	921878	6283794	7685531	70615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																																																		198941	1748	0	306	115385																																																																												115079																															
702612																																																																																																																																		1102436	10082	0	2498	606755																																																																												604257																															
702836																																																																																																																																		182744	937	0	0	123639																																																																												123639																															
702911																																																																																																																																		652781	3398	0	0	342514																																																																												342514																															
702966																																																																																																																																		56907	372																																																																																																														
703039																																																																																																																																		142439	4042	0	2395	131715																																																																												129320																															
703552																																																																																																																																		1771644	23803	0	10753	1044040																																																																												1033287																															
703767																																																																																																																																		2200406	12056	0	0	1251682	214673	187567	27106	0	0	0	0	0	0	54458	271912	219063	22066	168	0	168	0	0	0	0	0	0	131062	44	7852	2045	68824	441086	332574	282832	883650	11429	11429	0	0	0	11429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101568	50784	602	166	1865	48151	444123	332981	287145	972966	0	66596	143573	972966	1251682	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704559																																																																																																																																		3955494	26325	0	0	2373897	584206	561239	22967	0	2716	0	2716	0	0	164484	690942	988	2818	7650	0	7650	0	0	0	0	0	0	341689	13113	6709	13	93180	925970	759907	168000	1887037	4187	4187	338	0	0	3849	784	392	67	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350769	175385	0	0	0	175319	967723	760047	168003	2109395	0	152009	84002	2109395	2373897	458	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																		1043348	12992	0	5117	814897																																																																												809780																															
705378																																																																																																																																		112169	1064																																																																																																														
705444																																																																																																																																		189463	1801																																																																																																														
705556																																																																																																																																		284200	1971	0	0	175645	4932	1407	3525	0	0	0	0	0	0	15906	98278	5102	2835	0	0	0	0	0	0	0	0	0	7961	191	399	0	7063	27105	102955	43158	112266	569	569	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	496	496	0	0	0	496	0	0	0	0	0	0	9758	4879	0	0	0	4879	27105	102955	43158	131801	0	20591	21579	131801	175645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706030																																																																																																																																		186912	2219	0	570	131918																																																																												131348																															
706058																																																																																																																																		126163	989																																																																																																														
706236																																																																																																																																		123945	1104	0	53	84093																																																																												84040																															
706254																																																																																																																																		340687	2865	0	206	212785	19038	15927	3111	0	0	0	0	0	0	21500	24545	34838	0	23700	0	23700	0	0	0	0	0	0	12999	202	713	270	11159	48787	53331	91143	149461	516	516	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48787	53331	91143	154177	0	10666	45572	154177	212579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																																																																																																																																		32592	182	0	38	11540																																																																												11502																															
706656																																																																																																																																		203231	1005	0	0	108808																																																																												108808																															
707354																																																																																																																																		3556127	24376	0	0	2680971	276269	259313	16956	0	0	0	0	0	0	86271	381889	23498	55743	32398	0	32398	0	474	0	0	0	0	267372	0	8057	0	179465	440607	439300	870474	1730208	3328	3328	0	0	0	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176064	176064	0	0	0	176064	293518	146759	0	0	0	146759	440607	439912	870474	2118282	0	87982	435237	2118282	2680971	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379																																																																																																																																		239758	1536																																																																																																														
709143																																																																																																																																		617597	4065	0	0	346286	15858	5828	10030	0	0	0	0	0	0	5896	195429	19395	0	5390	0	5390	0	0	0	0	0	0	46729	1483	2158	158	23186	35819	217301	111317	236305	238	238	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13060	6530	0	0	0	6530	35819	217301	111317	243196	0	43460	55659	243196	346286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709451																																																																																																																																		166984	613																																																																																																														
709554																																																																																																																																		234707	1824	0	0	159047																																																																												159047																															
709602																																																																																																																																		2335208	24662	0	7987	1353295	405296	363356	41940	0	20446	0	18316	2130	0	145098	342040	0	0	22	0	22	0	14087	0	0	0	0	60804	0	2430	788	56528	593157	408821	414377	916230	3149	3149	145	0	0	3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28185	28185	0	0	28185	0	164672	82336	0	0	2746	79591	593302	410948	449057	1024237	0	82190	224529	1024237	1345308	6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709639																																																																																																																																		554631	2850																																																																																																														
709956																																																																																																																																		96907	833	0	9	65825	6265	1921	4344	0	0	0	0	0	0	82	7284	5063	0	5206	0	5206	0	0	0	0	0	0	5808	0	86	0	5722	4597	16920	29048	46969	0	0	0	0	0	0	0	0	0	0	0	0	176	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	454	227	0	0	0	227	4597	16920	29048	47875	0	3384	14524	47875	65816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710176																																																																																																																																		355646	3693	0	418	261964																																																																												261546																															
710859																																																																																																																																		414865	1969																																																																																																														
