"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
303952														3674		1756	0					168	1750	0							
304155														60		32	0					28	0	0							
304173														7061		2245	1426					54	3336	0							
304520														2302		2003	0					17	162	120							
304575														377		252	2					0	123	0							
304762														519		509	0					5	5	0							
304913														4074	0	2058	0	1434	0	0	0	7	2009	0	0	0	0				
305059														126		74	0					5	47	0							
305077														1329		1020	0					9	300	0							
305237														2239		2219	0					18	2	0							
305442														583		292	0					44	247	0							
306056														247		0	1					14	220	12							
306140														163	0	121	0	0	0	0	0	17	25	0	0	0	0				
306159														1163		602	0		278			131	430	0	323			UNAMORTIZED LOAN FEES			
306337														2190		1286	0					178	726	0							
306908														5822		5672	0					29	120	1							
307062														2173		1069	298					38	689	79							
307334														289		169	0					120	0	0							
307361														766		37	255					131	343	0							
307679														14917		7462	0		4090			66	7186	203				Pension Benefits			
307932														1241		872	0					11	358	0							
308256														178		50	0					55	73	0							
308340														1663		107	0					201	1355	0							
308836														203		0	0					24	179	0							
309150														191		59	0					55	77	0							
309655														2786		544	0					200	2042	0							
309851														160		0	30					23	107	0							
310754														241		18	0					68	155	0							
310950														174		126	0					13	35	0							
310978														29352		5801	0					212	23339	0		2816					
311050														5223		4095	0					525	603	0							
311144														15		0	0					15	0	0							
311256														1203		934	0					121	148	0							
311265														715		28	0					82	604	1							
311603														6192		77	0					114	6001	0							
311658														261		0	174					20	67	0							
311845														560032		413724	0		254517			1193	128649	16466				Investments purchased not settled			
311939														1387		932	0					320	135	0							
312244														8644		1806	0					87	6751	0							
312356														203		11	0					192	0	0							
313009														275		28	0					76	171	0							
313157														172		157	0					15	0	0							
313223														2400		2203	88					40	69	0							
313577														9683		4424	181					141	4937	0							
314257														4560		3441	0					66	1053	0							
314444														589		427	0					82	80	0							
315656														327		204	0					47	76	0							
316840														75849	0	62228	0	0	26382	0	0	273	12333	1015	0	0	0	Low Income Housing Commitments			
316859														1166		0	157					39	970	0							
316934														33		0	0					15	18	0							
317258														2859		888	0					98	1873	0							
317342														67899		41996	0					207	20621	5075	13317		13062				
317379														7780		6497	0					267	274	742							
317650														227		18	0					10	199	0							
318639														34	0	0	0	0	0	0	0	8	26	0	0	0	0				
318835														4662		3381	0					52	1229	0							
318947														322	0	122	0	1	69	0	0	24	176	0	0	0	0	Escrow			
318974														25684		13166	1623					33	10862	0							
319047														2847		288	0					162	2397	0							
319458														530		436	0					26	68	0	436						
319551														2280		2136	0					50	94	0							
320034														82		7	0					65	10	0							
320052														32332		28998	579			28852		24	2731	0				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2713		2586	5					28	94	0							
320119														138256		95395	0	49591				3910	38667	284							
321152														4487	0	4153	0	0	0	0	0	38	296	0	0	0	4153				
321255														44	0	0	0	0	0	0	0	4	40	0	0	0	0				
321273														6394		0	0					254	6140	0							
321330														273		0	0					6	248	19							
321947														4607	595	2587	0	0	15	0	0	608	1412	0	1064	0	913	Investments Payable			
322056														473		0	0					159	314	0							
322449														608		266	0					69	273	0							
322476														44		0	0					1	43	0							
322551														329		246	0					11	72	0							
323204														20917		16923	0					208	3786	0							
323651														658		533	0					121	4	0							
324153														597		27	38					92	440	0							
324229														134		11	0					6	117	0							
324256														52		0	0					9	43	0							
324340														4996	869	2277	0					120	2599	0							
324854														1697		282	1253					85	77	0							
324863														1818	200	200	0	0	0	0	0	238	929	451	0	0	0				
324975														929		63	138					5	723	0							
325141														599	0	0	0	0	0	0	0	24	575	0	0	0	0				
325459														43		0	14					29	0	0							
325534														2655		2262	0					81	312	0							
326054														849		26	187					178	458	0							
326344														4025		3145	0					76	804	0							
326858														10823		4804	0					166	4927	926							
326979														2216		1301	0					1	914	0							
327220														541		293	36					28	184	0							
327305														13855		12432	0		3272			94	1296	33	3253			Payable due to other bank - loan proceeds			
327435														6294		5447	0					113	734	0							
327556														505		0	0					211	294	0							
327855														6151		5180	0					492	479	0							
328058														17	0	0	0	0	0	0	0	3	14	0	0	0	0				
328357														433		0	0					7	426	0							
328656														830		657	0					90	83	0							
328777														33374		25146	0		9663			60	7016	1152	7750			Investment Payable			
329149														787		523	112					140	12	0							
329345														6063		5077	0					139	847	0							
329550														2605		205	580					87	1733	0							
329952														2743		1735	0					213	652	143	1600						
330239														326		0	40					167	106	13							
330248														999		625	0					44	324	6							
330855														19600		9792	0	3490				989	8819	0	6232						
330873														535	0	25	101	0	0	0	0	16	393	0	0	0	0				
330949														2764		1781	0					136	847	0							
331076														1810		1071	0					112	627	0							
331375														1257		882	10					138	227	0							
331544														316		180	0					31	105	0							
331713														3261		2195	0					453	613	0							
332224														4850		3789	0					37	976	48							
332345														69		0	0					11	58	0							
332402														11850		4953	3177					70	3081	569							
332671														3209		2987	0					5	217	0	2987						
332756														25		0	0					23	2	0							
333034														824		336	0					191	297	0							
333203														5785	0	4043	0	0	0	0	0	68	1674	0	1071	0	1762				
333650														1508		1071	100					161	176	0							
333856														1383	0	0	0	0	0	0	0	54	1329	0	0	0	0				
333940														171	0	0	0	0	0	0	0	47	120	4	0	0	0				
334264														4220		1876	492					89	1514	249							
334648														503		8	0					92	403	0							
334657														1600	0	1447	0	0	1447	0	0	63	90	0	0	0	0	Long-Term Retirement Per Judgement			
335346														482		88	0					128	266	0							
335355														275		55	0	11				51	169	0							
336147														530		187	50					26	267	0							
336361														4478		4191	0					63	224	0							
336576														4172		7	0					10	4155	0							
336950														18		0	0					14	4	0							
337247														111		36	14					52	9	0							
337340														251		7	0					43	198	3							
338646														1788		447	0					84	1257	0							
338851														61	0	52	0	0	0	0	0	9	0	0	0	0	0				
338945														170		4	0					53	113	0							
339072														14390		6464	0		2329			168	6607	1151				Purchased Servicing in Process			
339353														421		415	0					6	0	0							
339456														4905	0	3951	0	3951	0	0	0	190	764	0	0	0	0				
339607														15804		4750	0					114	10637	303							
339773														26736	0	22822	0	0	0	0	0	0	3914	0	6120	16700	0				
339858														1128741		809873	0		347166			5455	275401	38012				Payable on customer FX position			
339876														89		0	0					1	76	12							
340135														10604	0	7978	0	0	0	0	0	78	2548	0	7844	0	0				
340144														9518		5317	0					192	4008	1							
340256														2782		2500	0					90	192	0							
340443														1482		769	438					6	267	2							
340742														7598	0	3513	0	0	0	0	0	127	3958	0	0	649	2705				
340751														3337		3165	0					132	40	0							
341310														5587		4849	0					1	737	0							
342054														2564		2077	0					35	452	0							
342362														5480	0	2079	1655	163	0	0	0	1396	350	0	1703	0	0				
342410														48587	0	40557	0	0	11706	0	0	168	6048	1814	16479	0	12125	Securities Payable Trades			
342634														229491	0	174340	0	0	0	0	0	468	25478	29205	102995	0	35389				
343051														1264		1257	0					6	1	0							
343248														50	0	0	0	0	0	0	0	18	32	0	0	0	0				
343257														74		12	14					7	41	0							
343770														199		20	0					29	150	0							
343903														4408		3246	0					35	1127	0							
343958														612		210	171					59	172	0							
344647														5038		2279	340	865				264	2155	0	454						
344816														23137	0	21169	1044	0	21000	0	0	146	778	0	0	0	0	Bond settlement payable			
344852														596		454	0					18	124	0							
345309														31983	0	2363	0	0	0	0	0	6	29535	79	2032	0	0				
345345														1753		1358	0	75	287		986	293	99	3				atm settlement	ppp agent loan fee payable	deferred ppp income	
345747														2504	0	850	0	0	0	0	0	75	1579	0	850	0	0				
345756														10251		6051	377	3410				287	3495	41	2639						
345877														4817		3748	0					65	1004	0							
346379														1019		74	389					32	524	0							
346566														59		33	0					2	24	0							
346771														3913		3334	0					0	541	38							
347022														806		4	0					16	764	22							
347639														1743		11	0					14	1718	0							
347956														8963	0	4202	0	0	0	0	0	158	4546	57	0	4191	0				
348159														1320		0	111					28	1181	0							
348720														6259		3780	0					24	2455	0							
349129														577		0	0					52	525	0							
349343														597		555	0					37	5	0							
350572														1293		868	0					47	378	0							
350657														187		160	0					14	13	0							
350750														314		45	0					62	207	0							
351131														159		49	0	49				6	104	0							
351560														7166		6591	0					82	343	150							
351878														251		18	168					0	65	0							
352370														1870		1535	0					65	270	0							
352651														1849		1633	0					11	205	0							
352745														678		326	0					37	315	0							
352772														395963		329686	0					1058	53142	12077	46529		59884				
353238														4626		4532	0					43	51	0							
353546														1198		875	281					42	0	0							
353555														40040	10290	14389	0					2093	21558	2000							
353724														1650		571	0					81	365	633							
353957														24		0	0					24	0	0							
354057														707		534	0					66	107	0							
354253														401		368	0					26	7	0							
354310														75381		44338	0					3077	25130	2836			37737				
354552														5682		4753	210					133	450	136							
354851														115		39	0					35	41	0							
355120														6998		5915	0					190	893	0							
355559														3268		1840	842					67	519	0							
355858														32718		13200	0		10354			248	16750	2520				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1378		831	22					108	417	0							
356659														310		0	0					144	166	0							
356752														81		2	33					10	36	0							
357151														236		0	0					16	220	0							
357526														2614		733	0					18	1863	0							
357553														413		0	0					156	257	0							
357777														975		751	0					16	208	0							
357937														8364		7974	0					206	184	0							
358112														2903		2368	0					79	455	0							
358448														444		0	196					13	235	0							
358756														495		428	12					55	0	0							
359472														194		36	0					1	157	0							
359650														31		0	25					6	0	0							
359744														367		0	96					36	235	0							
360777														29		0	0					13	16	0							
361055														4299		73	466					92	3668	0							
361167														100363		76409	9869		23473			598	9871	3616				Securities Purchased Not Paid For			
361279														1085		284	0					131	670	0							
361354														179		0	0					63	116	0							
361439														1686		783	0	736				128	775	0	45						
362043														244		1	103					21	119	0							
362155														212		0	0					63	149	0							
362717														4501	1178	1214	55	0	0	0	0	232	3000	0	0	0	0				
362856														151		71	0					6	64	10							
362940														166		135	0					27	4	0							
363442														155		138	1					16	0	0							
363648														261		1	18					58	184	0							
363657														3199		974	0					521	1704	0		974					
363778														109		43	21					5	40	0							
364131														1692		1522	0					89	81	0							
364270	1330	0	358	0	221	0	0	0	965	0	0	0	0									7									
364430														1493		1237	0					71	185	0							
364850														789	0	656	0	0	0	0	0	31	102	0	535	0	0				
365325														258270		119505	0					2903	115838	20024			73531				
365745														2112		5	488					21	1598	0							
365848														247		216	0					31	0	0							
365950														249		85	28					81	55	0							
366078														22245		19950	482					152	1661	0							
366238														7752		6903	0		1526			579	270	0				Accumulated postretirement benefit   obgl			
366247														627	0	0	545	0	0	0	0	82	0	0	0	0	0				
366359														161		88	0					6	67	0							
366658														145		0	0					50	95	0							
366854														195		0	0					10	185	0							
367150														271		30	87					12	142	0							
367178														1230		1105	0					1	124	0							
367431														554		90	0					32	432	0							
367543														959		0	153					100	706	0							
368054														155		0	0					26	82	47							
368344														1095	0	0	23	0	0	0	0	172	900	0	0	0	0				
368522														2380		1830	0					12	538	0							
368933														245		145	0					20	80	0							
368951														276		24	31					64	157	0							
369453														470		83	269					25	93	0							
369659														8176		7004	0					247	925	0							
370020														4322		2273	111					110	1828	0							
370271														329545	0	85711	202157	0	57917	0	0	668	41009	0	0	0	0	Equity Investment related commitments			
370347														110		0	0					53	57	0							
370721														1525		157	293		157			117	812	146				COMPUTER CONTRACTS	ACCRUED PAYROLL		
370833														72		53	0					16	3	0							
370954														125		37	0					33	55	0							
371223														2129		1222	0					17	890	0							
371232														3149		2299	0					6	844	0							
371362														6539		5449	0					221	869	0							
371559														82		39	0					43	0	0							
371755														21	0	0	0	0	0	0	0	12	9	0	0	0	0				
371849														906		724	0					40	142	0							
371924														7860		2765	0					620	4475	0							
371942														1183		961	0					86	136	0							
372444														722		553	0					35	108	26							
372538														2439		788	0					661	990	0							
372640														1231		1102	0					13	116	0							
372855														272	0	40	0	0	0	0	0	33	199	0	0	0	0				
373115														15562		11519	0					378	3590	75			7735				
373272														162		0	0					2	160	0							
373553														689		575	0					31	83	0							
373601														10154		4408	1721		2649			3905	120	0	1655			Accrued pension Liability			
374130														370		0	0					93	277	0							
374653														12929		4340	0					2046	6543	0	3887						
374774														1945		1738	0					51	156	0							
375034														35706		28174	0	16321				1055	6477	0							
375043														10679	0	5242	0	0	5046	0	0	123	5155	159	0	0	0	Deferred Fee Income PPP Loans			
375379														883		718	0					0	165	0							
375502														28672		16751	0					1	11920	0							
375566														5451		2994	0					412	2045	0							
375650														45		0	0					2	43	0							
376237														348		156	0					19	173	0							
376273														42265		24060	0					3	18102	100	20238						
376442														2744	0	1687	0	0	0	0	0	237	820	0	1646	0	0				
376947														490		0	121					67	302	0							
377663														980	0	0	0	0	0	0	0	36	944	0	0	0	0				
377850														47		0	0					22	25	0							
377908														91167		81795	0					257	8934	181	66977						
378044														32		21	0					11	0	0							
378110														263		96	58					26	83	0							
379050														136		97	0					23	16	0							
379153														196		0	0					18	178	0							
379470														397		145	0					0	252	0							
379649														2272	0	2076	0	0	0	0	0	74	122	0	2076	0	0				
379920														421089		323951	0		86999			3351	79884	13903			130185	SBA Forgiveness Clearing			
380346														271		0	0					44	227	0							
380458														11842		6076	1528					235	3554	449							
380533														859		15	182					82	580	0							
380654														391		70	0					81	240	0							
380878														296		184	56					0	56	0							
380944														553		0	0					33	520	0							
381026														653		0	164					75	414	0							
381343														5450		3678	0					165	1607	0			2559				
381839														431		112	0					217	102	0							
381932														1448		1227	0					16	205	0							
381950														7960		138	0					195	7627	0							
382050														2647		1862	0					34	751	0							
382069														2489		162	1369					143	810	5			161				
382256														138		1	128					9	0	0							
382274														4		0	0					4	0	0							
382443														2644		2338	0					63	243	0							
382537														1238		585	183					237	233	0							
382649														4251		0	0					181	4070	0							
382658														554		4	0					169	381	0							
382742														481		76	0					30	375	0							
382854														426		218	0					45	163	0	218						
384018														11357		7959	0					2165	660	573							
384278														68360		41033	4052	1282				75	17515	5685	11959	778	837				
384353														13		0	0					6	7	0							
384652														2646		824	0					506	1316	0							
384830														1517		1143	0					85	289	0							
385350														890		817	0					57	16	0							
385471														9975		3974	0					65	5936	0							
385547														1586		1132	128					104	222	0							
385686														3552		3479	0					1	72	0							
386432														561		166	47					66	282	0							
386450														1024		599	0		102			35	390	0	436			Accrued Salaries & Wages			
386731														671		230	76					198	167	0							
386825														263		1	135					12	115	0							
386852														2515		429	1450					26	600	10		183					
387055														289		98	0					17	174	0							
387671														2744		1580	118					1	1045	0							
388155														777		232	521					24	0	0							
388258														220		0	166					19	35	0							
388557														163		0	0					78	85	0							
388744														684		274	67					25	318	0							
388753														100		3	69					27	1	0							
388874														296		296	0					0	0	0							
388940														314		144	0					42	128	0							
389358														194		0	0					95	99	0							
389376														442		46	0					1	395	0							
389826														0		0	0					0	0	0							
390372														2083		1788	0					12	283	0							
390840														2316		1148	0					52	1116	0							
391418														1549		0	778					15	756	0							
391557														442		197	0					9	236	0							
391575														48608		23292	15837	13396				405	9074	0							
391959														522	0	210	78	115	0	0	0	56	178	0	95	0	0				
391977														17949		9845	0					1	8103	0							
392152														186		0	0					37	149	0							
392255														504		67	1					51	385	0							
392778														5099		5045	0					31	23	0							
393252														74		17	0					52	5	0							
393355														246	0	0	0	0	0	0	0	63	183	0	0	0	0				
393953														3090		2583	56					70	381	0							
394156														1068		891	0					72	105	0							
394259														3282		2664	57	135	2	17		145	416	0	1141	1369		Promontory Rate Bridge	Promontory Reciprical ICS in Process		
395238														929659		565197	0					14727	298207	51528			424385				
396057														245		2	0					73	170	0							
396244														1747		1208	0	951	110			131	408	0				Debit Card Settlement			
396253														1982		1242	330					16	343	51							
396356														159		62	0					24	73	0							
396954														604		579	0					25	0	0							
397456														213	0	0	0	0	0	0	0	21	192	0	0	0	0				
397531														19553		15700	0					124	3729	0							
397540														15932	0	3667	0	0	0	0	0	278	11737	250	0	3471	0				
397559														578		413	0					127	38	0							
397755														6294		5536	0					249	509	0							
397858														184		0	156					8	20	0							
398051														2136	0	1723	0	1723	0	0	0	13	400	0	0	0	0				
398248														1228		0	546					49	633	0							
398668	267635	0	56633	194538	0	29812	0	0	16464	0	0	0	19516									0						Deferred Income			
398837														976		917	0					59	0	0							
399357														168		0	0					61	107	0							
399517														50656		30307	0					1025	19324	0			18663				
399731														242		16	0					91	135	0							
399973														799		46	352					3	398	0							
400057														831		585	0					65	181	0							
400141														2202		1305	0					273	624	0							
400365														2922		1776	0					96	1015	35							
400767														771		115	589					1	10	56							
400945														495		134	112					42	207	0							
401072														586		577	0					1	8	0	463						
401559														2338		2180	0					15	143	0							
401755														531		500	0					27	4	0							
401906														7846		5975	0					3	1258	610							
401951														278		150	0					6	122	0							
402462														144		0	0					20	124	0							
402846														297		137	73					69	18	0							
402873														1259		1132	0					22	105	0							
403067														790		176	0					59	486	69							
403151														3870		81	0					761	3028	0							
403179														17172		13252	239					59	3296	326							
403254														450		224	10					1	215	0							
403656														380		26	180					80	94	0							
403870														8986		6589	0					172	2225	0							
403946														8682		3566	0					29	5087	0							
404653														936		1	0					39	896	0							
404943														41		0	0					23	18	0							
406022														2917		2311	0					60	521	25							
406059														973		0	0					87	886	0							
406666														225		0	0					87	138	0							
406974														555		50	0					3	495	7							
407168														239		0	0					136	103	0							
407506														36521		32616	0					1	3904	0							
407645														2874		1454	0					448	972	0							
407850														13		0	0					13	0	0							
408307														6131	0	348	414	0	0	304	0	1	5368	0	0	0	0		Mastercard-Deferred Income		
408642														11932		6012	4136					172	1612	0							
408875														1848		478	0					216	1154	0							
409265														73		0	0					39	34	0							
410159														25		0	17					8	0	0							
410560														810		433	0					135	242	0							
410748														922		460	0					299	163	0	460						
410917														732		583	0					123	26	0							
410944														92		37	25					20	10	0							
411062														641		588	0					26	27	0							
411174														265		0	69					1	195	0							
411231														800		450	0					20	330	0							
411240														453		238	0					127	73	15							
411473														4457	0	1365	0	0	0	1065	0	2	3082	8	0	0	0		Derivative liabilities		
411512														9179		6184	0	434				98	2722	175	354		3073				
411549														103		92	0					11	0	0							
411576														175	0	2	0	0	0	0	0	61	112	0	0	0	0				
411624														458	175	197	0					172	89	0							
411651														515		11	0					24	480	0							
412153														506		0	0					121	385	0							
412452														368		349	1					18	0	0							
412555														1141		471	435					60	175	0							
412667														990		32	223					13	722	0							
412751														33909		10752	0		4024	5005		230	21003	1924				Commercial Miscellaneous Liabilities	Lease Liability		
412845														3463		270	2377					64	752	0							
412872														366		363	0					2	1	0							
413141														19861		915	0	324				2415	16466	65							
413208	2441576	0	1825442	0	0	0	0	0	415076	153707	0	0	595329									47351									
413347														306		57	72					10	167	0							
413543														203		0	0					52	151	0							
413646														2491		161	607					148	1575	0							
413673														628		276	0					37	315	0							
413758														275		14	0					124	137	0							
414102														1238		1147	0					57	18	16							
414652														641		0	142					29	470	0							
414764														976		117	0					214	645	0							
414858														875		0	0					13	862	0							
415770														764		697	0					67	0	0							
416245														109475		52981	0		17068			1362	47412	7720		22971		Equity Investment Obligations			
416272														441		259	0	196				1	181	0				ATM Clearing			
416339														516		469	0					15	32	0							
416357														296		0	258					19	19	0							
416656														1769		1355	0					31	383	0							
416674														4059		2818	0					45	1196	0							
416973														495		410	0					9	76	0							
417626														4978		3821	0					1015	142	0							
417710														88		6	0					19	63	0							
418100														419		321	0					32	31	35							
418249														8206		4078	0					352	3716	60							
418436														31		0	0					6	25	0							
418856														259		57	165					7	30	0							
419406														83347		42320	0		16242			282	40377	368	10975			accrued retirement benefits			
419460														1060		482	0					24	554	0							
419675														26951		2079	0					77	24795	0							
419947														98		0	0					11	87	0							
420578														727		68	272					53	334	0							
420644														756		214	0					14	528	0							
420653														1335	0	3	79	0	3	0	0	122	1131	0	0	0	0	Interest Withheld Payable			
420877														809		464	95					1	249	0							
421445														213		3	0					27	183	0							
421539														324		213	0					45	66	0							
422059														150	0	83	0	0	0	0	0	38	29	0	0	0	0				
422116														541		7	0					56	478	0							
422433														11244	0	3655	0	305	76	2748	0	4321	3268	0	0	0	0	ESCROWED FUNDS	INCOME TAXES		
422657														890		0	474					45	341	30							
423159														507		0	0					58	449	0							
423449														5596		5202	0					114	280	0							
423636														902		630	0					42	230	0							
423739														7200		838	0					211	6151	0							
423841														36		0	10					12	14	0							
424156														996		338	47					52	559	0							
424240														550		16	45					242	247	0							
424352														373		0	0					158	215	0							
424437														40	0	0	0	0	0	0	0	40	0	0	0	0	0				
424633														659		275	0					27	357	0							
425050														112		57	36					16	3	0							
425108														3624		2943	0					0	681	0							
425818														488		0	0					143	345	0							
425845														1624		496	57					128	943	0							
425911														4442		840	0					138	2649	815							
426057														132		8	0					41	83	0							
426141														125		36	0					11	78	0							
426534														31797	8496	9321	0	0	0	0	0	275	22201	0	0	0	0				
426758														424		69	38					15	302	0							
426945														23		0	0					23	0	0							
427241														1917		1408	0					90	419	0							
427353														4168		1442	328					102	2260	36							
427858														307		26	0					0	181	100							
427960														162		46	0					17	26	73							
428060														2604		614	0					233	1757	0							
428462														934		536	0					24	272	102							
428547														6951		2015	1555					288	1908	1185		1489					
428855														543		70	414					59	0	0							
429021														3808		2327	0					209	1248	24							
429487														14855		10389	0					133	3978	355							
430036														1308		645	0		362	128		85	578	0				PPP Unearned fees	ATM Processing Account		
430054														599		508	0					25	40	26							
430344														1820		1353	0					299	168	0							
431172														189845	0	120541	0	0	0	0	0	256	36270	32778	0	0	79441				
431323														790		292	109					55	334	0							
431350														384		229	22					70	63	0							
432058														398	0	72	73	0	41	31	0	54	199	0	0	0	0	Debit Card Settlement	Loan Fees		
432432														6220		1748	0					9	4463	0							
433505														13041		36	7285					10	4507	1203							
433550														2137		0	84					136	1917	0							
433608														50899	0	6531	0	0	0	0	0	197	43616	555	0	0	4750				
433859														619		338	152					37	92	0	25			Defferred Loan Fees	Split Dollar		
433943														5843		4561	209					139	934	0							
434203														10834		8750	0					75	1010	999	8730						
434539														1889		1693	0					86	110	0							
435059														715		241	0					159	315	0							
435077														216613	0	201296	0	95736	0	0	0	32	14506	779	0	0	0				
435255														1875		1603	83					154	35	0							
435666														611		383	0					66	162	0							
435750														11804	0	2560	0	0	0	0	0	41	9203	0	2408	0	0				
436159														171428		117348	0					3356	36568	14156		35701	54232				
436542														1423		920	0					210	293	0							
436739														2393		917	0					115	1361	0							
436953														3908		3579	0					189	140	0							
437044														202		0	51					99	52	0							
437914														336251		259319	0					1419	66545	8968			165647				
438434														2194		1995	0					187	12	0							
439132														1141	0	0	0	0	0	0	0	502	639	0	0	0	0				
439338														19134		8993	0	100	2659			903	8249	989	1940			Prepaid Debit Card & Everyday Rewards Points			
439356														1818		359	0					287	1172	0							
439404														19580	3400	11068	331					278	7803	100		4257					
439730														373		0	282					37	54	0							
440857														31		10	0					14	7	0							
440978														85		14	0					11	60	0							
441050														340		75	0					57	205	3							
441078														1670		1289	0					46	335	0							
441135														397		215	0					10	172	0							
441256														13999	0	1917	0	0	1156	0	0	619	10763	700	0	0	0	Historic Tax Credit Investment Payable			
441359														2567		1655	0					247	665	0							
441434														3731		2793	0					132	806	0							
441470														147		0	1					0	146	0							
441630														309		71	0					44	194	0							
442011														2126		991	789					19	327	0							
442057														70		0	0					48	22	0							
442244														3358		1155	151					181	1871	0							
442655														241		0	0					4	237	0							
443148														2084		1953	0					13	118	0							
443205														52724		47027	0					5	5667	25							
443353														2576		754	0					265	1557	0							
443625														1530		0	0					7	1523	0							
443634														498		170	0					23	305	0							
444350														3122		1371	0					12	1739	0							
444556														2319		1710	0					131	478	0							
444677														633		478	58					0	97	0							
445674														1177		1128	0					6	43	0							
445955														2083		1280	250					197	356	0							
446130														1189		687	122					202	178	0	297						
446149														357		92	0					97	168	0							
446176														275		13	0			13		1	261	0					0		
446877														2333		1259	0					49	1025	0							
447070														1290		70	0					18	1202	0							
447100														23576		18046	0	27	982	5		15	5515	0	13874	1241		ATM Settlement	Loan Payments in Process		
447557														465		0	0					124	341	0							
448040														3711		1115	0					119	2477	0							
448554														2949		1874	0					136	939	0							
449038	1129	0	0	2	0	0	0	0	1127	0	0	0	0									0									
449430														2989		2554	0					51	384	0							
449832														420	30	40	0	10	0	0	0	316	64	0	0	0	0				
449935														2846		2173	239					0	434	0							
450632														550		240	0					36	274	0							
450669														99		79	0					6	14	0							
450753														3258	0	1765	407	103	0	0	0	853	233	0	1655	0	0				
450856														61549		41027	0					2227	18295	0		27021					
450959														2808		11	0					70	2727	0							
451068														1472		1019	0					46	185	222							
451246														424		335	0					53	36	0							
451273														505		38	167		18			2	298	0				Res 401K Profit Sharing & 401K Matching Contributions			
451965	32321000	0	17135000	3950000	4715000	0	0	0	10058000	1115000	0	0	0									63000									
452159														1579		323	0					132	1124	0							
452739														685		388	0					39	258	0				Escrow Reserve	Insurance Control		
452841														1474		1083	0					223	168	0							
453147														249		130	0					45	74	0							
453446														6634		1295	382		894			73	4884	0				Deferred SBA PPP Fees			
453839														566		449	0					15	102	0							
454546														940		70	0					63	807	0							
454658														6206		709	0					131	5351	15							
454676														15781		4881	0					13	10887	0							
454975														276		182	0					2	92	0							
455150														686		663	0		543			23	0	0				Post Retirement Benefits	ESOP Contribution Payable		
455253														1220	0	124	0	124	0	0	0	25	1071	0	0	0	0				
455459														176		108	0					8	60	0							
455477														672		16	0					97	559	0							
455552														12904		10582	0					284	2038	0							
455945														184		28	0					85	71	0							
455972														5340	0	2211	0	0	0	0	0	320	2754	55	0	2134	0				
456045														133058	0	54686	0	0	42403	7967	0	1253	44194	32925	0	0	0	Lease Liability	Escrow Payable-Trimont		
456054														1150		863	128					23	136	0							
456250														371		290	0					81	0	0							
456344														0		0	0					0	0	0							
456755														1527		1195	0		480			144	188	0	697			Deferred PPP Income			
457060														621		249	0					107	265	0				Deferred SBA Fees			
457220														304		0	0					304	0	0							
457426														896		406	0	20	262			79	411	0				FiSERV EFT Settlement			
457752														5600		4502	0					50	1048	0							
458142														424		1	0					135	288	0							
458544														2669		1316	14					125	1214	0							
458665														1577		0	1100					5	317	155							
458946														156		1	0					81	74	0							
459130														958		699	86					53	120	0							
459354														1154		930	0					127	97	0							
459372														11547		10136	0					184	1227	0							
459644														623		553	0					6	64	0							
459671														9107	0	746	0	746	0	0	0	40	8321	0	0	0	0				
460033														20125		1432	0		723			1553	17140	0				Loan Liabilities			
460275														290		0	0					0	290	0							
460332														410		0	0					102	308	0							
460350														295	0	143	58	142	0	0	0	18	76	0	0	0	0				
460556														18		11	0					7	0	0							
460770														1593		1214	0					55	324	0							
461058														868		96	0					24	748	0							
463203														2795		113	0					327	2355	0							
463342														4823	0	1374	0	0	362	0	0	167	2588	694	859	0	0	OTHER PAYABLE			
463605														1248		844	0					39	336	29							
463650														2912		1919	0					440	553	0							
463735														370410		233826	28665					1146	74214	32559			126142				
464255														426		246	59					87	34	0							
464853														1101		1056	0					18	27	0							
465038														636		189	0					30	417	0							
465243														1518		823	0					67	628	0							
465524														333		0	0					51	277	5							
465618														8910		6872	0					429	1284	325							
465672														1557		1045	0					19	460	33							
466044														1135	0	0	366	0	0	0	0	161	494	114	0	0	0				
466240														10104		4336	0					131	5637	0							
466754														3788		236	0					1009	2543	0							
466857														34005		12027	0					350	20550	1078	11476						
466932														213		31	0					19	163	0							
467144														358		166	0					81	111	0							
467265														30		0	0					7	6	17							
467470														794		162	0					0	631	1							
467658														7535		5984	72					172	1307	0							
467733														696		550	0					86	60	0							
468673														1373		719	0					264	390	0							
468806														38595		28943	0					207	9341	104							
469250														18		7	0					6	5	0							
469559														1510		1092	32					240	146	0							
469737														1105		373	0					36	696	0							
470032														1762		1566	0					160	36	0							
470050														452124	0	399184	27056	0	381871	0	0	319	18647	6918	0	0	0	Securities Traded Not Settled			
470434														34		32	0					2	0	0							
470452														13792		4838	0	876				623	8331	0	3845						
471057														375		134	192					22	27	0							
472018														397		86	0					8	267	36							
472045														24		0	16					8	0	0							
472148														382		330	0					12	40	0							
472250														16	0	0	0	0	0	0	0	16	0	0	0	0	0				
