"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
350572																					429	172	1471		365				505					0		0	0	0				
350657																					18	0	353		86				249					0		0	0	0				
350750																					964	0	2088		271				853					0		0	0	0				
351131																					0	245	700	105	105				274					0		0	0	76				
351560																					833	1765	9436		1082				538					0		5218	0	0				
351878																					348	0	959		222				389					0		0	0	0				
352370																					2192	435	7943		631				778					0		3907	0	0				
352651																					80	0	533		0				453					0		0	0	0				
352745																					301	0	5925		762				1083					0		3779	0	0				
352772																					14828	89568	436560		92814	32613			49214					0		80190	105377	4569	Low Income Housing Tax Credits			
353238																					739	351	9252		664				956					0		2128	1571	2843				
353546																					288	7	4867		574				584					0		3414	0	0				
353555																				895	4638	0	70359	6583	26231				18181					0		19116	0	2193				
353724																					183	2767	10747		545				1429					0		3456	0	2367				
353957																					165	0	970		50				755					0		0	0	0				
354057																					111	0	2669		243				469					0		1846	0	0				
354253																					243	25	2359		44				499					0		1395	0	153				
354310																					25571	13467	193759	12130	22804				16601					0		92566	13061	9689				
354552																					3237	0	13028		2017				2206					0		5568	0	0				
354851																					257	0	2298		102				892					0		1047	0	0				
355120																					442	2277	18300		727				1590					0		11089	0	2175				
355559																					1116	0	9778		356				1374					0		6932	0	0				
355858																					2742	9982	24401		2122	802			5969					0		3586	0	0	UNPOSTED DEBITS			
356239																					267	0	5798		484				2440					0		2015	0	592				
356659																					476	91	1287		9				711					0		0	0	0				
356752																					283	0	10827		8583				140					0		1821	0	0	Funds due from non depository institution			
357151																					121	0	431		39				271					0		0	0	0				
357526																					1245	1839	11538		1492				593					0		6369	0	0				
357553																					728	32	2558		59				1739					0		0	0	0				
357777																					889	230	11570		271				585					0		9595	0	0				
357937																					968	882	16915		5336				1803					0		5992	0	1934				
358112																					495	0	5152		207				567					0		3883	0	0				
358448																					323	0	3953		73				389					0		3168	0	0				
358756																					418	0	2233		0				436					0		1379	0	0				
359472																					73	108	418		79				158					0		0	0	0				
359650																					76	0	236		39				121					0		0	0	0				
359744																					50	0	429		54				325					0		0	0	0				
360777																					18	39	411		60				95					0		199	0	0				
361055																					3513	0	32914		1525				2926					0		16567	0	8383				
361167																					22759	0	189486		23082				27436	10980				0		64336	9261	42612				
361279																					712	59	5270		725				783					0		1811	0	1180				
361354																					152	0	533		8				350					0		23	0	0				
361439																					1055	631	7798	499	970	24			1216					0		3926	0	0	Uncollected Late Charges			
362043																					96	0	453		84				273					0		0	0	0				
362155																					162	310	3735		155				581					0		2527	0	0				
362717																				0	5874	0	31043	1790	2493	0	0	0	3899	0	0	703	0	0	0	12325	6452	0				
362856																					806	0	2673		165				748					0		954	0	0				
362940																					0	0	1216		6				365					0		845	0	0				
363442																					263	0	434		10				161					0		0	0	0				
363648																					394	0	1872		168				1310					0		0	0	0				
363657																					1223	0	9578		3722				1235					0		3398	0	0				
363778																					501	0	2903		311				189					0		1902	0	0				
364131																					114	0	6134		2016				923					0		3081	0	0				
364270		339	193	3725	132	2867	547	1962		326			11		0		0	0	0		339																		Deferred Compensation	Deferred Principal & Interest		
364430																					1318	0	2389		67				636					0		368	0	0				
364850																				43	522	148	1780	92	194	0	0	0	461	0	58	0	0	0	0	455	0	0				
365325																					204575	49406	800617	37686	128676				66164	67115				0		152100	119578	80118				
365745																					1493	0	4591		181				934					0		1983	0	0				
365848																					124	81	874		302				367					0		0	0	0				
365950																					0	0	799		540				259					0		0	0	0				
366078																					5476	0	22150		3052				2460					0		9189	0	1973				
366238																					995	760	29225	1854	2609				4741			14		0		12656	0	7464				
366247																				0	220	0	1195	0	20	0	0	0	955	0	0	0	0	0	0	0	0	0				
366359																					26	0	513		201				286					0		0	0	0				
366658																					696	31	1413		338				348					0		0	0	0				
366854																					243	323	1099	209	209				324					0		0	0	0				
367150																					389	0	1061		173				499					0		0	0	0				
367178																					895	185	5998		266				197					0		3632	0	823				
367431																					320	126	5243		725				695					0		3377	0	0				
367543																					704	0	13606		376				1906					0		2308	0	8312				
368054																					788	0	5098		3569				741					0		0	0	0				
368344																				0	755	0	6959	97	131	0	0	0	1021	0	0	0	0	0	0	5052	0	0				
368522																					262	51	4850		1673				597					0		2267	0	0				
368933																					89	0	1096		137				870					0		0	0	0				
368951																					342	0	1769		317				1110					0		0	0	0				
369453																					737	0	5743		210				877					0		3919	0	0				
369659																					1858	0	28268		4624				2862					0		18924	0	0				
370020																					255	0	12207		777				1998					0		6912	0	2265				
370271																				0	183410	0	1302998	0	669331	493037	0	0	125214	0	0	0	0	0	0	6681	318362	0	Bank Operations-Investments			
370347																					467	0	3465		2119				879					0		0	0	0				
370721																					2112	0	9720		1358	763	383		1674		122			0		2315	0	2261	PREPAID PENSION	MORTGAGE SERVICING RIGHTS		
370833																					260	162	1261		256				333					0		250	0	0				
370954																					179	0	1779		69				330					0		1201	0	0				
371223																					2024	162	7379		4259				934					0		0	0	0				
371232																					376	809	7168		332				486					0		3853	0	1312				
371362																					2395	0	16578		1084				3024					0		6842	0	3233				
371559																					335	0	1130		60				735					0		0	0	0				
371755																				0	200	0	790	32	55	23	0	0	535	0	0	0	0	0	0	0	0	0	OLP			
371849																					21	0	1850		89				421					0		840	0	479				
371924																					3784	625	35591		2528				3738					0		18745	0	6171				
371942																					378	96	2942		488				613					0		1367	0	0				
372444																					93	140	1101		166				702					0		0	0	0				
372538																					1417	252	19354		1017				2968					0		7692	0	6008				
372640																					481	0	3845		220				838					0		1759	0	547				
372855																				0	482	0	3768	156	226	0	0	0	368	0	0	0	0	0	0	2692	0	0				
373115																					7072	774	37432	2172	6057	2936			4697					0		18832	0	0	Equity Investments			
373272																					0	0	1031		940				91					0		0	0	0				
373553																					145	0	1434		31				228					0		1030	0	0				
373601																					0	0	14001	4029	6187				6045				1891	0		1769	0	0				
374130																					135	218	4619		160				652					0		2160	0	1294				
374653																					5552	790	82000	4128	9597				7908					0		54663	0	3490				
374774																					459	0	1897		1056				382					0		0	0	0				
375034																					2377	3110	82137		30068	15958			6762			10474		0		18619	15937	5264	Securities due from broker			
375043																				0	5133	0	34694	1566	2482	0	0	0	10255	0	0	0	0	0	0	16824	0	0				
375379																					166	746	1075		23				140					0		0	0	0				
375502																					1110	9823	57291		2998				6456					0		36904	0	0				
375566																					5731	0	22862		1950				2826					0		12355	0	0				
375650																					57	0	1714		338				139					0		1180	0	0				
376237																					130	24	2452		283				379					0		1636	0	0				
376273																					7731	7600	32779	1864	5309				5414					0		6725	0	0				
376442																				0	1824	1147	12925	394	777	378	0	0	3546	0	0	0	0	0	0	5631	0	0	Other assets			
376947																					193	0	1460		321				776					0		170	0	0				
377663																				10	604	0	4272	214	224	0	0	0	1189	0	0	0	0	0	0	2255	0	0				
377850																					317	0	2296		559				184					0		1236	0	0				
377908																					13361	31212	158287	2227	4896				13980			1734		0		94838	0	0				
378044																					0	0	143		28				115					0		0	0	0				
378110																					292	0	762		250				220					0		0	0	0				
379050																					138	0	948		22				210					0		578	0	0				
379153																					162	0	1794		166				409					0		744	0	313				
379470																					795	34	4457		51				354					0		1965	1258	0				
379649																				0	172	125	15192	135	135	0	0	0	619	0	0	0	0	0	0	8811	1887	3443				
379920																					269283	53397	1253284		288973	74055			88938					0		267417	147798	137478	CRA LIHTC Partnerships			
380346																					155	0	1283		202				926					0		0	0	0				
380458																					5235	0	25490		8532				6092					0		4081	0	1550				
380533																					249	0	1608		104				1255					0		0	0	0				
380654																					570	0	3324		195				576					0		1983	0	0				
380878																					1013	0	6419		223				207					0		4976	0	0				
380944																					80	0	1770		673				335					0		682	0	0				
381026																					254	0	2760	158	174				405					0		1544	0	383				
381343																					1287	478	30731	926	5193	2559	1397		2809					0		20964	0	0	Lease Right of Use Asset	Accounts Receivable-Misc		
381839																					579	748	4932		367				922					0		2316	0	0				
381932																					382	495	9429		317				753					0		7482	0	0				
381950																					346	1916	13635		2187				2063					0		7123	0	0				
382050																					901	603	14072		2434				1314					0		8820	0	0				
382069																					159	0	8894		747				1084					0		711	0	6193				
382256																					265	0	540		88				187					0		0	0	0				
382274																					0	0	61		61				0					0		0	0	0				
382443																					466	14	4973		128				1128					0		3237	0	0				
382537																					103	0	1234		384				747					0		0	0	0				
382649																					1493	626	13572		1030				3381					0		7042	0	0				
382658																					651	454	4258		387				2766					0		0	0	0				
382742																					860	637	2734		914				323					0		0	0	0				
382854																				52	326	39	4022	112	532				865		3	332		0		2260	0	0				
384018																					4697	8158	50389		6770				7147					0		23617	0	0				
384278																					3896	0	179251	3146	126294				12541	21216		66278	545	0		13918	11617	10985				
384353																					13	18	111		22				58					0		0	0	0				
384652																					9903	6196	38622		1987				2003					0		18533	0	0				
384830																					300	423	2008		261				405					0		619	0	0				
385350																					266	0	3695		194				433					0		2802	0	0				
385471																					7473	1541	22847		931				3451					0		7329	0	2122				
385547																					370	0	3902		11				592					0		2389	0	540				
385686																					211	1490	11472		234				699					0		7738	1100	0				
386432																					0	0	1881		1486				395					0		0	0	0				
386450																					3456	375	14764	355	986	557	74		1732					0		8215	0	0	Midwest Housing	Fiserv Reserve Account		
386731																					1235	0	8842		377				1719					0		5511	0	0				
386825																					360	0	2197		171				395					0		1271	0	0				
386852																					1396	0	3429	555	971				1062			258		0		0	0	0				
387055																					166	244	4864		221				1033					0		3200	0	0				
387671																					2242	0	11953		1026				1138					0		7547	0	0				
388155																					484	0	2109		321				1043					0		261	0	0				
388258																					269	0	468		31				168					0		0	0	0				
388557																					68	0	1601		508				1025					0		0	0	0				
388744																					518	0	8171		188				591					0		6874	0	0				
388753																					50	0	492		89				353					0		0	0	0				
388874																					132	171	1128		222				164					0		439	0	0				
388940																					350	0	4510		122				372					0		3249	0	417				
389358																					0	0	1632		87				1545					0		0	0	0				
389376																					152	127	2965		228				144					0		2314	0	0				
389826																					58	26	1141		180				129					0		372	0	376				
390372																					433	1377	3369		388				1171					0		0	0	0				
390840																					522	626	7682		596				1099					0		2864	0	1975				
391418																					913	0	7295		4887				1495					0		0	0	0				
391557																					73	128	1794		49				230					0		1314	0	0				
391575																					6254	0	65557		49983		41379		4407					0		4913	0	0		Development & Construction Mgmt Fee Receivable		
391959																				0	506	0	1310	242	242	0	0	0	562	0	0	0	0	0	0	0	0	0				
391977																					1979	7761	41481		1663				2988					0		23944	0	3146				
392152																					368	0	673		48				257					0		0	0	0				
392255																					295	0	1536		140				505					0		596	0	0				
392778																					835	2980	24572		3089				1699					0		14924	0	1045				
393252																					21	0	715		18				676					0		0	0	0				
393355																				0	211	7	1241	321	462	110	0	0	561	0	0	0	0	0	0	0	0	0	Interest Purchased on Securities			
393953																					280	0	5103		2569				2254					0		0	0	0				
394156																					1327	0	5664		832				860					0		2645	0	0				
394259																				7	2464	0	9552	204	252				3884		41			0		2952	0	0				
395238																					158730	162854	2133340		586798	276675			178337					0		843179	0	203442	Investments in Tax Credit Partnerships			
396057																					100	680	1303		89				434					0		0	0	0				
396244																					2019	328	10610		290				1572					0		513	0	5888				
396253																					1819	0	10569		564				1141					0		7045	0	0				
396356																					257	4	889		35				250					0		343	0	0				
396954																					521	0	6605		262				1589					0		4233	0	0				
397456																				0	501	0	1370	147	347	0	0	0	522	0	176	0	0	0	0	0	0	0				
397531																					2516	4124	29880		11769				1536					0		9935	0	0				
397540																				0	5907	2077	73119	0	24637	7000	0	0	4507	1750	0	0	0	0	0	21494	0	14497	Cetera Fixed Annuities			
397559																					3178	0	5494		773				1543					0		0	0	0				
397755																					3656	447	15295		965				2490					0		7737	0	0				
397858																					0	409	757		59				289					0		0	0	0				
398051																				0	1066	111	4793	296	503	207	0	0	464	0	0	0	0	0	0	2649	0	0	Deferred Loan Fees			
398248																					2395	0	7023	3815	3852				776					0		0	0	0				
398668	0	9761	0	97933	0	87986	0	0	0	186	0	0	84576	0	0	0	0	0	0																							
398837																					2021	272	9816		376				954					0		6193	0	0				
399357																					109	81	1131		87				854					0		0	0	0				
399517																					2641	6033	131434		28302		9839		18436					0		65668	414	9940	Limited partnership investment in Ohio	Investment in SBICs		
399731																					50	27	602		79				446					0		0	0	0				
399973																					191	0	1249		244				814					0		0	0	0				
400057																					307	0	5448		403				1168					0		3570	0	0				
400141																					1960	406	5335		963				2006					0		0	0	0				
400365																					1214	0	12163		754				1244					0		8458	493	0				
400767																					60	0	4627		406				891					0		3270	0	0				
400945																					367	0	7293		143				336					0		6447	0	0				
401072																					473	324	4338		221				305					0		2783	0	232				
401559																					364	23	3939		628				419					0		2505	0	0				
401755																					275	0	4160		314				1026					0		2545	0	0				
401906																					1016	570	16983		2096				1466					0		11835	0	0				
401951																					49	0	249		102				98					0		0	0	0				
402462																					303	0	939		399				237					0		0	0	0				
402846																					0	0	1486		153				840					0		493	0	0				
402873																					398	234	926		215				79					0		0	0	0				
403067																					1180	0	1848		242				426					0		0	0	0				
403151																					6323	0	33516	5760	13495				12861					0		837	0	0				
403179																					4497	0	59826		10481				6252					0		38596	0	0				
403254																					463	0	2334		570				26					0		1275	0	0				
403656																					85	0	576		55				436					0		0	0	0				
403870																					4198	1840	18404		1058				2034					0		9274	0	0				
403946																					6250	3193	29953		10677				4568					0		5265	0	0				
404653																					1833	109	5384		1409				1231					0		376	0	426				
404943																					562	246	1272		92				372					0		0	0	0				
406022																					228	650	7817		687				682					0		5570	0	0				
406059																					1575	606	3129		287				661					0		0	0	0				
406666																					343	0	1317		66				908					0		0	0	0				
406974																					323	0	7275		151				745					0		6056	0	0				
407168																					1051	0	4332		2275				683					0		323	0	0				
407506																					4198	6851	44339		14514				10740					0		8036	0	0				
407645																					359	0	3257		635				2263					0		0	0	0				
407850																					141	0	350		16				193					0		0	0	0				
408307																				0	806	0	15442	335	927	0	400	0	1178	0	0	0	0	0	0	12531	0	0		Fiserv EFT Deposit		
408642																					3453	0	33720		8071				2359					0		17673	0	2164				
408875																					3251	1329	12779		5177				3022					0		0	0	0				
409265																					67	0	348		55				226					0		0	0	0				
410159																					0	0	243		32				211					0		0	0	0				
410560																					1910	0	3729		231				1373					0		215	0	0				
410748																					594	0	2864		63				868					0		1339	0	0				
410917																					1312	0	4342		1433				1597					0		0	0	0				
410944																					104	0	557		67				386					0		0	0	0				
411062																					253	0	1153		153				747					0		0	0	0				
411174																					983	0	1121		45				93					0		0	0	0				
411231																					64	110	836		143				519					0		0	0	0				
411240																					150	0	724		284				290					0		0	0	0				
411473																				0	970	926	13393	989	3508	2366	0	0	2439	0	0	0	0	0	0	5550	0	0	Derivative assets			
411512																					5022	3545	20468	566	1339	635			6241			136		0		2240	0	2081	Property Held for Future Use			
411549																					113	0	540		1				426					0		0	0	0				
411576																				0	200	52	1606	115	132	0	0	0	131	0	0	0	0	0	0	1091	0	0				
411624																					699	0	3037		299	113			2039					0		0	0	0	Accrued Late Charges			
411651																					333	208	2201		290				1370					0		0	0	0				
412153																					1151	0	4172		620				2401					0		0	0	0				
412452																					0	0	1063		0				497					0		566	0	0				
412555																					620	0	6902		1590				2267					0		2425	0	0				
412667																					309	0	6280		362				1457					0		4152	0	0				
412751																					55379	0	233130	18174	47426				26374			16565		0		95753	0	8198				
412845																					497	0	3552		595				2460					0		0	0	0				
412872																					322	89	1443		672				360					0		0	0	0				
413141																					33566	8883	65358	4585	6118				16791					0		0	0	0				
413208	0	904515	1019889	5288254	0	2841585	944552	0	0	285721	0	0	0	0	0	0	6890	229654	0		904515																		Miscellaneous Assets			
413347																					80	0	386		28				278					0		0	0	0				
413543																					259	18	1370		109				984					0		0	0	0				
413646																					2704	0	20485		2902				2620					0		10864	0	1395				
413673																					1030	303	3324		325				404					0		1262	0	0				
413758																					603	0	2234		190				1441					0		0	0	0				
414102																					443	703	13486		1255				1499					0		6921	0	2665				
414652																					1475	0	5926		452				811					0		3188	0	0				
414764																					3313	0	11043		1165				3696					9		2860	0	0				
414858																					1382	331	5863		163				1132					0		2855	0	0				
415770																					620	0	1105		244				241					0		0	0	0				
416245																					44297	8846	302119		39653				31857	22623				0		142105	13288	22073				
416272																					349	1206	4498	111	111				401					0		2431	0	0				
416339																					125	0	1829		107				387					0		1210	0	0				
416357																					0	0	921		164				757					0		0	0	0				
416656																					1832	0	11830		348				2542					0		7108	0	0				
416674																					1555	874	8188		1490				1900					0		2369	0	0				
416973																					746	64	2396		191				169					0		1226	0	0				
417626																					39	2374	4243		473				1022					0		335	0	0				
417710																					351	97	675		42				185					0		0	0	0				
418100																					567	1055	3661		849				1190					0		0	0	0				
418249																					2946	2796	42646		1186				4501					0		31217	0	0				
418436																					0	0	108		19				89					0		0	0	0				
418856																					46	0	275		55				174					0		0	0	0				
419406																					34449	3367	205540		43917				15080					0		80139	0	28588				
419460																					1185	0	6439		1001				567					0		1949	0	1737				
419675																					9050	5624	27420		5332				4204					0		3210	0	0				
419947																					0	0	221		20				201					0		0	0	0				
420578																					1791	0	6709		1151				532					0		3235	0	0				
420644																					818	1075	3249		290				1066					0		0	0	0				
420653																				0	2955	0	6958	104	148	2	0	0	1390	0	42	0	0	0	0	2465	0	0	Gold & Silver Coins			
420877																					443	0	1326		393				490					0		0	0	0				
421445																					268	0	1676		259				1149					0		0	0	0				
421539																					438	159	5333		757				656					0		3323	0	0				
422059																				0	166	0	631	171	247	0	0	0	218	0	0	0	0	0	0	0	0	0				
422116																					364	74	3444		115				328					0		1701	0	862				
422433																				0	1243	3239	30639	2576	7303	1809	0	0	13393	0	0	0	0	0	0	3411	0	2050	OTHER RECIEVABLES			
422657																					666	0	1765		252				847					0		0	0	0				
423159																					354	271	1622		359				638					0		0	0	0				
423449																					1733	521	23187		4377				3658					0		12898	0	0				
423636																					262	69	3157		115				266					0		2445	0	0				
423739																					4400	3702	26231		1668				2752					0		13709	0	0				
423841																					80	0	1561		47				206					0		1228	0	0				
424156																					944	0	4551		168				1434					0		2005	0	0				
424240																					679	0	2648		74				1895					0		0	0	0				
424352																					689	0	6479		647				958					0		4185	0	0				
424437																				0	0	0	151	15	15	0	0	0	136	0	0	0	0	0	0	0	0	0				
424633																					305	370	5402		169				1044					0		3514	0	0				
425050																					0	0	497		257				240					0		0	0	0				
425108																					832	781	9876		3247				1373					0		3643	0	0				
425818																					1162	112	8291		815				1137					0		5065	0	0				
425845																					2285	0	5713		576				2852					0		0	0	0				
425911																					6160	926	46428		4398				5111					0		29833	0	0				
426057																					109	0	620		171				340					0		0	0	0				
426141																					30	5	229		21				173					0		0	0	0				
426534																				0	3803	5465	34853	0	12872	0	0	0	12713	8496	0	0	0	0	0	0	0	0				
426758																					512	0	3677		234				555					0		1048	0	1328				
426945																					270	255	1494		332				637					0		0	0	0				
427241																					2477	425	12860		829				2032					0		7097	0	0				
427353																					800	0	8666		1289				2590					0		3987	0	0				
427858																					284	156	1572	747	774				358					0		0	0	0				
427960																					0	0	352		53				299					0		0	0	0				
428060																					2284	0	6183		563				3336					0		0	0	0				
428462																					547	480	9215		542				1390					0		4680	0	1576				
428547																					7152	0	40390		18154	4744	8908		6445					0		8639	0	0	Receivable from Affiliates	Operating Lease Equipment		
428855																					221	0	1618		608				789					0		0	0	0				
429021																					439	2937	17964		850				1849					0		10433	0	1456				
429487																					1052	378	27261		8980				2160					0		9070	0	5621				
430036																					972	208	7430	141	880	141			1232		415			0		4138	0	0	State Tax Prepaid			
430054																					735	0	3664		295				657					0		1977	0	0				
430344																					1510	0	6450		23				1610					0		3307	0	0				
431172																				0	149475	104127	737500	0	125872	86448	0	0	65094	0	0	0	0	0	0	273568	5276	14088	Low income housing tax credit fund			
431323																					394	0	4301		364				295					0		3248	0	0				
431350																					132	0	1727		95				511					0		989	0	0				
432058																				0	120	0	931	60	81	0	0	0	188	0	21	0	0	0	0	542	0	0				
432432																					368	0	8071		668				1086					0		2324	2334	1291				
433505																					3559	0	33667	15797	17151				4263	175		146		0		8694	0	0				
433550																					434	0	7357	188	249				1535					0		240	0	4899				
433608																				0	4723	7108	71971	4072	14069	0	0	0	9265	0	5762	0	0	0	0	36806	0	0				
433859																					127	0	3681		14				518					0		3022	0	0				
433943																					1001	0	12331		1111				2453					0		7766	0	0				
434203																					620	2110	21632	942	3576	1783			1348					0		13802	0	176	Deferred accrued interest receivable			
434539																					225	476	7614		434				1015					0		5464	0	0				
435059																					1008	0	6377		835				885					0		3649	0	0				
435077																				0	28433	25384	442812	0	277430	211397	0	0	17429	0	0	0	0	0	0	83976	0	10160	Rental Equipment			
435255																					1675	0	5001		468				2858					0		0	0	0				
435666																					81	0	586		148				357					0		0	0	0				
435750																				0	4418	0	27199	3122	4698	0	0	0	3276	0	0	0	0	0	0	14807	0	0				
436159																					31757	10811	332555		173225	43027			44393	71633				0		60534	2181	9654	Collateral on derivatives			
436542																					1068	10	6547		27				1632					0		3810	0	0				
436739																					750	0	5738		1049				941					0		1495	0	1503				
436953																					3209	1166	19064		4853				1484					0		8352	0	0				
437044																					100	0	582		74				408					0		0	0	0				
437914																					6429	60282	237555		95430	25714			43159					0		24830	7062	363	Investment in Qualified Housing Partnerships			
438434																					0	148	9562		132				1112					0		4191	0	3979				
439132																				0	268	451	10373	532	532	0	0	0	1331	0	0	0	0	0	0	5191	0	2600				
439338																					5364	2220	62725	2054	4029				12538					0		27822	0	10752				
439356																					613	1038	10065		3657				4757					0		0	0	0				
439404																					14639	0	57331		6943				10847	2342				0		24902	0	0		0		
439730																					225	0	1013		213				575					0		0	0	0				
440857																					312	0	468		82				74					0		0	0	0				
440978																					65	82	1796		26				76					0		0	1547	0				
441050																					7	0	1097		154				936					0		0	0	0				
441078																					407	556	7400		319				807					0		4042	1269	0				
441135																					80	0	430		169				181					0		0	0	0				
441256																				0	7477	2021	60903	1152	6514	0	0	0	10852	0	0	0	0	190	0	32776	0	1073				
441359																					1199	66	11600		317				2662					0		7356	0	0				
441434																					1362	988	26062		8614				3053					0		4388	1281	6376				
441470																					15	0	125		30				80					0		0	0	0				
441630																					65	0	939		162				712					0		0	0	0				
442011																					1932	0	22422		11382				1299					0		7809	0	0				
442057																					264	0	1040		227				549					0		0	0	0				
442244																					1730	0	11180		163				2649					0		6638	0	0				
442655																					239	0	543		37				267					0		0	0	0				
443148																					913	0	6553		636				1330					0		2988	0	686				
443205																					4495	9396	133891		43512				6616					0		56216	0	13656				
443353																					783	0	10714		677				2452					0		5637	0	1165				
443625																					374	224	6938		126				532					0		5682	0	0				
443634																					140	0	4792		195				843					0		3614	0	0				
444350																					0	581	13032		3169				2706					0		6576	0	0				
444556																					2458	0	22460		3839				5675					0		10488	0	0				
444677																					21	0	227		114				10					0		82	0	0				
445674																					122	371	1808		169				236					0		910	0	0				
445955																					783	0	13732		1606				1829					0		9514	0	0				
446130																					679	0	5487		135				1084					0		2611	115	863				
446149																					343	0	2419		158				666					0		1252	0	0				
446176																					973	160	1944	194	371		177		440					0		0	0	0	0	LRA Receivable		
446877																					808	0	2682		979				895					0		0	0	0				
447070																					1166	47	10286		396				1131					0		7546	0	0				
447100																					6852	8928	52393	784	3148	4			3394	1125				0		30071	0	0	Loans in Process			
447557																					676	0	2708		722				1310					0		0	0	0				
448040																					1807	1757	20308		3290				3417					0		10037	0	0				
448554																					1406	1068	13662		871				1325					0		7654	0	1338				
449038		323	0	346		23				0					0		0	0	0																							
449430																					570	0	5003		448				545					0		3440	0	0				
449832																				0	148	168	6742	188	326	0	0	0	1052	0	0	0	0	0	0	5048	0	0				
449935																					149	0	9175		8891				135					0		0	0	0				
450632																					1077	1513	5967		876				759					0		1742	0	0				
450669																					580	0	3717		71				850					0		2216	0	0				
450753																				0	2777	0	18745	106	399	277	0	0	3324	0	16	0	0	0	0	9432	0	2813	Income Tax Receivable			
450856																					11998	5008	175153		134765	67190			23382					0		0	0	0	TRUST RECEIVABLE			
450959																					3790	0	19460		498				1881					0		11463	0	1828				
451068																					828	0	5422		2067				2527					0		0	0	0				
451246																					722	0	6661		507				924					0		4509	0	0				
451273																					3668	0	7649		3050				931			79		0		0	0	0				
451965	0	3576000	87000	50077000	0	23129000	7098000	0	0	3923000	0	0	7968000	0	0	0	5588000	13140000	634000		3576000																		Operating lease assets			
452159																					712	39	3196		1122				1323					0		0	0	0				
452739																					167	0	4151		237				543					0		3204	0	0				
452841																					157	255	1632		178				1042					0		0	0	0				
453147																					224	0	632		60				348					0		0	0	0				
453446																					2018	0	11358	289	521				1292	145				0		6401	0	1126				
453839																					171	0	730		31				528					0		0	0	0				
454546																					914	0	4366		1112				1202					0		1138	0	0				
454658																					309	2088	10953		564				1326					0		6666	0	0				
454676																					7490	2063	40977		7693				4695					0		0	19036	0				
454975																					1288	360	6283		115				403					0		4117	0	0				
455150																					755	0	8988		302	188			1312					0		3017	3602	0	EFT Deposit			
455253																				0	272	1253	2648	196	200	0	0	0	923	0	0	0	0	0	0	0	0	0				
455459																					156	0	2569		93				508					0		1812	0	0				
455477																					437	0	3549		215				207					0		2690	0	0				
455552																					6256	1096	37242		6391				5132					0		9404	0	8963				
455945																					798	0	3408		1657				953					0		0	0	0				
455972																				0	2923	1110	21532	0	11453	0	0	0	6046	2530	1005	0	0	0	0	0	0	0				
456045																				0	116915	68299	375521	21306	31480	0	0	0	55485	0	428	2826	0	0	0	68014	936	34392				
456054																					376	0	3828		401				1217					0		1834	0	0				
456250																					602	0	2382		0				626					0		1154	0	0				
456344																					140	138	514		0				236					0		0	0	0				
456755																					666	0	9232	330	380				1933					0		6253	0	0	4328			
457060																					869	640	3089		950	656			630					0		0	0	0	Real Estate Clearing Account			
457220																					696	0	2694		205				1793					0		0	0	0				
457426																					197	0	2348	362	670	247			1481					0		0	0	0	FiSERV Reserve-ATM/Debit Cards			
457752																					1797	0	4731		991				1585					0		358	0	0				
458142																					84	772	7001		212				1971					0		3962	0	0				
458544																					1544	0	10865		785				2194					0		6342	0	0				
458665																					288	0	3511		257				971					0		1995	0	0				
458946																					282	0	3313		82				470					0		2479	0	0				
459130																					1060	0	3432		516				1856					0		0	0	0				
459354																					1429	0	4568		951				2188					0		0	0	0				
459372																					199	2217	27344		11365				816					0		10095	0	2652				
459644																					106	0	3498		121				382					0		2008	0	881				
459671																				0	11652	7842	41550	1904	2976	887	0	0	6563	0	0	0	0	0	0	12517	0	0	Accrued fit and sit			
460033																					1847	1932	80672	1694	17249	1392			12626					0		47018	0	0	Loan Late Charges Receivable			
460275																					150	227	522		57				88					0		0	0	0				
460332																					0	0	1136		297				839					0		0	0	0				
460350																				0	514	0	2628	0	366	0	0	0	283	0	244	0	0	0	0	1465	0	0				
460556																					71	0	450		127				252					0		0	0	0				
460770																					555	382	1469		134				398					0		0	0	0				
461058																					344	0	5062		784				608					0		2419	0	907				
463203																					1628	1358	8446		1412				876					0		3172	0	0				
463342																				0	3717	2103	41094	0	3145	2570	0	0	5116	0	0	0	0	0	0	20742	6271	0	MARGIN RECEIVABLE COMMERCIAL SWAPS			
463605																					224	219	6414		871				989					0		4111	0	0				
463650																					5655	2191	21840		4913				6222					0		2859	0	0				
463735																					125681	0	1292145		433568	176391			108384					0		444691	144106	35715	Funded Pension Assets			
464255																					143	0	3088		94				1131					0		1720	0	0				
464853																					97	0	907		28				197					0		585	0	0				
465038																					2278	1519	4688		272				619					0		0	0	0				
465243																					1209	0	2410		266				784					0		151	0	0				
465524																					152	0	914		173				589					0		0	0	0				
465618																					491	3318	34353		746				3626					0		20547	0	5625				
465672																					262	369	6392		324				318					0		5119	0	0				
