"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
763211																																																																																							
763677																																																																																							
763930																																																																																							
764030																																																																																							
764058																																																																																							
764067																																																																																							
764142																																																																																							
764151																																																																																							
764441																																																																																							
764816																																																																																							
765019																																																																																							
765318																																																																																							
765354																																																																																							
765505																																																																																							
765662																																																																																							
765877																																																																																							
766052																																																																																							
766164																																																																																							
767040																																																																																							
767152																																																																																							
767246																																																																																							
767255																																																																																							
767554																																																																																							
767572																																																																																							
767611																																																																																							
767732																																																																																							
767974																																																																																							
768074																																																																																							
768458																																																																																							
768476																																																																																							
768953																																																																																							
769156																																																																																							
769334																																																																																							
770451																																																																																							
770545																																																																																							
770639																																																																																							
770657																																																																																							
770853																																																																																							
771047																																																																																							
771140																																																																																							
771458																																																																																							
771609																																																																																							
771748																																																																																							
771878																																																																																							
772008																																																																																							
772446																																																																																							
772754																																																																																							
773032																																																																																							
773171																																																																																							
773247																																																																																							
773443																																																																																							
773470																																																																																							
773546																																																																																							
773742																																																																																							
774132																																																																																							
774235																																																																																							
774253																																																																																							
774262																																																																																							
774347																																																																																							
775054																																																																																							
775241																																																																																							
775456																																																																																							
775773																																																																																							
776369																																																																																							
776547																																																																																							
777254																																																																																							
777366																																																																																							
777441																																																																																							
777870																																																																																							
778738																																																																																							
779016																																																																																							
779351																																												0	0	103587	402	0	0	7247	587	564645	15720	0	0	4612	649	374011	2835	0	0	6497	2196	615622	8154	0	0	771	10	14663	527	0	0	1539	25	20935	494	0	0	0	20666	3467	1693463	28132	0	0	
779360																																																																																							
779641																																																																																							
779650																																																																																							
779968																																																																																							
780049																																																																																							
780218																																																																																							
780263																																																																																							
780562																																																																																							
780722																																																																																							
780955																																																																																							
781028																																												5	2	161820	1805	729	0	3612	55	588858	3765	625	0	2561	660	188252	1263	21111	156	1507	398	247513	1800	0	0	0	0	0	0	0	0	12	3	8583	164	0	0	913	7697	1118	1195026	9710	22465	156	
782016																																																																																							
782306																																																																																							
782548																																																																																							
783161																																																																																							
783246																																																																																							
783349																																																																																							
783648																																												112	0	357243	10536	0	0	14945	2209	2003559	42371	0	0	32381	252	582853	6277	0	0	265550	1071	935998	5273	0	0	0	0	0	0	0	0	194	12	375826	163	0	0	821	313182	3544	4255479	65441	0	0	
783844																																																																																							
783910																																																																																							
784159																																																																																							
784430																																																																																							
785147																																																																																							
785473																																												0	0	17294	494	0	0	5920	455	572835	9885	0	0	3028	73	291857	3254	0	0	2350	46	241592	2998	0	0	0	0	0	0	0	0	108	0	10808	214	0	0	0	11406	574	1134386	16845	0	0	
785857																																																																																							
785923																																																																																							
785950																																																																																							
786210																																																																																							
786256																																																																																							
786340																																																																																							
786555																																																																																							
786612																																												30	0	264915	122	0	0	1469	263	1132783	8681	1408	0	3092	68	271648	966	309	0	368	0	963677	2920	0	0	0	0	0	0	0	0	0	0	6537	1	0	0	570	4959	331	2639560	13260	1717	0	
786733																																																																																							
786948																																																																																							
787141																																																																																							
787459																																																																																							
787842																																																																																							
788559																																																																																							
788652																																																																																							
788773																																																																																							
789051																																																																																							
790150																																																																																							
790271																																																																																							
790543																																																																																							
790703																																																																																							
790918																																																																																							
791072																																																																																							
791353																																																																																							
791821																																																																																							
791942																																																																																							
792248																																																																																							
792453																																																																																							
792640																																																																																							
792659																																																																																							
794149																																																																																							
794336																																																																																							
794345																																																																																							
794475																																																																																							
794653																																																																																							
795249																																																																																							
795548																																																																																							
795959																																																																																							
795968																																																																																							
796152																																																																																							
796451																																																																																							
796572																																																																																							
796657																																																																																							
797140																																																																																							
797775																																												0	0	24726	2928	0	0	4778	0	119330	3145	0	0	12151	48	1057136	9855	0	0	42	42	79523	8	0	0	0	0	0	0	0	0	0	0	23	1	0	0	123	16971	90	1280738	16060	0	0	
798512																																																																																							
799359																																																																																							
799751																																																																																							
799854																																																																																							
799939																																																																																							
799948																																																																																							
800134																																																																																							
800442																																																																																							
800479																																																																																							
800657																																												0	0	10272	483	0	0	14581	0	5159548	75484	0	0	10060	462	1203987	9960	0	0	22038	3	4072902	41202	0	0	0	0	0	0	0	0	9315	826	240641	3146	0	0	0	55994	1291	10687350	130275	0	0	
800853																																																																																							
801047																																																																																							
801056																																																																																							
801654																																																																																							
802866																																																																																							
803256																																																																																							
803265																																																																																							
803649																																																																																							
803658																																																																																							
803957																																																																																							
804150																																																																																							
804338																																																																																							
804374																																																																																							
804422																																																																																							
804860																																																																																							
804963	0	0	1450273	16670	0	0	60389	0	15254401	182687	0	0	44510	1416	9083755	77801	30	0	169412	95	19521152	227527	0	0	0	0	243080	18508	0	0	0	0	13773348	231649	0	0	57000	274311	1511	59326009	811842	30	0																																												
805045																																																																																							
805250																																																																																							
805335																																																																																							
805755																																																																																							
805876																																																																																							
806220																																																																																							
806846																																																																																							
806958																																																																																							
807348																																																																																							
807432																																																																																							
807656																																																																																							
807955																																																																																							
808260																																												2149	0	206424	1647	0	0	99	0	1642177	38114	0	0	155	115	337337	2766	0	0	6350	15	905584	15882	0	0	0	0	0	0	0	0	186	48	10550	248	0	0	1340	8939	178	3102072	59997	0	0	
808345																																																																																							
808354																																																																																							
808653																																																																																							
809070																																																																																							
809276																																																																																							
809379																																																																																							
809650																																																																																							
809678																																																																																							
809771																																																																																							
809856																																																																																							
810544																																																																																							
811046																																												0	0	288259	9406	0	0	51647	3855	1821481	28526	0	0	0	0	367779	2411	0	0	14326	3497	1409365	10424	0	0	0	0	1513	31	0	0	0	0	22918	468	0	0	0	65973	7352	3911315	51266	0	0	
811279																																																																																							
811457																																																																																							
811541																																																																																							
811550																																																																																							
811747																																																																																							
812164																																																																																							
812379																																																																																							
812436																																																																																							
812557																																																																																							
812614																																																																																							
813059																																																																																							
813572																																																																																							
813853																																																																																							
814074																																																																																							
814355																																																																																							
814430																																												16889	0	592210	6513	0	0	17199	275	5220802	64507	578	7	37670	0	1968852	20481	1256	0	25718	16030	4592827	25941	61	30	0	0	0	0	0	0	14	14	45001	444	0	0	3869	97490	16319	12419692	121755	1895	37	
814458																																																																																							
814476																																																																																							
814551																																																																																							
814711																																																																																							
815053																																																																																							
815147																																																																																							
815156																																																																																							
815277																																																																																							
815754																																																																																							
815772																																																																																							
816256																																																																																							
816304																																																																																							
816603																																																																																							
816751																																																																																							
817477																																																																																							
817824																																																																																							
818401																																																																																							
818540																																																																																							
818559																																																																																							
818652																																																																																							
819154																																																																																							
819172																																																																																							
819453																																																																																							
819556																																																																																							
819855																																																																																							
820048																																																																																							
820301																																																																																							
820477																																																																																							
820842																																																																																							
820879																																																																																							
821036																																																																																							
821157																																																																																							
821559																																																																																							
821643																																																																																							
821906																																																																																							
822042																																																																																							
822051																																																																																							
822275																																																																																							
822556																																																																																							
822631																																																																																							
822846																																																																																							
823076																																																																																							
823133																																																																																							
823142																																																																																							
823450																																																																																							
823478																																																																																							
823553																																																																																							
823638																																																																																							
823656																																																																																							
824242																																																																																							
824653																																																																																							
824671																																																																																							
824738																																																																																							
825146																																												358	45	113135	958	0	30	42451	6250	1402755	18585	476	0	7515	512	356136	3976	407	0	6093	1147	842199	6534	813	0	0	0	2710	0	0	0	59	31	71056	841	1	0	1669	56476	7985	2787991	32563	1697	30	
825454																																																																																							
825548																																																																																							
825753																																																																																							
825847																																																																																							
825940																																																																																							
826451																																																																																							
826648																																																																																							
826956																																												1291	0	142523	1073	0	0	7554	5	850562	7532	0	0	754	0	157094	1277	0	0	7752	943	1164566	7716	0	0	0	0	0	0	0	0	0	0	11737	91	0	0	2927	17351	948	2326482	20616	0	0	
827355																																																																																							
827458																																																																																							
827560																																																																																							
828110																																																																																							
828174																																																																																							
828473																																																																																							
828651																																												0	0	116600	858	0	0	2662	0	620494	4929	0	0	1897	0	473879	3410	0	0	316	160	516221	3891	0	0	0	0	0	0	0	0	70	1	8259	343	0	0	5624	4945	161	1735453	19055	0	0	
829032																																																																																							
829041																																																																																							
829050																																																																																							
829452																																																																																							
830113																																																																																							
830252																																																																																							
830355																																																																																							
830542																																																																																							
830645																																																																																							
830748																																																																																							
831008																																																																																							
831352																																																																																							
831576																																																																																							
831642																																																																																							
831875																																																																																							
831941																																																																																							
832528																																																																																							
832546																																																																																							
833404																																												0	0	8623	90	0	0	577	21	344362	3768	0	0	1443	0	361582	1780	0	0	443	0	193224	1192	0	0	0	0	0	0	0	0	228	0	14597	443	0	0	0	2691	21	922388	7273	0	0	
833749																																																																																							
833758																																																																																							
833851																																																																																							
834175																																																																																							
834755																																																																																							
835079																																																																																							
835257																																																																																							
835378																																																																																							
835444																																																																																							
835613																																																																																							
835659																																																																																							
835743																																																																																							
835770																																																																																							
836656																																																																																							
836843																																																																																							
836852																																																																																							
837000																																																																																							
837046																																																																																							
837149																																																																																							
837158																																																																																							
837354																																																																																							
837448																																																																																							
837541																																																																																							
837608																																																																																							
837653																																																																																							
837840																																																																																							
837952																																																																																							
837970																																																																																							
838155																																																																																							
839068																																																																																							
839246																																																																																							
839255																																																																																							
839572																																																																																							
839817																																																																																							
839974																																																																																							
840019																																																																																							
840251																																																																																							
840354																																																																																							
840363																																																																																							
840578																																																																																							
840747																																																																																							
841472																																																																																							
841753																																																																																							
841838																																																																																							
842376																																																																																							
842460																																												0	0	108919	1369	0	0	45810	26	583163	7643	0	0	1688	10	257220	3229	0	0	4299	274	281255	1515	0	0	0	0	0	0	0	0	0	0	20473	348	0	0	6201	51797	310	1251030	20305	0	0	
842853																																																																																							
843476																																																																																							
843542																																																																																							
843953																																																																																							
844053																																																																																							
844138																																																																																							
844455																																																																																							
844567																																																																																							
845247																																																																																							
845443																																																																																							
845573																																												0	0	21315	1380	0	0	29925	0	1720901	22941	0	0	87215	0	603997	2351	462	0	470	0	46541	1944	0	0	0	0	0	0	0	0	207	0	2347	50	0	0	11	117817	0	2395101	28677	462	0	
846132																																																																																							
846619																																																																																							
846945																																																																																							
847157																																																																																							
847979																																																																																							
848248																																																																																							
848453																																																																																							
849076																																																																																							
849348																																																																																							
849357																																																																																							
849432																																																																																							
850036																																												0	0	0	0	0	0	4064	0	944587	11963	756	0	23692	3684	326460	3013	189	0	6628	1440	886217	7529	482	0	0	0	0	0	0	0	843	178	125999	1803	0	0	0	35227	5302	2283263	24308	1427	0	
850054																																																																																							
850456																																																																																							
851060																																																																																							
851172																																																																																							
851239																																																																																							
851631																																																																																							
852218																																																																																							
852254																																																																																							
852320																																																																																							
852357																																																																																							
852544																																																																																							
852704																																																																																							
852713																																																																																							
852973																																																																																							
853112																																																																																							
853251																																																																																							
853671																																																																																							
853747																																																																																							
853804																																																																																							
853934																																																																																							
853952																																												0	0	48011	742	0	0	1720	552	374270	5950	0	0	2095	297	285394	4617	0	0	31	1	364873	3893	0	0	0	0	9679	419	0	0	0	0	184731	3200	0	0	236	3846	850	1266958	19057	0	0	
854173																																																																																							
854454																																																																																							
854548																																																																																							
854753																																																																																							
854847																																																																																							
855143																																																																																							
855264																																																																																							
855303																																																																																							
855563																																																																																							
855648																																																																																							
855741																																																																																							
855844																																																																																							
855956																																																																																							
856159																																																																																							
856243																																																																																							
856346																																																																																							
856458																																																																																							
856542																																																																																							
856748																																																																																							
856869																																																																																							
856944																																																																																							
857259																																																																																							
857455																																																																																							
857576																																																																																							
857745																																																																																							
857811																																																																																							
857875																																																																																							
857941																																																																																							
858153																																																																																							
858443																																																																																							
858452																																																																																							
858528																																																																																							
858818																																																																																							
858854																																																																																							
859002																																																																																							
859141																																												0	0	36693	374	0	0	4235	0	334446	3221	0	0	478	30	145182	1339	0	0	2955	510	289623	2862	0	0	0	0	0	0	0	0	1	0	5411	58	0	0	176	7669	540	811355	8030	0	0	
859552																																																																																							
859655																																																																																							
859712																																												0	0	0	0	0	0	3851	40	1992126	16791	0	0	5128	171	1898584	10080	0	0	0	0	38585	1	0	0	0	0	521	25	0	0	0	0	15750	59	0	0	0	8979	211	3945566	26956	0	0	
860053																																												0	0	60441	768	0	0	1377	0	504830	6184	0	0	487	2	150143	2981	0	0	947	62	331134	1095	0	0	0	0	0	0	0	0	71	50	104441	1231	0	0	0	2882	114	1150989	12259	0	0	
860147																																																																																							
860231																																																																																							
860259																																																																																							
860334																																																																																							
860352																																																																																							
861153																																																																																							
861304																																																																																							
861658																																																																																							
861742																																																																																							
861854																																																																																							
862057																																																																																							
862141																																																																																							
863362																																																																																							
863607																																																																																							
863652																																																																																							
863746																																																																																							
864378																																																																																							
864471																																																																																							
864846																																																																																							
864855																																																																																							
865142																																																																																							
