"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
750846																																																																																						20512	1101	1101	15.1798%	23.4930%	22.2320%	19411	87311	127874	38	0			15.4930%							18421	127874								0	0	0		0	1000	22.2320%	1	0	19459	0	0	0	48	0	0	0		0	19411	0	0	19411	0	0	0	0	0	0	0	0	0	1101	0	0	0			
751254																																																																																						24066	1031	1031	14.3873%	27.1509%	25.9877%	23035	88638	160107	558	18634			19.1509%							3035	178741								0	0	0		0	20000	25.9877%	1	0	23593	0	0	0	558	0	0	0		0	23035	0	0	23035	0	0	0	0	0	0	0	0	0	1031	0	0	0			
751656																																																																																						191426	21007	21007	7.1867%	11.3945%	10.1441%	170419	1679988	2371325	4003	0			3.3945%							21063	2480913								0	0	0		0	258944	10.1441%	1	0	284010	106108	3480	0	4003	0	0	0		0	170419	0	0	170419	0	0	0	0	0	0	0	0	0	21007	0	109588	0			
751852																																																																																						41962	3093	3093	12.6990%	16.9748%	15.7236%	38869	247202	306079	0	0			8.9748%							25202	308521								0	0	0		0	16109	15.7236%	1	0	41311	2442	0	0	0	0	0	0		0	38869	0	0	38869	0	0	0	0	0	0	0	0	0	3093	0	2442	0			
752644																																																																																				230335	0				10.1321%			26622		262748	545	0										13259	262923	0	0.0000%	16836	0	33	16869	6.1596%	0	0	0	0	1	8588		1	0	22392	175	0	0	545	0	0	0		0	21672	0	0	21672	4950	0	0	4950	0	4950						175	0	0		
752831																																																																																						36296	2909	2909	10.2370%	15.6024%	14.3519%	33387	232631	326142	-76	0			7.6024%							22887	326142								0	0	0		0	10500	14.3519%	1	0	33311	0	0	0	-76	0	0	0		0	33387	0	0	33387	0	0	0	0	0	0	0	0	0	2909	0	0	0			
753052																																																																																				41729	0				13.5850%			7046		51866	68	0										6621	51866	0	0.0000%	2246	0	0	2246	4.2260%	0	0	0	0	1	425		1	0	7114	0	0	0	68	0	0	0		0	7046	0	0	7046	0	0	0	0	0	0						0	0	0		
753324																																																																																						107002	7795	7795	8.7712%	12.7519%	11.8230%	99207	839104	1131054	1086	0			4.7519%							87752	1131054								0	0	0		0	11455	11.8230%	1	0	100293	0	0	0	1068	0	18	0		0	99207	0	0	99207	0	0	0	0	0	0	0	0	0	7795	0	0	0			
753641																																																																																				62513	0				14.2546%			10005		70188	-24	0										6068	70188	0	0.0000%	198	0	1030	1228	1.7322%	0	0	0	0	1	3937		1	0	9981	0	0	0	-24	0	0	0		0	10005	0	0	10005	0	0	0	0	0	0						0	0	0		
753856																																																																																						7947	197	197	16.3796%	50.3421%	49.0941%	7750	15786	47315	0	0			42.3421%							6350	47315								0	0	0		0	1400	49.0941%	1	0	7750	0	0	0	0	0	0	0		0	7750	0	0	7750	0	0	0	0	0	0	0	0	0	197	0	0	0			
754068																																																																																						53131	3848	3848	8.7519%	17.2862%	16.0343%	49283	307360	563110	183	0			9.2862%							17239	563110								0	0	0		0	32044	16.0343%	1	0	49466	0	0	0	183	0	0	0		0	49283	0	0	49283	0	0	0	0	0	0	0	0	0	3848	0	0	0			
754246																																																																																						5878	515	515	7.0449%	13.0797%	11.9337%	5363	44940	76126	49	0			5.0797%							5163	76126								0	0	0		0	200	11.9337%	1	0	5412	0	0	0	49	0	0	0		0	5363	0	0	5363	0	0	0	0	0	0	0	0	0	515	0	0	0			
754536																																																																																						13561	1005	1005	8.5217%	16.9788%	15.7205%	12556	79870	147341	78	0			8.9788%							7556	147341								0	0	0		0	5000	15.7205%	1	0	12634	0	0	0	78	0	0	0		0	12556	0	0	12556	0	0	0	0	0	0	0	0	0	1005	0	0	0			
754826																																																																																						126029	6798	6798	9.9056%	17.2106%	16.2823%	119231	732274	1203678	1917	0			9.2106%							82491	1210964								0	0	0		0	44026	16.2823%	1	0	128434	6711	575	0	1917	0	0	0		0	119231	0	0	119231	0	0	0	0	0	0	0	0	0	6798	0	7286	0			
754853																																																																																						109396	8761	8761	10.9978%	15.6171%	14.3664%	100635	700490	915046	180	0			7.6171%							10850	916990								0	0	0		0	91279	14.3664%	1	450	102759	951	0	0	180	0	0	0		0	101628	993	993	100635	0	0	0	0	993	0	0	0	0	8761	0	1944	0			
754929																																																																																						182124	8568	8568	11.4847%	19.7322%	18.8039%	173556	922979	1511197	-7994	2352			11.7322%							175123	1518169								0	0	0		0	3053	18.8039%	1	0	170182	4620	0	0	854	0	-8848	0		0	173556	0	0	173556	0	0	0	0	0	0	0	0	0	8568	0	4620	0			
755047																																																																																						65719	5093	5093	10.3635%	16.2384%	14.9800%	60626	404714	584995	163	0			8.2384%							43201	584995								0	0	0		0	17425	14.9800%	1	0	60789	0	0	0	163	0	0	0		0	60626	0	0	60626	0	0	0	0	0	0	0	0	0	5093	0	0	0			
755252																																																																																						52128	2509	2509	11.1930%	16.7356%	15.9301%	49619	311479	443305	2495	0			8.7356%							33797	443512								0	0	0		0	16000	15.9301%	1	0	52292	207	0	0	2466	0	0	0		0	49619	0	0	49619	0	0	0	0	0	0	0	0	0	2509	0	207	0			
755421																																																																																				45314	0				10.3280%			5302		51336	0	0										4741	51336	0	0.0000%	0	0	162	162	0.3095%	0	0	0	0	1	561		1	0	5302	0	0	0	0	0	0	0		0	5302	0	0	5302	0	0	0	0	0	0						0	0	2645		
755458																																																																																						29384	2450	2450	9.2452%	14.3144%	13.1209%	26934	205276	291330	2647	0			6.3144%							866	291330								0	0	0		0	26068	13.1209%	1	0	29581	0	0	0	2647	0	0	0		0	26934	0	0	26934	0	0	0	0	0	0	0	0	0	2450	0	0	0			
756343																																																																																						16175	1545	1545	8.6688%	13.0861%	11.8362%	14630	123604	168767	0	0			5.0861%							6830	168767								0	0	0		0	7800	11.8362%	1	0	14630	0	0	0	0	0	0	0		0	14630	0	0	14630	0	0	0	0	0	0	0	0	0	1545	0	0	0			
756848																																																																																						18140	1650	1650	7.7881%	13.8465%	12.5870%	16490	131008	211732	291	0			5.8465%							9840	212016								0	0	0		0	6934	12.5870%	1	0	17065	284	0	0	291	0	0	0		0	16490	0	0	16490	0	0	0	0	0	0	0	0	0	1650	0	284	0			
757377																																																																																						203059	3138	3138	22.8357%	56.2539%	55.3845%	199921	360969	875477	5329	0			48.2539%							199921	875477								0	0	0		0	0	55.3845%	1	0	205250	0	0	0	3398	0	1931	0		0	199921	0	0	199921	0	0	0	0	0	0	0	0	0	3138	0	0	0			
757452																																																																																						25970	1373	1373	8.5555%	13.9632%	13.2250%	24597	185989	287499	619	0			5.9632%							9098	289175								0	0	0		0	17175	13.2250%	1	0	26892	1633	43	0	619	0	0	0		0	24597	0	0	24597	0	0	0	0	0	0	0	0	0	1373	0	1676	0			
757612																																																																																				1080138	0				9.8594%			118560		1202512	-1788	157145										-5008	1362636	0	0.0000%	28890	0	7313	36203	2.6350%	0	0	0	0	1	126547		1	0	119751	0	1423	1556	-1037	0	-751	0		0	118560	0	0	118560	0	0	0	0	0	0						2979	0	109818		
757779																																																																																				147045	0				12.2307%			20398		166777	6	0										20432	166849	0	0.0000%	7261	0	0	7261	4.1644%	0	0	0	0	1	0		1	0	20438	65	7	0	-32	0	0	0		0	20398	0	0	20398	0	0	0	0	0	0						72	0	8224		
758703																																																																																						491154	48117	48117	8.7556%	12.7621%	11.5119%	443037	3848524	5060067	13173	101009			4.7621%							0	5182168								0	0	0		0	464129	11.5119%	1	0	477302	19942	1150	0	12589	737	-153	0		0	443037	0	0	443037	0	0	0	0	0	0	0	0	0	48117	0	21092	0			
758842																																																																																						14180	676	676	8.8018%	16.8864%	16.0814%	13504	83973	153423	984	0			8.8864%							10254	153423								0	0	0		0	3250	16.0814%	1	0	14488	0	0	0	984	0	0	0		0	13504	0	0	13504	0	0	0	0	0	0	0	0	0	676	0	0	0			
758851																																																																																						23495	1093	1093	8.8238%	27.3516%	26.0792%	22402	85900	253882	437	644966			19.3516%							14188	900992								0	0	0		0	10358	26.0792%	1	0	24983	1002	1142	0	437	0	0	0		0	22402	0	0	22402	0	0	0	0	0	0	0	0	0	1093	0	2144	0			
759045																																																																																				538085	0				17.4291%			100783		578244	5624	0										86464	579547	0	0.0000%	61746	0	832	62578	10.4837%	0	0	0	0	1	15622		1	0	107710	1303	0	0	5624	0	0	0		0	100783	0	0	100783	0	0	0	0	0	0						1303	0	0		
759625																																																																																				492817	0				9.1992%			56608		615360	-1111	0										42350	615360	0	0.0000%	61909	0	3049	64958	10.1325%	0	0	0	0	1	14258		1	0	55497	0	0	0	67	0	-1178	0		0	56608	0	0	56608	0	0	0	0	0	0						0	0	4953		
760210																																																																																				111915	0				14.7182%			16875		114654	388	0										14350	114654	0	0.0000%	1729	0	0	1729	1.4594%	0	0	0	0	1	2525		1	0	17263	0	0	0	388	0	0	0		0	16875	0	0	16875	0	0	0	0	0	0						0	0	0		
760331																																																																																						39997	2957	2957	5.4103%	16.9234%	15.6723%	37040	236341	684624	-890	0			8.9234%							11504	684624								0	0	0		0	25536	15.6723%	1	0	36150	0	0	0	-890	0	0	0		0	37040	0	0	37040	0	0	0	0	0	0	0	0	0	2957	0	0	0			
760340																																																																																						9628	910	910	8.1264%	12.3706%	11.2013%	8718	77830	107280	43	0			4.3706%							2250	109156								0	0	0		0	8344	11.2013%	1	0	10637	1876	0	0	43	0	0	0		0	8718	0	0	8718	0	0	0	0	0	0	0	0	0	910	0	1876	0			
760434																																																																																						16660	1226	1226	7.9141%	16.9879%	15.7377%	15434	98070	195019	24	0			8.9879%							11012	195019								0	0	0		0	4422	15.7377%	1	0	15458	0	0	0	24	0	0	0		0	15434	0	0	15434	0	0	0	0	0	0	0	0	0	1226	0	0	0			
760649																																																																																						13457	945	945	9.4045%	14.6080%	13.5821%	12512	92121	133042	12	0			6.6080%							2914	135948								0	0	0		0	12504	13.5821%	1	0	15430	2451	455	0	12	0	0	0		0	12512	0	0	12512	0	0	0	0	0	0	0	0	0	945	0	2906	0			
760854																																																																																						84701	6029	6029	8.0863%	16.3196%	15.1579%	78672	519015	972900	291	0			8.3196%							68007	972900								0	0	0		0	10665	15.1579%	1	0	78963	0	0	0	291	0	0	0		0	78672	0	0	78672	0	0	0	0	0	0	0	0	0	6029	0	0	0			
760939																																																																																						5384	451	451	7.8006%	14.9390%	13.6876%	4933	36040	63239	5	0			6.9390%							2933	63239								0	0	0		0	1734	12.9495%	1	0	4672	0	0	0	5	0	0	0		0	4667	0	0	4667	266	0	0	266	0	266	0	0	0	451	0	0	0			
760957																																																																																						6534	423	423	7.1887%	12.2291%	11.4374%	6111	53430	85008	-103	0			4.2291%							1561	85008								0	0	0		0	4550	11.4374%	1	0	6008	0	0	0	-103	0	0	0		0	6111	0	0	6111	0	0	0	0	0	0	0	0	0	423	0	0	0			
761244																																																																																						31975	2556	2556	8.8137%	15.6889%	14.4348%	29419	203806	333789	-672	0			7.6889%							22319	333789								0	0	0		0	7100	14.4348%	1	0	28747	0	0	0	-672	0	0	0		0	29419	0	0	29419	0	0	0	0	0	0	0	0	0	2556	0	0	0			
761459																																																																																				182593	0				9.1322%			19685		215556	192	0										5794	215946	0	0.0000%	18576	0	217	18793	8.3475%	0	0	0	0	1	14281		1	0	20267	390	0	0	192	0	0	0		0	19685	0	0	19685	0	0	0	0	0	0						390	0	1796		
761543																																																																																				295343	0				11.6226%			41815		359772	123	0										36197	361272	0	0.0000%	70600	0	3588	74188	20.1959%	0	0	0	0	1	7118		1	0	43438	1500	0	0	123	0	0	0		0	41815	0	0	41815	0	0	0	0	0	0						1500	0	0		
761806			3101241	258633	258633	8.7266%	14.1376%	12.9586%	2842608	21936155	32574101	9000	0			6.1376%						1409978	33151562								0	0	0		2010091	12.9586%	0	3429069	530949	21254	25258	37072	16273	-44345	0		0	2842608	0	0	2842608	0	0	0	0	0	0	0	0	0	258633	0	577461	0																																						2																	0			1																															
761833																																																																																						3119	500	500	2.9285%	7.7934%	6.5441%	2619	40021	89431	-432	0			0.0000%	290	0					-8881	89431								0	0	0		0	11500	6.5441%	1	0	2187	0	0	0	-432	0	0	0		0	2619	0	0	2619	0	0	0	0	0	0	0	0	0	500	0	0	0			
761851																																																																																						37588	3115	3115	9.9433%	15.1697%	13.9126%	34473	247783	346697	571	0			7.1697%							17713	347437								0	0	0		0	17500	13.9126%	1	0	35784	740	0	0	571	0	0	0		0	34473	0	0	34473	0	0	0	0	0	0	0	0	0	3115	0	740	0			
761954																																																																																						14602	1044	1044	8.9896%	14.3985%	13.3691%	13558	101413	150819	150	0			6.3985%							8058	150819								0	0	0		0	5500	13.3691%	1	0	13708	0	0	0	150	0	0	0		0	13558	0	0	13558	0	0	0	0	0	0	0	0	0	1044	0	0	0			
762045																																																																																						20059	1639	1639	10.0388%	15.3576%	14.1027%	18420	130613	183488	4	0			7.3576%							11992	183488								0	0	0		0	6428	14.1027%	1	0	18424	0	0	0	4	0	0	0		0	18420	0	0	18420	0	0	0	0	0	0	0	0	0	1639	0	0	0			
762447																																																																																						453194	37208	37208	9.0727%	14.5173%	13.3254%	415986	3121743	4585034	5427	0			6.5173%			2				209131	4691552								0	0	0		0	313373	13.3254%	1	0	527931	98876	7642	0	5427	0	0	0		0	415986	0	0	415986	0	0	0	0	0	0	0	0	0	37208	0	106518	0			
762474																																																																																						278670	28661	28661	9.0793%	12.0695%	10.8282%	250009	2308873	2753630	-7410	1596			4.0695%							177375	2754339								0	0	0		0	71747	10.8282%	1	0	241712	0	0	0	-4621	-423	-2366	0		-887	250009	0	0	250009	0	0	0	0	0	0	0	0	0	28661	0	-887	0			
762773																																																																																						44951	2275	2275	12.2683%	25.7948%	24.4893%	42676	174264	347857	0	0			17.7948%							47392	354573								0	0	0		0	2000	24.4893%	1	0	49392	0	0	0	0	0	0	0		0	49392	6716	6716	42676	0	0	0	0	6716	0	0	0	0	2275	0	6716	0			
763211																																																																																				212658	0				7.7005%			22007		285785	-562	0										5077	290849	0	0.0000%	9531	0	182	9713	3.3764%	0	0	0	0	1	21994		1	0	26509	4403	661	0	-562	0	0	0		0	22007	0	0	22007	0	0	0	0	0	0						5064	0	0		
763677																																																																																						120921	7735	7735	9.7958%	19.6735%	18.4150%	113186	614639	1155455	7475	0			11.6735%							77136	1156655								0	0	0		0	37250	18.4150%	1	0	121861	1200	0	0	7475	0	0	0		0	113186	0	0	113186	0	0	0	0	0	0	0	0	0	7735	0	1200	0			
763930																																																																																						37349	4447	4447	5.5065%	10.5462%	9.2905%	32902	354145	597512	-794	1773			2.5462%		0					-7946	601435								0	0	0		0	42998	9.2905%	1	0	34258	0	0	2150	-794	0	0	0		0	32902	0	0	32902	0	0	0	0	0	0	0	0	0	4447	0	2150	0			
764030																																																																																						2268644	101975	176975	10.5766%	14.3116%	13.1951%	2091669	15851809	19776293	26090	0			6.3116%			2				748969	20694311								0	0	0		0	2260718	13.1951%	1	0	3035777	863507	47441	7070	26090	0	0	0		0	2091669	0	0	2091669	0	0	0	0	0	0	75000	0	0	176975	0	918018	0			
764058																																																																																						61958	5239	5239	9.2597%	14.8321%	13.5779%	56719	417730	612537	5302	0			6.8321%							9066	612737								0	0	0		0	47853	13.5779%	1	0	62221	0	200	0	5302	0	0	0		0	56719	0	0	56719	0	0	0	0	0	0	0	0	0	5239	0	200	0			
764067																																																																																				103865	0				10.4376%			13279		127223	1123	0										10585	127223	0	0.0000%	6137	0	8	6145	4.5640%	0	0	0	0	1	2694		1	0	14402	0	0	0	1123	0	0	0		0	13279	0	0	13279	0	0	0	0	0	0						0	0	0		
764142																																																																																				136846	0				8.3399%			12411		148815	278	0										6257	149955	0	0.0000%	252	0	1931	2183	1.3770%	0	0	0	0	1	7294		1	0	13829	1091	0	49	278	0	0	0		0	12411	0	0	12411	0	0	0	0	0	0						1140	0	14518		
764151																																																																																				45053	0				10.1077%			5163		51080	186	0										3163	51080	0	0.0000%	133	0	0	133	0.2514%	0	0	0	0	1	2000		1	0	5349	0	0	0	186	0	0	0		0	5163	0	0	5163	0	0	0	0	0	0						0	0	0		
764441																																																																																				73939	0				15.1303%			12450		82285	15	0										11701	82516	0	0.0000%	3738	0	132	3870	4.2525%	0	0	0	0	1	980		1	0	12696	231	0	0	15	0	0	0		0	12450	0	0	12450	0	0	0	0	0	0						231	0	0		
764816																																																																																						16657	2111	2111	6.4447%	9.8997%	8.6451%	14546	168257	225706	398	0			1.8997%	992	0					10586	225706								0	0	0		0	3960	8.6451%	1	0	14944	0	0	0	398	0	0	0		0	14546	0	0	14546	0	0	0	0	0	0	0	0	0	2111	0	0	0			
765019																																																																																						492129	41119	41119	9.4711%	13.1055%	12.0105%	451010	3755133	4761944	154	0			5.1055%			2				235057	4961439								0	0	0		0	415448	12.0105%	1	0	650659	181726	11689	6080	6024	-3916	-1954	0		0	451010	0	0	451010	0	0	-770	-770	0	0	0	0	0	41119	0	199495	0			
765318																																																																																						13785	1119	1119	7.7903%	15.4660%	14.2105%	12666	89131	162586	79	0			7.4660%							2057	164756								0	0	0		0	12779	14.2105%	1	0	14915	2170	0	0	79	0	0	0		0	12666	0	0	12666	0	0	0	0	0	0	0	0	0	1119	0	2170	0			
765354																																																																																						15678	675	675	10.5860%	29.1175%	27.8638%	15003	53844	141725	564	0			21.1175%							14703	141725								0	0	0		0	300	27.8638%	1	0	15567	0	0	0	564	0	0	0		0	15003	0	0	15003	0	0	0	0	0	0	0	0	0	675	0	0	0			
765505																																																																																				897777	0				12.0750%			117555		973544	5194	0										117545	973544	0	0.0000%	149346	0	10585	159931	16.0203%	0	0	0	0	1	10		1	0	122749	0	0	0	5194	0	0	0		0	117555	0	0	117555	0	0	0	0	0	0						0	0	37929		
765662																																																																																				171744	0				14.6519%			26887		183505	1753	0										20887	183505	0	0.0000%	4941	0	1438	6379	3.2831%	0	0	0	0	1	6000		1	0	28640	0	0	0	1753	0	0	0		0	26887	0	0	26887	0	0	0	0	0	0						0	0	0		
765877																																																																																						15258	561	561	18.9732%	34.0292%	32.7780%	14697	44838	77462	301	0			26.0292%							15773	78538								0	0	0		0	0	32.7780%	1	0	16074	0	0	529	301	0	0	0		547	14697	0	0	14697	0	0	0	0	0	0	0	0	0	561	0	1076	0			
766052																																																																																				105365	0				14.6006%			17660		120954	648	0										16960	120954	0	0.0000%	2246	0	22	2268	1.8175%	0	0	0	0	1	700		1	0	18308	0	0	0	648	0	0	0		0	17660	0	0	17660	0	0	0	0	0	0						0	0	0		
766164																																																																																						681435	36703	36703	11.4348%	12.6621%	11.9801%	644732	5381685	5638354	8379	169687			4.6621%			2				300669	5992579								0	0	0		0	528603	11.9801%	1	0	837651	162698	20504	167	4944	3436	0	0		1170	644732	0	0	644732	0	0	0	0	0	0	0	0	0	36703	0	184538	0			
767040																																																																																						11629	1053	1053	7.1141%	13.8347%	12.5819%	10576	84057	148662	12	0			5.8347%							5684	148687								0	0	0		0	4917	12.5819%	1	0	10613	0	25	0	12	0	0	0		0	10576	0	0	10576	0	0	0	0	0	0	0	0	0	1053	0	25	0			
767152																																																																																				44963	0				13.6830%			6739		49251	20	0										5633	49251	0	0.0000%	360	0	0	360	0.6850%	0	0	0	0	1	1150		1	0	6803	0	0	0	64	0	0	0		0	6739	0	0	6739	0	0	0	0	0	0						0	0	0		
767246																																																																																						2173	125	125	10.3859%	19.2779%	18.1689%	2048	11272	19719	0	0			11.2779%							1623	19719								0	0	0		0	425	18.1689%	1	0	2048	0	0	0	0	0	0	0		0	2048	0	0	2048	0	0	0	0	0	0	0	0	0	125	0	0	0			
767255																																																																																				172180	0				10.9015%			23314		213861	87	0										16680	213861	0	0.0000%	23529	0	206	23735	10.6284%	0	0	0	0	1	6634		1	0	23401	0	0	0	87	0	0	0		0	23314	0	0	23314	0	0	0	0	0	0						0	0	4946		
767554																																																																																				138624	0				11.0459%			17965		162640	-92	0										8745	163420	0	0.0000%	16343	0	1148	17491	10.2872%	0	0	0	0	1	10000		1	0	18653	780	0	0	-92	0	0	0		0	17965	0	0	17965	0	0	0	0	0	0						780	0	0		
767572																																																																																				33734	0				14.5007%			5212		35943	9	0										5212	35943	0	0.0000%	2103	0	0	2103	5.8260%	0	0	0	0	1	0		1	0	5221	0	0	0	9	0	0	0		0	5212	0	0	5212	0	0	0	0	0	0						0	0	0		
767611																																																																																						18507	970	970	10.5173%	23.8960%	22.6436%	17537	77448	166744	-473	0			15.8960%							17227	166744								0	0	0		0	310	22.6436%	1	0	17064	0	0	0	731	0	-1204	0		0	17537	0	0	17537	0	0	0	0	0	0	0	0	0	970	0	0	0			
767732																																																																																						61039	4052	4052	10.6228%	17.7128%	16.5370%	56987	344603	536460	-36	0			9.7128%							25091	546857								0	0	0		0	42293	16.5370%	1	0	67348	10397	0	0	-36	0	0	0		0	56987	0	0	56987	0	0	0	0	0	0	0	0	0	4052	0	10397	0			
767974																																																																																						145379	13835	13835	9.3709%	13.1762%	11.9223%	131544	1103343	1403757	67	99716			5.1762%							41748	1503863								0	0	0		0	90186	11.9223%	1	0	132001	0	0	390	67	0	0	0		0	131544	0	0	131544	0	0	0	0	0	0	0	0	0	13835	0	390	0			
768074																																																																																						153623	12341	12341	10.1531%	15.6155%	14.3611%	141282	983786	1391515	-515	0			7.6155%							12195	1393193								0	0	0		0	130765	14.3611%	1	0	142445	889	789	0	-1228	713	0	0		0	141282	0	0	141282	0	0	0	0	0	0	0	0	0	12341	0	1678	0			
768458																																																																																						16745	888	888	9.7738%	23.6351%	22.3817%	15857	70848	162240	526	0			15.6351%							1646	162240								0	0	0		0	14211	22.3817%	1	0	16383	0	0	0	526	0	0	0		0	15857	0	0	15857	0	0	0	0	0	0	0	0	0	888	0	0	0			
768476																																																																																						6827	377	377	9.9577%	22.8772%	21.6138%	6450	29842	64774	0	0			14.8772%							6450	64774								0	0	0		0	0	21.6138%	1	0	6450	0	0	0	0	0	0	0		0	6450	0	0	6450	0	0	0	0	0	0	0	0	0	377	0	0	0			
768953																																																																																						39936	468	468	11.4410%	23.9850%	23.7039%	39468	166504	344971	-4535	1976			15.9850%							16649	348450								0	0	0		0	24322	23.7039%	1	0	36436	0	1503	0	-4535	0	0	0		0	39468	0	0	39468	0	0	0	0	0	0	0	0	0	468	0	1503	0			
769156																																																																																				109616	0				11.1482%			14670		131591	-122	0										4981	133142	0	0.0000%	0	0	254	254	0.1832%	0	0	0	0	1	11240		1	0	16099	1285	69	197	-122	0	0	0		0	14670	0	0	14670	0	0	0	0	0	0						1551	0	17882		
769334																																																																																				90727	0				11.4919%			11979		104239	453	0										8176	104239	0	0.0000%	12248	0	450	12698	12.2640%	0	0	0	0	1	3803		1	0	12432	0	0	0	453	0	0	0		0	11979	0	0	11979	0	0	0	0	0	0						0	0	0		
770451																																																																																						11724	963	963	7.8188%	15.2899%	14.0340%	10761	76678	137630	88	0			7.2899%							5261	137630								0	0	0		0	5500	14.0340%	1	0	10849	0	0	0	88	0	0	0		0	10761	0	0	10761	0	0	0	0	0	0	0	0	0	963	0	0	0			
770545																																																																																				37802	0				8.5286%			3549		41613	0	0										328	41613	0	0.0000%	3949	0	3601	7550	18.5718%	0	0	0	0	1	3221		1	0	3549	0	0	0	0	0	0	0		0	3549	0	0	3549	0	0	0	0	0	0						0	0	0		
770639																																																																																						29940	2222	2222	8.7081%	14.1938%	13.1404%	27718	210937	318302	1467	0			6.1938%							21553	318337								0	0	0		0	6200	13.1404%	1	0	29220	0	35	0	1467	0	0	0		0	27718	0	0	27718	0	0	0	0	0	0	0	0	0	2222	0	35	0			
770657																																																																																						125848	9644	9644	9.7575%	15.3472%	14.1712%	116204	820004	1190918	-7571	731			7.3472%							90545	1208243								0	0	0		0	42253	14.1712%	1	0	125227	16536	0	0	-7571	0	0	0		58	116204	0	0	116204	0	0	0	0	0	0	0	0	0	9644	0	16594	0			
770853																																																																																						48485	3526	3526	10.1589%	13.3428%	12.3725%	44959	363379	442557	155	0			5.3428%							39464	442557								0	0	0		0	5495	12.3725%	1	0	45114	0	0	0	155	0	0	0		0	44959	0	0	44959	0	0	0	0	0	0	0	0	0	3526	0	0	0			
771047																																																																																						4406	128	128	7.6877%	14.2152%	13.8022%	4278	30995	55647	129	0			6.2152%							2283	55647								0	0	0		0	1995	13.8022%	1	0	4407	0	0	0	129	0	0	0		0	4278	0	0	4278	0	0	0	0	0	0	0	0	0	128	0	0	0			
771140																																																																																						93363	8020	8020	7.2473%	11.6694%	10.6670%	85343	800068	1177583	440	0			3.6694%							45588	1202350								0	0	0		0	64522	10.6670%	1	0	110550	23534	1233	0	440	0	0	0		0	85343	0	0	85343	0	0	0	0	0	0	0	0	0	8020	0	24767	0			
771458																																																																																						148742	10027	10027	9.5537%	18.6631%	17.4050%	138715	796984	1451945	5985	0			10.6631%							82814	1455810								0	0	0		0	59766	17.4050%	1	0	148565	3865	0	0	5985	0	0	0		0	138715	0	0	138715	0	0	0	0	0	0	0	0	0	10027	0	3865	0			
771609																																																																																						192860	19376	19376	8.6687%	11.2695%	10.1373%	173484	1711342	2001259	-17736	94734			3.2695%							111632	2117107								0	0	0		0	82966	10.1373%	1	0	176862	19953	1161	0	-393	-642	-16701	0		0	173484	0	0	173484	0	0	0	0	0	0	0	0	0	19376	0	21114	0			
771748																																																																																				119347	0				12.6810%			24335		191901	997	0										18695	193794	0	0.0000%	12766	0	0	12766	6.4724%	0	0	0	0	1	7533		1	0	27225	1520	373	0	997	0	0	0		0	24335	0	0	24335	0	0	0	0	0	0						1893	0	0		
771878																																																																																				371815	0				11.4538%			43933		383567	-53	0										44594	384228	0	0.0000%	14144	0	74	14218	3.6969%	0	0	0	0	1	0		1	0	44541	0	0	661	-53	0	0	0		0	43933	0	0	43933	0	0	0	0	0	0						661	0	0		
