"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
566243																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
568126																																																																																																						
568135																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	128016					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	199871						0	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	151168					0	0	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																																																																						
575133																																																																																																						
575254																																																														0	138464	0	2548	0	3160	0	0	0			166553	0	67338	0	106553	1367952					0	0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	88829						0	0	0		0						0	0						0	
575647																																																																																																						
575656																																																																																																						
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
575834																																																																																																						
575955																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			34	0	34	0	43833	0					0	0	0	0		0						0	0						0	
576541																																																														25505	0	0	0	0	0	0	0	0			0	0	0	0	0	96076						0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			3	0	3	0	0	65499					0	0	0	0		0						0	0						0	
576644																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	469788					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
577230																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																																																																						
578554																																																																																																						
578741																																																														0	0	0	0	0	0	0	0	0			121	0	35	0	121	143223						0	0	0		0						0	0						0	
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
579140																																																																																																						
579319																																																																																																						
579364																																																																																																						
579636																																																																																																						
580155																																																																																																						
580548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	198752					0	0	0	0		0						0	0						0	
580847																																																																																																						
580874																																																																																																						
581237																																																																																																						
581358																																																																																																						
582177																																																																																																						
582654																																																																																																						
582878																																																																																																						
582953																																																																																																						
582971																																																																																																						
583071																																																																																																						
583268																																																																																																						
583352																																																																																																						
583754																																																																																																						
583905																																																																																																						
584377																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3792					0	0	0	0		0						0	0						0	
584724																																																																																																						
584920																																																																																																						
585235																																																																																																						
585749																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
586027																																																																																																						
586072																																																																																																						
586335																																																																																																						
586960																																																																																																						
587677																																																																																																						
587752																																																																																																						
587800																																																														382892	0	0	0	0	0	0	0	0			0	0	0	0	0	1092733					0	781	0	0		0						0	0						0	
588245																																																																																																						
588348																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
588478																																																														0	0	0	0	0	0	0	0	0			3202	0	135	0	0	0						0	0	0		0						0	0						0	
589158																																																																																																						
589523																																																																																																						
589943																																																														0	0	0	0	0	0	0	0	0			17877	0	313	0	2408	939						0	0	0		0						0	0						0	
590220																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	634432						0	0	0		0						0	0						0	
590248																																																														0	0	0	0	0	0	0	0	0			9785	0	468	0	9785	855958					0	770	0	0		0						0	0						0	
590640																																																																																																						
590976																																																																																																						
591209																																																																																																						
591320																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	113046	0					0	0	0	0		0						0	0						0	
591357																																																																																																						
591366																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
591740																																																																																																						
592439																																																																																																						
592448																																																														119431	2436	0	86	0	0	0	0	0			0	0	0	0	0	751458					0	490	0	0		0						0	0						0	
592550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
592644																																																																																																						
592859																																																																																																						
593007																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	488267					0	387	0	0		0						0	0						0	
593052																																																																																																						
593249																																																																																																						
593333																																																																																																						
593771																																																																																																						
593940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594433																																																																																																						
594451																																																																																																						
594853																																																																																																						
594938																																																																																																						
594947																																																														0	0	0	0	0	0	0	0	0			2089	0	2089	0	2089	630102					0	0	0	0		0						0	0						0	
595270																																																														0	5016731	0	283974	0	1182356	0	0	0	0	0	238040	0	229179	0	7871	16214048	0	0	0	0		17627	0	0	0	26						0	0						0	
595337																																																																																																						
595430																																																														12886	0	0	0	0	0	0	0	0			0	0	0	0	0	86232						801	0	0		0						0	0						0	
595869	62670	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																						
596062																																																																																																						
596156																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
596277																																																																																																						
596455																																																																																																						
596642																																																																																																						
596978																																																																																																						
597041																																																																																																						
597313																																																																																																						
597452																																																																																																						
597546																																																																																																						
597658																																																																																																						
598002																																																														0	0	0	0	0	0	0	0	0			3833	0	650	0	0	0						0	0	0		0						0	0						0	
598048																																																																																																						
598132																																																																																																						
598543																																																																																																						
598646																																																																																																						
598954																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
599643																																																																																																						
599764																																																														7188	0	0	0	0	0	0	0	0			0	0	0	0	0	395866					0	0	0	0		0						0	0						0	
600419																																																																																																						
601032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
601041																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	42463					0	0	0	0		0						0	0						0	
601050																																																														1088528	87975	0	586	0	2805	0	0	0	0	0	0	0	0	0	0	866826	0	0	0	0	0	241	0	0	0	0						0	0						0	
601153																																																																																																						
601416																																																														76327	0	0	0	0	0	0	0	0			7551	0	7551	0	0	246580					0	287	0	0		0						0	0						0	
601443																																																																																																						
601658																																																																																																						
602048																																																																																																						
602543																																																																																																						
602842																																																																																																						
603232																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
603540																																																																																																						
603559																																																																																																						
603755																																																																																																						
604024																																																																																																						
604033																																																																																																						
604547																																																																																																						
604640																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
605571																																																																																																						
605610																																																																																																						
605656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	126265					0	0	0	0		0						0	0						0	
606046																																																														239846	0	0	0	0	0	0	0	0	0	0	1795	0	1795	0	1795	7238752	0	0	0	0		167	0	0	0	0						0	0						0	
606176																																																																																																						
606653																																																																																																						
607146																																																																																																						
607333																																																																																																						
608358																																																																																																						
608451																																																																																																						
608844																																																																																																						
609010																																																																																																						
609467																																																																																																						
609476																																																																																																						
609609																																																																																																						
609645																																																																																																						
609832																																																																																																						
610128																																																																																																						
610164																																																																																																						
610539																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
610557																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	94389					0	0	0	0		0						0	0						0	
610913																																																																																																						
611031																																																																																																						
611451																																																														0	0	0	0	0	0	0	0	0			1181	0	118	0	1181	86848						0	0	0		0						0	0						0	
612159																																																																																																						
612878																																																																																																						
613008																																																														0	0	0	0	0	0	0	0	0	0	0	256708	0	20519	0	256708	120786	0	0	0	0	0	0	0	0	0	0						0	0						0	
613156																																																																																																						
613307																																																														20414	0	0	0	0	0	0	0	0	0	0	9851	0	9851	0	9851	1408879	0	0	0	0	0	452	0	0	0	0						0	0						0	
613343																																																																																																						
613400																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	261549					0	1062	0	0		0						0	0						0	
613558																																																																																																						
613679																																																														0	0	0	0	0	0	0	0	2279			12219	0	32	0	12219	166642					0	72	0	0		0						0	0						0	
613839																																																																																																						
613950																																																																																																						
613978																																																																																																						
614256																																																																																																						
614313																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1304097					0	0	0	0		0						0	0						0	
614368																																																																																																						
614751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	220					0	0	0	0		0						0	0						0	
614948																																																																																																						
615217																																																																																																						
615253																																																																																																						
615776																																																																																																						
615851																																																																																																						
615879																																																																																																						
615954																																																																																																						
616036																																																																																																						
616148																																																																																																						
616540																																																																																																						
617051																																																																																																						
617079																																																																																																						
617145																																																																																																						
617275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
617341																																																																																																						
617538																																																																																																						
617743																																																																																																						
618544																																																																																																						
618647																																																																																																						
618740																																																																																																						
618777																																																																																																						
618807																																																														83732	0	0	0	0	0	0	0	0			0	0	0	0	0	3234945					0	0	0	0		0						0	0						0	
619327																																																																																																						
619457																																																																																																						
619701																																																																																																						
619859																																																																																																						
619877	168697	37512065	0	0	168697	0	0	0	0	0	0	0	0	0	0	555497	0	0	143	0	0	0	1540998	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	45610	0	45610	0	45610	55623299	0	0	0	0	0	64247	0	0	0	0	0	0	0	0	0	0																											364	0	0	161	0	0	0	0	0	0	67	0	0	0	
621151																																																																																																						
621245																																																																																																						
621357																																																																																																						
621441																																																																																																						
622037																																																																																																						
622653																																																																																																						
622774																																																																																																						
623052																																																																																																						
623454																																																																																																						
623548																																																																																																						
623874																																																																																																						
624246																																																																																																						
624648																																																																																																						
624778																																																																																																						
624956																																																																																																						
625056																																																																																																						
625065																																																																																																						
625140																																																																																																						
625159																																																														10393	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
625654																																																														0	0	0	0	0	0	0	0	0			20056	0	327	0	20056	0					0	0	0	0		0						0	0						0	
625757																																																																																																						
625850																																																																																																						
625953																																																																																																						
626101																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	355383					0	84	0	0		0						0	0						0	
627108																																																														0	0	0	0	0	0	0	0	0			3977	0	222	0	3977	0					0	0	0	0		0						0	0						0	
627377																																																																																																						
627854																																																																																																						
628039																																																																																																						
628123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
628178																																																																																																						
628356																																																																																																						
628552																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
629148																																																																																																						
629353																																																																																																						
629522																																																																																																						
629746																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	42759					0	0	0	0		0						0	0						0	
630041																																																																																																						
630340																																																																																																						
630555																																																																																																						
630658																																																																																																						
631039																																																																																																						
631150																																																																																																						
631178																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	97949					0	0	0	0		0						0	0						0	
631422																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
631570																																																																																																						
632410																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	33881						0	0	0		0						0	0						0	
632607																																																																																																						
632858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
633378																																																														69317	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
633640																																																																																																						
633677																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	105610					0	0	0	0		0						0	0						0	
634544																																																																																																						
634955																																																																																																						
634973																																																																																																						
635457																																																																																																						
635840																																																																																																						
635907																																																																																																						
636276																																																																																																						
636753																																																																																																						
636771																																																														0	0	0	0	0	0	0	0	0			16145	0	16145	0	16145	3056778					0	427	0	0		0						0	0						0	
637170																																																																																																						
637451																																																														90886	12124282	0	172179	0	333759	0	0	0	0	0	0	0	0	0	5394638	6729644	0	0	0	0		0	0	0	0	0						0	0						0	
637554																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
638131																																																																																																						
638355																																																																																																						
638850																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
639549																																																																																																						
639567																																																														5265655	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
639633																																																																																																						
639857																																																																																																						
640143																																																																																																						
640246																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
640442																																																														17898	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
640554																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
640956																																																																																																						
641449																																																																																																						
641579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
641775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
642437																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
642549																																																														267729	0	0	0	0	0	0	0	0			242	0	169	0	242	0					0	0	0	0		0						0	0						0	
642857																																																																																																						
643078																																																																																																						
643274																																																																																																						
643340																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	48188					0	0	0	0		0						0	0						0	
643452																																																																																																						
643658																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
644057																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
644141																																																																																																						
644646																																																																																																						
644776																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
644842																																																																																																						
644954																																																																																																						
644963																																																																																																						
645157																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
645317																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	191886					0	0	0	0		0						0	0						0	
645465																																																														735012	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
645540																																																																																																						
645577																																																																																																						
645625																																																														249117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19469	0	0	0	0	0	0	0	0	0	0						0	0						0	
646042																																																																																																						
646145																																																																																																						
646172																																																																																																						
646444																																																																																																						
646471																																																																																																						
646556																																																														0	0	0	0	0	0	0	0	0			16320	0	248	0	7718	0					0	0	0	0		0						0	0						0	
646743																																																																																																						
646873																																																																																																						
647218																																																																																																						
647245																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
647414																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
647432																																																																																																						
647759																																																																																																						
647777																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	38043					0	0	0	0		0						0	0						0	
647955																																																																																																						
648130																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
648242																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	351475					0	235	0	0		0						0	0						0	
648251																																																																																																						
648345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
648550																																																																																																						
649342																																																																																																						
649632																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0						0	0						0	
649874																																																																																																						
651121																																																																																																						
651149																																																																																																						
651158																																																																																																						
651354																																																																																																						
651448	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651541																																																																																																						
651756																																																																																																						
651859																																																														1375	0	0	0	0	0	0	0	0			0	0	0	0	0	1130717					0	121	0	0		0						0	0						0	
651952																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
652043																																																																																																						
652070																																																																																																						
652874																																																														0	0	0	0	0	0	0	0	0			1013669	0	586987	0	462775	5322197					0	0	0	0		0						0	0						0	
652959																																																																																																						
652977																																																																																																						
653134																																																																																																						
653433																																																																																																						
653611																																																														0	0	0	0	0	0	0	0	0			87644	0	397	0	87607	0					0	0	0	0		0						0	0						0	
653778																																																																																																						
653947																																																																																																						
654047																																																																																																						
654300																																																														0	0	0	0	0	0	0	0	0			23172	0	1613	0	23172	62200					0	131	0	0		0						0	0						0	
654579																																																																																																						
655530																																																																																																						
655839																																																																																																						
656032																																																																																																						
656247																																																																																																						
656377																																																														58449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7751	0	0	0	0		0	0	0	0	0						0	0						0	
656470																																																																																																						
656658																																																																																																						
656779																																																																																																						
657178																																																																																																						
657271																																																														21589	0	0	0	0	0	0	0	0			102844	0	0	0	102844	2443310					0	647	0	0		0						0	0						0	
657365																																																														432353	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
657459																																																														0	0	0	0	0	0	0	0	0			11414	0	11414	0	11414	3199					0	0	0	0		0						0	0						0	
