"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
696047																																		0	430	380	0	0	3034		0	430	0	0	0	5	0	0			0	380	0	1906	748	0	0	0	0	0	0	0					0	0																					215	1631	0	0	0	0	0	0																						
696168																																		0	0	0	0	0	0		0	0	0	0	0	2047	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.balboathrift.com	
696430																																		3377	3574	9000	0	3290	9000		2179	0	725	0	670	2069	1	3763			0	9000	0	0	0	0	0	0	0	0	0	0						87																					370	43357	0	0	0	0	0	0																						
696645																																		192	0	0	0	192	0		0	0	0	0	0	1407	2	192	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					65	2180	0	0	0	0	0	0						Home National Bank															http://www.thehomenationalbank.com	
697035																																		0	28	0	0	0	27		0	0	28	0	0	231	0	0	false	0	0	0	0	0	0	0	0	27	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					29	594	0	0	0	0	0	0																					www.covcobank.com	
697147																																		242	0	5000	0	242	42500		0	0	0	0	0	1497	0	454			0	5000	3000	12000	22500	22500	0	0	0	0	0	0					0	0																					194	6935	0	2461	0	0	0	0																					http://www.thsb.com	
697156																																		845	426	0	0	845	4491		0	0	219	0	207	1375	0	845			0	0	1284	1250	1957	0	0	0	0	0	0	0					0	0																					716	23023	0	0	0	0	0	0																						
697231																																		0	0	0	0	0	34313		0	0	0	0	0	32	0	0			34313	0	0	0	0	0	34313	0	0	0	0	34313						0																					72	5286	0	0	0	0	0	0																					http://www.FNBT.com	
697633	2369740	10965	120000	2328296	41432	2719657		1259	1	41432	true	0	1153428	120000	0	59596	0	0	1153428	764679	614513	7441	10191	0	0		12	0	0												0	0	5599	0	5366																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						28164	3489763	0	0	0	0	0	0					www.azlo.com	BBVA Compass	www.simple.com	BBVA													www.bbvausa.com	
697763																																		122708	0	0	121673	0	1681		0	0	0	0	0	482	0	0	true	0	0	0	0	0	0	0	0	0	1681	0	0	1681	true	false	0	0	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2136	232898	1681	214	0	0	1681	0																					www.westamerica.com	
697950																																		0	0	0	0	0	561		0	0	0	0	0	1970	2	0			0	0	0	0	561	561	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
697978																																		12229	2329	0	10835	0	27285		2329	0	0	0	0	29771	4	0	true	191905	0	0	0	112	27173	0	0	0	0	0	0	0	true	false	0	0	4858	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					865	115700	0	0	0	0	0	0																					cbtc.com	
698144																																		2951	7155	0	0	1174	10804		513	0	3152	0	3490	24232	4	1487			0	0	0	0	0	0	0	0	10804	0	0	10804					68	1777																					356	22047	0	0	0	0	0	0																					http://www.yourlifeyourbank.com	
698546																																		0	39	4000	0	0	4000		0	0	39	0	0	54	0	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					144	2048	0	0	0	0	0	0																					http://www.fsbch.com	
698649																																		368	0	0	0	368	7000		0	0	0	0	0	4079	2	368			0	0	0	2000	5000	0	0	0	0	0	0	0						0																					836	33760	0	0	0	0	0	0																						
699105																																		1629	0	340	1000	572	907		0	0	0	0	0	14722	7	572			0	340	276	85	206	0	0	0	0	0	0	0						57																					272	29089	0	0	0	0	0	0																						
699253																																		0	0	0	0	0	0		0	0	0	0	0	24	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					177	2438	0	0	0	0	0	0																						
700140																																		306	211	0	306	0	0		0	43	0	0	168	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					79	2031	0	0	0	0	0	0																					http://www.montestatebank.com	
700252																																		0	1	0	0	0	0		1	0	0	0	0	198	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					204	4372	0	0	0	0	0	0																					http://www.cnbcrockett.com	
700430																																		0	151	4000	0	0	5000		151	0	0	0	0	4352	3	0	false	0	0	4000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					298	7239	0	0	0	0	0	0																					www.commercialbankms.com	
700458																																		1060	0	24	234	0	1030		0	0	0	0	0	126	0	0			0	24	252	255	499	0	0	0	0	0	0	0					2	826																					256	6794	0	0	0	0	0	0																						
701062																																		11094	0	0	0	11094	0		0	0	0	0	0	13769	3	11673	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7437	618104	0	0	0	0	0	0					www.centralpacificbank.com																WWW.CPB.BANK	
701222																																		14988	0	879	11605	668	3431		0	0	0	0	0	6040	5	673			0	879	1952	600	0	0	0	0	0	0	0	0					0	2715																					823	40203	0	0	0	0	0	0																						
701839																																		83	1395	0	0	0	0		1395	0	0	0	0	18160	4	0			0	0	0	0	0	0	0	0	0	0	0	0						83																					716	72397	0	0	0	0	0	0																					http://www.citizens-bank.com	
701857																																		0	156	0	0	0	0		0	0	24	0	132	520	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					40	849	0	0	0	0	0	0																					http://www.crowellstatebank.com	
702117																																		256144	1318	10598	250397	1206	14069		0	0	127	0	1191	16662	4	1206	true	0	0	10598	0	0	3471	0	0	0	0	0	0	0	true	true	0	0	5475	4541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4106	550734	0	0	0	0	0	0																					www.nbtbank.com	
702359																																		89	418	0	89	0	6135		0	0	418	0	0	392	0	0			0	0	2000	1881	2254	0	0	0	0	0	0	0						0																					248	23046	0	0	0	0	0	0																						
702612																																		15735	711	0	15727	0	0		0	0	17	0	694	19623	4	0			0	0	0	0	0	0	0	0	0	0	0	0					5759	8																					579	27171	0	0	0	0	0	0																						
702836																																		0	115	0	0	0	0		115	0	0	0	0	4033	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					141	2313	0	0	0	0	0	0																						
702911																																		907	0	0	112	770	0		0	0	0	0	0	849	0	1023			0	0	0	0	0	0	0	0	0	0	0	0					10	25																					551	11452	0	0	0	0	0	0																					http://www.pbcbank.com	
702966																																		0	0	0	0	0	0		0	0	0	0	0	58	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					67	7898	0	0	0	0	0	0																					https://www.fmsbnewcastle.com	
703039																																		0	0	0	0	0	0		0	0	0	0	0	419	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					77	4742	0	0	0	0	0	0																						
703552																																		2248	0	0	1787	0	15000		0	0	0	0	0	444	0	0			0	0	0	0	15000	0	0	0	0	0	0	0						461																					838	154006	0	0	0	0	0	0																						
703767																																		54832	0	0	53777	0	0		0	0	0	0	0	10635	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	7500	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					994	190900	0	0	0	0	0	0																					www.cvcb.com	
704559																																		218367	2546	0	199655	2280	116000		714	0	65	0	1767	37570	4	2652	true	0	0	0	0	0	0	0	116000	0	0	0	0	0	true	false	0	0	0	16432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1557	184517	0	0	0	0	0	0					edeposit.centralbancompany.com																www.centralbank.net	
704755																																		11074	10891	0	8956	0	27877		3451	0	6700	0	740	38256	2	0			0	0	15326	5206	7345	0	0	0	0	0	0	0					0	2118																					427	56084	0	0	0	0	0	0																						
705378																																		139	0	0	0	139	0		0	0	0	0	0	1906	1	139			0	0	0	0	0	0	0	0	0	0	0	0					6	0																			1	true	152	7547	0	0	0	0	0	0																						
705444																																		0	359	346	0	0	7567		0	0	40	0	319	1544	1	0			0	346	66	714	6441	0	0	0	0	0	0	0						0																					128	2073	0	0	0	0	0	0																						
705556																																		233	370	150	0	0	1693		0	0	205	0	165	6619	1	0	true	0	0	150	0	0	1543	0	0	0	0	0	0	0	true	false	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					201	9601	0	0	0	0	0	0																					www.neighborhood.bank	
706030																																		0	0	0	0	0	0		0	0	0	0	0	2238	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					46	3577	0	0	0	0	0	0																					http://www.southcoastbankandtrust.com	
706058																																		0	0	0	0	0	0		0	0	0	0	0	771	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					55	6046	0	0	0	0	0	0																					www.firstmooselake.com	
706236																																		0	62	0	0	0	6939	true	0	0	12	0	50	3599	2	0			0	0	0	0	6939	0	0	0	0	0	0	0					0	0																					27	2366	0	0	0	0	0	0																					https://www.thebankofmingo.com	
706254																																		655	808	0	655	0	7435		150	71	0	0	587	3821	1	0	false	0	0	0	7435	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					301	6623	0	0	0	0	0	0																					www.thecommunitysb.com	
706450																																		0	0	0	0	0	0		0	0	0	0	0	76	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					17	429	0	0	0	0	0	0																					lccbank.com	
706656																																		0	0	0	0	0	0		0	0	0	0	0	1011	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					170	8976	0	0	0	0	0	0																					www.communitybankmarshall.com	
707354																																		81074	1890	30000	71674	0	46000		118	0	919	0	853	6455	2	0	true	0	0	30000	16000	0	0	0	0	0	0	0	0	0	true	false	0	0		9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1978	91022	0	0	0	0	0	0																					http://www.fscb.com	
708379																																		0	0	0	0	0	213		0	0	0	0	0	2394	2	0			0	0	0	0	213	0	0	0	0	0	0	0						0																					152	4418	0	0	0	0	0	0																					http://www.securitysavings.com	
709143																																		17489	917	7000	14160	372	36000		781	0	48	0	88	12784	4	395	true	0	5000	7000	0	18000	6000	0	5000	0	0	0	0	0	true	false	0	0		2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					372	22612	0	0	0	0	0	0																					http://www.mbwi.com	
709451																																		296	35	0	0	296	10000		0	0	35	0	0	794	0	296			0	0	5000	4000	1000	0	0	0	0	0	0	0					0	0																					129	1384	0	0	0	0	0	0																						
709554																																		0	171	0	0	0	0		171	0	0	0	0	10406	8	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					121	19451	0	0	0	0	0	0																						
709602																																		1058	4741	0	0	1058	0		0	0	0	0	4741	1131	0	1058	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					573	84703	0	0	0	0	0	0																					www.unibank.com	
709639																																		489	1	0	489	0	2449		0	0	1	0	0	10849	2	0			0	0	0	2449	0	0	0	0	0	0	0	0						0																					429	10452	0	0	0	0	0	0																					https://maconbankandtrust.com	
709956																																		0	171	3	0	0	46		0	0	125	0	46	741	1	0	false	0	0	3	0	0	43	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					163	2594	0	0	0	0	0	0																					http://www.okheritage.com	
710176																																		383	0	4530	220	0	4530		0	0	0	0	0	4715	1	0			0	4530	0	0	0	0	0	0	0	0	0	0					13	163																					343	14034	0	0	0	0	0	0																					http://www.firstmo.bank	
710859																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					96	5927	0	0	0	0	0	0																						
711472	2603	0	0	783	1820	0		14760	6	1820	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0						0		0	0	0	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						755	89162	0	0	0	0	0	0					http://bankofguam.com																http://https://www.bankofguam.com	
711520																																		0	767	0	0	0	0		343	0	415	0	9	133	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					20	590	0	0	0	0	0	0																						
711548																																		0	600	0	0	0	0		0	0	600	0	0	1189	1	0			0	0	0	0	0	0	0	0	0	0	0	0					33	0																					292	38114	0	0	0	0	0	0																					www.chelseastate.bank	
711753																																		37	0	0	37	0	0		0	0	0	0	0	232	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					167	2913	0	0	0	0	0	0																						
711801																																		3014	0	0	3014	0	0		0	0	0	0	0	2546	2	0			0	0	0	0	0	0	0	0	0	0	0	0					2547	0																					198	15088	0	0	0	0	0	0																						
712059																																		8817	2104	6250	8817	0	37550		0	1602	0	0	502	1	0	0			23	8750	18000	8500	2000	5000	23	52	225	0	0	300					9	0																					774	33377	0	0	0	0	0	0																						
712273																																		0	0	0	0	0	6000		0	0	0	0	0	7265	2	0			0	0	3500	2500	0	0	0	0	0	0	0	0						0																			2	true	26	1056	0	0	0	0	0	0																						
712648																																		0	103	1500	0	0	50785		0	0	103	0	0	212	0	0			0	1500	6071	8357	34857	4248	0	0	0	0	0	0					0	0																					132	3367	0	0	0	0	0	0																						
712956																																		0	0	0	0	0	0		0	0	0	0	0	538	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					256	10950	0	0	0	0	0	0																					www.firstnewmexicobank.com	
713047																																		0	0	0	0	0	0		0	0	0	0	0	290	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bankofmontgomery.net	
713252																																		0	170	0	0	0	2000		21	0	149	0	0	0	0	0			0	0	2000	0	0	0	0	0	0	0	0	0						0																					197	5782	0	0	0	0	0	0																					http://www.psbvelva.com	
713476																																		2147	0	17500	0	2147	69591		0	0	0	0	0	1200	0	2153			0	17500	6500	0	43912	0	0	0	0	1679	0	1679						0																			1	true	164	15572	0	0	0	0	0	0																					https://www.pyramaxbank.com	
713926																																		2744	0	2571	2717	0	20410		0	0	0	0	0	16812	4	0	true	0	0	2571	4714	2875	10250	0	0	0	0	0	0	0	false	false	0	0		27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					437	37001	0	0	0	0	0	0																					WWW.FMBANKVA.COM	
714165																																		0	0	0	0	0	0		0	0	0	0	0	773	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
714437																																		0	26	0	0	0	0		0	0	26	0	0	242	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					62	1414	0	0	0	0	0	0																						
714839																																		0	56	0	0	0	0		0	0	56	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					203	13950	0	0	0	0	0	0																					www.fnbusa.com	
714978																																		579	0	30000	0	579	30000		0	0	0	0	0	867	0	704			0	30000	0	0	0	0	0	0	0	0	0	0						0																					154	14242	0	0	0	0	0	0																					http://www.thecooperativebank.com	
715032																																		0	671	0	0	0	0		0	671	0	0	0	162	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					83	3277	0	0	0	0	0	0																					http://www.ourpeoplesbank.com	
715050																																		809	33	4000	809	0	8000		0	0	33	0	0	0	0	0			0	4000	0	4000	0	0	0	0	0	0	0	0					0	0																					454	10786	0	0	0	0	0	0																						
715144																																		4869	30	4000	3904	934	4000		30	0	0	0	0	10	0	934			0	4000	0	0	0	0	0	0	0	0	0	0						31																					263	9796	0	0	0	0	0	0																					www.grundybank.com	
715340																																		0	0	0	0	0	35000		0	0	0	0	0	8343	2	0			0	0	15000	10000	10000	0	0	0	0	0	0	0					1000	0																					781	71955	0	0	0	0	0	0																						
715470																																		0	0	11450	0	0	11450		0	0	0	0	0	0	0	0	false	0	0	11450	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	2	196	0	0	0	0	0	0																					www.fwfsb.com	
715630																																		0	16	64	0	0	84		16	0	0	0	0	483	0	0			0	64	0	0	20	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.cbtgrainger.com	
715872																																		1356	225	0	0	1356	14000		0	0	225	0	0	1443	1	1497	false	0	0	0	0	0	14000	14000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					199	8946	0	0	0	0	0	0																					www.golifestore.com	
715975																																		0	136	0	0	0	0		0	0	136	0	0	35	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.amoryfederal.com	
716374																																		7108	0	0	6472	0	0		0	0	0	0	0	4772	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	636																					360	28144	0	0	0	0	0	0																						
716655																																		10258	12	0	0	983	0		0	0	12	0	0	9123	1	983			0	0	0	0	0	0	0	0	0	0	0	0					0	9275																					185	40339	0	0	0	0	0	0																					http://www.ambnk.com	
716833																																		35860	1702	0	35348	512	0		1053	0	54	0	595	4306	4	512	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					235	9933	0	0	0	0	0	0																					www.emarquettebank.com	
716851																																		340	0	0	56	0	7923		0	0	0	0	0	4875	2	0			0	0	0	0	0	0	0	0	7923	0	0	7923						284																					341	17829	7923	10338	0	0	7923	0																					http://www.cbronline.net	
716954																																		1622	785	4000	1622	0	4000		0	700	0	0	85	1447	1	0			0	4000	0	0	0	0	0	0	0	0	0	0						0																					216	6115	0	0	0	0	0	0																					http://www.citizensfirstbank.net	
717232																																		0	0	0	0	0	0		0	0	0	0	0	609	0	0			0	0	0	0	0	0	0	0	0	0	0	0					300	0																					231	2812	0	0	0	0	0	0																						
717670																																		0	0	422	0	0	422		0	0	0	0	0	542	0	0			0	422	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
717737																																		0	0	0	0	0	1943		0	0	0	0	0	83146	8	0	true	0	0	0	1036	907	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					633	65675	0	0	0	0	0	0																					www.cnbtn.com	
717924																																		31754	261	0	26649	5004	0		0	19	242	0	0	2571	1	6513	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	938	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1733	198859	0	0	0	0	0	0																					http://www.southernbank.com	
718079																																		13154	0	0	10850	1500	0		0	0	0	0	0	2259	1	1500			0	0	0	0	0	0	0	0	0	0	0	0						804																					0	0	0	0	0	0	0	0																					http://www.abtc.bank	
718145																																		3874	354	13	3734	0	2166		354	0	0	0	0	5061	4	0			0	13	0	384	1769	0	0	0	0	0	0	0					0	140																					421	15835	0	0	0	0	0	0																						
718275																																		0	0	0	0	0	0		0	0	0	0	0	106	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
718538																																		1572	592	0	1534	0	3005		592	0	0	0	0	552	0	0			0	0	3005	0	0	0	0	0	0	0	0	0						38																					317	9022	0	0	0	0	0	0																					http://www.grantcountybank.com	
719030																																		0	0	0	0	0	0		0	0	0	0	0	1028	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
719610																																		0	32	0	0	0	0		0	0	32	0	0	864	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					65	1027	0	0	0	0	0	0																						
719656																																		0	1176	510	0	0	2818		1176	0	0	0	0	847	0	0			0	510	1021	1287	0	0	0	0	0	0	0	0						0																					302	12213	0	0	0	0	0	0																						
719964																																		0	0	0	0	0	0		0	0	0	0	0	55	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					277	6870	0	0	0	0	0	0																					http://www.fsbpaintrock.com	
720157																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					33	311	0	0	0	0	0	0																						
720344																																		0	0	0	0	0	1485		0	0	0	0	0	70	0	0	false	0	0	0	0	0	1485	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankofclarkson.com	
720746																																		446	0	20000	446	0	30000		0	0	0	0	0	881	0	0			0	20000	0	10000	0	0	0	0	0	0	0	0						0																					268	10151	0	0	0	0	0	0																						
720858																																		0	0	0	0	0	6400		0	0	0	0	0	1219	1	0			0	0	1400	5000	0	0	0	0	0	0	0	0					0	0																					170	4166	0	0	0	0	0	0																						
721350																																		7547	210	0	6219	0	0		0	0	210	0	0	829	1	0			0	0	0	0	0	0	0	0	0	0	0	0					4	1328																					618	14033	0	0	0	0	0	0																					https://www.ibanknorth.com	
721752																																		0	0	0	0	0	0		0	0	0	0	0	131	0	0			0	0	0	0	0	0	0	0	0	0	0	0					157	0																					119	1483	0	0	0	0	0	0																						
721949																																		11652	0	0	11652	0	0		0	0	0	0	0	1790	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					710	12491	0	0	0	0	0	0																						
722227																																		0	0	0	0	0	0		0	0	0	0	0	76	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					19	646	0	0	0	0	0	0																						
722432																																		0	319	15323	0	0	57434		0	0	308	0	11	1920	0	0			0	15323	26865	11667	3579	57434	0	0	0	0	0	0						0																					113	4759	0	0	0	0	0	0																					http://www.bankofromney.net	
722544																																		5983	183	4000	0	846	4000		30	0	153	0	0	163901	7	846			0	4000	0	0	0	0	0	0	0	0	0	0					506	5137																					702	77139	0	0	0	0	0	0																					https://www.nebat.com	
722777	1870581	5058	610000	1554410	86653	1260000		3613	2	86653	true	0	0	610000	250000	0	0	600000	400000	0	0	0	0	0	0	0	229518	0	0			0	0						1260000		0	0	5058	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						13154	1329685	0	0	0	0	0	0					www.santanderbank.com																www.santander.com	
722816																																		35	0	6000	0	35	21500		0	0	0	0	0	1153	0	35			0	8500	13000	0	0	0	0	0	0	0	0	0					0	0																					656	80930	0	0	0	0	0	0																						
723112	5067425	35213	318	4155826	784479	6343010		86699	13	784479	true	0	3429759	318	46670	5134	8808	0	3429759	1031113	950438	870770	749573	0	0	30066	127120	0	0			0	0						6343009		231	0	3323	6	31653																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						49252	5381299	0	0	0	0	0	0																					https://www.53.com	
723158																																		0	44	0	0	0	0		0	44	0	0	0	334	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					155	2997	0	0	0	0	0	0																					www.sbof.com	
723550																																		0	0	0	0	0	0		0	0	0	0	0	186	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					138	1905	0	0	0	0	0	0																					www.hamiltonbank.net	
723653																																		0	55	0	0	0	754		0	0	0	0	55	1163	1	0			0	0	0	0	754	0	0	0	0	0	0	0						0																					78	3163	0	0	0	0	0	0																					http://www.bootheelbank.com	
723756																																		578	30	0	578	0	1469		0	0	30	0	0	2486	1	0			1469	0	0	0	0	0	1469	0	0	0	0	1469						0																					64	1340	0	0	0	0	0	0																					http://www.peoplesbankcoldwater.com	
723868																																		0	0	0	0	0	0		0	0	0	0	0	847	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
724230																																		0	453	0	0	0	5551		217	0	3	0	233	5575	1	0			0	0	0	1460	4091	0	0	0	0	0	0	0						0																					336	21220	0	0	0	0	0	0																						
724548																																		0	20	0	0	0	0		20	0	0	0	0	42	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
724744																																		6727	0	4702	6373	354	13952		0	0	0	0	0	5064	1	354			0	4702	7250	2000	0	0	0	0	0	0	0	0						0																					786	23651	0	0	0	0	0	0																					http://www.gnbbank.com	
724904																																		3496	435	0	0	3496	0		0	0	435	0	0	0	0	3528			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	64	8457	0	0	0	0	0	0																						
724940																																		0	0	0	0	0	0		0	0	0	0	0	226	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					13	424	0	0	0	0	0	0																						
725077																																		1350	77	6000	650	578	17612		0	0	77	0	0	0	0	578			0	6000	2049	3500	5000	0	0	0	0	1063	0	0					0	122																			1	true	74	4380	0	0	0	0	0	0																						
725732	1900	191	34959	0	1900	111609		2	0	2353	true	0	36650	34959	20000	20000	0	0	36650	0	0	0	0	0	0	4067	0	0	0			0	0						111609		0	0	191	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						7	859	0	0	0	0	0	0					http://www.myebanc.com		http://www.bradescobacflorida.com														http://www.bacflorida.com	
725741																																		0	172	0	0	0	0		172	0	0	0	0	484	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					43	958	0	0	0	0	0	0																					http://www.holmesbk.com	
726458																																		2247	0	0	1458	0	3600		0	0	0	0	0	2106	2	0			0	0	1600	2000	0	0	0	0	0	0	0	0						789																					11	408	0	0	0	0	0	0																						
726953																																		0	0	0	0	0	205866		0	0	0	0	0	0	0	0	false	0	0	0	0	112428	93438	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					22	2142	0	0	0	0	0	0					www.utb.com																www.unitedtexasbank.com	
727174																																		21275	57	0	0	21275	0		0	0	57	0	0	0	0	21569			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
728948																																		9198	96	2650	5636	0	21145		76	20	0	0	0	14	0	0			0	3582	1933	12028	3602	0	0	0	0	0	0	0					0	3562																					740	25065	0	0	0	0	0	0																						
728957																																		341	0	0	201	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	140																					515	11455	0	0	0	0	0	0																						
729011																																		3440	140	0	2290	501	0		0	0	0	0	140	846	0	501			0	0	0	0	0	0	0	0	0	0	0	0						649																					301	20961	0	0	0	0	0	0																						
