"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
249612														210916		192695	0	16866	2707			564	14624	3033	21384	1490	150248	Pension Liability			
249658														563		140	0					4	396	23							
250430														1939		1499	0					189	251	0							
250476														486		384	0					2	100	0							
250850														406		52	0					97	257	0							
251352														1664		215	0		109			109	1340	0				Self-funding Insurance			
251558														596		4	0					57	535	0							
251745														2403		2113	0					48	242	0							
251978														6053		1943	0					191	3919	0							
252041														1005		127	0					137	741	0							
252452														92		0	0					17	75	0							
252658														1115		0	82					55	978	0							
253356														7770	0	2058	0	0	0	0	0	162	5013	537	0	0	2058				
253468														63429		54399	0		44910			49	8781	200				CASH COLLATERAL (MTM) HELD BY BANK			
253646														2045		0	0					90	1955	0							
253730														2233		0	0					22	2211	0							
253776														54		0	0					12	42	0							
254317														24700		388	22870					913	529	0							
254504														4326		704	0					9	3613	0							
254849														4828		2353	1198					30	1117	130							
255350														1656		1442	0					46	168	0							
255547														480		416	0					22	42	0							
255556														4364		4198	0					36	130	0							
255574														5974		742	0					19	5213	0							
255659														23980		17256	0		5457			105	6619	0	10690			MHEG Equity Funds			
255873														1599		1303	0					41	255	0							
256058														2396		2175	0					161	60	0							
256076														58		42	0					1	15	0							
256179														1581		1550	0					12	0	19							
256553														28746	0	21439	0	0	0	0	0	1352	5955	0	15855	0	0				
257233														6717		4906	0					155	1656	0							
257345														251		6	0					146	99	0							
257578														5202		2124	1443					13	1622	0							
257653														75		20	0					20	35	0							
257756														875		0	0					14	851	10							
258146														109		0	0					7	102	0							
258306														14403		13022	0					11	1270	100							
258379														2368		2174	6					7	181	0							
258445														2713		1662	0					194	857	0							
258539														191		23	0					52	116	0							
258771														122271		75277	284					160	42154	4396			48471				
258874														339		62	0					3	274	0							
259059														92		0	0					13	64	15							
259330														6029		2482	0					111	3436	0			2228				
259442														2255		1173	0					167	915	0							
259956														133		54	0					20	59	0							
260055														54028	0	46148	0	0	0	0	0	15	7865	0	18174	0	17832				
260831														171		30	0					29	112	0							
260868														17501	0	15699	0	1971	0	0	0	214	1512	76	400	8436	3991				
261146														7931		7123	0		4781	1903		35	773	0				Salaries & Bonuses Payable	Mortgage Loan Loss Reserve		
261360														8953		5427	0					205	3321	0							
261940														6183		4283	0					185	1616	99							
262059														2446		1292	0					32	1122	0							
262237														1789		1523	0					66	200	0							
262358														1455		0	0					51	1404	0							
262741														1637		49	0					57	1531	0							
262844														2263		1342	0					221	700	0							
262956														1662		1363	0					67	232	0							
263243														3045		2296	0					212	537	0	1871						
263627														5424		4784	0					10	630	0							
264455														4455		3601	0					33	821	0							
264772														218364	0	129532	0	0	106707	0	0	363	86957	1512	0	0	0	Other Short Term Liabilities			
265340														392		0	0					59	333	0							
265407														23243		10692	0					9	12130	412							
265452														164		138	3					23	0	0							
265676														483		173	0					46	264	0							
266066														1008		658	0					39	311	0							
266244														471		1	0					107	363	0							
266253														681		646	0					25	10	0							
266655														612		0	0					27	585	0							
266851														756		352	0					49	355	0							
266945														4686		2988	0					249	1449	0							
267652														692		542	0					9	141	0							
268006														21490		9975	0		2978			103	11355	57			2679	obligations to purchase LIHTC			
268136														3295		2659	0					50	586	0							
268677														17380	0	14954	0	20	541	0	0	50	2233	143	0	0	14393	WTC Loan repayments			
268828														956		0	0					66	890	0							
268976														1313		1085	0					0	228	0							
269049														1043		0	0					207	836	0							
269058														1122		781	0					15	326	0	645						
269571														374		373	0					1	0	0							
269759														82		76	0					6	0	0							
270148														1090		848	0					8	234	0							
270353														665		654	0					11	0	0							
270504														2752		1119	0					58	1470	105							
270531														1499		1010	0					46	443	0							
270652														125		0	0					112	13	0							
271136														363		86	0					7	270	0							
271275														4019		3439	0					0	560	20	3075						
271341														207		26	0					11	170	0							
271529														11879		10213	0					42	1624	0							
272030														425		152	0					19	254	0							
272058														46		0	0					46	0	0							
272151														11		0	0					8	3	0							
272272														19292		5462	0					718	10433	2679							
272302														32433		20244	5091					484	6614	0	18702						
273336														18276		8307	0					48	8607	1314		2143	6051				
273550														1470		1050	0					79	103	238							
273653														225		0	0					82	143	0							
273662														4135		190	0					464	3481	0							
273840														596		53	0					13	530	0							
273859														10		0	0					10	0	0							
274025														6		0	0					2	4	0							
274052														60		0	5					27	28	0							
274548														889		250	0					66	563	10							
274829														4026		2068	0					39	1919	0	2068						
274856														213		35	0					57	121	0							
275255														296	0	240	0	113	15	1	111	55	1	0	0	0	0	Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														6936		3054	0					401	3481	0							
275479														5695		5388	0					1	306	0							
275657														27		0	0					19	8	0							
276074														1134		339	47					3	745	0							
276159														150		0	0					89	61	0							
276551														346		1	0					6	338	0							
276579														765184	0	425706	0	0	0	0	0	638	303184	35656	144013	0	0				
276645														971		537	0					56	378	0							
276654														158	0	2	0	0	0	0	0	21	135	0	0	0	0				
276850														7037		0	0					169	6868	0							
276953														213		96	57					53	7	0							
277240														1103		150	0					178	775	0							
277277														488		320	0					119	49	0			26				
277679														39		37	0		37			1	1	0				Deferred loan fees			
277736														393		154	0					17	222	0							
277820														3866		3196	0					120	550	0							
278256														1362		1073	0					26	263	0							
278555														5594		2846	0					233	2515	0							
278733														794		627	0					57	110	0							
278751														209		0	0					15	194	0							
278818														17824		10575	0					248	7001	0			8671				
278872														3238		3146	0					2	90	0							
279105														20387		3438	0					0	16949	0	3438						
279842														1141		0	45					358	738	0							
279954														3162		1166	0		406	469		198	1798	0				EMPLOYEE BENEFIT PAYABLE	OTHER LIABILITIES		
280110	2538920	0	1996854	0	0	676359	0	0	371514	169641	0	0	672674									911						Low income housing commitments			
280138														1999		0	0					48	1951	0							
280352														1031		855	0					5	171	0							
280558														7		0	0					7	0	0							
282075														4545	0	932	0	238	0	0	0	24	3589	0	0	0	0				
282226														1118		940	0					46	130	2							
282824														1229		534	0					64	631	0							
283157														630		596	0					9	25	0							
283438														6443		2903	0					175	3365	0	1104						
283652														409		377	0					18	14	0							
283737														2104		1106	0					585	64	349							
283867														4188		2581	0					139	1406	62							
284154														585		25	0					52	508	0							
284239														297		25	0					90	182	0							
284556														3109		1916	0					521	672	0							
284752														467		241	0					11	215	0							
284958														17		0	0					10	7	0							
285151														1472		403	0	15				8	1061	0	163						
285348														1730		241	0					2	1487	0							
285544														4962	1	4358	0	0	0	0	0	3	601	0	0	0	4357				
285553														147	0	30	76	0	0	0	0	19	22	0	0	0	0				
285740														6250	1913	2981	0	627				38	3231	0	289						
285777														211		188	0					6	17	0							
285852														1978		1104	0					86	788	0							
285928														1307		1097	0					22	188	0							
286251														31		1	0					30	0	0							
286840														202		0	47					128	27	0							
287007														1558		0	0					11	1512	35							
287342														222		24	0					86	112	0							
287856														32		0	0					1	31	0							
287922														78		0	0					3	75	0							
287959														369		64	0					15	290	0							
288152														93		0	0					8	85	0							
288376														1480		342	0	231	106			54	1084	0				Deferred PPP loan fees			
288853														124038	0	36271	0	0	0	32818	0	61	81838	5868	0	0	0		Tax Credit Commit Liab		
289056														985		18	0					35	932	0							
289225														61		12	0					35	14	0							
289515														9615		1655	0					72	6413	1475							
289702														21255		14626	0					16	6213	400							
289739														399		9	0					23	367	0							
289757														3382		3207	0					121	54	0							
290249														5841	1000	5455	0					44	342	0	3699						
290838														107		50	0					13	44	0							
290922														83		14	0					57	12	0							
291059														1815	392	1615	0					163	37	0	1222						
291330														512		450	46					12	4	0							
291376														871		869	0					2	0	0	844						
291611														6643		1742	3800					280	821	0							
291732														335		0	0					60	275	0							
292234														480		430	0					1	49	0							
292467														96	0	0	0	0	0	0	0	12	84	0	0	0	0				
292850														81		10	0					13	58	0							
292908														14857	0	12767	0	0	0	0	0	124	1966	0	7573	0	4942				
293053														22701		20222	0					96	2088	295							
293352														56		0	0					23	33	0							
293437														1639		973	0					187	479	0							
293651														1305		1088	0					72	145	0							
293754														163		0	0					9	154	0							
294023														1996		275	0					97	1624	0							
294564														12529		6502	0		5634			296	3291	2440				Other Payable			
294751														6022		4274	0					43	1705	0	4274						
294779														8898	0	4587	515	0	0	0	0	103	3348	345	1343	0	2210				
294827														859		2	0					25	832	0							
295011														1884		30	0					320	979	555							
295057														220		0	0					70	150	0							
295646														44		0	0					13	31	0							
296456														1965		170	588					280	927	0							
296474														533		3	36					17	477	0							
296559														605		32	0					314	259	0							
296755														177		0	0					27	150	0							
296858														275		0	0					35	240	0							
297051														771		0	0					15	756	0							
297631														606		530	0		133	180		6	70	0	204			Vantiv ATM Settlement Account	Other Liabilities		
297761														7948		7619	0					97	220	12							
298049														304		30	0					73	201	0							
298218														5592		1	0					2	5589	0							
298245														863		345	0					87	431	0		319		Deferred loans fees			
299868														10069	0	9871	0	0	0	0	0	28	169	1	9388	0	0				
300009														13406		2772	0					52	10582	0							
300063														7308		4910	0					255	2070	73							
300157														70		0	0					5	65	0							
300353														2620		1556	0					41	1023	0							
300456														29		23	0					6	0	0							
300933														1788		822	0		285			11	955	0	490			ATM Network Settlement			
300942														1227	0	921	0	0	0	0	0	213	93	0	589	0	0				
300960														7138		4084	0					16	2429	609							
301574														6111		5431	0					1	679	0							
301800														7610		4526	0	671				8	3055	21	1447						
302030														197		7	0					6	184	0							
302133														190		94	9					5	82	0							
302553														6966		6759	0					46	161	0							
302656														7886	0	2702	0	0	0	0	0	391	4793	0	467	1579	0				
303653														170		11	0					15	144	0							
303701														3311		3296	0					10	5	0							
303747														460		0	0					38	417	5							
303952														1465		1368	0					97	0	0							
304173														4133		2104	0					55	1974	0							
304520														2318		1968	0					12	218	120							
304575														332		236	0					0	96	0							
304762														560		553	0					3	4	0							
304913														4133	0	3486	0	2409	0	0	0	1	646	0	0	0	0				
305059														263		163	0					6	94	0							
305077														1176		884	0					6	286	0							
305237														2512		2492	0					18	2	0							
305442														4262		4048	0					33	181	0							
306056														270		2	0					10	246	12							
306140														643	0	318	0	0	0	0	0	1	324	0	0	0	0				
306159														1014		329	0					94	591	0	249			UNAMORTIZED LOAN FEES			
306337														2142		1439	0					109	594	0							
306908														6018		5734	0					26	257	1							
307062														1128		451	0					23	575	79							
307334														344		116	0					97	131	0							
307361														2347		1729	0					90	528	0							
307679														7069		6051	0					38	777	203							
307932														877		766	0					4	107	0							
308256														106		7	0					10	89	0							
308340														1479		33	0					99	1347	0							
308836														200		0	0					12	188	0							
309150														158		127	0					31	0	0							
309655														3609		1302	0					137	2170	0							
309851														141		0	29					23	89	0							
310754														10169		7547	0					47	2085	490							
310950														36		22	0					8	6	0							
310978														26631		7607	0					120	18904	0		5046					
311050														4490		3297	0					385	808	0							
311144														30		23	0					7	0	0							
311256														349		157	0					25	167	0							
311265														757		197	0					70	489	1							
311603														8620		211	0					60	8349	0							
311658														31		0	0					24	7	0							
311845														331522		196942	0					728	120449	13403							
311939														1374		1092	0					113	169	0							
312244														5890		1795	0					69	4026	0							
312356														219		48	0					171	0	0							
313009														457		157	0					47	253	0							
313157														126		110	0					16	0	0							
313223														2559		2044	0					28	487	0							
313577														11310		5696	0					87	5527	0							
314257														2390		1966	0					56	368	0							
314444														637		563	0					68	6	0							
315656														208		102	0					22	84	0							
316840														60615	0	51954	0	0	19738	0	0	163	7458	1040	0	0	0	Low Income Housing Commitments			
316859														378		0	0					35	343	0							
316934														24		0	0					6	18	0							
317258														2498		299	0					75	2124	0							
317342														99325		71682	0		28230			337	23756	3550				Accrued Merger Expenses			
317379														8881		7598	0					215	220	848							
317650														222		17	0					10	195	0							
318639														31	0	0	0	0	0	0	0	7	24	0	0	0	0				
318974														36574		22205	0					3	12258	2108							
319047														2892		421	0					85	2386	0							
319458														578		480	0					17	81	0	480						
319551														1859		1784	0					21	54	0							
320034														105		60	0					43	2	0							
320052														10026		6386	152			6286		16	3472	0				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														2467		2449	0					18	0	0							
320119														138804		101145	0	29521				1918	33847	1894		27904					
321152														3964	0	3709	0	0	0	0	0	39	216	0	0	0	3691				
321255														28	0	0	0	0	0	0	0	3	25	0	0	0	0				
321273														6243		4371	0					33	1839	0							
321330														209		0	0					6	182	21							
321947														2985	0	1118	0	0	14	0	0	501	1366	0	1104	0	0	Investments Payable			
322449														573		272	0					49	252	0							
322476														11		0	0					1	10	0							
322551														145		23	0					9	113	0							
323204														23769		20158	0					57	3554	0							
323651														537		451	0					86	0	0							
324153														594		161	0					60	373	0							
324229														121		11	0					4	106	0							
324256														41		0	0					4	37	0							
324340														5421		1903	0	517				92	3426	0			575				
324854														410		249	0					61	100	0							
324863														7444	0	3891	0	0	2754	0	0	172	2811	570	0	0	0	HOLDOVER CREDITS			
324975														1273		593	0					5	675	0							
325141														752	0	0	0	0	0	0	0	16	736	0	0	0	0				
325459														37		9	10					18	0	0							
325534														1057		710	0					33	314	0							
326054														832		33	0					48	751	0							
326344														2722		1865	0					54	803	0							
326858														11997		4744	0					110	6217	926							
326979														1622		486	0					1	1135	0							
327220														269		56	0					15	198	0							
327305														10525		8871	0					37	1584	33	3546	3937					
327435														6944		6144	0					84	716	0							
327556														611		0	0					166	445	0							
327855														5471		4680	0					320	471	0							
328058														18	0	0	0	0	0	0	0	2	16	0	0	0	0				
328357														432		46	0					5	381	0							
328656														180		0	0					66	114	0							
328777														22437		14467	0					35	6783	1152	7898						
329149														806		567	67					97	75	0							
329345														5745		3725	0					85	1935	0							
329550														5267		3097	0					69	2101	0							
329952														3431		2301	0					144	843	143	1810		389				
330239														252		0	0					118	123	11							
330248														926		548	0					19	353	6							
330855														20598		9712	0					572	10314	0	6459						
330873														434	0	14	0	0	0	0	0	11	409	0	0	0	0				
330949														1682		815	0					100	767	0							
331076														2409		1488	0					71	850	0							
331375														574		84	0					100	390	0							
331544														289		150	0					18	121	0							
331713														3736		2374	0					237	522	603							
332224														4900		3767	0					26	1073	34							
332345														16		0	0					9	7	0							
332402														8916		4639	1196					19	2269	793							
332671														3305		0	0					4	3301	0							
332756														25		0	0					15	10	0							
333034														1042		361	0					95	586	0							
333203														10342	0	8155	0	0	4378	0	0	30	2157	0	0	0	2298	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														476		126	91					115	144	0							
333856														1384	0	0	0	0	0	0	0	43	1341	0	0	0	0				
333940														123	0	0	0	0	0	0	0	41	78	4	0	0	0				
334264														3326		642	0					37	2398	249							
335346														1493		0	0					66	1427	0							
336147														350		249	0					21	80	0							
336361														952		0	655					44	253	0							
336576														341		29	0					6	306	0							
336950														13		0	0					8	5	0							
337340														188		11	0					27	147	3							
338646														2429		948	0					96	1385	0							
338851														55	0	52	0	0	0	0	0	3	0	0	0	0	0				
338945														163		4	0					33	126	0							
339072														19706		12163	0		5580			166	6226	1151				Purchased Servicing in Process			
339353														102		70	0					1	31	0							
339456														3569	0	2693	0	0	0	0	0	128	748	0	0	0	2071				
339607														18429		9137	0					98	8881	313							
339773														31746	0	28290	0	0	0	0	0	12	3444	0	8644	13684	0				
339858														885869	0	615413	0	0	0	179447	0	3738	226476	40242	0	0	214467	0	Payable on customer FX position	0	
339876														41		0	25					1	15	0							
340135														14058	0	11890	0	0	0	0	0	47	2121	0	8486	0	0				
340144														9986		6168	0					153	3665	0							
340256														2733		2316	0					41	376	0							
340443														1146		796	69					6	273	2							
340742														5539	0	2354	0	0	0	0	0	83	3102	0	0	202	2034				
340751														2766		2431	0					92	243	0							
341310														5486		4860	0					2	624	0							
342054														1436		887	0					27	522	0							
342362														3555	0	2191	0	73	0	0	0	932	432	0	1865	0	60				
342410														32798	0	27798	0	0	0	0	0	102	3265	1633	16460	0	10937				
342634														226940	0	169789	0	0	0	0	0	285	22349	34517	100180	0	35912				
343051														977		971	0					5	1	0							
343248														44	0	0	0	0	0	0	0	13	31	0	0	0	0				
343770														130		16	0					18	96	0							
343903														4927		3690	0					22	1215	0							
343958														230		0	68					26	136	0							
344647														4618		2237	0	909	888			115	2266	0	439			Deferred Incentive Comp			
344852														585		478	0					16	91	0							
345309														31762	0	2692	0	0	0	0	0	4	28999	67	1918	0	731				
345345														514		225	0	135				200	86	3				atm settlement			
345747														3041	0	956	0	0	0	0	0	91	1994	0	956	0	0				
345756														4250		3035	0	2161				140	1034	41	874						
345877														4336		3219	0					25	1092	0							
346379														1381		169	341					31	840	0							
346566														90		60	0					1	29	0							
346771														3617		3158	0					0	421	38							
347022														590		7	0					17	532	35							
347639														2501		1265	0					17	1219	0							
347956														14955	0	7785	1450	0	0	0	0	72	5591	57	0	6676	0				
348159														825		0	0					23	802	0							
348720														5999		3778	0					20	2201	0							
349129														603		0	0					33	570	0							
349343														192		78	0					22	92	0							
350572														728		466	0					25	237	0							
350657														28		1	0					9	18	0							
350750														294		52	0					41	201	0							
351131														16		12	0	12				4	0	0							
351560														7554		6973	0					102	329	150							
351878														173		24	0					0	149	0							
352370														1772		1428	0					48	296	0							
352651														1327		1085	0					9	233	0				Deferred Origination fee			
352745														405		0	0					25	380	0							
352772														223610		156852	0					543	53354	12861	46636		57343				
353238														4608		4469	0					34	105	0							
353546														625		605	0					20	0	0							
353555														44330	11712	17873	0					1722	21735	3000							
353957														22		10	0					12	0	0							
354057														523		357	0					50	116	0							
354253														442		426	0					15	1	0							
354310														70901		51666	0					2657	13628	2950			33566				
354552														3318		2687	0					108	387	136							
354851														85		12	0					25	48	0							
355120														5600		4401	0					137	1062	0							
355559														1322		1031	0					37	254	0							
355858														32181		15318	0		11903			168	14133	2562				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1437		880	12					53	492	0							
356659														229		0	0					76	153	0							
356752														180		0	30					49	101	0							
357526														2372		704	0					11	1657	0							
357553														266		0	0					99	167	0							
357777														964		823	0					5	136	0							
357937														4703		4390	0					102	211	0							
358112														3302		2481	0					77	744	0							
358448														226		0	0					12	214	0							
358756														531		463	17					51	0	0							
359472														71		16	0					1	54	0							
359650														8		0	0					7	1	0							
359744														145		0	0					27	118	0							
360777														24		0	0					4	20	0							
361055														7662		3479	0					39	4144	0							
361167														69829		56854	0		19292			382	10181	2412			16388	Restoration Plan Liabiity			
361279														1052		135	0					108	809	0							
361354														147		0	0					47	100	0							
361439														1980		755	0	704				55	1170	0	51						
362043														15		1	0					14	0	0							
362155														131		0	0					44	87	0							
362717														4806	1208	1802	0					152	2852	0			499				
362856														161		91	0					5	52	13							
362940														115		93	0					22	0	0							
363442														24		11	0					13	0	0							
363648														200		1	0					32	167	0							
363657														2280		0	0					469	1811	0							
363778														152		97	44					6	5	0							
364131														1207		1037	0					49	121	0							
364270	1619	0	626	0	202	201	0	0	987	0	0	0	0									6						DEFERRED INCOME			
364430														1684		1386	0					58	240	0							
364850														832	0	690	0	0	96	0	0	29	113	0	539	0	0	Reserve for High Deductible			
365325														268744		153419	0					1613	77033	36679			81678				
365745														1874		0	0					14	1860	0							
365848														125		100	0					25	0	0							
365950														518		4	28					47	439	0							
366078														6595		4531	0					71	1993	0							
366238														10588		8549	0	1	559			246	1793	0	1111		4896	Deferred Director Fees			
366247														96	0	1	0	0	0	0	0	50	45	0	0	0	0				
366359														90		78	0					2	10	0							
366658														158		0	34					38	86	0							
366854														297		58	0					7	232	0							
367150														164		58	56					6	44	0							
367178														1226		1107	0					1	118	0							
367431														477		101	0					17	359	0							
367543														612		0	0					79	533	0							
368054														172		0	0					26	99	47							
368344														1184	0	0	0	0	0	0	0	133	1051	0	0	0	0				
368522														2297		1714	0					11	572	0							
368933														220		145	0					11	64	0							
368951														245		18	0					41	186	0							
369453														285		87	72					22	104	0							
369659														8139		6962	0					124	1053	0							
370020														6668		4925	0					133	1610	0							
370347														96		0	0					40	56	0							
370721														962		423	0		206	108		49	367	123				COMPUTER CONTRACTS	ACCRUED PAYROLL		
370833														396		43	212					13	128	0							
370954														133		48	0					31	54	0							
371223														2935		2089	0					18	828	0							
371232														3109		2495	0					4	610	0							
371362														6682		5704	0					150	828	0							
371559														71		49	0					22	0	0							
371755														21	0	1	0	1	0	0	0	11	9	0	0	0	0				
371849														639		480	0					27	132	0							
371924														9448		3311	0					364	5773	0							
371942														1219		1057	0					51	111	0							
372444														671		526	0					14	105	26							
372538														1718		327	0					380	1011	0							
372640														1325		1190	0					12	123	0							
372855														193	0	23	0	0	0	0	0	30	140	0	0	0	0				
373272														449		279	0					2	168	0							
373553														673		641	0					22	10	0							
373601														3162		417	0		378			2493	252	0				Lioability suspense			
374130														731		175	0					67	489	0							
374653														15955		7140	0					1569	7246	0	6343						
374774														1186		964	0					30	192	0							
375043														5362	0	588	0	0	400	0	0	72	4609	93	0	0	0	Deferred Fee Income PPP Loans			
375379														83		29	0					0	54	0							
375502														29127		14277	0					1	14849	0							
375566														4922		3406	0					281	1235	0							
375650														39		0	0					2	37	0							
376237														253		59	0					16	178	0							
376273														35772		26395	0					2	9275	100	22701						
376442														2702	0	1846	0	174	0	0	0	145	711	0	1662	0	0				
376947														248		0	18					52	178	0							
377663														1032	0	0	0	0	0	0	0	21	1011	0	0	0	0				
377850														29		0	0					19	10	0							
378044														33		24	0					9	0	0							
378110														180		114	0					10	56	0							
379050														61		24	0					23	14	0							
379153														236		0	0					18	218	0							
379470														436		150	0					0	286	0							
379649														2251	0	2037	0	0	0	0	0	42	172	0	2037	0	0				
379920														380301		258960	0					1501	100587	19253			161558				
380346														337		0	0					36	301	0							
380458														9447		4554	0					169	3934	790							
380533														639		42	0					54	543	0							
380878														274		188	0					0	86	0							
380944														686		16	0					16	654	0							
381026														213		0	0					56	157	0							
381343														5803		3636	0					74	2093	0			2658				
381932														766		562	0					8	196	0							
381950														7500		126	0					135	7239	0							
382050														2861		1972	0					29	860	0	507						
382069														1458		395	0					124	934	5			394				
382256														6		1	0					5	0	0							
382274														5		0	0					5	0	0							
382443														1811		1600	0					46	165	0							
382537														569		201	0					186	182	0							
382649														4245		0	0					93	4152	0							
382658														454		4	0					146	304	0							
382742														1352		870	0					9	473	0							
382854														516		242	0					30	244	0	242						
384018														14995		10428	0					907	2933	727							
384278														54665		34829	10454	716				27	3135	6220	13233	1237	626				
384353														7		0	0					5	2	0							
384652														1963		847	0					195	921	0							
384830														1403		965	0					57	381	0							
385350														966		914	0					32	20	0							
385471														9519		4433	0					50	5036	0							
385547														1127		530	0					86	511	0							
385686														3398		3331	0					1	66	0							
386432														782		139	0					45	598	0							
386450														919		618	0		86	7		28	273	0	505			Accrued Salaries & Wages	Midwest Housing		
386731														509		120	0					166	223	0							
386825														212		1	0					14	197	0							
387055														176		0	0					7	169	0							
387671														3721		2208	0					1	1512	0							
388155														269		253	0					16	0	0							
388258														43		0	0					13	30	0							
388557														698		0	0					191	507	0							
388744														802		352	0					22	428	0							
388753														128		75	3					15	35	0							
388874														155		147	0					0	8	0							
389358														181		0	0					82	99	0							
389376														446		51	0					1	394	0							
389826														1		0	0					1	0	0							
390372														7157		6878	0					9	270	0							
390840														2508		1276	0					39	1193	0							
391418														789		0	0					13	776	0							
391557														398		210	0					7	181	0							
391575	73182	0	32402	18829	19634	0	0	0	21564	0	0	0	0									387									
391959														250	0	89	87	0	0	0	0	29	45	0	0	0	0				
391977														18141		10145	0					1	7995	0							
392152														210		0	0					29	181	0							
392255														431		53	1					43	334	0							
392778														5315		3294	0					33	1988	0							
393252														21		0	0					17	4	0							
393355														227	0	0	0	0	0	0	0	54	173	0	0	0	0				
393953														2441		2059	0					42	340	0							
394156														1106		913	0					29	164	0							
394259														1866		1359	0	68				82	425	0	1000	291					
395238														1065866		623908	0					7164	387477	47317			418782				
396057														105		0	0					17	88	0							
396244														1619		1117	0	847				32	470	0							
396253														6972		5158	246					44	1473	51							
396954														1022		996	0					26	0	0							
397456														193	0	0	0	0	0	0	0	14	179	0	0	0	0				
397531														36016		32829	0					68	3119	0							
397540														22925	0	18565	0	78	0	0	0	158	3952	250	0	165	4326				
397559														509		380	0					67	62	0							
397755														2154		1460	0					284	410	0							
397858														50		0	0					5	45	0							
398051														2017	0	1944	0	332	0	0	0	9	64	0	1612	0	0				
398248														1005		459	38					33	475	0			459				
398668	274081	0	55141	200931	0	28626	0	0	18009	0	0	0	16090									0						Deferred Income			
398837														992		956	0					36	0	0							
399357														129		0	0					41	88	0							
399517														59421		32632	0					460	25743	586			26467				
399731														1036		617	0					36	383	0							
399973														482		21	0					3	458	0							
400057														292		59	0					57	176	0							
400141														2445		1240	0					126	1079	0							
400365														3292		2291	0					71	895	35							
400767														232		145	0					1	30	56							
401072														646		602	0					2	42	0	463						
401559														1303		1181	0					12	110	0							
401755														574		546	0					24	4	0							
401906														8853		6603	0					3	1637	610							
401951														153		121	0					14	18	0							
402846														261		139	51					36	35	0							
402873														1357		1252	0					5	100	0							
403067														2055		1190	0					20	776	69							
403151														3853		465	0	465				295	3093	0							
403179														16401		13249	0					13	2771	368							
403254														529		187	0					0	342	0							
403656														272		0	83					49	140	0							
403870														8749		6561	0					120	2068	0							
403946														12004		8809	0					28	3167	0							
404653														6071		5155	0					36	880	0							
404943														27		0	0					11	16	0							
406022														2404		1832	0					47	515	10							
406059														1036		0	0					78	958	0							
406666														266		25	0					56	185	0							
406974														625		48	0					2	568	7							
407168														193		0	0					78	115	0							
407506														47347		43362	0					1	3984	0							
407645														1541		513	0					275	753	0							
407850														17		0	0					17	0	0							
408307														3211	0	293	10	0	0	257	0	0	2908	0	0	0	0		Mastercard-deferred income		
408642														9690		8490	0					98	1102	0							
408875														2890		668	0					77	2145	0							
409265														51		0	0					23	28	0							
410159														10		0	6					4	0	0							
410560														518		30	0					78	410	0							
410748														901		522	1					208	170	0	522						
410917														2624		2461	0					64	99	0							
410944														45		0	0					12	33	0							
411062														601		573	0					19	9	0							
411174														266		0	72					1	193	0							
411231														61		3	0					12	46	0							
411240														209		0	0					112	82	15							
411512														6228		3328	0	236				46	2667	187	516		2488				
411549														105		97	0					8	0	0							
411576														120	0	1	0	0	0	0	0	40	79	0	0	0	0				
411624														422	179	186	0					104	132	0							
411651														188		7	0					21	160	0							
412153														290		0	0					65	225	0							
412452														422		412	0					10	0	0							
412555														473		230	0					44	199	0							
412667														482		18	351					12	101	0							
412751														32779		10030	0			8022		182	20166	2401					Lease Liability		
412845														684		215	0					34	435	0							
412872														265		263	0					1	1	0							
413141														23960		3864	0	1041				2059	17972	65			1971				
413208	2846040	0	2291594	0	0	650431	0	0	453745	82487	0	0	0									18214						Settlement Account			
413347														254		33	62					8	151	0							
413543														180		0	0					38	142	0							
413646														1932		73	0					74	1785	0							
413673														252		84	0					25	143	0							
413758														223		10	0					86	127	0							
414102														1418		1326	0					31	29	32							
414652														482		0	11					24	447	0							
414764														1724		1215	0					183	326	0							
414858														919		0	0					10	909	0							
415770														827		784	0					43	0	0							
416245														135225		89358	0		49896			696	37519	7652		25384		Equity Investment Obligations			
416272														595		472	0					0	123	0							
416339														197		153	0					12	32	0							
416357														374		96	262					16	0	0							
416656														1716		1372	0					13	331	0							
416674														3838		3005	0					31	802	0							
417626														3533		2819	0					592	122	0							
417710														157		1	0					16	140	0							
418100														501		303	0					10	153	35							
418249														7935		4231	0					185	3459	60							
418436														25		0	0					3	22	0							
418856														64		58	0					6	0	0							
419406														70401		30654	0		16518			219	39160	368	12655			accrued retirement benefits			
419460														8514		7979	0					21	514	0							
419675														5560		2332	0					172	3056	0							
419947														58		0	0					11	47	0							
420578														650		73	0					27	550	0							
420644														422		356	0					10	56	0							
420653														1264	0	0	15	0	0	0	0	89	1160	0	0	0	0				
420877														512		105	124					1	282	0							
421445														197		0	0					19	178	0							
421539														286		240	0					45	1	0							
