"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
642549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16117	3223	0	0	16117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417304	0	0	0	0	0	0	-227	0	-29776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87856	0	0	80283	7573	17131	0	17131	9096	0	0	0	0	0	9096	930004	0	4633	52184	0	873187	0	4669	0	1020	0	0	0	0	0	0	0	342742	342742	0	94087	0	0	0	0	0	0	0	0	0	0	0	169	0	169	0	0	308856	26227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244158	48832	0	0	0	48832	0	0	0	0	8889	0	0	6516	0	2373	0	0	0	0	0	0	0	0	0	0	0	0	26227	0	0	0	0	0	0	169	0	0	0	39341	0	0	0	0	0	0	2113	1419511	0	0	7072	242335	0	0	0	0	0	0	0	0	4167	0	0	0	0	0	0	0	0	
642857																																																																																																																																																																																																																											253853	0																					
643078																																																																																																																																																																																																																																																	
643274																																																																																																																																																																																																																											20536	0																					
643340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	1282	1282	0	0	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198505				0	0	0	0	0	-8598	0	0	0	0	0	420	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32400	0	0	32313	87	0	0	0	1221	0	0	0	0	1092	129	145989	0	3661	12251	0	130077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10320	129	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49475	9895	0	0	337	9558	0	0	0	0	835	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	483	0	0	0	0	0	0	0	0	0	194	1208	0	0	0	0	0	0	322367	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47519	0	0	9	2195	45315	0	0	0	1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3406	681	0	0	0	681	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																																																																																																																																	
644141																																																																																																																																																																																																																											70386	0																					
644646																																																																																																																																																																																																																																																	
644776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	1170	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14671				0	0	0	-3	0	-903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99065	0	0	99065	0	0	0	0	0	0	0	0	0	0	0	52979	0	7817	75	0	45087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7530	1506	0	0	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																																																																																																											155784	0																					
644954																																																															0	0	0																																																																																																																																																										4276	0																					
644963																																																																																																																																																																																																																																																	
645157																																																																																																																																																																																																																																																	
645317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550895				0	0	0	0	0	-27904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196795	0	0	196795	0	2774	0	2774	1294	0	0	0	632	662	0	628815	0	11310	0	0	617505	0	0	0	19331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29349	2774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92975	18595	0	0	0	18595	0	0	88593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774	0	0	0	0	0	0	0	0	0	0	4161	0	0	0	0	0	0	0	911960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	9100	9100	0	0	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48072				0	0	0	0	0	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127241	0	0	127241	0	16502	0	16502	269	0	0	0	0	0	269	850483	0	25014	0	0	825469	0	0	0	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10991	16771	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8090	1618	0	0	0	1618	0	0	175247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16771	40	0	0	0	0	0	0	0	0	0	25157	100	0	0	0	0	0	0	1060228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540																																																																																																																																																																																																																											164212	0																					
645577																																																																																																																																																																																																																											110639	0																					
645625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	23994	17996	0	0	23994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2914104	0	0	0	0	0	0	-285	0	-146088	0	0	0	0	0	15959	0	0	15959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415378	0	0	2140711	274667	72197	0	72197	15620	0	0	0	0	0	15620	7233104	0	76535	1321	0	7155248	0	0	0	1154002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889764	87817	19	0	0	0	0	0	0	0	0	158538	158538	88648	0	0	69890	0	0	0	0	740157	148031	0	0	0	148031	0	0	1423629	0	51848	0	0	0	51848	0	0	0	0	0	0	0	0	0	0	0	0	0	87817	19	0	0	0	0	0	0	0	0	0	131726	48	0	0	0	0	0	0	11577575	0	29003	387529	1276277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																																																																																																																																																																																											67884	0																					
646145																																																																																																																																																																																																																											215447	0																					
646172																																																																																																																																																																																																																																																	
646444																																																																																																																																																																																																																											169181	0																					
646471																																																																																																																																																																																																																											7421	0																					
646556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3357	3357	0	0	3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36730				0	0	0	0	0	50	0	0	0	0	0	609	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88528	0	0	84345	4183	1023	0	1023	0	0	0	0	0	0	0	167466	0	0	2438	0	165028	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	355	0	4468	0	2055	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	0	0	0	0	0	0	0	0	0	1535	0	0	0	0	0	0	0	271689	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646743																																																																																																																																																																																																																											396667	0																					
646873																																																																																																																																																																																																																																																	
647218																																																																																																																																																																																																																											460768	0																					
647245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114448				0	0	0	465	0	-5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43755	0	0	43755	0	348	0	348	6	0	0	0	0	0	6	107407	0	179	2738	0	104490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6573	354	0	0	0	0	0	0	0	0	0	1765	1765	1765	0	0	0	0	0	0	0	6792	1358	0	0	0	1358	0	0	0	0	3196	0	0	0	0	3196	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	531	0	0	0	0	0	0	0	190493	0	5000	8000	58322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59410				0	0	0	0	0	-3546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81477	0	0	34314	47163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647759																																																																																																																																																																																																																											100893	0																					
647777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26826				0	0	0	0	0	-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129399	0	86	110548	18765	0	0	0	62	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1149	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	85847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955																																																																																																																																																																																																																											52418	0																					
648130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2607	521	0	0	2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68867				0	0	0	-2528	0	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79716	0	0	20262	59454	5627	0	5627	0	0	0	0	0	0	0	316178	0	828	12503	0	302847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11375	5627	0	0	0	0	0	0	0	0	0	4507	4507	4507	0	0	0	0	0	0	0	20759	4152	0	0	0	4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	0	0	0	0	0	0	0	0	0	0	8441	0	0	0	0	0	0	0	528996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214721				0	0	0	-1684	0	-12446	0	0	0	0	0	723	0	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583020	0	0	483235	99785	59544	0	59544	852	0	0	0	0	0	852	853008	0	1053	0	0	851955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31868	60548	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251875	50375	0	0	1247	49128	0	0	116534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60548	3770	0	0	0	0	0	0	0	0	0	90822	9425	0	0	0	0	0	0	2027780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648251																																																																																																																																																																																																																																																	
648345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18095				0	0	0	0	0	-715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48247	0	0	47738	509	0	0	0	0	0	0	0	0	0	0	31560	0	0	0	0	31560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4012	802	0	0	270	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648550																																																																																																																																																																																																																											89042	0																					
649342																																																																																																																																																																																																																											338507	0																					
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10798				0	0	0	0	0	-724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0	0	687	0	0	0	0	430	0	0	0	0	430	0	18848	0	0	0	687	18161	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651121																																																																																																																																																																																																																																																	
651149																																																																																																																																																																																																																											44627	0																					
651158																																																																																																																																																																																																																											67861	0																					
651354																																																																																																																																																																																																																											29065	0																					
651448																																																																											0	0																																																																																																																																																																					
651541																																																																																																																																																																																																																																																	
651756																																																																																																																																																																																																																											188401	0																					
651859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500540				0	0	0	0	0	-67542	0	0	0	0	0	11258	0	0	11258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806826	0	1689	587233	217904	246459	0	246459	17815	0	0	0	0	0	17815	1798700	0	6815	30570	0	1761315	0	0	0	14697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-116480	264274	7812	0	0	0	0	0	0	0	0	145226	145226	138310	0	0	6916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	264274	7812	0	0	0	0	0	0	0	0	0	396411	19530	0	0	0	0	0	0	3578153	0	55901	0	85000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952																																																																																																																																																																																																																																																	
652043																																																																																																																																																																																																																											307728	0																					
652070																																																																																																																																																																																																																											24469	0																					
652874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224742	0	0	167028	129145	0	0	167028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2968204				0	0	0	0	0	-27943	0	0	0	0	0	1583287	0	14846	1564790	3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936258	0	0	1898182	38076	222	0	222	9398	0	0	0	0	0	9398	3349975	0	2948	0	0	3347027	0	0	0	750	1999	0	0	0	0	0	0	792426	792426	0	419709	0	0	0	0	0	0	1958	1958	0	1636	0	44993	44993	0	354573	0	722892	9642	224742	0	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354900	70980	0	0	0	70980	0	0	0	0	30000	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9642	224742	0	1999	0	0	0	0	0	0	0	14463	561855	0	7996	0	0	0	0	7910929	0	0	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652959																																																																																																																																																																																																																																																	
652977																																																																																																																																																																																																																											94586	0																					
653134																																																																																																																																																																																																																											254017	0																					
653433																																																																																																																																																																																																																																																	
653611																																																																																																																																																																																																																																																	
653778																																																																																																																																																																																																																																																	
653947																																																																																																																																																																																																																																																	
654047																																																																																																																																																																																																																																																	
654300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	591	591	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29832				0	0	0	0	0	-1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179392	0	0	177894	1498	0	0	0	0	0	0	0	0	0	0	36628	0	1106	0	0	35522	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	307	0	0	-3646	0	331	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	114	0	0	0	307	0	0	0	0	828	0	456	0	0	0	3838	150843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
654579																																																																																																																																																																																																																																																	
655530																																																																																																																																																																																																																											20821	0																					
655839																																																																																																																																																																																																																																																	
656032																																																																																																																																																																																																																																																	
656377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020178	0	0	0	0	0	0	0	0	-12407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6853946	0	280	6625443	228223	0	0	0	33639	0	0	0	0	33639	0	8380893	0	114213	74006	40580	8131145	20949	0	0	461346	0	0	0	0	0	0	0	889426	889426	0	0	201240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166981	20949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74657	14931	0	0	0	14931	0	0	275387	0	30340	0	0	0	0	30340	0	0	0	0	0	0	0	0	0	0	0	0	20949	0	0	0	0	0	0	0	0	0	0	31424	0	0	0	0	0	0	0	15167593	0	231218	734982	1777668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656470																																																																																																																																																																																																																																																	
656658																																																																																																																																																																																																																																																	
656779																																																																																																																																																																																																																																																	
657178																																																																																																																																																																																																																																																	
657271																																																																																																																																																																																																																																																	
657365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5569	0	0	10518	2104	0	0	10518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876980	0	0	0	0	0	0	0	0	-64027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15617	0	0	15617	0	0	0	512767	0	0	512767	0	0	0	0	11561	0	0	0	0	1201	10360	4813171	0	11463	3756	0	4797952	0	4468	0	23431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-107640	10360	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413166	82633	0	0	0	82633	0	0	0	0	5570	0	0	5019	0	551	0	0	0	0	0	0	0	0	0	0	0	0	10360	5569	0	0	0	0	0	0	0	0	0	15540	13923	0	0	0	0	0	0	5687782	0	0	75400	48287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	9396	9396	0	0	9396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294051				0	0	0	0	0	-7285	0	0	0	0	0	5784	0	0	5784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461743	0	0	457268	4475	27775	0	27775	1113	0	0	0	0	0	1113	1379921	0	12857	11996	0	1355068	0	3232	0	17860	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8317	28888	74	0	1850	0	0	0	0	0	0	80170	80170	0	0	0	80170	0	0	0	0	275364	55073	0	0	0	55073	0	0	0	0	10309	0	0	0	10309	0	0	0	0	0	0	0	0	0	0	0	0	0	28888	74	0	1850	0	0	0	0	0	0	0	43332	185	0	7400	0	0	0	0	2185219	0	0	27832	130273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657758																																																																																																																																																																																																																											64702	0																					
657954																																																																																																																																																																																																																																																	
658072																																																																																																																																																																																																																											34655	0																					
658474																																																																																																																																																																																																																																																	
658924																																																																																																																																																																																																																																																	
659341																																																																																																																																																																																																																																																	
659556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	288	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12937				0	0	0	0	0	-908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34099	0	0	33919	180	0	0	0	1015	0	0	0	0	0	1015	132296	0	41	961	0	131294	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	185	41	0	878	-2611	1015	0	0	0	0	0	0	0	0	0	223	223	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	23367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	0	0	0	0	0	0	41	0	0	0	1523	0	0	0	0	0	0	513	172113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659640																																																																																																																																																																																																																																																	
659734																																																																																																																																																																																																																											61102	0																					
