"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
490955																																																																																																																																																																																																																																																	
491224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111092	0	0	110209	0	0	9100552	186297	0	0	0	0	0	53734	0	0	53734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9451675	0	0	9264495	187180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203786	0	0	203244	542	0	0	0	0	0	110456	0	0	110209	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203786	0	0	203244	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	203786	0	0	203244	542	53734	0	0	53637	0	0	9286849																																																																																						
491402																																																																																																																																																																																																																																																	
491653																																																																																																																																																																																																																																																	
491934																																																																																																																																																																																																																																																	
492650																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	3780	0	0	0	3780	0	0	0	0	0	0	0	0	
492810																																																																																																																																																																																																																																																	
493077																																																																																																																																																																																																																																																	
493152																																																																																																																																																																																																																																																	
493741																																																																																																																																																																																																																																																	
493844																																																																																																																																																																																																																																																	
494261																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2620	0	0	2620	0	907743	9061790	5576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9977729	0	907743	9064410	5576	0	0	0	0	0	0	0	0	0	2500	0	0	2500	0						2620			2620										
494654																																																																																																																																																																																																																																																	
495419																																																																																																																																																																																																																																																	
495558																																																																																																																																																																																																																																																	
496434																																																																																																																																																																																																																																																	
496845																																																																																																																																																																																																																																																	
496957																																																																																																																																																																																																																																																	
497039																																																																																																																																																																																																																																																	
497404	0	0	178982	168982	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126620	6899862	0	7025922	0	1897	196186822	28932	0	0	0	0	0	261668	0	0	261668	0	106550	0	0	106550	0	0	0	0	0	178982	0	0	168982	10000	196891471	6899862	1897	203749944	39492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363871	6899862	0	7232228	31505	0	0	0	0	0	126620	6899862	0	7025922	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333847	6899862	0	7232228	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	363871	6899862	0	7232228	31505	368218	0	0	377815	0	0	196217651																																																																																						
497570																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11710	0	0	10899	0	0	635975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647685	0	0	646874	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811				811	10899			10899										
497655																																																																																																																																																																																																																																																	
497851																																																																																																																																																																																																																																																	
497954																																																																																																																																																																																																																																																	
498148																																																																																																																																																																																																																																																	
498317																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		701	0	0	701	0	0	189223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189924	0	0	189924	0	0	0	0	0	0	0	0	0	0	701	0	0	701	0						701			701										
498362																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	107545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107545	0	0	107545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
498456																																																																																																																																																																																																																																																	
498531																																																																																																																																																																																																																																																	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	150778	302580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42224	0	0	40905	0	64970	5694669	0	0	0	0	0	0	454004	0	0	454004	0	0	0	0	0	0	0	0	150778	0	2325	0	2125	200	0	6408970	0	67095	6340556	1319	0	0	0	0	0	0	0	302580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320657	0	0	303910	16747	0	0	0	0	0	42224	0	0	40905	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18077	0	0	1330	16747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	18077	0	0	1330	16747	0	0	0	0	0	0	5759639																																																																																						
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
501815																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	1917482	2876181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3496661	484102	4509	528835	0	20260262	102581361	7486	0	0	0	0	0	2203373	0	0	2203373	0	0	0	0	0	0	1828802	0	2851514	894770	121578	0	0	121578	0	130588203	2312904	20264771	108286661	4349675	0	0	0	0	0	1654740	0	2744738	1786183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2958443	2085315	0	3123094	1920664	3432253	0	0	0	3432253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82262	430575	0	378356	134481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3447419	82262	430575	0	378356	134481	2203373	0	0	2200275	0	0	122849109																																																																																						
505550																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
506922																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8622	0	0	8239	0	0	1259945	0	17537	0	0	17537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286104	0	0	1285721	383	0	0	0	0	0	0	0	0	0	8239	0	0	8239	0	383	0	0	0	383	8239	0	0	8239	0	0	0	0	0	0	0	0	0	
507068																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1581348	0	8842	0	0	8842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590190	0	0	1590190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507152																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	6001	323281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329282	0	6001	323281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2724	0	0	21	0	2309	282343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287376	0	2309	282364	2703	0	0	0	0	0	0	0	0	0	47	0	0	47	0	2639				2639														
508355																																																																																																																																																																																																																																																	
509811																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		10100	0	0	0	0	402275	1078278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490653	0	402275	1078278	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7748				7748						2352				2352				
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		187201	0	153024	34177	0	1205760	0	0	171506	0	171506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564467	0	1530290	34177	0	0	0	0	0	0	0	0	0	0	6300	0	6300	0	0	147178		147178																
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	1170	0	147951	6271264	10647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6431032	0	147951	6272434	10647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	822	0	0	0	0	0	0	1170	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	822	0	0	0	0	0	0	0	6429862																																																																																						
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
513920																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521064																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
522605																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4757	0	0	4757	0	0	603903	0	2843	0	0	2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611503	0	0	611503	0	0	0	0	0	0	0	0	0	0	3097	0	0	3097	0						4757			4757										
522669																																																																																																																																																																																																																																																	
522753																																																																																																																																																																																																																																																	
522847																																																																																																																																																																																																																																																	
523161																																																																																																																																																																																																																																																	
524579																																																																																																																																																																																																																																																	
524757																																																																																																																																																																																																																																																	
524766																																																																																																																																																																																																																																																	
524953																																																																																																																																																																																																																																																	
524971																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	178661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178661	0	0	178661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
525053																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
525549																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5867	0	0	5867	0	264250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270117	0	264250	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5867	0	0	5867	0	0	0	0	
526452									0	0	0							0			0																																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																			
526519																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17396	3520	333355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319479	17396	3520	333355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526854																																																																																																																																																																																																																																																	
527057																																																																																																																																																																																																																																																	
527178																																																																																																																																																																																																																																																	
527600																																																																																																																																																																																																																																																	
527749																																																																																																																																																																																																																																																	
527954																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		87353	0	0	16822	0	593765	4050651	0	82256	0	0	82256	0	0	0	0	0	0	0	0	0	0	2727	0	2727	0	0	4816752	0	596492	4149729	70531	0	0	0	0	0	0	0	0	0	8501	0	0	8501	0	70531				70531														
528102																																																																																																																																																																																																																																																	
528241																																																																																																																																																																																																																																																	
528849																																																																																																																																																																																																																																																	
528960																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196803	72696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269499	0	196803	72696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
529275																																																																																																																																																																																																																																																	
529341																																																																																																																																																																																																																																																	
529659																																																																																																																																																																																																																																																	
529958																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		444	0	0	444	0	0	487886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488330	0	0	488330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						444			444										
530655																																																																																																																																																																																																																																																	
530851																																																																																																																																																																																																																																																	
531157																																																																																																																																																																																																																																																	
531250																																																																																																																																																																																																																																																	
532042																																																																																																																																																																																																																																																	
532453																																																																																																																																																																																																																																																	
532752																																																																																																																																																																																																																																																	
533124																																																																																																																																																																																																																																																	
533227																																																																																																																																																																																																																																																	
533535																																																																																																																																																																																																																																																	
534073																																																																																																																																																																																																																																																	
534242																																																																																																																																																																																																																																																	
534466																																																																																																																																																																																																																																																	
534756																																																																																																																																																																																																																																																	
534859																																																																																																																																																																																																																																																	
534877																																																																																																																																																																																																																																																	
535034																																																																																																																																																																																																																																																	
535575																																																																																																																																																																																																																																																	
535753																																																																																																																																																																																																																																																	
535931																																																																																																																																																																																																																																																	
535940																																																																																																																																																																																																																																																	
536059																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839	0	0	0	0	10481	77682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90002	0	10481	77682	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839	0	0	0	1839	0	0	0	
536349																																																																																																																																																																																																																																																	
536527																																																																																																																																																																																																																																																	
536554																																																																																																																																																																																																																																																	
