"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
598132																																																															0	2893	18		436			7542	0		0	28168	0	0	0	3456	0		8915	191	641	497	1200	927	0	2106	5977	5215	9443	1971	0				0	0					749	251	4010	7585							0														0				0		0	27								493													708			CONF	CONF		
598543																																																																9657	64		44642			907	1609		245	61378	0	0	0	1995	0		9776	40	644	327	538	291	155	8584	3699	9577	29432	7948	143				0	5					0	0	1452	0							0														8497				0		0	31								511													260			CONF	CONF		
598954																																																																0	28717	644	0	76764	0	76764	2676		3401	433944	0	0	0	26165	78	5014	72851	298	2253	7830	15019	336	428	63140	14473	117942	193154	18041	467	0	0	0	0	2475	0				129	18151	150595	103005	0	0				0	0													0	433944				0	0	12359	644							0	258	0	0	0	0	0	0	0	0	0	0	0	0	8527	0	0	CONF	CONF	0	
599643																																																															0	8228	4557		6912			23652	544		2596	101247	0	0	0	11865	0		17057	794	1981	3140	1967	2910	1073	4106	11557	15024	36201	16779	5195				0	0					458	7202	9794	24759							87														15859				2903		0	0								473													207			CONF	CONF		
599764																																																																43755	34974	0	7275	217749	0	217749	17411		281104	2284359	0	0	2245	374927	5559	41190	308288	3972	3395	6321	12069	101849	246569	291831	131862	215657	281014	838982	149235	0	0	0	0	6893	0				82820	241884	562005	351020	0	0				0	0													0	1368650				5875	578	39147	578							0	3482	0	0	0	4682	1094	99	0	0	0	0	0	0	13776	99	327	CONF	CONF	0	
600419																																																																26114	79380		3776			115581	29557		37120	902729	0	0	0	247896	12721		70248	1335	2404	11101	26076	52572	154040	181470	38522	87040	198918	113434	34757				0	8322					19266	76864	88537	152966							374														163514				1492		0	1013								459													3157			CONF	CONF		
601032																																																															0	7181	0		1363			2287	0		664	22671	0	0	0	7928	319	0	4778	569	1263	1936	3076	297	0	1745	2102	3116	4455	2904	205				0	0					0	0	0	764						308	706														9622				879		0	0							0	1047	0	0	0	0	0			556	556	0	0	0	1118	15	0	CONF	CONF		
601041																																																																8198	0		4370			4633	443		0	58013	0	0	0	11988	2207	0	18327	1199	1764	3227	5227	211	210	4979	10385	17076	11177	1141	0				0	0					2245	0	8801	5566						356	0														0				1336		0	105							0	3383	0	0	0	659	0			321	297	0	0	24	6074	0	0	CONF	CONF		
601050																																																															5958	188150	350567	243	86190	3547091	0	3547091	274142		746495	15467922	0	702933	107382	2963747	70334	778882	3537168	73008	54604	98051	196088	1240377	1300322	7697420	523498	1439761	1638433	1187960	10065	863	95	5000	544579	764294	0	3154			115079	1034644	1169850	1365942	0	702933				3905	859														4502704				117771	268220	201011	268463							0	830714	0	10101	0	5880	67752	16990	0	13143	0	0	0	0	237739	16990	0	CONF	CONF		
601153																																																																11282	0		53881			10456	0		0	92862	0	0	0	7705	29		21140	32	533	1403	2825	2897	16	10225	13719	33257	19952	5312	1691				107	0					238	0	2770	861							0														75139				0		0	1287								2698													1548			CONF	CONF		
601416																																																																10059	279574	0	12343	551958	0	551958	69847		25908	3739192	0	0	0	599820	8819	70448	502330	6269	9677	11786	18082	210457	340266	1137096	78876	251631	484837	1078599	102494	0	0	0	0	2984	9904				11689	257897	232434	628290	0	0				0	2128													0	1553776				0	29117	0	29117							0	1001292	0	0	0	0	0	0	0	0	0	0	0	0	17161	0	771	CONF	CONF	0	
601443																																																																2357	8341		95			11952	2051		11667	208451	0	154	0	23629	1428		21395	1304	3233	8240	5043	3202	2469	14609	20855	91610	25786	13739	18148				0	0					4218	7210	48962	80471							48														14053				243		0	729								3495													1692			CONF	CONF		
601658																																																															0	4005	16657		2312			64365	321		0	400896	48	0	0	120281	1045		143775	19569	9365	26457	57815	5437	1546	90621	43132	32798	95792	13204	5107				0	8					19834	35262	37853	91034							0														143208				9		0	14								4964													2989			CONF	CONF		
602048																																																																9029	44447		739			90901	40607		3748	1142389	0	0	0	238360	53253		161251	4449	14921	23913	35659	86946	71335	103785	97132	119085	205335	333132	44692				0	45					37908	51352	168025	396879							0														245811				0		0	123								2509													4464			CONF	CONF		
602543																																																															0	46047	0		24162			7859	585		265	158046	0	0	0	42096	799		23164	692	2938	3864	7785	16678	9824	13605	11893	28217	25226	28327	8458				436	0					4366	729	125	15375							53														61935				0		0	0								10440													4762			CONF	CONF		
602842																																																															0	869	0		1298			224	0		0	6984	0	0	0	3953	0		6622	859	2886	7	201	0	0	276	2601	70	4	0	0				0	0					326	0	0	196							0														0				0		0	5								96													17			CONF	CONF		
603232																																																															0	3804	0		1500			4571	0		0	17505	0	0	0	444	0	444	5811	0	5	47	176	216	0	1286	4520	2690	7620	746	0				0	0					0	0	0	2229						0	0														0				0		0	0							0	1615	0	0	0	0	0			0	0	0	0	0	3342	0	0	CONF	CONF		
603540																																																															0	15407	1466		4410			4048	460		2530	66736	0	0	0	25318	277		23752	2822	1692	4851	6414	4832	4707	13212	6325	9950	7540	4212	179				43	173					1576	201	4000	3100							0														25318				0		0	14								2787													926			CONF	CONF		
603559																																																															0	5714	207		3513			2465	0		0	19851	0	1312	0	3119	18		1676	183	229	533	823	1129	151	4062	488	3057	1880	4545	1499				0	0					0	0	1105	554							0														2454				244		0	11								886													947			CONF	CONF		
603755																																																															0	3122	0		592			2698	0		0	26129	0	0	0	5649	0		2348	113	530	1811	2754	360	81	8692	2183	3731	4988	352	526				0	0					423	0	8639	4070							0														0				0		0	27								0													909			CONF	CONF		
604024																																																															6978	29262	16814		4609			32243	11585		4154	268160	79	0	0	44214	2146		22195	717	1459	1954	1535	19584	18876	21239	15963	25010	30125	70383	61091				0	0					5712	5159	59477	41631							31														67483				65		0	1621								2522													112			CONF	CONF		
604033																																																																756	0		540			258	0		53	5450	0	0	0	2220	5		1048	272	154	262	1491	0	0	556	66	1492	976	140	0				0	0					0	0	0	463							0														0				0		0	21								584													550			CONF	CONF		
604547																																																																27932	3800		51500			25179	2188		639	156133	0	1057	0	23290	0		36117	968	2035	1244	836	6554	11620	41818	4721	13170	20606	21633	30870				0	0					0	0	8677	9103							0														50001				0		0	433								1578													757			CONF	CONF		
604640																																																															0	8	568		2284			11954	12775		16	49830	0	0	0	12384	91	2430	33214	1107	5650	483	214	256	4674	11071	15639	2045	6578	1104	1010				0	0					695	5780	0	3070						0	0														4014				498		0	0							0	149	0	0	0	0	498			0	0	0	0	0	56	0	0	CONF	CONF		
605571																																																																771	497		0			1909	229		0	57285	0	0	0	50696	194		53	38	9	135	590	17425	32434	1	5	475	1061	3787	1256				0	0					683	0	0	739							15														0				0		0	0								1424													143			CONF	CONF		
605610																																																																3196	32772		4718			6945	2349		0	199564	314	0	0	111564	1609		10104	595	152	548	1020	12331	96625	7994	2175	3608	6743	13084	54711				0	33					4812	2620	6159	22987							195														45681				2285		0	0								61													53			CONF	CONF		
605656																																																																14875	39779	0	7279	18301	0	18301	1782		3459	275928	0	0	0	48794	335	37697	14896	984	6415	12870	15194	13090	241	8788	14198	68642	81535	53505	462	0	0	0	946	9	0				3309	9749	22723	82068	0	0				0	0														74421				0	17607	0	17607							0	3329	0	0	0	0	0	0	0	0	0	0	0	0	1584	0	0	CONF	CONF		
606046																																																															1500	432618	703372	91282	115598	7158796	39429	7198225	784225		100165	27491878	0	85385	216130	6618811	177256	3273793	4399320	2779758	470546	737519	891900	762499	945935	8781553	1486504	2329901	2817609	2408814	2988309	1500	0	0	63062	88949	5481				818418	2211089	3275517	4100874	396	84989				2827	7379													0	21650565				7110	92227	401977	183509							0	54369	122	61	0	1220	1905	622	0	353	0	0	0	0	76959	622	20149	CONF	CONF	0	
606176																																																															26856	0	33649		0			112931	928		0	524582	1	888	0	85090	216		172668	10	213	604	4908	33941	43769	51687	120758	98356	113229	53749	1645				0	24					62954	56960	66455	69553							871													1923	186403				339		0	0								2404													5675			CONF	CONF	20	
606653																																																															0	254880	11597		121384			49583	5793		823	746946	0	0	0	51531	22		17209	834	3725	11659	33398	1915	0	104200	61450	120965	291347	108259	9194				506	119					3111	2125	189296	33144							0														311282				7296		0	92								11889													11051			CONF	CONF		
607146																																																															11606	8239	22150		4974			63768	2985		5212	301368	0	0	23885	11940	0		57690	185	1064	1337	1343	1692	6321	25364	36914	44425	97778	64206	15731				0	0					4970	28702	26079	105919							0														50533				1515		0	0								535													4289			CONF	CONF		
607333																																																																12371	68126		25234			6254	8734		0	214502	0	0	0	79627	322		72746	23089	6129	7065	10487	3617	29020	27307	16221	50857	38880	772	838				0	0					2973	0	3008	7292							0														92360				223		0	7								23													531			CONF	CONF		
608358																																																																10586	0		23777			2776	0		129	47699	0	0	0	2486	0		17960	581	211	429	851	0	220	36360	1963	905	1861	939	284				329	0					0	17	0	6255							0														0				0		0	0								436													908			CONF	CONF		
608451																																																															0	8713	0		449			16820	0		0	56384	0	0	0	17081	0		5670	847	1205	4949	5621	1393	3066	2458	3233	7186	14230	12106	89				0	0					3204	3042	4621	1564							0														0				0		0	36								174													680			CONF	CONF		
608844																																																																0	46213		0			14986	13674		0	287744	0	0	0	102124	1567		35147	1013	4635	11509	9793	32059	42014	23212	20964	28374	77210	35249	391				357	79					2774	6497	33496	64851							189														76833				268		0	257								15													854			CONF	CONF		
609010																																																															0	1401	5140		3563			18640	1227		0	262994	259	0	0	94544	3394		40045	4135	2526	8310	5346	37738	36215	25063	12228	32671	23815	72500	826				0	8					1988	9548	63643	59762							102														108457				4515		0	0								20													375			CONF	CONF		
609467																																																																0	14467		0			3207	1		0	113266	0	0	0	185	0		6562	124	0	0	0	58	0	58707	13938	7436	6045	20540	1660				0	0					0	8758	17718	68930							0														101301				0		0	0								0													0			CONF	CONF		
609476																																																																0	20202		0			0	5389		0	258819	309	0	0	217275	834		89	6	576	1342	3164	73163	138315	1109	4	1400	389	18547	20404				0	0					955	937	3358	8685							320														246615				0		0	67								0													1426			CONF	CONF		
609609																																																															0	0	39888		0			36442	0		0	166653	403	0	0	9351	9		12326	0	0	0	0	9351	0	32782	11275	7665	26178	67756	11851				0	0					0	0	23660	57705							0														0				0		0	1								0													0			CONF	CONF		
609645																																																																4850	0		3694			1735	0		118	16362	0	0	0	4458	139		1612	0	0	477	575	940	2466	672	1058	2347	1632	3268	2927				0	0					0	0	539	0							0														0				0		0	0								270													559			CONF	CONF		
609832																																																																36602	4265		28652			28005	1630		482	137421	0	0	0	13669	533		43792	772	1249	3973	5587	604	1484	25043	18326	30966	38638	9413	1366				0	7					1542	1491	10303	6714							0														15591				96		0	65								1341													2120			CONF	CONF		
610128																																																																4988	1082		2908			11986	3218		802	182981	474	0	0	19232	619		15241	1197	4583	8517	3077	1356	425	5896	13814	53936	39486	51064	0				1282	132					1590	4262	28407	10777							80														93909				240		0	18								91251													901			CONF	CONF		
610164																																																																19153	352		9532			25864	0		300	342150	0	3829	0	36154	1541		28560	14696	824	304	108	8489	11714	160574	10608	17865	20783	42151	53358				534	0					6595	36129	39541	111569							0														220075				696		0	1112								2813													47132			CONF	CONF		
610539																																																																5202	0		6631			1683	0		100	27793	0	0	0	6639	0	453	9151	5	472	1354	2035	2718	53	1554	7120	3074	7460	1845	14				0	0					286	1278	2650	0						25	0													0	0				60		0	55							0	1861	0	0	0	0	0			35	0	0	0	0	1408	0	0	CONF	CONF	0	
610557																																																																2310	1687		4966			36046	7306		0	187919	11	0	0	36932	2032	20899	19889	735	2057	6284	7796	18667	1394	25864	22750	35919	42558	23192	15				487	251					13824	16969	41639	20368						0	0													0	59259				195		0	19							0	2012	0	0	0	155	0			0	0		0	0	1082	40	0	CONF	CONF	0	
610913																																																															0	4847	3222		631			11934	3430		537	175031	72	0	0	66927	179		14567	3044	5178	11324	4742	11554	30318	6980	9921	18411	20233	20498	31500				0	106					4539	8991	38867	2952							181														66417				63		0	177								8532													19232			CONF	CONF		
611031																																																															0	3361	4107		0			5796	267		0	118868	0	0	0	23467	261		43637	3457	6933	10967	484	1599	0	13050	20197	33408	16998	11716	0				0	128					15098	8152	34200	17875							18													0	4927				0		0	27								5145													984			CONF	CONF	0	
612159																																																																89810	2365		19794			16653	2270		0	190181	0	6933	0	18489	131		33395	945	3062	1874	2132	3702	6774	19696	30719	16890	28342	44620	31425				0	2321					568	4440	12215	8376							0														79763				0		0	61								2805													2950			CONF	CONF		
612878																																																																8996	0		1863			1148	0		0	69798	0	0	0	42044	446		6143	3365	9774	7344	4915	6359	9754	2719	3734	4242	7592	4352	5010				0	0					3801	0	869	5752							0														0				0		0	13								1855													3011			CONF	CONF		
613008																																																															0	3391	1443640	0	7534	1504824	0	1504824	685818		473856	13586171	0	6284	18712	2648043	41561	785583	1252729	93455	132573	196359	308859	539789	1367006	3934103	480783	1710417	2262846	2205324	298036	0	0	0	0	16276	0				219024	994300	1177980	4322805	0	6284				8555	2287														4215278				12816	23463	5001	23463							0	2308	0	0	800	1890	501	984	0	86	0	0	0	0	10063	984	1519	CONF	CONF		
613156																																																																5465	12543		2176			39756	7785		0	276746	0	0	350	39801	1659		66932	528	2615	4548	13642	14254	4056	41778	22011	44175	81003	30624	15933				0	363					10961	22113	73699	49667							0													0	157067				291		0	107								3635													7016			CONF	CONF	0	
613307																																																															12375	5643	2698569	0	15412	9731191	11151	9742342	1446544		1273412	36308517	384701	1357957	67385	7226080	47909	3704084	4377012	430160	548808	658835	704604	2377330	2469457	16444016	1304980	3797809	4044006	2914947	689691	12122	253	0	2581	18687	0				46840	873879	2322153	7272867	0	1357957				50832	16085													0	9377284				152420	269453	2012163	269453							0	6872	0	581	969	9521	72692	16847	0	978	0	0	0	0	41480	16847	88859	CONF	CONF	0	
613343																																																															2500	184279	44417		67316			129992	9784		3164	900868	0	0	0	90206	4308		128365	4644	7538	15645	26992	14803	19161	145556	70315	114887	141628	118219	199807				0	209					9139	44666	158827	132718							125													0	205550				896		0	1250								8924													9169			CONF	CONF	0	
613400																																																																0	256664	0	0	270384	0	270384	65257		14950	2562589	0	0	159	901785	20301	131116	43756	50399	11972	24623	29728	196414	585303	476856	233251	129209	203433	521472	84983	0	0	0	0	546	0				2607	145931	90418	654788	0	0				0	2255													0	1010620				0	0	0	0							0	420	0	0	0	0	0	0	0	0	0	0	0	0	138538	0	1755	CONF	CONF	0	
613558																																																																41379	25364		19920			111315	16193		0	729319	0	99	11527	229805	2749		101933	8882	13672	14148	20953	136513	35360	170305	52163	126710	113603	32805	3883				0	142					2603	44655	135542	93734							88													42344	613842				3949		0	1957								2414													1448			CONF	CONF	199	
613679																																																																7654	12481	0	1064	65455	0	65455	14081		2640	333179	0	0	0	113493	7464	3343	42980	51630	225	183	1576	37106	22453	63681	8578	18670	33750	69139	25655	0	0	0	0	8	0				1689	16401	64095	23473	0	0				843	89														115299				843	82	0	82							0	2711	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	CONF	CONF		
613839																																																																136	5666		0			8002	6905		0	173395	0	0	0	41525	375		57359	5056	4688	3676	3936	5922	18088	20409	28592	38931	17879	12922	12889				0	42					23156	29333	27300	28480							0													0	6808				1199		0	39								184													2252			CONF	CONF	0	
613950																																																																454	36010		0			12821	0		223952	1489936	0	0	0	372581	2590		369794	15712	115	1594	3250	41448	307287	58000	341240	76410	120587	334872	184224				0	0					44698	77866	74282	267846							0														544760				0		0	44								60216													316576			CONF	CONF		
613978																																																																1599	152		0			3740	1633		0	79783	0	0	0	53180	386		838	0	3	321	386	14572	37655	2117	447	1084	5276	11818	5861				0	0					150	767	8146	9856							0														42830				195		0	0								0													174			CONF	CONF		
614256																																																															0	3937	0		3346			4283	0		0	21283	0	0	0	6438	0		4327	8	26	145	1000	4727	399	2021	2272	2630	2972	4376	508				0	0					322	423	156	798							0														9983				0		0	0								683													897			CONF	CONF		
614313																																																																44499	27303	0	11162	110038	0	110038	41222		12747	855414	662	2937	0	233252	1493	195365	26803	24565	14499	20321	30572	99118	40879	129393	35077	123656	142415	146720	44559	0	0	0	1362	37	0				35193	63909	116227	142522	2937	0				762	1592														563802				762	41	0	41							0	5025	0	0	0	0	0	0	0	0	0	0	0	0	7107	0	7247	CONF	CONF		
614368																																																																50383	8385		35398			92959	0		333	621099	0	0	0	81192	1438		149432	3553	5206	13094	2309	17525	38289	85895	116720	76798	62336	68518	117910				0	0					42877	92327	79829	126078							0													0	376765				57		0	836								3123													5941			CONF	CONF	0	
614751																																																																20170	436		15783			7257	1851		43	154408	567	0	0	59460	1681	18854	21945	0	1326	5191	5359	22009	25575	9321	14155	10898	12875	27765	19934				131	333					4617	13834	14745	10569						16	0														66842				16		0	21							0	1659	0	0	0	0	0			0	0	0	0	0	2385	0	0	CONF	CONF		
614948																																																															0	56252	2776		8154			12409	1953		4699	140379	0	0	0	13538	434		23111	649	1941	2770	4925	1601	1574	11013	15248	28472	50105	14329	7674				0	0					3618	2366	5395	26452							0														121464				0		0	0								1286													1047			CONF	CONF		
615217																																																																2847	1046		0			120048	67126		0	573934	36	0	0	117716	6131		96137	905	1040	1368	827	40516	72599	54551	53988	65678	69458	190849	21441				3177	4					409	7544	157620	86820							0														106510				0		0	209								2008													1265			CONF	CONF		
615253																																																																32288	0		16684			2682	329		199	58388	0	0	0	0	0		11263	0	0	0	0	0	0	9037	3020	5576	21603	11721	506				0	25					217	0	0	3477							0														15917				0		0	13								1763													711			CONF	CONF		
615776																																																															0	76	0		0			0	0		0	22409	0	0	0	21589	0		88	0	0	112	276	9532	11520	88	0	2	0	429	301				0	0					0	30	413	0							0														9638				0		0	0								0													301			CONF	CONF		
615851																																																															0	32140	2627		21059			22211	189		0	131266	0	570	0	17448	322		11805	504	540	1612	1855	10204	2733	11006	15431	16880	14751	48275	5373				0	0					10736	4055	10763	4393							0														17169				2082		0	127								2708													1918			CONF	CONF		
615879																																																																0	28260		0			0	0		0	87342	22	0	0	32109	550		5084	802	9720	7869	11463	698	1430	2937	20956	14190	16341	368	0				0	0					0	0	11678	14741							128														39555				434		0	0								0													26			CONF	CONF		
615954																																																																71405	12704		16080			48265	8368		3255	625953	0	0	0	232105	2788		67988	822	2536	3117	2501	48006	174285	38964	40399	37444	56249	95469	123965				0	52					20719	37468	83793	75071							0														345				534		661	117								5507													7595			CONF	CONF		
616036																																																																2745	5444		1562			102290	5384		10	300228	1331	0	0	32221	1226		63178	3344	8226	14743	3578	1045	714	44770	57380	68675	73810	12545	9697				161	1503					4547	20591	58649	55699							0														7335				430		50	2288								803													6386			CONF	CONF		
616148																																																															0	39084	1565		15821			7611	167		213	92933	0	0	0	14994	537		23401	505	783	2756	2639	1809	6415	8716	13397	15852	32406	3545	2512				0	0					850	73	1235	9788							0														92933				0		0	22								499													474			CONF	CONF		
616540																																																																22712	0		19152			12135	0		6049	89455	0	0	0	15937	0		23824	196	1267	2526	3760	8140	48	15705	6657	8595	18400	19320	4801				0	9					0	0	0	10057							0														35506				43		0	83								3112													209			CONF	CONF		
617051																																																															0	3272	5320		973			7433	477		817	64217	0	0	0	14755	223		15031	604	817	2036	5469	1907	3922	4146	10183	7222	18690	2708	6513				0	0					4510	1796	5276	15018							0														64217				0		0	8								647													3692			CONF	CONF		
617079																																																																1223	1183		0			3286	1058		0	33186	0	0	0	22018	278		1930	418	374	1249	4775	8539	6530	2256	1698	698	4056	2395	66				0	0					633	464	1850	493							0														22018				0		0	0								217													483			CONF	CONF		
617145																																																																40219	0		7944			11925	487		0	120055	0	138	11925	24211	416		12674	246	1443	2293	2134	5339	12676	12141	5447	12576	18379	20525	26688				0	67					348	1826	385	28411							0														16321				57		0	105								2299													1274			CONF	CONF		
617275																																																															0	0	1624		0			10108	5203		0	43740	0	0	0	6172	826	4844	9333	2211	735	1045	2095	85	0	22509	2496	3610	6762	2191	0				66	32					2063	4262	7638	5120						0	0														11894				199		0	0							0	398	0	0	0	199	0			0	0		0	0	228	0	0	CONF	CONF		
617341																																																															0	5849	0		3449			1857	9		0	19260	0	0	0	2641	391		4662	0	44	584	1145	868	0	593	4025	2410	5729	3241	621				0	6					185	0	25	4006							0														0				0		0	0								666													176			CONF	CONF		
617538																																																																1509	0		950			309	1108		176	18182	0	0	0	9433	583		1890	0	674	3092	5250	386	0	387	829	2243	3972	1311	0				0	0					0	0	48	0							0													0	5762				0		0	2								2514													1550			CONF	CONF	0	
617743																																																															0	82516	0		52629			11593	679		2436	173269	0	0	0	15783	0		45732	373	1149	3759	3878	6625	0	37371	19413	49759	49145	1716	20				408	8					0	0	0	5472							0														71670				0		0	20								1240													485			CONF	CONF		
618544																																																																24739	5110		5933			12165	530		677	96922	0	0	0	13741	1048		15464	901	1779	5229	5561	52	95	6910	7644	20274	36521	11465	0				0	0					1686	154	22264	5078							0														11219				331		0	0								1484													2313			CONF	CONF		
618647																																																															0	4209	814		5582			4511	390		0	32624	0	0	0	8738	35		5899	593	839	2062	4164	1079	0	2466	3467	5404	11852	594	97				0	2					1081	0	2561	3422							0														15516				0		0	22								263													994			CONF	CONF		
618740																																																															5	20115	15915		11217			75009	13308		2300	442348	138	0	189	98277	2147		51435	5376	5033	2677	3789	24949	56191	46351	18524	38699	30532	111187	97919				0	25					9324	33880	86531	70764							0													0	101350				0		0	108								2272													1289			CONF	CONF	0	
618777																																																																16545	0		1292			946	0		0	35763	78	0	0	11196	0		3068	173	1106	2101	1912	5904	0	252	2433	2991	5570	13399	0				0	0					620	0	3260	1045							0														10937				0		0	0								382													555			CONF	CONF		
618807																																																															0	0	222031	0	0	593848	0	593848	165447		85649	4305512	0	0	0	1334878	2406	228098	163211	6691	57315	31701	39626	139730	1053135	1025456	91892	404352	610907	496857	325480	0	0	0	0	438	0				21810	237381	552823	949435	0	0				0	890														1370654				23846	85	0	85							0	58	0	0	0	0	9145	14701	0	0	0	0	0	0	139223	14701	0	CONF	CONF		
619327																																																																14627	4665		8724			52112	8844		0	267024	0	0	0	27452	499		68533	929	2557	5827	9356	5641	3045	43890	33906	40286	54699	65791	0				0	32					15129	18652	80042	30986							0													0	15812				0		0	29								199													5032			CONF	CONF	0	
619457																																																																1656	599		1934			6824	255		1951	42662	0	0	0	13804	127		6288	239	444	936	1257	3986	6941	2973	2632	5895	6851	6995	3204				0	5					810	3347	4142	4804							0														13065				0		0	5								711													1688			CONF	CONF		
619701																																																																23	47061		0			632425	45606		14280	1603723	0	0	254646	363510	1704		26661	13342	13034	46467	34317	66116	189208	157610	21219	88947	138952	475770	355816				2250	86					7893	58796	193436	230089							0													0	279066				1879		0	911								1774													3879			CONF	CONF	0	
619859																																																																5136	0		4225			11613	0		0	73745	182	0	11613	22255	937		9426	222	657	362	163	4451	15912	5078	7256	12409	6944	7387	12598				0	3					200	4529	17872	4114							298														7752				357		0	73								1352													1618			CONF	CONF		
619877		0	0	18000	0	0	0	1143000	0	0	37828000	0	0	2499000	46000	13738000	14406000	342000	4201000	9067000	6983000	149000	0	0	0	0	0	13884000	0	1000	92000			0	3000	0	0	0	0													3691000	339000	46000	15709000	0	0	50000	0	0	0	4526000		0	0	0	0	0	0		1143000	0	0	37828000	0	0		2499000	46000	33000		597000	23000	4000	17000	250000	999000							0	0	0	13884000	0					0	3000	0	0						289000	8000													0						18000	0									15709000	0	0	0	0	0				0				4526000		99000	CONF	CONF	0	
621151																																																																35354	0		17465			3063	0		0	65759	0	573	0	3041	0		17171	89	228	832	1463	139	290	14084	8458	12330	22211	4360	1275				0	18					462	394	2380	1019							0														3985				0		0	4								1101													885			CONF	CONF		
621245																																																															110	11746	385		4628			9309	0		429	53005	0	0	0	14130	55		18229	185	2331	3801	839	1817	5157	4116	11597	7097	5269	8384	2412				0	0					250	0	4891	4834							0														500				0		0	0								1433													805			CONF	CONF		
621357																																																																40610	3146		15134			52195	0		1756	262577	0	0	0	50655	1208		54326	2069	2390	8130	13635	13069	11308	23675	33450	36828	84759	27709	4587				0	0					11432	26183	17925	37447							0													0	241167				0		0	88								1666													3132			CONF	CONF	0	
621441																																																																7468	3504		1854			8909	314		453	116072	0	0	0	38989	2364		32275	1356	4280	11051	15914	5754	319	7091	19548	26762	17791	5755	0				0	0					3983	6920	16168	11540							0													0	60463				532		0	129								11521													1956			CONF	CONF	0	
622037																																																															0	1081	17255		13950			31190	0		191	245169	82	0	0	78785	875		74004	3501	9406	15496	45770	3597	0	24321	36776	35720	65044	2379	231				0	33					7872	22022	41577	22782							0														106457				0		0	58								891													6689			CONF	CONF		
622653																																																															0	26199	1697		23402			80781	1029		0	338902	0	0	0	14742	1010		146728	4886	773	3693	772	3304	1314	103021	38048	23749	60844	74803	23671				0	0					16633	25290	90698	53850							0														116483				148		0	19								1280													2272			CONF	CONF		
622774																																																																5435	26327		159			70118	61859		0	950935	0	0	0	42721	8533		422368	6688	4648	16238	14901	35	212	431677	81168	111809	248824	33070	1665				2075	492					153843	222970	204337	136544							0													191288	69048				0		596	92								8955													5879			CONF	CONF	1916	
623052																																																																3264	0		32614			8252	0		0	51708	0	0	0	0	0		39510	0	0	0	0	0	0	30470	9040	729	2396	7120	0				0	0					0	0	6282	787							0													0	0				0		0	0								454													55			CONF	CONF	0	
623454																																																																20224	7051		1523			23393	0		18273	290364	0	0	0	153627	1032		17067	1940	1032	2081	1530	32461	114583	13689	11291	29796	15816	40261	25864				0	3959					2502	7833	24008	18418							0														151633				19		52	282								3039													5148			CONF	CONF		
623548																																																																20940	2151		9691			13618	1574		1865	127067	0	0	0	45167	381		23591	1045	3574	9882	17720	4700	8233	7972	11380	14876	25927	11952	9299				0	2					2572	132	13845	10676							0													0	0				0		0	0								1555													2898			CONF	CONF	0	
623874																																																																0	5419		0			0	14820		0	144163	0	0	0	84371	442		5843	3164	13731	25386	17837	16075	7000	16815	10386	9394	12642	8492	2008				0	0					8634	5099	10760	14087							83														82964				2618		0	0								0													531			CONF	CONF		
624246																																																																39296	7529		7856			32887	4717		0	300288	0	0	0	104500	293		34295	2240	6907	15191	27364	51279	1299	11475	18828	26741	55427	83295	22				0	23					3507	1348	29302	57907							50														94825				0		0	3721								4310													3092			CONF	CONF		
