"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
131717																				0	491	0	861	0	62	0	0	0	308	0	0	0	0	0	0	0	0	0				
131940																				0	757	863	4611	0	197	0	0	0	359	0	0	0	0	0	0	2435	0	0				
132107																				0	1725	6848	45283	3509	11452	0	0	0	5457	6104	0	0	0	0	0	18335	0	1466				
132451																				0	223	289	1233	0	71	0	0	0	650	0	0	0	0	0	0	0	0	0				
132778																				0	608	495	2557	101	134	0	0	0	167	0	6	25	0	0	0	578	0	575				
132938																				0	68	1656	4725	143	207	0	0	0	674	0	0	0	0	0	0	2120	0	0				
133579																				0	898	3374	22476	414	6516	1125	1474	0	1472	0	0	0	0	0	0	6385	1334	2497	INVESTMENT TAX CREDITS	DIRECTORS DEFERRED COMPENSATION		
133850																				0	7235	26349	72736	1756	4451	2694	0	0	8280	0	0	0	0	0	0	19961	0	6460	LINQS+ Fixed Annunities			
133971																				0	1450	9377	45426	0	2469	2021	0	0	2388	0	0	0	0	0	0	27979	0	1763	Investment in Annuities			
134156																				0	235	0	2216	711	811	0	0	0	1170	0	0	0	0	0	0	0	0	0				
134437																				0	912	13457	44915	0	4754	1767	0	0	6656	0	0	0	0	0	0	17685	0	1451	PENDING PAYMENTS FROM AGENCY SECURITY INVESTMENTS			
134455																				0	1925	0	5937	208	242	34	0	0	1498	0	0	0	0	0	0	1646	0	626	ACH RETURNS			
134848																				0	213	2141	9072	0	60	0	0	0	1047	0	0	0	0	0	0	5611	0	0	Deferred Compensation			
135836																				0	1396	0	2143	0	424	0	0	0	323	0	0	0	0	0	0	0	0	0				
135854																				0	369	0	3629	115	321	0	0	0	1190	0	0	0	0	0	0	1749	0	0				
136048																				0	413	1488	5443	160	175	0	0	0	1106	0	0	0	0	0	0	2261	0	0				
136338																				0	1992	5291	9423	343	552	0	0	0	1588	0	105	0	0	0	0	0	0	0				
136459																				0	200	576	3187	25	25	0	0	0	486	0	0	0	0	0	0	1900	0	0				
136655																				0	614	63	3514	152	152	0	0	0	572	0	0	0	0	0	0	2113	0	0				
137205																				138	6440	12741	55169	2824	9895	945	1162	0	7104	40	201	0	0	0	0	14998	0	3991	Assets of Consolidated Subsidiary	Income Tax Refund Receivable		
137447																				0	548	7978	21747	147	172	0	0	0	3089	0	0	0	0	0	0	9960	0	0				
137456																				0	198	0	3656	0	426	244	0	0	525	0	0	0	0	0	0	2507	0	0	Muni IENC			
137559																				0	28	363	1332	0	6	0	0	0	935	0	0	0	0	0	0	0	0	0				
137643																				0	419	1235	4398	0	52	0	0	0	1187	0	0	0	0	0	0	1505	0	0				
137652																				0	1016	0	21735	0	19744	0	0	0	975	0	0	10889	0	0	0	0	0	0				
137915																					333427	0	463371		98167				31777			11607		0		0	0	0				
138051																				0	0	0	2053	0	42	0	0	0	2011	0	0	0	0	0	0	0	0	0				
138257																				0	46	0	2215	243	623	0	0	0	528	0	0	0	0	0	0	1018	0	0				
138556																				30	184	2149	5242	65	95	0	0	0	441	0	0	0	0	0	0	1516	857	0				
139133																					719	1367	3385	275	442				857					0		0	0	0				
139478																				0	3071	622	24225	273	906	0	0	0	1681	0	142	12	0	0	0	9958	0	7987				
139553																				0	1714	13380	25144	1429	5222	0	0	0	4828	0	33	3472	0	0	0	0	0	0				
139656																				8888	44055	39691	247849	0	25919	0	0	0	16519	0	0	0	0	0	0	113612	0	8053				
139740																					15532	30350	125211		25894				9363	19016				0		20537	15984	7551				
139834																				0	640	0	1082	0	55	0	0	0	387	0	0	0	0	0	0	0	0	0				
139843																					10493	6908	65257	3986	14694				12186	6908				0		17263	0	3713				
140157																				0	1604	1618	9265	837	953	0	0	0	4698	0	0	0	0	0	0	392	0	0				
140362																				0	7337	17645	89492	0	23140	6803	6225	0	8046	0	0	0	0	0	0	33324	0	0	Investment in precious metals at cost basis	SWAP mark to market		
140634																				0	57	0	1483	108	805	0	0	0	587	0	0	0	0	0	0	34	0	0		Condominium Purchase		
141211																				0	1783	4624	22934	534	583	0	0	0	1750	0	0	0	0	0	0	8516	0	5678				
141341																				0	298	0	6998	307	1583	0	1273	0	454	0	0	0	0	0	0	4663	0	0	GOLD AND SILVER COIN	Premises and Fixed Assets Held for Sale		
141350																				100	181	0	1811	0	285	0	104	0	1286	0	0	0	0	0	0	59	0	0	CUTBACKS	WARRANTS		
141556																					4894	15135	27731	3494	4735				2967					0		0	0	0				
141677																				0	29	0	2654	0	99	0	0	0	160	0	0	0	0	0	0	2366	0	0	Other assets	Deferred loan costs		
141958																				0	406	2627	4059	173	228	0	0	0	671	0	0	0	0	0	0	127	0	0				
142049																				0	275	626	2185	218	247	0	0	0	1037	0	0	0	0	0	0	0	0	0				
142179																				0	212	829	2891	0	1254	1115	0	0	596	0	0	0	0	0	0	0	0	0	Directors Deferred Comp			
142955																				0	1920	6723	15795	992	1249	0	0	0	2613	0	0	0	0	0	0	3290	0	0				
143372																				2	339	0	2205	387	837	0	0	0	786	0	0	0	0	0	0	243	0	0				
143662																					11842	84122	648144	40737	150856	50808			72559					0		316768	1728	10269	Income Tax Receivable			
143859																				0	1155	0	12400	1172	1502	0	0	0	3275	0	330	0	0	0	0	6468	0	0				
143952																				0	1951	0	4421	0	1048	0	0	0	1422	0	0	0	0	0	0	0	0	0				
144034																				0	1398	1679	10725	408	408	0	0	0	735	0	0	0	0	0	0	6505	0	0				
144052																				0	503	3063	7218	391	522	0	0	0	3067	0	0	0	0	0	0	63	0	0				
144155																					709	0	3111	346	1238				1164			174		0		0	0	0				
144678																				0	4297	5000	28207	329	1041	0	0	0	1214	0	0	0	0	0	0	13888	0	2767	Lender Risk Account			
144856																				0	3743	0	5512	708	818	0	0	0	951	0	0	0	0	0	0	0	0	0				
144913																				0	437	2175	4982	670	712	0	0	0	1658	0	0	0	0	0	0	0	0	0				
145059																				0	637	217	6484	90	2143	1325	0	0	822	0	0	0	0	0	0	2665	0	0	Accd Tax Pay Credit			
145545																				0	1628	5591	28764	0	2298	0	0	0	2471	0	0	0	0	0	0	15665	0	1111				
145554																				0	506	599	5605	199	373	0	0	0	460	0	0	0	0	0	0	3667	0	0				
145741																				0	277	1308	3514	86	102	0	0	0	1827	0	0	0	0	0	0	0	0	0				
145844																				0	3469	501	23352	0	11736	0	0	0	3425	0	0	0	0	0	0	4221	0	0				
146056																				0	178	768	2013	62	62	0	0	0	455	0	0	0	0	0	0	550	0	0				
146663																				0	0	34062	78845	1803	14091	10500	0	0	7904	0	0	0	0	0	0	22788	0	0	Subordinated Note Receivable			
146672																					389739	14128	1416821		591065				52353			175967		0		304148	0	65388				
147651																				0	58	164	845	39	87	0	0	0	536	0	0	0	0	0	0	0	0	0				
147679																				0	1849	279	11911	497	719	0	0	0	653	0	0	0	0	0	0	8411	0	0	0			
147857																				0	1737	0	7472	176	223	0	0	0	2865	0	0	0	0	0	0	2647	0	0				
147923																				0	373	1308	10655	337	1208	732	0	0	637	0	0	0	0	0	0	7129	0	0	INVESTMENT ACCRUED INCOME	DUE FROM TRANSFER AGENT FOR DIVIDEND FUNDING		
148171																				0	4721	0	13088	250	2074	1371	183	0	1085	0	0	255	0	0	0	4795	0	413	TITLE PLANT	ADVANCES FOR TAXES & INSURANCE		
148238																				0	756	1445	9217	113	245	0	0	0	1136	0	0	0	0	0	0	3109	2526	0		ACCRUED FIT		
148340																				0	1363	120	3492	252	254	0	0	0	519	0	0	0	0	0	0	1236	0	0				
148470																				0	272	2419	11314	772	962	0	0	0	607	0	0	0	0	0	0	5623	0	1431				
148715																				0	1523	739	3187	153	338	175	0	0	587	0	0	0	0	0	0	0	0	0	Right of Use-Lease Accounting			
148920																				0	267	98	739	0	17	0	0	0	357	0	0	0	0	0	0	0	0	0				
149150																				0	661	816	2082	1	164	0	0	0	441	0	0	0	0	0	0	0	0	0				
150035																					4149	23996	73691	1335	4626	2050			5329					0		32351	0	3240	Other Investment - CRA related			
150044																				0	4930	2597	32187	705	1900	0	0	0	2137	0	0	938	0	0	0	14732	0	5891				
150727																				0	3877	8834	37236	1757	3190	0	0	0	3903	0	0	0	0	0	0	15934	0	1498				
151546																					307	895	1777		18				557					0		0	0	0				
151957																				0	10372	3498	22798	1023	2529	0	0	0	6399	0	0	0	0	0	0	0	0	0				
152057																				1	466	626	5177	271	272	0	0	0	624	0	0	0	0	0	0	3189	0	0				
152253																				0	282	0	2232	0	147	0	0	0	1803	0	0	0	0	0	0	0	0	0				
152431																				0	668	522	3478	112	134	0	0	0	2036	0	0	0	0	0	0	118	0	0				
152440																				0	422	0	1389	0	82	0	0	0	885	0	0	0	0	0	0	0	0	0				
153054																				0	1461	0	13952	382	402	0	0	0	1861	0	0	0	0	0	0	10228	0	0				
153353																				157	9684	14115	57483	204	3847	0	0	0	7116	3003	0	454	0	599	0	16515	0	5607				
154154																				0	4685	0	32672	696	799	0	0	0	5920	0	0	0	0	14	0	17545	0	3709				
154770																				0	2158	5682	33427	700	3081	0	0	0	3012	0	0	2367	0	0	0	17410	2084	0	Due From Participating Lenders			
155759																				0	0	0	979	0	156	0	0	0	823	0	0	0	0	0	0	0	0	0				
156457																				0	148	0	674	82	82	0	0	0	444	0	0	0	0	0	0	0	0	0				
156635																				0	0	1257	1599	0	11	0	0	0	331	0	0	0	0	0	0	0	0	0				
156970																					72	286	3862	298	388				557					0		2559	0	0				
157155																				0	469	634	3928	117	171	0	0	0	384	0	0	0	0	0	0	2270	0	0				
157379																				0	176	170	865	150	228	0	0	0	291	0	40	38	0	0	0	0	0	0				
157650																				0	514	0	1818	168	267	0	0	0	265	0	0	0	0	0	0	772	0	0				
157744																				0	1923	0	10372	866	1633	759	0	0	1743	0	0	0	0	0	0	3463	0	1610	LRA Asset Value			
157856																				19	129	0	475	114	137	4	0	0	209	0	0	0	0	0	0	0	0	0	Gold & Silver			
158376																				0	627	140	1416	277	371	0	0	0	278	0	0	0	0	0	0	0	0	0				
158741																				0	424	0	8505	28	2943	540	0	0	702	0	0	0	0	0	0	4436	0	0	Deferred Comp			
159636																					7115	38862	143417	29406	40626				9540	3586				0		33640	0	13634		Linqs + Annuities		
159645																				0	1266	683	4574	167	1784	0	0	0	841	1612	4	0	0	0	0	0	0	0				
159953																				0	329	0	1379	0	2	0	0	0	1048	0	0	0	0	0	0	0	0	0				
159971																				0	702	3196	33690	549	668	0	0	0	1068	0	0	0	0	0	0	26879	0	1177				
160360																				0	1951	4117	17988	0	1460	0	0	0	1951	0	0	0	0	0	0	8509	0	0		Right of Use Asset		
160454																				0	906	0	7775	159	344	98	0	0	994	0	0	0	0	0	0	4015	0	1516	Art & Collectibles			
160650																				0	9397	0	42486	333	550	0	0	0	3961	0	0	0	0	0	0	28578	0	0				
160959																				0	3060	973	30475	951	1987	0	0	0	15115	0	0	1025	0	0	0	0	0	9340				
161273																				0	1409	5746	34902	825	1455	451	0	0	3633	0	0	0	0	0	0	15783	0	6876	Accrued State Taxes			
161602																				0	20327	21576	65564	5667	11299	0	0	0	12362	0	985	0	0	0	0	0	0	0				
162337																				0	1992	1611	25626	740	1130	0	0	0	3818	0	0	0	0	0	0	17075	0	0				
163343																				0	170	192	2066	96	137	0	0	0	395	0	0	0	0	0	0	1172	0	0				
163549																				0	6006	15734	67762	1264	6234	0	0	0	4754	2193	0	0	0	0	0	21837	3964	9233				
163857																				0	3250	0	16810	538	602	0	0	0	3327	0	0	0	0	0	0	4886	0	4745				
164153																				0	338	0	2616	140	411	150	0	0	862	0	0	0	0	0	0	1005	0	0	FISERV EFT PREFUNDING			
164331																				0	280	1591	11047	652	811	141	0	0	1219	0	0	0	0	0	0	7146	0	0	Deferred Salaries			
164377																				0	312	226	9145	289	427	0	0	0	494	0	0	0	0	0	0	4760	0	2926				
164957																				0	201	165	856	0	108	0	0	0	382	0	0	0	0	0	0	0	0	0	Core Deposit Intangible	Software	Federal Tax Receivable	
164975																				0	408	425	3742	0	197	0	0	0	253	0	0	0	0	0	0	0	0	2459				
165628																					112417	25555	1097993		715182				46636	264543				0		105894	77988	14321				
165758																				0	368	2018	5359	216	478	0	0	0	393	0	27	0	0	0	0	2102	0	0				
166111																				0	1350	0	25182	13902	14754	0	0	0	690	0	0	814	0	0	0	8388	0	0				
166531																				0	626	1531	11830	250	446	0	0	0	1590	0	0	0	0	0	0	7637	0	0				
166652																				0	1138	5920	10940	96	708	0	0	0	2764	0	0	612	0	0	0	410	0	0				
166849																				0	170	0	2633	73	73	0	0	0	876	0	0	0	0	0	0	1514	0	0				
167453																				0	503	5	2901	135	135	0	0	0	361	0	0	0	0	0	0	1255	0	642				
167752																				0	406	0	858	32	296	2	262	0	156	0	0	0	0	0	0	0	0	0	25510 Inc Tax Payable Current	25530 Deferred Tax on AFS Securities		
168357																				0	346	1590	5126	85	107	0	0	0	643	0	18	0	0	0	0	2440	0	0				
168571																				0	2074	1503	4921	237	283	0	0	0	1061	0	0	0	0	0	0	0	0	0				
169327																				0	642	5713	21922	866	1966	500	0	0	1533	0	0	555	0	0	0	12068	0	0	Real estate held for future branch expansion			
169354																				0	545	0	11870	177	180	0	0	0	2978	0	0	0	0	0	0	8167	0	0				
169653																					25359	81577	168191		43569				17686	15922				0		0	0	0				
169756																				0	642	0	8912	583	1415	0	0	0	1771	0	398	215	150	0	0	5084	0	0				
170257																				0	109	0	2817	0	203	0	0	0	360	0	0	0	0	0	0	2145	0	0				
170275																				0	1428	2032	11945	351	994	617	0	0	796	0	0	0	0	0	0	6619	0	76	SPLIT DOLLAR LIFE			
170332																				0	239	0	8672	577	1349	564	0	0	803	0	0	0	0	0	0	3859	0	2422	EMPLOYEE RETENTION CREDIT RECEIVABLE			
171133		740	0	6905	323	367				316					0		0	0	5482		740																					
171656																					1027	213	4507	164	164				458					0		2645	0	0				
171759																				0	2282	0	7136	169	213	0	0	0	860	0	0	0	0	0	0	3781	0	0				
171768																				0	3977	4532	13681	1277	1831	0	0	0	3341	0	0	0	0	0	0	0	0	0				
172251																				0	142	0	343	48	48	0	0	0	153	0	0	0	0	0	0	0	0	0				
172457																				0	1396	0	10858	1579	1625	7	0	0	708	0	0	0	13	0	0	7129	0	0	Other Receivables			
172475																				0	2121	1469	16630	482	1283	0	0	0	2146	559	109	0	0	0	0	8851	0	760				
172859																				0	404	660	6472	124	154	30	0	0	1724	0	0	0	0	0	0	3530	0	0	CDARS			
173306																					503	632	16571		6546	4019			1268					0		5874	0	1748	Unrealized Loss on AFS Investments			
173342																				0	145	0	2617	0	357	0	0	0	569	0	0	0	0	0	0	1546	0	0	ANNUITY			
173557																				0	513	1999	3627	348	479	0	0	0	636	0	0	0	0	0	0	0	0	0				
173575																				0	2378	13500	51256	1235	2316	0	0	0	4522	0	0	0	0	0	0	28540	0	0				
173641																				0	479	2362	4423	302	302	0	0	0	1229	0	0	0	0	51	0	0	0	0				
173959																				0	346	0	5745	124	146	0	0	0	544	0	0	0	0	0	0	3363	1346	0				
174321																				0	83	503	1998	227	1021	0	0	0	391	0	0	0	0	0	0	0	0	0				
174367																				0	298	487	1109	0	98	0	0	0	226	0	0	0	0	0	0	0	0	0				
174572																					24351	24616	526679	176810	197303				27594					0		243087	0	9728				
175056																				0	713	0	8905	496	496	0	0	0	3878	0	0	0	0	0	0	3818	0	0				
175140																				0	1344	0	19397	661	2447	0	0	0	2602	0	726	0	0	0	0	12397	0	607				
175458																				0	200	63	532	81	83	0	0	0	186	0	0	0	0	0	0	0	0	0				
175609																				0	198	0	5521	419	2923	0	0	0	688	0	0	0	0	0	0	0	0	1712				
176101																				0	3063	16112	85245	0	19141	15749	0	0	6947	0	0	0	0	0	0	32519	0	7463	Prepaid Pension Expense			
176325																				0	771	1968	6729	425	429	0	0	0	808	0	0	0	0	0	0	2753	0	0				
176437																				0	238	0	2937	117	119	2	0	0	440	0	0	0	0	0	0	2140	0	0	DDA Unposted			
176464																				0	2040	0	33133	1417	1953	0	0	0	4354	0	0	0	0	0	0	24786	0	0				
176642																				0	2335	0	3264	0	586	491	0	0	343	0	0	0	0	0	0	0	0	0	Lenders Risk Account			
177135																				0	33	0	186	0	103	0	0	0	50	0	0	0	0	0	0	0	0	0				
177443																				0	402	0	5638	291	432	0	0	0	1217	0	0	0	0	0	0	2274	0	1313				
177500																				0	106	38	430	77	95	0	0	0	191	0	0	0	0	0	0	0	0	0				
177555																				0	126	161	1176	34	51	0	17	0	273	0	0	0	0	0	0	565	0	0	INcome Tax Receivable	FISERVE Deposit		
177751																				0	4775	3570	14006	0	2703	0	0	0	2958	0	0	0	0	0	0	0	0	0				
177920																				0	4399	6898	36225	2057	3620	807	0	0	3970	0	0	0	0	0	0	17274	64	0	Money Gram			
178150																				0	21	3692	8524	173	621	0	0	0	853	0	0	0	0	0	0	3337	0	0				
178244																				0	2917	160	3930	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0				
178356																				0	701	0	1550	0	590	360	0	0	259	0	0	0	0	0	0	0	0	0	Interest Earned - Securities			
178851																				0	769	7039	11487	415	722	277	0	0	2957	0	0	0	0	0	0	0	0	0	Unposted deposit debits			
179148																				0	713	105	6534	196	196	0	0	0	1792	0	0	0	0	0	0	3728	0	0				
179335																				1	386	3630	10743	149	169	0	0	0	852	0	19	0	0	0	0	5706	0	0				
179700																					1141	6114	28764	557	1355	532			1998		151			0		17828	0	328	ACCRUED TAX RECEIVABLE			
180144																				0	572	0	4580	0	29	0	0	0	751	0	0	0	0	0	0	3228	0	0				
180537																				0	261	2114	7498	0	96	0	0	0	545	0	0	0	0	0	0	4015	467	0				
180845																				0	1429	0	2587	0	126	0	0	0	1032	0	0	0	0	0	0	0	0	0				
181963																				0	165	0	2443	365	1172	465	0	0	1106	0	0	0	0	0	0	0	0	0	DB & CR CARD CLEARING			
182951																				0	2776	0	20750	0	3820	2691	0	0	3188	0	0	0	0	0	0	10547	0	419	Gold			
183668																				0	4571	860	21783	0	5979	4658	0	0	2566	0	0	0	0	0	0	7807	0	0	ANNUITY VALUE			
183770																				0	1165	3289	20409	459	1669	0	0	0	1699	0	0	0	0	0	0	9822	0	2765				
183958																				0	722	3	8005	272	397	0	0	0	2316	0	0	0	0	0	0	4567	0	0				
184656																				0	80	0	4693	0	84	0	0	0	533	0	0	0	0	0	0	3996	0	0				
184759																				0	210	0	968	0	44	0	0	0	714	0	0	0	0	0	0	0	0	0				
185251																				0	55	252	1430	0	379	0	0	0	167	0	0	0	0	0	0	577	0	0				
185448																				0	159	84	1347	0	27	0	0	0	1077	0	0	0	0	0	0	0	0	0				
185859																				0	3508	0	17738	562	1470	0	0	0	2293	0	0	663	0	0	0	10467	0	0				
186221																				0	1305	7606	46263	2180	5294	1753	0	0	3492	0	0	0	0	0	0	28020	546	0	Housing Equity fund of Virginia			
186548																				0	126	187	1207	0	230	0	0	0	664	0	0	0	0	0	0	0	0	0				
186717																				0	693	4033	29127	1151	1392	0	0	0	2256	0	0	0	0	0	0	20753	0	0				
186744																				0	3004	2178	52532	1000	3008	0	0	0	8481	0	0	0	0	0	0	32739	375	2747				
187648																				61	274	601	1113	50	140	0	0	0	98	0	0	0	0	0	0	0	0	0				
187947																					5616	3003	51312		10677				11633	7587				0		16931	0	3452				
188056																				0	518	0	1588	0	55	0	0	0	1015	0	0	0	0	0	0	0	0	0				
188177																					86	178	635		42				329					0		0	0	0				
188430																				0	4881	2019	26806	768	8214	2396	1378	0	1031	1385	0	0	0	0	0	10661	0	0	Receivable - Employee Retention Credits	Receivable - Interim Servicer		
188449																					475	685	3871	546	546				2165					0		0	0	0				
188720																				40	728	2197	17787	3054	3901	178	551	0	1322	0	25	0	0	0	0	6292	0	3347	Other Securities	Investment in FHLB	Federal Reserve stock	
188739																				0	386	0	864	0	151	0	0	0	327	0	0	0	0	0	0	0	0	0				
188917																				0	199	872	7753	158	2012	1854	0	0	561	0	0	0	0	0	0	4109	0	0	Prepaid pension liability			
189129																				0	4614	2297	36013	1394	2696	0	0	0	2037	0	0	0	0	0	0	24369	0	0				
189745																				0	3469	4253	36571	0	13089	6287	0	0	3538	5239	0	0	0	0	0	9851	0	2371	Right of use asset			
189950																				0	288	148	3049	31	31	0	0	0	991	0	0	0	0	0	0	1591	0	0				
190563																				0	120	0	6562	487	597	0	0	0	748	0	0	0	0	0	0	5097	0	0				
190648																				0	325	252	3058	249	565	253	0	0	1445	0	0	0	0	0	0	471	0	0	Trust Fees Receivable			
190947																				0	160	371	1497	105	105	0	0	0	663	0	0	0	0	0	0	198	0	0				
190956																				0	266	2785	11170	96	581	485	0	0	1555	0	0	0	0	0	0	5983	0	0	WSB Crop Ins.			
191355																				0	384	0	3419	0	328	0	0	0	2707	0	291	0	0	0	0	0	0	0				
191935																				0	1027	0	10279	1355	2234	0	0	0	7018	0	0	0	0	0	0	0	0	0				
192147																				0	1169	4382	19994	337	515	0	0	0	1936	0	0	0	0	0	0	11992	0	0				
192558																					750	578	4873	252	396	118			3149					0		0	0	0	Other Receivables			
192651																				0	61	0	636	72	72	0	0	0	503	0	0	0	0	0	0	0	0	0				
192857																				0	256	0	3269	289	395	0	0	0	1324	0	0	0	0	0	0	1294	0	0				
193162																				56	256	0	2067	202	1151	0	0	0	660	0	0	893	0	0	0	0	0	0				
193247																				0	389	0	3009	146	400	117	0	0	168	134	0	0	0	0	0	2052	0	0	Accrued Loan Held for Sale Fees			
193537																				0	75	64	4319	0	156	0	0	0	1495	0	0	0	0	0	0	2529	0	0				
193649																				0	278	2152	4448	103	227	124	0	0	1791	0	0	0	0	0	0	0	0	0	Trust Income Receivable			
193809																					7780	8462	51074	2670	3003				5946					0		13618	1419	10846				
194440																				0	795	60	1921	0	24	0	0	0	1042	0	0	0	0	0	0	0	0	0				
194570																				0	1026	560	4530	151	182	0	0	0	477	0	0	0	0	0	0	2285	0	0		Pre-paid Insurance (not FDIC)		
194936																				0	210	69	1253	61	72	0	0	0	902	0	0	0	0	0	0	0	0	0				
195111																				0	1732	7962	48080	0	7831	2192	1479	2356	3298	0	0	0	0	0	0	27257	0	0	SERP	Deferred Trustee Investments	Derivative Asset Dealer	
195157																				0	0	70	662	0	144	0	0	0	210	0	0	0	0	0	0	238	0	0				
195456																				0	379	0	1790	367	878	0	0	0	533	0	84	0	240	0	0	0	0	0				
196752																				0	1560	0	2103	122	199	31	0	0	344	0	21	5	0	0	0	0	0	0	Antique Car			
196800																				0	5297	3736	37399	1573	9460	0	0	0	2831	0	0	0	0	0	0	16075	0	0				
197142																				0	2891	6703	19677	63	688	125	0	0	1448	0	0	0	0	0	0	7947	0	0	Fiserv Card Services Reserve			
197254																				0	147	0	562	120	120	0	0	0	295	0	0	0	0	0	0	0	0	0				
197302																				0	284	3407	32271	5135	5779	0	0	0	2023	0	0	0	0	0	0	17067	0	3711				
197478	0	110465	425794	1816512	0	835048	0	0	0	172165	456566	0	0	0	0	0	181070	40689	51281		110465																					
197759																				0	1891	0	11717	430	467	0	0	0	1687	0	0	0	0	0	0	7672	0	0				
198073																				0	245	0	896	52	142	0	0	0	509	0	0	0	0	0	0	0	0	0				
198149																				483	1101	5356	19771	238	841	0	0	0	1550	0	0	0	0	0	0	10923	0	0				
198251																				0	1905	1699	4181	79	127	0	0	0	450	0	33	0	0	0	0	0	0	0	0			
198961																				0	730	0	5956	0	1913	1531	0	0	754	0	0	0	0	0	0	2559	0	0	Deferred Compensation Plan			
199137																				0	0	121	1017	134	222	0	0	0	674	0	0	0	0	0	0	0	0	0				
199351																				0	1060	0	7607	1239	1239	0	0	0	1945	0	0	0	0	0	0	3363	0	0				
199436																				0	230	0	7584	242	501	0	0	0	2171	0	259	0	0	0	0	3509	0	1173				
199463																				0	1836	0	10880	802	948	0	0	0	1700	0	0	0	0	0	0	6396	0	0				
200042																					0	0	479		7				147					0		325	0	0				
200378																					51489	54256	440839	6973	181416	44006	23531	1373	28352	1260	5159	14618		0		104599	20727	0	Affordable Housing Fund	Investments in Alternative Energy Partnerships	LAFC asset	
200435																					472	0	7165	2937	4065				2628			1124		0		0	0	0				
201254																				0	390	1285	5195	16	45	0	0	0	683	0	0	29	0	0	0	2792	0	0				
201834																				0	5423	0	63679	641	2272	0	0	0	5728	1601	0	0	0	0	0	50256	0	0				
202514																				0	1485	0	2912	261	424	0	0	0	1003	0	0	0	0	0	0	0	0	0				
202541																				0	1106	502	3199	0	147	0	0	0	1444	0	0	0	0	0	0	0	0	0				
202907																					51778	89097	484891	171418	192677				43067					0		101871	248	6153				
203043																				0	1761	0	13753	552	10142	8951	0	0	1850	0	0	0	0	0	0	0	0	0	Visa Class B Shares			
203052																				0	123	0	484	0	2	0	0	0	359	0	0	0	0	0	0	0	0	0				
203575																				0	706	443	3276	0	125	0	0	0	210	0	0	0	0	0	0	1792	0	0	Franchise Tax			
204004																				0	55273	60680	440634	27234	45472	0	0	0	42858	0	0	0	0	0	0	126881	1917	107553				
204077																				0	337	1157	5192	259	933	140	534	0	558	0	0	0	0	0	0	2207	0	0	Grount Rents (Net)	Other		
204237																				0	102	0	624	0	111	0	0	0	411	0	0	0	0	0	0	0	0	0				
204826																				0	1409	0	7835	368	368	0	0	0	1012	0	0	0	0	0	0	5046	0	0				
205243																				0	2003	4308	25804	855	2279	0	0	0	2841	0	0	0	0	0	0	12445	1928	0				
205346																				0	792	666	3577	173	366	170	0	0	1753	0	0	0	0	0	0	0	0	0	Equity Securities - BankTech Ventures			
205458																				0	272	0	1076	155	370	0	0	0	434	0	0	215	0	0	0	0	0	0				
205542																				0	573	2993	5355	114	203	0	0	0	1586	0	0	0	0	0	0	0	0	0				
206156																				0	1746	0	9680	814	2735	286	455	0	1575	0	0	0	0	0	0	3624	0	0	Art	Partnerships	CDARS INCOMING RATE BRIDGE	
206174																				0	909	4051	12805	711	812	0	0	0	1373	0	7	94	0	0	0	4042	0	1618	Stationery, Supplies, & Premium Inventory			
206473																				0	1339	65	1904	0	165	0	0	0	335	0	0	0	0	0	0	0	0	0				
206772																				0	698	710	2003	110	177	0	0	0	418	0	0	0	0	0	0	0	0	0				
206950																				0	497	0	2375	0	51	0	0	0	499	0	0	0	0	0	0	1328	0	0				
207041																				0	11	445	1478	40	105	0	0	0	260	0	0	0	0	0	0	657	0	0				
207050																				0	8916	0	16739	1391	4400	0	0	0	3423	1328	0	0	0	0	0	0	0	0				
207452																				0	411	503	6515	275	284	0	0	0	1808	9	0	0	0	0	0	3509	0	0				
207470																				0	1902	201	15410	0	474	0	0	0	479	0	0	0	0	0	0	11677	0	677				
207555																				0	473	0	2051	233	234	0	0	0	613	0	0	0	0	0	0	731	0	0				
207845																				0	5521	14037	68417	2894	12188	0	0	0	4828	0	0	0	0	0	0	31843	0	0				
207872																				0	1320	350	12774	363	689	0	0	0	2053	0	195	0	0	0	0	2148	3097	3117				
208057																					1001	0	11017	210	551				2551	323				0		6914	0	0				
208244	0	288884	307774	1882556	0	435301	122952	122668	0	156893	0	0	0	0	0	0	310318	351292	32094		288884																		Miscellaneous Investments	Tax Credit Investments		
208347																				0	347	0	1498	33	64	25	6	0	602	0	0	0	0	0	0	485	0	0	Computer supplies	bank vehicle		
208440																				0	171	27	3094	74	94	0	0	0	957	0	0	0	0	0	0	1845	0	0				
208459																				33	146	242	447	11	44	0	0	0	15	0	0	0	0	0	0	0	0	0				
208570																				0	2165	3933	22366	433	1147	0	0	0	1172	0	0	0	0	0	0	13949	0	0				
