"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
297761														2625	0	2297	0	0	0	0	0	88	228	12	1377	0	905	0			
298049														312	0	54	0	0	0	0	0	74	184	0	0	0	0				
298218														6072	0	1	0	0	0	0	0	2	6069	0	0	0	0				
298245														787		99	0					96	592	0							
299868														10056	0	9862	0	0	0	0	0	27	166	1	9384	0	0				
300009														16117	0	2611	0	0	588	0	0	52	13454	0	1986	37	0	A/P - Retiree Group			
300063														3904	0	2008	0	0	0	0	0	379	1444	73	0	0	1761				
300157														97	0	0	0	0	0	0	0	6	91	0	0	0	0				
300353														3214	0	1646	0	13	0	0	0	38	1530	0	1525	0	0				
300456														49	0	40	0	0	0	0	0	9	0	0	0	0	0				
300933														1594		553	0					9	1032	0	480						
300942														1265	0	982	0	0	0	0	0	176	107	0	603	0	0				
300960														9415	0	6307	0	2393	0	0	0	14	2446	648	0	0	3914				
301574														6117	0	5193	0	0	0	0	0	1	923	0	4756	0	0				
301800														5899		4040	0	233				8	1830	21	800						
302030														229	0	8	0	8	0	0	0	6	215	0	0	0	0				
302133														236	0	0	0	0	0	0	0	171	65	0	0	0	0				
302553														529	0	474	0	0	0	0	0	55	0	0	463	0	0				
302656														7581	0	3206	0	0	451	0	0	442	3933	0	451	2296	0	Service Fees Payable			
303653														209	0	30	0	0	30	0	0	14	165	0	0	0	0	ATM Suspense			
303701														3274	0	3259	0	0	0	0	0	11	4	0	1983	0	0				
303747														132	33	33	0	0	0	0	0	24	70	5	0	0	0				
303952														2759	0	1347	0	0	0	0	0	93	1319	0	1309	0	0				
304173														4604	0	2075	0	0	301	0	0	55	2474	0	0	0	0	Unearned Profit-REO Sold	Lease Liability		
304520														2337	0	1947	0	0	0	0	0	11	259	120	1947	0	0				
304575														326	0	231	0	0	0	0	0	0	95	0	0	0	210				
304762														588	0	24	0	24	0	0	0	3	561	0	0	0	0				
304913														3758	0	2886	0	2567	0	0	0	7	865	0	0	0	0				
305059														661	170	220	304	0	0	0	0	4	133	0	50	0	0				
305077														1020	0	836	0	0	0	0	0	11	173	0	661	0	0				
305237														2500	0	2474	0	0	0	0	0	24	2	0	1504	0	0				
305442														4000	0	3688	0	0	0	0	0	42	270	0	0	0	3512				
306056														258	0	0	0	0	0	0	0	11	235	12	0	0	0				
306140														451	0	148	0	0	0	0	0	1	302	0	0	0	0				
306159														802		217	0					76	509	0	164			UNAMORTIZED LOAN FEES			
306337														1773	0	1065	0	0	521	0	0	104	604	0	444	0	0	IN HOUSE ESCROW			
306908														5862	0	5596	0	0	0	4475	0	25	240	1	0	0	0		Liability for SERP		
307062														1308	0	449	0	0	373	0	0	19	761	79	0	0	0	Visa Check Card Settlement			
307334														538	0	86	0	0	0	0	0	125	327	0	0	0	0				
307361														2901	0	1870	0	0	0	0	0	89	942	0	0	0	1496				
307679														7833	0	6341	0	0	3637	0	0	32	1257	203	0	0	0	Pension Benefits			
307932														849	0	719	0	0	718	0	0	4	126	0	0	0	0	ASCL BOLI			
308256														107	0	21	0	0	0	0	0	9	77	0	0	0	0				
308340														1602	0	31	0	0	0	0	0	85	1486	0	0	0	0				
308836														233	0	0	0	0	0	0	0	12	221	0	0	0	0				
309150														264	0	240	0	0	0	0	0	24	0	0	159	0	0				
309655														2951	0	410	0	168	0	0	0	133	2408	0	0	0	0				
309851														96	0	0	37	0	0	0	0	23	36	0	0	0	0				
310754														9963	0	7297	0	0	0	0	0	51	2258	357	0	0	6799				
310950														16	0	4	0	0	0	0	0	7	5	0	0	0	0				
310978														28593		7380	0					128	21085	0		4545					
311050														6225	0	4453	0	0	3024	0	0	368	1404	0	1169	0	0	Pension obligation			
311144														20	0	0	0	0	0	0	0	20	0	0	0	0	0				
311256														291	0	197	0	0	0	0	0	23	71	0	0	0	0				
311265														862	0	220	0	0	203	0	0	61	580	1	0	0	0	Letters of Credit			
311603														9714	0	188	0	0	138	0	0	43	9483	0	0	0	0	MISC SUSPENSE ITEMS			
311658														32	0	0	0	0	0	0	0	22	10	0	0	0	0				
311845														392825		253443	0		108816			706	126600	12076				Investments purchased not settled			
311939														1480	0	1102	0	0	0	0	0	133	245	0	1090	0	0				
312244														6756	0	2463	0	0	971	0	0	65	4228	0	1005	0	0	Other Escrow			
312356														285	0	46	0	0	0	0	0	239	0	0	0	0	0				
313009														593	0	245	0	0	0	0	0	43	305	0	0	0	0				
313157														152	0	132	0	0	78	0	0	20	0	0	54	0	0	Reserve for Mortgage Loan Escrow			
313223														2228	0	2205	0	710	0	0	0	21	2	0	1297	0	0				
313577														11967	0	5837	0	0	0	0	0	112	6018	0	5837	0	0				
314257														4810	0	3088	0	0	1860	1108	0	40	1682	0	0	33	0	US Bank Swap Collateral Acct	Reciprocal Dep Clearing Acct		
314444														623	0	536	0	492	0	0	0	72	15	0	0	0	0	0			
315656														306	0	152	0	0	0	0	0	21	133	0	0	0	0				
316840														64866	0	59527	0	0	27974	0	0	127	4112	1100	0	0	0	Low Income Housing Commitments			
316859														442	0	0	0	0	0	0	0	35	407	0	0	0	0				
316934														1	0	0	0	0	0	0	0	1	0	0	0	0	0				
317258														2589	0	303	0	264	0	0	0	68	2218	0	0	0	0				
317342														92036		61217	0					277	26492	4050			18113				
317379														7731	0	6605	0	282	1591	508	0	186	92	848	4220	0	0	Midwest Equity Fund	SRIP Liab		
317650														260	0	15	0	0	0	0	0	13	232	0	0	0	0				
318639														39	0	0	0	0	0	0	0	8	31	0	0	0	0				
318974														34673	0	22194	0	421	0	0	0	2	10369	2108	5761	4263	9801				
319047														3236	0	346	0	346	0	0	0	97	2793	0	0	0	0				
319458														644		492	0					16	136	0	492						
319551														1920	0	1847	0	0	0	0	0	37	36	0	1804	0	0				
320034														68	0	22	0	0	0	0	0	46	0	0	0	0	0				
320052														7565		3850	146			3760		16	3553	0				Unearned Contracts Signing Bonus	Deferred Fee Income On PPP Loans		
320070														3418	0	3200	0	0	2050	740	0	16	202	0	0	0	0	Pension Liabilities	Due to broker for investment transaction not settled		
320119														169117		118011	0	41020				3707	45613	1786		31202					
321152														6413	0	5852	0	0	0	0	0	53	508	0	0	0	5835				
321255														27	0	0	0	0	0	0	0	3	24	0	0	0	0				
321273														5327	0	3979	0	1038	0	0	0	30	1318	0	2855	0	0				
321330														26	0	0	0	0	0	0	0	6	0	20	0	0	0				
321947														2896	0	1104	0	0	10	0	0	485	1307	0	1094	0	0	Investments Payable			
322449														554	0	279	0	0	0	0	0	46	229	0	279	0	0				
322476														14	0	0	0	0	0	0	0	1	13	0	0	0	0				
322551														56	15	23	0	0	8	0	0	9	24	0	0	0	0	RESERVE FOR OTHER LOSSES	SBA LOANS		
323204														25751	0	20647	0	0	7392	5617	0	54	5050	0	0	0	0	Payable Deferred Benefits	FAS 158 Pension Liability		
323651														646	0	557	0	0	0	0	0	89	0	0	557	0	0				
324153														637	0	170	0	65	0	0	0	62	405	0	0	0	0				
324229														67	0	18	0	18	0	0	0	4	45	0	0	0	0	State Tax Payable	Points Holding	Escrow Payable	
324256														75	0	0	0	0	0	0	0	4	71	0	0	0	0				
324340														13706		8112	0	600				63	5531	0		2394	549				
324854														495	0	302	0	0	215	0	0	118	75	0	0	0	0	Accrued Salary Continuation			
324863														3519	0	1603	0	0	0	0	0	193	1123	600	1060	0	0				
324975														1167	0	486	0	0	341	0	0	7	674	0	0	0	0	Unearned Int on Lease Pool			
325141														838	0	0	0	0	0	0	0	19	819	0	0	0	0				
325459														44	0	26	0	26	0	0	0	18	0	0	0	0	0				
325534														647	0	288	0	0	0	0	0	34	325	0	276	0	0				
326054														630	0	30	0	0	0	0	0	52	548	0	0	0	0				
326344														2051	0	1849	0	0	348	733	35	54	148	0	330	0	0	Accrued Employee Benefits	Plan Reserve	Deferred Income	
326858														13758	0	5051	0	0	3332	0	0	120	7661	926	0	0	0	DEFERRED BUILDING GAIN			
326979														1311	0	508	0	0	0	0	0	1	802	0	508	0	0				
327220														455	0	124	0	0	0	0	0	16	315	0	0	0	0	Other Misc Liabilities			
327305														13873		12120	0					46	1674	33	3625	4497					
327435														7287	0	6222	0	0	0	0	0	75	990	0	4863	0	0				
327556														667	0	0	0	0	0	0	0	133	534	0	0	0	0				
327855														6500	0	5279	0	0	1184	0	0	295	926	0	3478	0	0	Mortgage Loan Escrow			
328058														24	0	0	0	0	0	0	0	2	22	0	0	0	0				
328357														750		44	0					5	701	0							
328656														224	0	0	0	0	0	0	0	45	179	0	0	0	0				
328777														18095		10831	0					64	6048	1152	7668						
329149														828	0	577	52	0	0	0	0	91	108	0	577	0	0				
329345														5616	0	3773	0	0	1906	0	0	196	1647	0	1845	0	0	Deferred Loan Comp			
329550														4455	0	2905	0	0	0	0	0	48	1502	0	0	0	2805				
329952														3043		2303	0					126	471	143	1840		373				
330239														246	0	0	0	0	0	0	0	120	116	10	0	0	0				
330248														938	0	546	0	0	0	0	0	19	367	6	546	0	0				
330855														23208		9307	0					536	13365	0	6411						
330873														369	0	27	0	0	0	0	0	11	331	0	0	0	0				
330949														1984	0	1138	0	0	338	0	0	100	746	0	0	0	0	Lease Liability			
331076														2440	0	1441	0	1015	0	0	0	97	902	0	407	0	0				
331375														241	0	53	0	0	0	0	0	96	92	0	0	0	0				
331544														150	0	0	0	0	0	0	0	26	124	0	0	0	0				
331713														3332	0	2424	0	0	0	0	0	140	154	614	2424	0	0				
332224														4477	0	3224	0	0	1831	0	0	29	1183	41	0	0	882	SERP PLAN			
332345														50	0	0	0	0	0	0	0	8	42	0	0	0	0				
332402														8146	0	4086	921	0	0	0	0	43	2331	765	2055	0	1681				
332671														3759	0	3461	0	0	0	0	0	4	294	0	3461	0	0				
332756														28	0	0	0	0	0	0	0	14	14	0	0	0	0				
333034														1066	0	370	0	0	303	0	0	95	601	0	0	0	0	Escrow reserve			
333203														9735	0	7531	0	0	3858	0	0	31	2173	0	0	0	2273	AFFORDABLE HOUSING INVESTMENT PAYABLE			
333650														341	0	139	91	0	139	0	0	78	33	0	0	0	0	FIS Settlement			
333856														1121	0	0	0	0	0	0	0	39	1082	0	0	0	0				
333940														176	0	0	0	0	0	0	0	45	127	4	0	0	0				
334264														3893	0	1014	0	203	0	0	0	44	2586	249	0	0	0				
335346														1744	0	0	0	0	0	0	0	92	1652	0	0	0	0				
336147														341	0	223	0	223	0	0	0	18	100	0	0	0	0				
336361														927	0	0	688	0	0	0	0	43	196	0	0	0	0				
336576														425	0	20	0	0	0	0	0	16	389	0	0	0	0				
336950														87	0	0	0	0	0	0	0	9	78	0	0	0	0				
337340														220	0	4	0	0	0	0	0	24	189	3	0	0	0				
338646														2704	0	942	0	0	0	0	0	97	1665	0	0	0	531				
338851														54	0	51	0	0	0	0	0	3	0	0	0	0	0				
338945														240	0	3	0	0	0	0	0	29	208	0	0	0	0				
339072														11154		4902	0	1460				242	4859	1151							
339353														52	0	40	0	0	0	0	0	1	11	0	0	0	0				
339456														4346	0	2489	0	500	0	0	0	139	1718	0	0	0	1989				
339607														18777	0	9106	0	0	0	0	0	71	9287	313	0	615	6915				
339773														43431	0	39699	0	0	0	0	0	42	3690	0	9739	21052	0				
339858														983226	0	738160	0	0	0	0	403185	3630	195183	46253	0	0	215571	0	0	Payables from Unsettled Trading securities transactions	
339876														56	0	0	35	0	0	0	0	1	20	0	0	0	0				
340135														15056	0	11999	0	0	0	0	0	36	3021	0	8720	0	0				
340144														9702	0	6141	0	0	0	0	0	178	3383	0	6141	0	0				
340256														2318	0	1736	0	0	0	0	0	75	507	0	524	0	0				
340443														1078	0	775	69	0	0	0	0	6	226	2	751	0	0	'			
340742														5254	0	2307	0	0	0	0	0	119	2828	0	0	99	2002				
340751														2987	0	2692	0	0	0	0	0	91	204	0	2458	0	0				
341310														5968	0	4954	0	0	0	0	0	1	1013	0	3186	0	0				
342054														1360	0	1011	0	0	510	260	0	31	318	0	0	0	0	Debit Card Settlement Clearing	BillPay Clearing	0	
342362														3926	0	2116	0	72	0	0	0	880	930	0	1889	0	0				
342410														35184	0	28742	0	0	0	0	0	104	4705	1633	16554	0	10753				
342634														237567	0	179185	0	0	0	0	0	248	25185	32949	97977	0	37108				
343051														898	0	892	0	0	0	0	0	5	1	0	736	0	0				
343248														75	0	0	0	0	0	0	0	13	62	0	0	0	0				
343770														196	0	37	0	0	0	0	0	17	142	0	0	0	0				
343903														5128	0	4051	0	354	720	0	0	32	1045	0	2284	0	0	Non-Qualified Pension			
343958														238	0	0	69	0	0	0	0	28	141	0	0	0	0				
344647														4860		2273	0	988	908			76	2511	0	377			Deferred Incentive Comp			
344852														629	0	484	0	0	484	0	0	16	129	0	0	0	0	ACC LIAB EXEC RETIREMENT PLAN			
345309														32292	0	2738	0	0	0	0	0	7	29468	79	1967	0	692				
345345														426		160	0	150				162	101	3				atm settlement			
345747														3084	0	1147	0	0	0	0	0	118	1819	0	1147	0	0				
345756														7170		5527	0	4504				114	1488	41	1023						
345877														3730	0	2962	0	0	0	0	0	20	748	0	2760	0	0				
346379														1113	0	140	142	126	0	0	0	44	787	0	0	0	0				
346566														100	0	56	0	0	0	0	0	1	43	0	0	0	0				
346771														3565	0	3111	0	0	2336	0	0	0	416	38	0	0	0	Post Retirement Obligation			
347022														758	0	1	0	0	0	0	0	17	705	35	0	0	0				
347639														3760	0	2302	0	1843	0	0	0	51	1407	0	0	0	0				
347956														16827	0	13841	1476	0	0	0	0	79	1374	57	0	12013	0				
348159														789	0	0	0	0	0	0	0	21	768	0	0	0	0				
348720														6391	0	3942	0	0	0	0	0	19	2430	0	3075	0	0				
349129														856	0	0	0	0	0	0	0	31	825	0	0	0	0				
349343														203	0	124	0	0	0	0	0	20	59	0	0	0	0				
350572														567	0	446	0	0	115	287	0	28	93	0	0	0	0	Fiserv EFT Settlement	Other Escrow		
350657														56	0	12	0	0	0	0	0	8	36	0	0	0	0				
350750														370	0	141	0	0	0	0	0	50	179	0	0	0	0				
351131														8		3	0	3				5	0	0							
351560														7691	0	7107	0	0	0	0	0	105	329	150	4783	0	1254				
351878														183	0	16	0	0	0	0	0	0	167	0	0	0	0				
352370														1976	0	1431	0	0	0	0	0	44	501	0	1347	0	0				
352651														1138	0	864	0	0	818	46	0	9	265	0	0	0	0	deferred orig fee	46		
352745														595	0	19	0	0	0	0	0	20	556	0	0	0	0	Unearned Loan Fees			
352772														240164		162107	0					486	63324	14247	44337		55746				
353238														5734	0	5701	0	677	673	0	0	33	0	0	3785	0	0	unearned loan fees			
353546														631	0	615	0	0	189	0	0	16	0	0	197	0	0	Bole DCIP payable			
353555														42559		5967	0					2823	30769	3000			4208				
353957														31	0	13	0	13	0	0	0	18	0	0	0	0	0				
354057														587	0	340	0	40	0	0	0	85	162	0	300	0	0				
354253														450	0	423	0	0	0	0	0	19	8	0	423	0	0				
354310														76535		54159	0					2053	16552	3771			33951				
354552														2733	0	1808	0	0	1742	0	0	122	667	136	0	9	0	IRA FEES - UNEARNED REVENUE			
354851														124	0	15	0	0	0	0	0	27	82	0	6	0	0				
355120														5095	0	4300	0	0	0	0	0	109	686	0	0	0	0				
355559														1656	0	1050	0	0	0	0	0	35	571	0	973	0	0				
355858														30826		16230	0		12511			161	11827	2608				DEFERRED ANNUAL FEES CREDIT CARDS			
356239														1671	0	900	12	0	0	0	0	55	704	0	900	0	0				
356659														221	0	0	0	0	0	0	0	66	155	0	0	0	0				
356752														300	0	73	0	0	0	0	0	80	147	0	0	0	0				
357526														2368	0	783	0	203	0	0	0	12	1573	0	0	0	0				
357553														219	0	0	0	0	0	0	0	112	107	0	0	0	0				
357777														1023	0	839	0	0	0	0	0	5	179	0	839	0	0				
357937														5155	0	4663	0	0	0	0	0	106	386	0	3382	0	0				
358112														3529	0	2511	0	0	0	0	0	88	930	0	2511	0	0				
358448														141	0	0	0	0	0	0	0	11	130	0	0	0	0				
358756														532	0	472	19	0	0	0	0	41	0	0	472	0	0				
359472														40	0	9	0	0	0	0	0	1	30	0	0	0	0	FDIC DEPOSIT ACCTS			
359650														10	0	0	0	0	0	0	0	9	1	0	0	0	0				
359744														207	0	0	0	0	0	0	0	20	187	0	0	0	0				
360777														20		1	0					4	15	0							
361055														8543	0	51	0	0	18	0	0	35	8457	0	0	0	33	Unearned Rental Income			
361167														254723		242468	0		174038			427	9937	1891				Unsettled trades to purchase securities			
361279														893	0	155	0	0	89	0	0	101	637	0	0	0	0	Loan Escrow			
361354														137	0	0	0	0	0	0	0	36	101	0	0	0	0				
361439														1446		542	0	491				57	847	0	51						
362043														97	0	1	0	0	0	0	0	13	83	0	0	0	0				
362155														177	0	0	0	0	0	0	0	42	135	0	0	0	0				
362717														4576	1203	1725	0					169	2682	0			471				
362856														234	0	68	0	0	0	0	0	6	151	9	68	0	0				
362940														124	0	105	0	0	0	0	0	19	0	0	80	0	0				
363442														38	0	25	0	25	0	0	0	13	0	0	0	0	0				
363648														205	0	1	0	0	0	0	0	35	169	0	0	0	0				
363657														2934		0	0					531	2403	0							
363778														135	0	79	44	29	0	0	0	8	4	0	50	0	0				
364131														1078	0	957	0	0	558	0	0	47	74	0	0	0	0	NON QUALIFIED PENSION			
364270	1569	0	583	0	177	180	0	0	980	0	0	0	0									6						Deferred Income			
364430														1788	0	1365	0	0	0	0	0	70	353	0	1078	0	0				
364850														805	0	726	0	0	101	0	0	29	50	0	539	0	0	Reserve for High Deductible			
365325														257622		160680	0					1563	52800	42579			79787				
365745														1044	0	0	0	0	0	0	0	20	1024	0	0	0	0				
365848														128	0	108	0	0	0	0	0	20	0	0	0	0	0	Deferred Revenue			
365950														461	0	127	0	0	0	0	0	37	297	0	0	0	0				
366078														6364	0	4189	0	932	644	0	0	90	2085	0	2526	0	0	Unfunded investment commitments			
366238														11297		8438	0	3	567			218	2641	0	1122		4692	Deferred Director Fees			
366247														63	0	13	0	0	0	0	0	50	0	0	0	0	0				
366359														149	0	82	0	0	0	0	0	2	65	0	0	0	0				
366658														134	0	0	10	0	0	0	0	38	86	0	0	0	0				
366854														603		505	0		482			4	94	0				Participation Payable			
367150														119	0	57	55	0	0	0	0	5	2	0	0	0	0				
367178														1283	0	1108	0	0	0	0	0	1	174	0	1108	0	0				
367431														362	0	134	0	0	0	0	0	17	211	0	0	0	0				
367543														1148	0	0	0	0	0	0	0	70	1078	0	0	0	0				
368054														273	0	0	0	0	0	0	0	26	200	47	0	0	0				
368344														1107	0	0	0	0	0	0	0	110	997	0	0	0	0				
368522														2630	0	1944	0	820	0	0	0	11	675	0	1124	0	0				
368933														166	0	86	0	0	0	0	0	13	67	0	0	0	0				
368951														320	0	17	0	0	0	0	0	39	264	0	0	0	0				
369453														220	0	66	0	66	0	0	0	31	123	0	0	0	0				
369659														8656	0	6944	0	0	0	0	0	118	1594	0	6944	0	0	UNEARNED REVENUE--PPP LOAN FEES			
370020														6591	0	4873	0	0	2282	0	0	127	1591	0	2591	0	0	Low Income Housing Payable			
370347														90	0	0	0	0	0	0	0	34	56	0	0	0	0				
370721														1024		612	0		215			72	201	139				COMPUTER CONTRACTS	ACCRUED PAYROLL		
370833														274	0	43	203	0	0	0	0	11	17	0	0	0	0				
370954														196	0	63	0	0	0	0	0	31	102	0	0	0	0				
371223														2158	0	1022	0	0	1022	0	0	18	1118	0	0	0	0	LIHTC			
371232														2685	0	2555	0	0	0	0	0	5	125	0	2555	0	0				
371362														7091	0	5745	0	0	0	0	0	171	1175	0	5745	0	0				
371559														101	0	81	0	0	0	0	0	20	0	0	0	0	0				
371755														31	0	1	0	1	0	0	0	12	18	0	0	0	0				
371849														620	0	473	0	0	0	0	0	27	120	0	473	0	0				
371924														7523	0	3241	0	0	0	0	0	417	3865	0	0	0	1995				
371942														1197	0	1083	0	0	0	0	0	49	65	0	1077	0	0				
372444														723	0	569	0	0	0	357	0	25	103	26	154	0	0	SHAZAM DAILY SETTLEMENT & CARDHOLDER	ESCROW PAYABLE FHLMC/RURAL		
372538														1512	0	135	0	0	120	0	0	452	925	0	0	0	0	DEFERRED PPP FEE INCOME			
372640														1439	0	1348	0	458	0	0	0	12	79	0	889	0	0				
372855														297	0	8	0	0	0	0	0	43	246	0	0	0	0				
373272														416	0	242	0	0	242	0	0	4	170	0	0	0	0	OTHER LIABILITIES			
373553														704	0	658	0	0	0	0	0	25	21	0	658	0	0				
373601														5522		1816	987		1350			2475	244	0				Liability suspense			
374130														471	0	0	0	0	0	0	0	70	401	0	0	0	0				
374653														16787		5640	0					1563	9584	0	5193						
374774														368	0	196	0	0	0	0	0	27	145	0	0	0	0				
375043														5767	0	228	0	0	0	0	0	73	5403	63	141	0	0				
375379														104	0	29	0	0	0	0	0	0	75	0	0	0	0				
375502														25757	0	13927	0	0	9004	0	0	1	11829	0	0	0	4335	ESOP Payable			
375566														5735	0	3569	0	0	0	0	0	281	1885	0	3505	0	0				
375650														64	0	0	0	0	0	0	0	3	61	0	0	0	0				
376237														345	0	74	0	0	0	0	0	17	254	0	0	0	0				
376273														37876		28982	0					3	8791	100	24297						
376442														2569	0	1763	0	0	0	0	0	137	669	0	1685	0	0				
376947														316	0	0	0	0	0	0	0	42	274	0	0	0	0				
377663														1158	0	0	0	0	0	0	0	22	1136	0	0	0	0				
377850														63	0	0	0	0	0	0	0	23	40	0	0	0	0				
378044														34	0	26	0	0	11	5	10	8	0	0	0	0	0	State Bank Dept Assessment	Reserve for Accounting and Auditing	Accrued Expenses Payable	
378110														152	0	57	0	0	0	0	0	10	85	0	0	0	0				
379050														62	0	22	0	0	0	0	0	23	17	0	22	0	0	Deferred Fee Income			
379153														280	0	0	0	0	0	0	0	19	261	0	0	0	0				
379470														512	0	192	0	0	0	0	0	0	320	0	0	0	0				
379649														2450	0	2075	0	0	0	0	0	44	331	0	2075	0	0				
379920														439914		325574	0					1809	93857	18674			166784				
380346														361	0	0	0	0	0	0	0	37	324	0	0	0	0	Outstanding checks	Fed and State W/H	Loan settlement account	
380458														12299	0	6228	0	377	1746	0	0	172	4934	965	0	0	0	DUE TO TSBI			
380533														341	0	44	0	0	0	0	0	36	261	0	0	0	0				
380878														318	0	185	0	0	0	0	0	0	133	0	177	0	0				
380944														750	0	586	0	228	211	0	0	16	148	0	147	0	0	Sub-S Effect			
381026														197		0	0					35	162	0							
381343														5207		3422	0					65	1720	0			2608				
381932														1040	0	595	0	0	226	48	10	7	438	0	152	0	0	ACCD BONUSES	ACCD PROFIT SHARE	ACCD	
381950														7690	0	189	0	183	0	0	0	127	7374	0	0	0	0				
382050														3060		2273	0					29	758	0	521						
382069														1611		371	0					123	1112	5			368				
382256														6	0	1	0	1	0	0	0	5	0	0	0	0	0				
382274														4	0	0	0	0	0	0	0	4	0	0	0	0	0				
382443														2107	0	1782	0	0	0	0	0	51	274	0	1527	0	0				
382537														432	0	89	0	0	0	0	0	161	182	0	0	0	0				
382649														3856	0	0	0	0	0	0	0	69	3787	0	0	0	0				
382658														759	0	4	0	4	0	0	0	133	622	0	0	0	0				
382742														1315	0	913	0	217	0	0	0	8	394	0	0	0	696				
382854														321		248	0					28	45	0	248						
384018														11201	0	8200	0	6312	0	0	0	1138	1218	645	0	0	0				
384278														52562		32120	10510	607				221	3689	6022	14842	2815	629				
384353														10	0	0	0	0	0	0	0	4	6	0	0	0	0				
384652														2643	0	986	0	0	0	0	0	268	1389	0	0	502	0				
384830														1493	0	931	0	0	0	0	0	51	511	0	842	0	0				
385350														1039	0	967	0	0	0	0	0	29	43	0	824	0	0				
385471														6274	0	4565	0	0	0	0	0	54	1655	0	3929	0	0				
385547														862	0	542	0	0	0	0	0	67	253	0	390	0	0				
385686														2905	0	2854	0	237	0	0	0	1	50	0	2532	0	0				
386432														335	0	161	0	0	0	0	0	42	132	0	0	0	0				
386450														961		691	0		86	7		39	231	0	524			Accrued Salaries & Wages	Midwest Housing		
386731														519	0	119	0	0	0	0	0	173	227	0	0	0	0				
386825														201	0	1	0	0	0	0	0	12	188	0	0	0	0				
387055														280	0	0	0	0	0	0	0	7	273	0	0	0	0				
387671														2909	0	1142	0	0	500	303	0	1	1766	0	0	0	0	LOAN REPURCHASE RESERVE	DEFERRED COMPENSATION		
388155														317	0	302	0	0	0	0	0	15	0	0	0	0	0				
388258														60	0	0	0	0	0	0	0	17	43	0	0	0	0				
388557														743	0	0	0	0	0	0	0	177	566	0	0	0	0				
388744														1159	0	417	0	0	0	0	0	22	720	0	417	0	0				
388753														21	0	0	0	0	0	0	0	14	7	0	0	0	0				
388874														131	0	116	0	0	0	0	0	0	15	0	0	0	0				
389358														320	0	0	0	0	0	0	0	122	198	0	0	0	0				
389376														486	0	48	0	0	44	0	0	2	436	0	0	0	0	ACCRUED VACATION			
389826														1	0	0	0	0	0	0	0	1	0	0	0	0	0				
390372														5126	0	4837	0	267	0	0	0	8	281	0	1496	3014	0	Clearing Accounts			
390840														2612	0	1323	0	0	679	0	0	38	1251	0	640	0	0	Director Deferred Plan			
391418														698	0	0	0	0	0	0	0	13	685	0	0	0	0				
391557														428	0	214	0	0	0	0	0	6	208	0	214	0	0				
391575	86244	0	34637	15285	20156	9009	0	0	35856	0	0	0	0									466						Interest Rate Swaps			
391959														337	0	110	94	0	0	0	0	24	109	0	0	0	0				
391977														18789	0	10394	0	0	0	0	0	1	8394	0	10362	0	0				
392152														185	0	0	0	0	0	0	0	29	156	0	0	0	0				
392255														470	0	65	1	0	0	0	0	45	359	0	0	0	0	Other Liabilities			
392778														5787	0	3454	0	0	0	0	0	35	2298	0	3454	0	0				
393252														42	0	12	0	0	0	0	0	22	8	0	0	0	0				
393355														322	0	0	0	0	0	0	0	48	274	0	0	0	0				
393953														2716	0	2674	0	5	1117	1538	14	42	0	0	0	0	0	Real Estate Escrow	Other Reserves	Misc.	
394156														1081	0	757	0	0	454	275	0	26	298	0	0	0	0	Unearned Loan Servicing Income	Participations Payable		
394259														2164		1506	0	68	2	457		104	554	0	963	16		Promontory Rate Bridge	Promontory in Process		
395238														1097268		669355	0		182949			7541	369813	50559			412110	Estimated fair value on cash flow hedges			
396057														147	0	1	0	0	0	0	0	15	131	0	0	0	0				
396244														2052		1870	0	1456				31	151	0							
396253														9100	0	4787	0	0	763	1954	770	33	4229	51	0	0	0	DEFERRED FEES RESERVE	Specific Reserve Loans Acquired	Acquisition Escrows	
396954														708	0	682	0	0	0	0	0	26	0	0	309	0	0				
397456														291	0	0	0	0	0	0	0	14	277	0	0	0	0				
397531														34805	0	31616	0	0	0	0	0	9	3180	0	0	0	18892	DEFERRED RENT			
397540														22876	0	18485	0	343	0	0	0	127	4014	250	0	18	4281				
397559														833	0	604	0	0	0	0	0	117	112	0	521	0	0				
397755														3811	0	2891	0	0	0	0	0	346	574	0	623	0	0	Deferred Income			
397858														45	0	0	0	0	0	0	0	5	40	0	0	0	0				
398051														2075	0	2015	0	365	8	0	0	9	51	0	1642	0	0	Shazam Settlement			
398248														888		392	0					32	464	0			392				
398668	264945	0	49827	201171	0	29547	0	0	13947	0	0	0	15391									0						Deferred Income			
398837														1175	181	1147	0	22	0	0	0	28	0	0	944	0	0				
399357														94	0	0	0	0	0	0	0	41	53	0	0	0	0				
399517														67087		36716	0					399	29386	586			26274				
399731														987		621	0					46	320	0							
399973														315	0	2	0	0	0	0	0	3	310	0	0	0	0				
400057														1023	0	718	0	0	0	0	0	41	264	0	0	0	668				
400141														3271	0	1388	0	0	0	0	0	113	1770	0	675	0	0				
400365														3355	0	2333	0	0	0	0	0	70	917	35	2057	0	0				
400767														288	0	216	0	0	0	0	0	1	15	56	125	0	0				
