"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
461058																																																																																																																																		177516	1051	0	0	98275	24260	22693	1567	0	0	0	0	0	0	5002	59777	0	0	0	0	0	0	0	0	0	0	0	8352	17	645	0	6506	27731	61989	22663	68806	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5455	2728	0	0	0	2728	27731	61989	22663	73513	0	12398	11332	73513	98275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463203																																																																																																																																		383648	2862	0	0	305341	33343	27181	6162	0	2007	464	1543	0	0	6835	39470	0	2200	0	0	0	0	0	0	0	0	0	20056	13	82	317	19629	35313	47257	62416	241471	0	0	0	0	0	0	1277	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22279	11140	0	0	0	11140	35313	47257	62416	256238	0	9451	31208	256238	305341	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463342																																																																																																																																		1249376	8085	0	0	899572	22386	8993	13393	0	4344	0	3329	1071	0	6702	109136	41778	0	10025	0	10025	0	688	0	0	0	0	94586	0	541	0	58202	23268	237422	113748	623375	1650	1650	0	0	0	1650	117	59	0	0	0	59	30	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	109753	54877	0	0	0	54877	26287	238752	113748	704648	0	47750	56874	704648	899572	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463605																																																																																																																																		366581	2907	0	310	210096	73861	70294	3567	0	0	0	0	0	0	20740	62230	0	0	0	0	0	0	0	0	0	0	0	17093	39	594	84	15604	91095	70377	66959	145006	365	365	0	0	0	365	413	207	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21974	10987	0	0	0	10987	94345	70377	66959	159787	0	14075	33480	159787	209786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463650																																																																																																																																		1253187	13345																																																																																																														
463735																																																																																																																																		34617125	308175	0	0	27348358	1418396	917693	500703	0	2752012	563877	2183467	19348	0	80157	6177078	77700	23500	85458	0	85458	0	74977	0	0	0	0	2923808	0	121776	0	1726624	1713042	9501017	3847539	19167312	312148	312148	0	2012	0	310136	66335	33168	0	1052	0	32116	1547	309	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	6194200	3097100	0	0	0	3087583	2246788	9518405	3851976	23220059	0	1903681	1925988	23220059	27348358	184914	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464255																																																																																																																																		135710	1212	0	322	71256	36084	28307	7777	0	0	0	0	0	0	8347	18841	305	0	0	0	0	0	0	0	0	0	0	5529	29	82	1	5256	49325	26700	5040	57309	863	863	0	0	0	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49325	26700	5040	62752	0	5340	2520	62752	70934	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464853																																																																																																																																		52830	450																																																																																																														
465038																																																																																																																																		314893	3664	0	341	265827	18382	17959	343	80	19078	12854	6224	0	0	20	1819	60	0	0	0	0	0	0	0	0	0	0	8351	528	1750	0	5410	31405	10136	53699	222660	168	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23769	11885	0	0	0	11885	31405	10136	53699	236950	0	2027	26850	236950	265486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
465243																																																																																																																																		322836	2401	0	232	173566	52938	51829	1011	98	0	0	0	0	0	401	10855	11038	0	0	0	0	0	0	0	0	0	0	5213	118	1109	64	3922	52348	12975	193438	67528	0	0	0	0	0	0	336	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6407	3204	0	0	0	3204	52348	12975	193438	73598	0	2595	96719	73598	173334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
465524																																																																																																																																		127306	854																																																																																																														
465618																																																																																																																																		950407	11080																																																																																																														
465672																																																																																																																																		199417	1684	0	257	116765	33451	31157	2294	0	0	0	0	0	0	7490	23014	322	0	1635	0	1635	0	0	0	0	0	0	11981	0	429	136	9194	39010	30655	66554	65162	10	10	0	0	0	10	356	178	22	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7239	3620	18	0	0	3602	39050	30655	66554	71220	0	6131	33277	71220	116508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
466044																																																																																																																																		284902	2378	0	56	199782	9332	5836	3496	0	0	0	0	0	0	40887	55894	17398	4001	0	0	0	0	0	0	0	0	0	11108	98	150	106	10754	46821	59540	48869	140575	3849	3849	0	0	0	3849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24146	12073	0	0	0	12073	53935	59540	48869	161693	0	11908	24435	161693	199726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
466240																																																																																																																																		966611	11574																																																																																																														
466754																																																																																																																																		831532	9407																																																																																																														
466932																																																																																																																																		139716	1076																																																																																																														
467144																																																																																																																																		72181	387																																																																																																														
467470																																																																																																																																		196274	1120																																																																																																														
467658																																																																																																																																		1109742	8445	0	86	668718	119548	15909	103639	0	0	0	0	0	0	63580	300345	62775	1264	39925	0	39925	0	0	0	0	0	0	58757	0	0	0	43263	79736	443909	248957	381238	1557	1557	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11450	11450	0	0	11450	0	0	0	0	0	0	0	79736	443909	260407	432347	0	88782	130204	432347	668632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
467733																																																																																																																																		265601	1270	0	0	143720	44182	30499	13683	0	0	0	0	0	0	2682	47939	34923	3305	54000	0	54000	0	0	0	0	0	0	20608	0	0	0	20608	33181	115622	47921	71788	275	275	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3465	1733	0	0	0	1502	33181	115622	47921	75043	0	23124	23961	75043	143720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
468673																																																																																																																																		254666	2637	0	195	195404	8203	1285	6918	0	0	0	0	0	0	4984	10386	0	0	0	0	0	0	0	0	0	0	0	13708	0	2513	0	10726	6269	19817	99758	131817	336	336	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12195	6098	0	0	0	6098	6269	19817	99758	138251	0	3963	49879	138251	195209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
468806																																																																																																																																		1582759	5028	0	0	1306041	172079	167629	4449	0	0	0	0	0	0	14685	46311	0	0	0	0	0	0	0	0	0	0	0	50790	0	3387	300	39124	182314	60167	129297	1207250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21533	10767	0	0	0	10767	182489	60167	129297	1218817	0	12033	64649	1218817	1306041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
469250																																																																																																																																		15811	121																																																																																																														
469559																																																																																																																																		397618	3980																																																																																																														
469737																																																																																																																																		392555	5050	0	1834	257296	25616	13328	12288	0	3847	0	0	0	3847	4353	86992	10734	0	14786	0	14786	0	0	0	0	0	0	8854	16	558	429	7851	21330	114624	113355	158380	258	258	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36153	18077	44	0	14054	3979	21456	114624	132787	165277	0	22925	66394	165277	255462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
470032																																																																																																																																		185581	1417																																																																																																														
470050																																																																																																																																		13215142	71932	0	0	7695906	465562	306372	159190	0	0	0	0	0	0	499990	5334531	739463	108786	0	0	0	0	0	0	0	0	0	738752	18773	6551	0	398012	863887	5534066	2183450	4894684	0	0	0	0	0	0	37986	18993	0	0	0	18993	0	0	0	0	0	0	0	0	0	0	0	0	20219	20219	0	0	20219	0	788352	394176	0	0	0	394176	863887	5534066	2203669	5486344	0	1106813	1101835	5486344	7695906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
470434																																																																																																																																		33682	50																																																																																																														
470452																																																																																																																																		2478485	17054	0	0	1499974	284725	270117	14608	0	0	0	0	0	0	275729	402770	199648	77	44	0	44	0	0	0	0	0	0	125968	665	5310	3772	100177	546621	449166	554421	1023743	927	927	0	552	0	375	1649	825	0	646	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47428	23714	0	0	0	23714	546621	450364	554421	1092104	0	90073	277211	1092104	1499974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
471057																																																																																																																																		49406	358	0	41	25346	2373	1145	1228	0	0	0	0	0	0	3815	24814	4610	0	0	0	0	0	0	0	0	0	0	1935	0	0	9	1926	4960	26302	5037	16502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	699	0	0	0	699	4960	26302	5037	17567	0	5260	2519	17567	25305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472018																																																																																																																																		136326	443	0	0	70758	13517	5793	7724	0	0	0	0	0	0	23396	31147	2097	10	40	0	40	0	0	0	0	0	0	3849	51	425	78	3295	29240	39336	32141	42424	0	0	0	0	0	0	1029	515	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6594	3297	0	0	0	3297	29240	39336	32141	46820	0	7867	16071	46820	70758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472045																																																																																																																																		51611	358																																																																																																														
472148																																																																																																																																		45209	89	0	0	16297	16823	7856	8967	0	555	0	555	0	0	1565	17472	268	0	0	0	0	0	0	0	0	0	0	1917	0	43	0	1874	9421	27037	651	10048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	158	0	0	0	158	9421	27037	651	10532	0	5407	326	10532	16297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472250																																																																																																																																		19974	208																																																																																																														
472531																																																																																																																																		116782	620																																																																																																														
472616																																																																																																																																		678334	5672	0	685	456959	65463	52426	13037	0	7734	0	5234	0	2500	38968	67976	6736	49	0	0	0	0	0	0	0	0	0	29977	343	271	0	29589	92221	87636	158291	352950	0	0	0	0	0	0	1257	629	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92221	87636	159257	355894	0	17527	79629	355894	456274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472643																																																																																																																																		79045	722																																																																																																														
472951																																																																																																																																		86895	355	0	0	33760	31142	28260	2882	0	18027	18027	0	0	0	0	0	0	0	939	0	939	0	0	0	0	0	0	3838	38	80	0	3720	52521	3901	9837	20991	7000	7000	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	70	0	0	0	70	52521	3901	9837	28061	0	780	4919	28061	33760	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472979																																																																																																																																		289640	1583	0	0	126685	14344	692	13652	0	0	0	0	0	0	43572	80803	26406	0	0	0	0	0	0	0	0	0	0	18489	1439	1741	0	14805	45703	96196	125860	34546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16717	8359	0	0	0	8359	45703	96196	125860	42905	0	19239	62930	42905	126685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473042																																																																																																																																		1613977	12839	0	131	1028087	55976	34716	21260	0	209	0	3	206	0	83217	187012	43630	0	0	0	0	0	0	0	0	0	0	47416	243	4572	1097	32942	121940	585302	324193	607477	1222	1222	0	0	0	1222	610	305	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	8617	8617	0	0	8617	0	177196	88598	0	0	0	88598	121940	614389	332810	720260	0	122878	166405	720260	1027956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473257																																																																																																																																		189491	2140																																																																																																														
473266																																																																																																																																		2176656	16449	0	104	1309691	149120	118406	30714	0	624991	508	590409	9332	24742	99373	242689	0	19007	0	0	0	0	0	0	0	0	0	87242	2189	857	0	66411	220484	873995	138741	967338	2802	2802	2678	0	0	125	681	341	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117214	58607	0	0	0	53331	223162	873995	138741	1037441	0	174799	69371	1037441	1309587	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473501																																																																																																																																		11576551	99021	0	0	8737704	865373	723080	142293	0	602517	70973	518599	11254	22	411152	1403637	3860	58652	5882	0	5882	0	65700	0	0	7040	44	620412	0	9365	0	473807	1219071	2141803	2019622	6222875	498	498	0	0	0	498	0	0	0	0	0	0	68450	13690	0	0	0	13690	0	0	0	0	0	0	8817	8817	0	0	0	8817	1313899	656950	0	23137	5428	628385	1219071	2165901	2139604	6969408	0	433180	1069802	6969408	8737704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	62	0	0	0	0	
473930																																																																																																																																		466872	3697																																																																																																														
474058																																																																																																																																		268555	1642																																																																																																														
474245																																																																																																																																		85201	830																																																																																																														
474254																																																																																																																																		5285065	27677																																																																																																														
474357																																																																																																																																		108864	491																																																																																																														
474450																																																																																																																																		261928	2390	0	259	170459	15315	12774	2541	0	2430	2430	0	0	0	50455	20364	1671	0	0	0	0	0	0	0	0	0	0	10572	98	957	36	5773	66288	25169	18783	154246	427	427	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2210	1105	0	0	0	1105	66288	25169	18783	156025	0	5034	9392	156025	170200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474544																																																																																																																																		77032	428	0	0	48075	2698	410	2288	0	8267	7972	0	295	0	0	0	0	0	15442	9437	6005	0	0	0	0	0	0	2243	0	101	0	1098	17819	8394	14069	36134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265	633	0	0	0	633	17819	8940	14069	38208	0	1788	7035	38208	48075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474656																																																																																																																																		85370	689	0	0	60495	1534	0	1534	0	0	0	0	0	0	6600	361	805	0	5500	0	5500	0	0	0	0	0	0	2298	0	0	0	2076	6600	7395	27456	40287	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	3024	3024	0	0	0	9624	7395	27456	44964	0	1479	13728	44964	60495	0	4627	4627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474759																																																																																																																																		7044641	56077	0	0	6526060	510701	171021	339680	0	39803	853	34521	4429	0	203994	398046	13625	16767	0	0	0	0	0	0	0	0	0	522259	16744	12581	2279	295511	514826	894378	962221	4555448	16223	16223	0	0	0	16223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25713	25713	0	0	23383	2330	1446097	723049	0	0	0	723049	516226	895061	985604	5563806	0	179012	492802	5563806	6526060	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474919																																																																																																																																		24947504	248564	0	0	20820449	380946	112840	267987	117	1338963	331274	1074900	0	0	688514	1779088	3229	483553	30500	0	30500	0	86945	0	0	0	0	1721753	48968	13963	8928	931779	1252193	3182770	5358164	14125307	133874	133874	0	7512	0	126361	140783	70392	0	29	0	70363	50802	10160	0	0	0	10160	0	0	0	0	0	0	418698	418698	0	32581	373983	12133	2242876	1121438	0	5748	104348	684712	1290636	3339301	5896148	15100243	0	667860	2948074	15100243	20820449	87158	0	0	0	0	0	0	0	0	0	0	0	0	1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475345																																																																																																																																		307274	2683																																																																																																														
475354																																																																																																																																		645541	6561	0	909	452196	16713	13908	2804	0	0	0	0	0	0	47154	182964	8554	0	0	0	0	0	0	0	0	0	0	38752	1040	1599	124	33696	65816	189543	74610	343083	950	950	0	0	0	950	745	373	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49964	24982	0	0	2689	22294	65816	189543	77299	371818	0	37909	38650	371818	451287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475653																																																																																																																																		478597	3541																																																																																																														
475756																																																																																																																																		245749	1541	0	0	164036	51121	7313	43808	0	37966	11603	21802	4561	0	344	840	0	0	0	0	0	0	0	0	0	0	0	8613	0	278	0	6893	19260	70465	23104	131502	0	0	0	0	0	0	0	0	0	0	0	0	284	57	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19260	70465	23104	135974	0	14093	11552	135974	164036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
476342																																																																																																																																		57103	242	0	0	26066	20086	0	20086	0	0	0	0	0	0	2192	11351	0	0	0	0	0	0	0	0	0	0	0	712	0	0	0	548	2192	31437	10933	13452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2848	31437	10933	13452	0	6287	5467	13452	26066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
476445																																																																																																																																		82608	1732	0	974	60638	3903	3770	133	0	781	0	0	781	0	782	17349	0	6837	0	0	0	0	0	0	0	0	0	2961	125	124	0	2713	4677	28887	4265	48725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	355	0	0	0	355	4677	28887	4265	52708	0	5777	2133	52708	59664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
476472																																																																																																																																		111409	29																																																																																																														
476539																																																																																																																																		382532	647																																																																																																														
476810	109000	0	42000	41000	1000	15000	0	60835000	60722000	113000	16809000	0	46696000	46683000	13000	9190000	0	287703000	16016000	11124000	0	0	0	114000	886000	75000	286000	0	30252000	30252000	6716000	9740000	0	3437000	436000	8694000	1229000	10000	47256000	9451200	174000	358200	136000	8226000	0	389000	700381000	0	202786000	10605000	0	30991000	3934000	155629000	1239000	22395000	0	21210000	0	0	0	1185000	0	48364000	0	0	20130000	11124000	0	0	0	0	0	188000	967280	0	0	30195000	27810000	0	0	0	0	0	2350000	1024451000	45216000	2440547000	2931577000	2320500000	9589574000	594839000	219610000	194204000	769909000	49654000	59709000	206550000	6760000	506191000	124095000	9118000	95797000	3066000	0	79247000	31751000	802000	20092881000	673742000	298011000	313173000	5848000	165000	232141000	3224000	0	54639000	4515000	0	13396000	1726000	22000	21014000	0	0	69375000	24904000	58000																			0	0	0	0																																																																																										
477303																																																																																																																																		627001	5031																																																																																																														
477321																																																																																																																																		977326	7160	0	0	650658	24724	24512	212	0	7874	0	3824	4050	0	42479	229346	33306	19199	0	0	0	0	0	0	0	0	0	42527	848	2673	299	34590	68293	261551	208156	464800	1110	1110	892	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30544	15272	0	3729	5989	1329	89210	265398	214260	474590	0	53080	107130	474590	650658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477349																																																																																																																																		290196	2257	0	0	192631	9124	4475	4649	0	0	0	0	0	0	4175	47080	3675	0	22019	0	22019	0	0	0	0	0	0	10247	7	1355	272	7549	8933	75371	90486	120955	1074	1074	0	0	0	1074	73	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	5	8933	75371	90486	129601	0	15074	45243	129601	192631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477376																																																																																																																																		21698	53																																																																																																														
477639																																																																																																																																		114800	588	0	0	56786	1486	442	1044	0	24874	6730	14226	2915	1003	16901	7453	10178	4800	0	0	0	0	0	0	0	0	0	4507	0	248	0	4259	24073	34703	25297	34985	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2378	1189	0	0	0	1189	24073	34703	25297	37196	0	6941	12649	37196	56786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477648																																																																																																																																		319176	1942	0	0	229281	52677	51110	1567	0	1380	0	1380	0	0	0	50059	2814	0	5900	0	5900	0	0	0	0	0	0	8541	0	80	0	8461	51161	58986	11440	200281	122	122	0	0	0	122	28	14	0	0	0	14	0	0	0	0	0	0	2370	2370	0	0	2370	0	0	0	0	0	0	0	6848	3424	0	0	0	3424	51161	58986	13810	208336	0	11797	6905	208336	229281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477844																																																																																																																																		218391	2194	0	7	174950	21508	18045	3462	1	0	0	0	0	0	1281	25315	8067	0	0	0	0	0	0	0	0	0	0	10479	2	765	57	8512	19338	29542	31629	139518	531	531	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4909	2455	0	0	0	2455	19338	29542	31629	145826	0	5908	15815	145826	174943	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
478140																																																																																																																																		163304	1343																																																																																																														
478195																																																																																																																																		464970	4478	0	0	407718	9362	2858	6504	0	70	0	70	0	0	1577	23163	10135	1000	0	0	0	0	0	0	0	0	0	22739	0	1664	0	20262	5184	49775	73476	314179	716	716	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5184	49775	73476	314895	0	9955	36738	314895	407718	0	0	0	0	0	0	0	0	0	0	0	0	1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
478533																																																																																																																																		96169	1164																																																																																																														
478766																																																																																																																																		298472	2980																																																																																																														
479071																																																																																																																																		239413	1375	0	0	156492	74531	69588	4943	0	12149	0	12149	0	0	38	3961	0	48	0	0	0	0	0	0	0	0	0	7249	0	362	0	5913	69753	23235	18010	128950	866	866	0	0	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	9	3751	1876	0	0	122	1753	70361	23235	18253	141556	0	4647	9127	141556	156492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
