"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
543459																																																																																																																																																																																																																																																	
543945																																																																																																																																																																																																																																																	
544335																																																																																																																																																																																																																																																	
544447																																																																																																																																																																																																																																																	
544652																																																																																																																																																																																																																																																	
544951																																																																																																																																																																																																																																																	
545604																																																																																																																																																																																																																																																	
546003																																																																																																																																																																																																																																																	
546320																																																																																																																																																																																																																																																	
546535																																																																																																																																																																																																																																																	
546544																																																																																																																																																																																																																																																	
547251																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
547550																																																																																																																																																																																																																																																	
547840																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0	0	0	1128047	68930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198721	0	0	1128047	70674	0	0	0	0	0	0	0	0	0	208	0	0	0	208	1536	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	
548052																																																																																																																																																																																																																																																	
548267																																																																																																																																																																																																																																																	
548351																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	728167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728167	0	0	728167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
548472																																																																																																																																																																																																																																																	
548771																																																																																																																																																																																																																																																	
548829																																																																																																																																																																																																																																																	
549862																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
550279																																																																																																																																																																																																																																																	
550354																																																																																																																																																																																																																																																	
550448																																																																																																																																																																																																																																																	
550635																																																																																																																																																																																																																																																	
550653																																																																																																																																																																																																																																																	
550952																																																																																																																																																																																																																																																	
551016																																																																																																																																																																																																																																																	
552059																																																																																																																																																																																																																																																	
552161																																																																																																																																																																																																																																																	
552545																																																																																																																																																																																																																																																	
552956																																																																																																																																																																																																																																																	
552974																																																																																																																																																																																																																																																	
553038																																																																																																																																																																																																																																																	
553926																																																																																																																																																																																																																																																	
553944																																																																																																																																																																																																																																																	
554268																																																																																																																																																																																																																																																	
554343																																																																																																																																																																																																																																																	
554857																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2421	0	0	2421	0	0	691645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694066	0	0	694066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2421			2421															
555256																																																																																																																																																																																																																																																	
556011																																																																																																																																																																																																																																																	
556459																																																																																																																																																																																																																																																	
556815																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14626	314406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329032	0	14626	314406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
556936																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
557317																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
557438																																																																																																																																																																																																																																																	
557858																																																																																																																																																																																																																																																	
559179																																																																																																																																																																																																																																																	
560214																																																																																																																																																																																																																																																	
560353																																																																																																																																																																																																																																																	
560438																																																																																																																																																																																																																																																	
560830																																																																																																																																																																																																																																																	
561145																																																																																																																																																																																																																																																	
561574																																																																																																																																																																																																																																																	
561659																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	464927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464927	0	0	464927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
561864																																																																																																																																																																																																																																																	
562058																																																																																																																																																																																																																																																	
563233																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
563336																																																																																																																																																																																																																																																	
563457																																																																																																																																																																																																																																																	
563934																																																																																																																																																																																																																																																	
564052																																																																																																																																																																																																																																																	
564324																																																																																																																																																																																																																																																	
564463																																																																																																																																																																																																																																																	
564557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42749	233682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276431	0	42749	233682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276431																																																																																						
564678																																																																																																																																																																																																																																																	
564838																																																																																																																																																																																																																																																	
564977																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1	0	0	1	0	0	23222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23223	0	0	23223	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0						1			1										
565143																																																																																																																																																																																																																																																	
565170																																																																																																																																																																																																																																																	
565536																																																																																																																																																																																																																																																	
565750																																																																																																																																																																																																																																																	
565844																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
566056																																																																																																																																																																																																																																																	
566243																																																																																																																																																																																																																																																	
567240																																																																																																																																																																																																																																																	
567679																																																																																																																																																																																																																																																	
567736																																																																																																																																																																																																																																																	
568126																																																																																																																																																																																																																																																	
568135																																																																																																																																																																																																																																																	
568359																																																																																																																																																																																																																																																	
568377																																																																																																																																																																																																																																																	
568470																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398842	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399872	0	0	398842	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
568939																																																																																																																																																																																																																																																	
570558																																																																																																																																																																																																																																																	
570651																																																																																																																																																																																																																																																	
571135																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
571265																																																																																																																																																																																																																																																	
571920																																																																																																																																																																																																																																																	
571957																																																																																																																																																																																																																																																	
572347																																																																																																																																																																																																																																																	
572374																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519472	0	519472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																																																																																																																																	
572655																																																																																																																																																																																																																																																	
573036																																																																																																																																																																																																																																																	
573335																																																																																																																																																																																																																																																	
574079																																																																																																																																																																																																																																																	
574949																																																																																																																																																																																																																																																	
574976																																																																																																																																																																																																																																																	
575133																																																																																																																																																																																																																																																	
575254																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		45127	0	0	17622	0	0	763943	0	37949	0	0	37949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847019	0	0	819514	27505	0	0	0	0	0	0	0	0	0	1038	0	0	1038	0	27505				27505	17622			17622										
575348																																																																																																																																																																																																																																																	
575375																																																																																																																																																																																																																																																	
575759																																																																																																																																																																																																																																																	
575834																																																																																																																																																																																																																																																	
576354																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578																																																																																																																																																																																																																																																	
576608																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	82049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82049	0	0	82049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
576644																																																																																																																																																																																																																																																	
576952																																																																																																																																																																																																																																																	
577128																																																																																																																																																												20145	17602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	1266096	0	0	0	0	0	0	0	0	0	0	0	0	0	20145	0	0	0	0	0	0	1286416	0	175	1286241	0	0	0	17602	0	0	0	0	0	0	17602	0	0	17602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
577137																																																																																																																																																																																																																																																	
577230																																																																																																																																																																																																																																																	
578116																																																																																																																																																																																																																																																	
578237																																																																																																																																																																																																																																																	
578255																																																																																																																																																																																																																																																	
578554																																																																																																																																																																																																																																																	
578741																																																																																																																																																																																																																																																	
578862																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
579140																																																																																																																																																																																																																																																	
579319																																																																																																																																																																																																																																																	
579364																																																																																																																																																																																																																																																	
579636																																																																																																																																																																																																																																																	
580155																																																																																																																																																																																																																																																	
580548																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																																																																																																																																	
580874																																																																																																																																																																																																																																																	
581237																																																																																																																																																																																																																																																	
581358																																																																																																																																																																																																																																																	
582177																																																																																																																																																																																																																																																	
582654																																																																																																																																																																																																																																																	
582878																																																																																																																																																																																																																																																	
582953																																																																																																																																																																																																																																																	
582971																																																																																																																																																																																																																																																	
583071																																																																																																																																																																																																																																																	
583268																																																																																																																																																																																																																																																	
583352																																																																																																																																																																																																																																																	
583754																																																																																																																																																																																																																																																	
583905																																																																																																																																																																																																																																																	
584377																																																																																																																																																																																																																																																	
584724																																																																																																																																																																																																																																																	
584920																																																																																																																																																																																																																																																	
585235																																																																																																																																																																																																																																																	
585749																																																																																																																																																																																																																																																	
586027																																																																																																																																																																																																																																																	
586072																																																																																																																																																																																																																																																	
586335																																																																																																																																																																																																																																																	
586960																																																																																																																																																																																																																																																	
587677																																																																																																																																																																																																																																																	
587752																																																																																																																																																																																																																																																	
587800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		23685	0	0	23685	0	203698	1099052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326435	0	203698	1122737	0	0	0	0	0	0	0	0	0	0	21259	0	0	21259	0						23685			23685										
588245																																																																																																																																																																																																																																																	
588348																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588478																																																																																																																																																																																																																																																	
589158																																																																																																																																																																																																																																																	
589523																																																																																																																																																																																																																																																	
589943																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2729	0	0	2729	0	0	279788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282517	0	0	282517	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0						2729			2729										
590220																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	32337	282764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315101	0	32337	282764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
590248																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11813	0	0	1862	0	0	171101	5311	2648	0	0	0	2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190873	0	0	172963	17910	0	0	0	0	0	0	0	0	0	1735	0	0	1735	0	9951				9951	1862			1862										
590640																																																																																																																																																																																																																																																	
590976																																																																																																																																																																																																																																																	
591209																																																																																																																																																																																																																																																	
591320																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195180	0	0	0	195180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																																																																																																																	
591366																																																																																																																																																																																																																																																	
591740																																																																																																																																																																																																																																																	
592439																																																																																																																																																																																																																																																	
592448																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		415	0	0	415	0	0	14335	0	67493	0	0	67493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82243	0	0	82243	0	0	0	0	0	0	0	0	0	0	904	0	0	904	0						415			415										
592550																																																																																																																																																																																																																																																	
592644																																																																																																																																																																																																																																																	
593007																																																																																																																																																												6319	6369	0	0	0	0	0	0				0	0	0	0	0	0		0	0		8493	0	0	8493	0	0	788123	0	3340	0	0	3340	0	0	0	0	0	0	0	0	6319	0	0	0	0	0	0	806275	0	0	806275	0	0	0	6369	0	0	0	0	0	0	9126	0	0	9126	0						8493			8493										
593052																																																																																																																																																																																																																																																	
