"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	582252757	5832137	0	0	435590948	38935892	35605003	3329224	974	61503251	15506069	48527813	0	0	40909908	62764323	3799870	2462	1919431	0	0	0	966	50838893	2824878	3222032	210290	24552393	96884807	131365030	81115377	258761212	9287602	9287602	209668	3468142	582815	5026977	1575354	787677	73345	246199	4808	463325	777850	155570	0	43952	0	111618	2426	2426	0	2426	0	0	29521	29521	0	0	28347	1174	155496698	77748349	16263	683992	5402339	71395235	106700490	136971342	87231944	346928799	0	27394268	43615972	346928799	435590948	4566560	0	0	0	0	0	0	0	0	0	0	0	0	17666	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	3706641	0	0	5075735	1196230	38249	10453	5113984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26422	0	98096102	3548	0	0	0	537	154	-2530631	0	-9380461	0	0	0	2769962	0	484119	1615658	670185	0	0	0	2541	0	0	0	0	2541	0	1170959	0	0	0	0	1170959	0	92636775	0	6901065	73119499	12616211	2047216	0	2047216	1009226	0	0	0	0	437186	572040	229844979	0	2038949	6129172	2369523	219307335	0	1918465	0	11191009	0	0	0	0	0	0	0	0	0	0	
505550																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
506922																																																																																																																																																																																																																																																	
507068																																																																																																																																																																																																																																																	
507152																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																																																																																																																	
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																																																																																																																	
508355																																																																																																																																																																																																																																																	
509811																																																																																																																																																																																																																																																	
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																																																																																																																	
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	19522758	252152	0	0	12084436	1262804	1180483	81821	500	449342	159673	207429	89857	0	815957	5839607	0	19088	0	0	0	0	0	747087	3273	61325	2877	414045	2208771	6604428	2016160	9156779	8156	8156	0	1871	0	6285	0	0	0	0	0	0	104799	20960	0	0	0	20960	0	0	0	0	0	0	0	0	0	0	0	0	201128	100564	0	0	0	100564	2408771	6608575	2017178	9405750	0	1321715	1008589	9405750	12084436	803	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	90614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6086202	39745	1269	0	0	0	0	-7617	0	-588450	0	0	0	22601	0	19559	3042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963091	23061	202965	1848860	888205	10576	0	10576	69192	0	16	225	0	0	68951	8164015	16684	49369	191497	71524	7834941	0	0	0	174741	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
513920																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521064																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
522605																																																																																																																																																																																																																																																	
522669																																																																																																																																																																																																																																																	
522753																																																																																																																																																																																																																																																	
522847																																																																																																																																																																																																																																																	
523161																																																																																																																																																																																																																																																	
524579																																																																																																																																																																																																																																																	
524757																																																																																																																																																																																																																																																	
524766																																																																																																																																																																																																																																																	
524953																																																																																																																																																																																																																																																	
524971																																																																																																																																																																																																																																																	
525053																																																																																																																																																																																																																																																	
525549																																																																																																																																																																																																																																																	
526452	1014120	15926	0	5122	864324	44955	25392	16651	2912	85010	84319	191	0	500	0	0	0	0	0	0	0	0	0	112435	0	6336	0	101829	110314	36330	71309	798624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26542	13271	0	0	13271	0	110314	48057	84580	798624	0	9611	42290	798624	859202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71309	0	0	71309	0	0	0	0	9199	0	0	0	0	0	9199	706463	0	603	12477	0	693383	0	0	0	4270	0	0	0	0	0	0	0	0	0	0	
526519																																																																																																																																																																																																																																																	
526854																																																																																																																																																																																																																																																	
527057																																																																																																																																																																																																																																																	
527178																																																																																																																																																																																																																																																	
527600																																																																																																																																																																																																																																																	
527749																																																																																																																																																																																																																																																	
527954																																																																																																																																																																																																																																																	
528102																																																																																																																																																																																																																																																	
528241																																																																																																																																																																																																																																																	
528849																																																																																																																																																																																																																																																	
528960																																																																																																																																																																																																																																																	
529275																																																																																																																																																																																																																																																	
529341																																																																																																																																																																																																																																																	
529659																																																																																																																																																																																																																																																	
529958																																																																																																																																																																																																																																																	
530655																																																																																																																																																																																																																																																	
530851																																																																																																																																																																																																																																																	
531157																																																																																																																																																																																																																																																	
531250																																																																																																																																																																																																																																																	
532042																																																																																																																																																																																																																																																	
532453																																																																																																																																																																																																																																																	
532752																																																																																																																																																																																																																																																	
533124																																																																																																																																																																																																																																																	
533227																																																																																																																																																																																																																																																	
533535																																																																																																																																																																																																																																																	
534073																																																																																																																																																																																																																																																	
534242																																																																																																																																																																																																																																																	
534466																																																																																																																																																																																																																																																	
534756																																																																																																																																																																																																																																																	
534859																																																																																																																																																																																																																																																	
534877																																																																																																																																																																																																																																																	
535034																																																																																																																																																																																																																																																	
535575																																																																																																																																																																																																																																																	
535753																																																																																																																																																																																																																																																	
535931																																																																																																																																																																																																																																																	
535940																																																																																																																																																																																																																																																	
536059																																																																																																																																																																																																																																																	
536349																																																																																																																																																																																																																																																	
536527																																																																																																																																																																																																																																																	
536554																																																																																																																																																																																																																																																	
536853																																																																																																																																																																																																																																																	
537243																																																																																																																																																																																																																																																	
537449																																																																																																																																																																																																																																																	
537551																																																																																																																																																																																																																																																	
537560																																																																																																																																																																																																																																																	
538222																																																																																																																																																																																																																																																	
538473																																																																																																																																																																																																																																																	
538754																																																																																																																																																																																																																																																	
538802	2643431	7892	0	0	1023991	862710	656406	206304	0	324797	35217	289580	0	0	84651	202153	0	8978	0	0	0	0	0	28493	0	11194	0	17299	896665	709231	455276	575547	0	0	0	0	0	0	12689	6345	0	0	0	6345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133965	66983	0	0	0	66983	1003761	709231	455276	651144	0	141846	227638	651144	1023991	0	0	0	0	0	0	0	0	14210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294064				0	0	0	0	0	-1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476746	0	0	455276	7260	0	0	0	0	0	0	0	0	0	0	648191	0	106181	0	0	542010	0	0	0	0	0	0	0	0	0	0	0	16262	16262	0	
538950																																																																																																																																																																																																																																																	
539032																																																																																																																																																																																																																																																	
539340																																																																																																																																																																																																																																																	
539377																																																																																																																																																																																																																																																	
539452																																																																																																																																																																																																																																																	
539872																																																																																																																																																																																																																																																	
540056																																																																																																																																																																																																																																																	
540542																																																																																																																																																																																																																																																	
540551																																																																																																																																																																																																																																																	
540739																																																																																																																																																																																																																																																	
540775																																																																																																																																																																																																																																																	
540850																																																																																																																																																																																																																																																	
541101	365102000	165000	0	0	128236000	139964000	119008000	16730000	1118000	58547000	14571000	43964000	12000	0	51071000	23952000	1325000	2450000	7719000	0	0	0	0	29707000	1044000	287000	17000	13403000	190332000	89252000	5545000	37385000	1969000	1969000	0	267000	57000	1619000	32000	16000	0	5000	0	11000	135000	27000	0	9000	11000	6000	0	0	0	0	0	0	0	0	0	0	0	0	21408000	10704000	1000	0	52000	10648000	191185000	107671000	6291000	89335000	0	21534000	3146000	89335000	128236000	7845000	5183000	5183000	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	937000	670000	0	0	253000	0	11000	2000	1000	0	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614000	48000	274000	3126000	2129000	1246000	356000	4422000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77000	0	0	0	0	0	78800000	0	0	0	0	2490000	618000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355000	0	0	0	355000	29000	0	29000	138000	0	0	0	0	0	138000	31798000	0	4638000	4319000	1701000	20059000	1081000	7719000	0	9872000	0	42000	1017000	1017000	0	219000	0	11921000	11921000	0	
541231																																																																																																																																																																																																																																																	
541307																																																																																																																																																																																																																																																	
541642																																																																																																																																																																																																																																																	
541754																																																																																																																																																																																																																																																	
541857																																																																																																																																																																																																																																																	
542153																																																																																																																																																																																																																																																	
542340																																																																																																																																																																																																																																																	
542528																																																																																																																																																																																																																																																	
542667																																																																																																																																																																																																																																																	
542854																																																																																																																																																																																																																																																	
543262																																																																																																																																																																																																																																																	
543459																																																																																																																																																																																																																																																	
543945																																																																																																																																																																																																																																																	
544335																																																																																																																																																																																																																																																	
544447																																																																																																																																																																																																																																																	
544652																																																																																																																																																																																																																																																	
544951																																																																																																																																																																																																																																																	
545604																																																																																																																																																																																																																																																	
546003																																																																																																																																																																																																																																																	
546320																																																																																																																																																																																																																																																	
546535																																																																																																																																																																																																																																																	
546544																																																																																																																																																																																																																																																	
547251																																																																																																																																																																																																																																																	
547550																																																																																																																																																																																																																																																	
547840																																																																																																																																																																																																																																																	
548052																																																																																																																																																																																																																																																	
548267																																																																																																																																																																																																																																																	
548351																																																																																																																																																																																																																																																	
