"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
258445																				0	386	0	2978	551	760	0	0	0	1832	0	0	0	0	0	0	0	0	0				
258539																				0	0	0	1305	0	105	0	0	0	1200	0	0	0	0	0	0	0	0	0				
258771																					20319	0	183626		58110				27055	27639				0		19956	52495	5691				
258874																					247	0	1107		34				326					0		500	0	0				
259059																				0	182	0	1191	244	289	0	0	0	720	0	0	0	0	0	0	0	0	0				
259330																					1135	1881	28545	2548	6875	3070			2807					0		8367	0	7480	Right of Use Asset			
259442																				0	1018	589	12503	192	1803	1453	0	0	1932	0	0	0	0	0	0	7161	0	0	MSR Assets			
259956																				0	485	727	1930	0	72	0	0	0	646	0	0	0	0	0	0	0	0	0				
260055																				0	11904	10006	129865	4424	10580	0	0	0	23376	0	0	0	0	0	0	29074	19135	25790				
260831																				0	84	0	833	189	192	0	0	0	554	0	0	0	0	0	0	3	0	0				
260868																				0	5718	461	38784	574	5436	0	0	0	11200	3009	563	1158	0	0	0	15969	0	0				
261146																					2222	0	27985		24510				1253	20764				0		0	0	0				
261360																				0	220	710	17760	675	686	0	0	0	3297	0	0	0	0	0	0	11742	0	1105				
261940																				0	6049	0	24404	688	771	0	0	0	4522	0	0	0	0	0	0	12555	0	507				
262059																				0	457	79	14078	561	1000	0	0	0	1201	0	0	0	0	0	0	11341	0	0				
262237																				0	536	369	5598	0	332	0	0	0	1349	0	0	0	0	0	0	0	0	3012				
262358																				2	4196	0	16832	769	886	5	0	0	2564	0	0	0	0	0	0	9186	0	0	ATM Switch/Cash Clearing			
262741																				0	2052	0	13573	352	359	0	0	0	2007	0	0	1	0	0	0	8597	0	558				
262844																				0	1510	0	24688	358	915	0	0	0	5304	0	0	0	0	0	0	15245	0	1714				
262956																				0	332	187	7093	0	179	0	0	0	730	0	0	127	0	0	0	5265	0	400				
263243																					2213	0	11372		954	192	415		2221					0		5984	0	0	DEFERRED COMPENSATION	UNAMORTIZED FINDERS FEES		
263627																				0	923	1185	12088	80	284	70	0	0	371	0	0	0	0	0	0	8311	0	1014	Federal Income Tax Receivable			
264455																				0	1617	690	8905	1172	1503	0	0	0	1716	0	0	0	0	0	0	3379	0	0				
264772																				0	0	0	57128	1689	18082	239	0	0	7642	9068	509	5307	0	0	0	31404	0	0	Other Assets Owned	Contingent Recievable		
265340																				0	686	0	6903	355	364	0	0	0	1316	0	0	0	0	0	0	4537	0	0				
265407																				0	1774	1952	52889	1391	4016	0	0	0	7694	0	0	0	0	0	0	34045	1085	2323				
265452																				0	711	0	1702	0	28	0	0	0	626	0	0	0	0	0	0	337	0	0				
265676																				0	720	1266	2524	162	204	0	0	0	334	0	0	0	0	0	0	0	0	0				
266066																				0	948	0	6635	137	649	0	0	0	1636	0	0	0	0	0	0	3402	0	0				
266244																				85	1318	161	5943	329	422	0	0	0	931	0	0	0	0	0	0	3111	0	0				
266253																				0	1374	0	5814	151	183	0	0	0	2010	0	0	0	0	0	0	2247	0	0	NON POST NSF ITEMS	SOFTWARE		
266271	0	320436	0	1576829	0	977268	326919	262861	0	114202	0	0	0	0	7823	0	130680	14890	11530		320436																		Operating leases (net)	Investment in affordable housing		
266655																				0	1412	0	5121	224	271	0	0	0	1413	0	0	0	0	0	0	2025	0	0				
266851																				0	521	0	7575	494	597	0	0	0	622	0	0	0	0	0	0	5835	0	0				
266945																				0	5757	190	31413	0	2986	1365	0	0	3252	0	760	0	0	0	0	19228	0	0	Receivables-FNMA Mtg Purchases			
267652																				0	620	0	4634	69	69	0	0	0	399	0	0	0	0	0	0	3546	0	0				
268006																					3620	2268	50463		13704		3433		6587			6416		0		24284	0	0		Investment in LIHTC projects		
268136																				0	366	1071	6736	288	450	144	0	0	972	0	0	0	0	0	0	3365	0	512	Income Tax Accrual			
268677																				0	1477	0	13907	1351	9610	0	0	0	2820	0	0	8254	0	0	0	0	0	0				
268828																					600	0	10526	180	1688	1297			773					0		7465	0	0	EDP SOFTWARE			
268976																				0	1827	0	3926	0	623	0	0	0	1476	0	0	0	0	0	0	0	0	0				
269049																				0	4397	309	7349	693	694	0	0	0	1949	0	0	0	0	0	0	0	0	0				
269058																					2664	0	5683	180	220				830					0		1969	0	0				
269571																				0	51	155	1922	39	39	0	0	0	245	0	0	0	0	0	0	706	0	726	ACCRUED FEDERAL AND STATE TAXES			
269759																				0	152	0	2630	0	41	0	0	0	781	0	0	0	0	0	0	1656	0	0	57	Bank Owned Life Insurance		
270148																				0	0	0	3384	168	168	0	0	0	980	0	0	0	0	0	0	2236	0	0				
270353																				0	170	0	1589	69	69	0	0	0	341	0	0	0	0	0	0	1009	0	0				
270504																				0	1447	532	13898	742	3943	2426	0	0	2988	0	0	107	0	0	0	3529	0	1459	Tax Credit Investments			
270531																				0	260	0	778	173	254	0	0	0	264	0	0	0	0	0	0	0	0	0				
270652																				0	0	0	948	70	70	0	0	0	878	0	0	0	0	0	0	0	0	0				
271136																				0	20	899	1385	165	266	0	0	0	200	0	0	0	0	0	0	0	0	0				
271275																					516	927	9379	591	591				1143					0		6202	0	0				
271341																				0	1974	0	2604	56	95	0	0	0	535	0	0	0	0	0	0	0	0	0				
271529																				0	432	0	12093	459	1494	0	0	0	1387	0	0	652	0	0	0	5940	0	2840				
272030																				0	80	0	2535	193	302	0	0	0	503	0	0	0	0	0	0	1011	0	639				
272058																				0	233	0	1215	0	384	0	0	0	598	0	0	0	0	0	0	0	0	0				
272151																				0	19	0	1440	0	85	0	0	0	196	0	0	0	0	0	0	1140	0	0				
272272																				0	15273	6222	81454	4116	4315	0	0	0	12376	0	0	0	0	0	0	42374	0	894				
272302																					23194	0	138059		7614	6544			8496					0		95982	0	2773	Prepaid Pension	Current prepaid fed and and state tax		
273336																					7208	2355	70617		17493	4871			6541	4221				0		22297	0	14723	Investment in LLPs			
273550																				0	9363	0	18928	0	260	138	0	0	3123	0	0	0	0	0	0	6182	0	0	TAX REFUND RECEIVABLE			
273653																				0	228	0	548	0	1	0	0	0	319	0	0	0	0	0	0	0	0	0				
273662																				0	712	0	23479	10338	15743	610	1827	2312	7024	0	363	293	0	0	0	0	0	0	Fine Art-Net of depreciation	Hedged Loan Valuation	RCJS Collateral Call	
273840																				0	946	0	6780	230	317	0	0	0	1514	0	0	0	0	0	0	4003	0	0				
273859																				0	188	0	312	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0				
274025																				0	112	0	194	26	26	0	0	0	56	0	0	0	0	0	0	0	0	0				
274052																				0	95	0	519	0	107	0	0	0	317	0	0	0	0	0	0	0	0	0				
274548																				0	623	862	6011	0	123	0	0	0	2232	0	0	0	0	0	0	2171	0	0				
274829																					1306	1481	19745		5334				1286					0		10338	0	0				
274856																				0	375	5	1860	113	186	0	0	0	1294	0	0	0	0	0	0	0	0	0				
275255																				5	1031	0	4672	660	691	21	5	0	2950	0	0	0	0	0	0	0	0	0	CDARS Outgoing RBP	ICS Simplified Settlement Account		
275358																				0	4441	0	32001	1566	5834	0	0	0	8816	0	2233	0	0	0	0	10747	17	2146				
275479																				0	1340	1704	5744	180	268	0	0	0	588	0	0	0	0	0	0	1844	0	0				
275657																				0	715	0	1321	0	0	0	0	0	606	0	0	0	0	0	0	0	0	0				
276074																				0	2884	0	10485	0	4091	3659	0	0	965	0	0	0	0	0	0	2545	0	0	NET PENSION ASSET	OTHER ASSETS		
276159																				0	84	0	1187	0	46	0	0	0	1057	0	0	0	0	0	0	0	0	0				
276551																				0	828	0	5116	204	243	0	0	0	941	0	0	0	0	0	0	3104	0	0				
276579																				0	194744	0	1843928	0	868527	0	0	0	247341	0	295830	0	0	979	0	500190	32147	0				
276645																				0	1404	0	8705	1091	1414	0	0	0	1931	0	0	0	0	0	0	3956	0	0				
276654																				0	100	0	768	0	158	0	0	0	510	0	0	0	0	0	0	0	0	0				
276850																				0	7428	1409	24357	620	1478	0	0	0	8483	0	13	740	0	0	0	2989	0	2570				
276953																				0	0	0	2013	0	1346	1158	0	0	667	0	0	0	0	0	0	0	0	0	Life Insurance			
277240																				0	579	1415	3607	322	350	0	0	0	1263	0	0	0	0	0	0	0	0	0				
277277																					4318	306	9851		700	303			1189					0		3338	0	0	third party acquisition			
277679																					21	44	154	18	18				10					0		61	0	0				
277736																				0	431	0	1129	0	252	0	0	0	446	0	0	0	0	0	0	0	0	0				
277820																				0	493	1400	13717	0	479	248	0	80	3496	0	0	0	0	0	0	4800	56	2993	EFT Reserve		0	
278256																				0	1492	0	6291	62	64	2	0	0	1855	0	0	0	0	0	0	2880	0	0	CDARS Outgoing RBP			
278555																				0	4398	934	17311	1181	5955	0	0	0	6024	0	0	4528	0	0	0	0	0	0				
278733																				0	96	324	1083	136	170	0	0	0	439	0	0	0	0	0	0	54	0	0				
278751																				0	116	0	464	68	229	159	0	0	119	0	0	2	0	0	0	0	0	0	OTHER ASSETS			
278818																				5	5397	4282	67486	3190	7237		1285		8255					0		22404	0	19911		OTHER ASSET - MGT SEC HELD FOR REDEMPTION		
278872																				0	1294	249	8998	0	4961	4420	0	0	445	0	0	374	0	0	0	0	0	2049	FHLB LRA Account			
279105																					2747	803	57557	18399	23837				6104					0		16546	0	7520				
279842																				0	3259	0	6622	898	1036	0	0	0	2327	0	131	0	0	0	0	0	0	0				
279954																					3555	0	22801	346	652				7749					0		10845	0	0				
280110	0	524734	0	6935360	0	2014998	858766	0	0	317260	0	0	624858	0	0	0	3033297	665855	379216		524734																		Operating lease equipment			
280138																				0	109	130	5533	0	821	0	0	0	529	0	0	0	0	0	0	3944	0	0				
280352																				0	137	0	1339	0	27	0	0	0	440	0	0	0	0	0	0	735	0	0				
280558																				0	99	0	437	0	62	0	0	0	276	0	0	0	0	0	0	0	0	0				
282075																				0	2525	849	46488	1731	5096	0	0	0	4116	0	0	2538	0	0	0	33902	0	0				
282226																				0	436	509	3866	437	555	0	0	0	1070	0	0	0	0	0	0	1296	0	0				
282824																				0	727	986	13234	394	404	0	0	0	928	0	0	0	0	0	0	6027	0	4162				
283157																				0	162	0	1233	0	26	0	0	0	390	0	0	0	0	0	0	508	0	147				
283438																					2108	911	24922	909	13221	10206			3337					0		4918	427	0	INVESTMENT IN MAC			
283652																				0	838	0	8133	0	1111	0	0	0	6184	0	0	0	0	0	0	0	0	0				
283737																				0	1935	0	4393	452	468	0	0	0	1990	0	0	0	0	0	0	0	0	0				
283867																				0	1258	0	17899	0	2738	0	0	0	5047	0	0	0	939	0	0	8856	0	0				
284154																				0	1227	0	2166	151	201	0	0	0	738	0	0	0	0	0	0	0	0	0				
284239																				0	651	20	5929	141	151	0	0	0	747	0	0	0	0	0	0	4360	0	0				
284556																				0	1008	0	9585	348	1073	0	0	0	5484	0	0	0	0	0	0	2020	0	0	Non-Post			
284752																				0	1043	0	2298	213	314	0	0	0	657	0	0	0	0	0	0	284	0	0				
284958																				0	175	0	640	151	163	12	0	0	302	0	0	0	0	0	0	0	0	0	FEDERAL INCOME TAXES RECOVERABLE			
285151																					289	634	4678	123	2932	163	2390		823		88			0		0	0	0	Net Deferred Compensation Plan	Precious Metals		
285348																				0	601	0	6774	0	997	0	0	0	1100	0	339	372	0	0	0	4076	0	0				
285544																				0	834	1828	3600	193	388	0	0	0	550	0	104	0	0	0	0	0	0	0				
285553																				0	0	6	866	0	33	0	0	0	241	0	0	0	0	0	0	586	0	0				
285740																				15	4150	0	22893	691	1015	9	10		2892		177	112		0		14836	0	0	Cardinal Tickets	PBT Insurance Agency		
285759																				0	1563	0	7658	155	161	0	0	0	1356	0	0	0	0	0	0	4578	0	0				
285777																				2	305	10	528	35	40	0	3	0	173	0	0	0	0	0	0	0	0	0		PPP, A/R		
285852																				0	1084	0	10325	320	980	0	0	0	2268	0	354	0	0	0	0	5993	0	0				
285928																				0	352	0	10678	292	537	224	0	0	1418	0	0	0	0	0	0	8371	0	0	Principal Receivable			
286251																				0	0	0	1762	36	110	0	0	0	222	0	0	0	0	0	0	1430	0	0				
286457																				0	372	601	2194	146	193	0	0	0	1028	0	1	0	0	0	0	0	0	0				
286840																				0	0	0	1364	0	53	0	0	0	1311	0	0	0	0	0	0	0	0	0				
287007																				0	60	2886	3582	205	205	0	0	0	431	0	0	0	0	0	0	0	0	0				
287342																					520	0	1380	144	144				716					0		0	0	0				
287856																				0	0	4	202	0	16	0	0	0	182	0	0	0	0	0	0	0	0	0				
287922																				0	128	125	1556	23	23	0	0	0	174	0	0	0	0	0	0	1106	0	0				
287959																				0	1027	0	1820	102	110	0	0	0	683	0	0	0	0	0	0	0	0	0				
288152																				0	140	0	1427	0	30	0	0	0	170	0	0	0	0	0	0	1087	0	0				
288358																				0	2882	0	5336	515	896	0	0	0	1558	0	0	0	0	0	0	0	0	0				
288376																					786	0	12869	232	295				1491					0		10297	0	0				
288853																				0	25554	6537	541555	0	110228	36674	0	0	64064	0	0	0	0	0	0	130977	0	204195	Variation Margin Receivable			
289056																				40	707	102	7248	114	206	0	0	0	645	0	0	0	0	0	0	5588	0	0				
289225																				0	2191	0	3723	0	13	0	0	0	175	0	0	0	0	0	0	1344	0	0				
289515																				0	468	3632	37397	1896	4607	1998	0	0	6402	0	0	0	0	0	0	15011	0	7277	Deferred Director fees			
289702																				0	1883	0	18081	2756	3877	0	0	0	4350	0	0	0	0	0	0	7971	0	0				
289739																				0	1196	0	2717	207	331	0	0	0	1190	0	0	0	0	0	0	0	0	0				
289757																				0	977	31	7618	299	299	0	0	0	2901	0	0	0	0	0	0	3410	0	0				
290052																					5059	4038	24282	2997	11238	2883			3947					0		0	0	0	Partnership interest			
290249																					4946	0	40847	3347	3889				4206					0		27806	0	0				
290838																				0	75	0	772	123	267	0	0	0	430	0	0	0	0	0	0	0	0	0				
290922																				0	78	0	448	0	20	0	0	0	350	0	0	0	0	0	0	0	0	0				
291059																				0	183	0	2911	0	97	0	0	0	654	0	0	0	0	0	0	1977	0	0				
291330																				0	81	0	2113	103	104	0	0	0	492	0	0	0	0	0	0	0	0	1436				
291376																					167	280	3196		661	634			142					0		1946	0	0	RETIREMENT PLANS			
291611																				8	192	0	2202	416	835	0	0	0	1175	0	0	411	0	0	0	0	0	0				
291732																				0	83	0	724	0	26	0	0	0	615	0	0	0	0	0	0	0	0	0	0			
292234																				0	1703	512	12933	133	218	0	0	0	846	0	0	0	0	0	0	9654	0	0				
292467																				0	388	0	848	0	169	0	0	0	291	0	0	0	0	0	0	0	0	0				
292850																				0	105	0	322	33	33	0	0	0	184	0	0	0	0	0	0	0	0	0				
292908																				0	8201	7656	63809	1245	5128	2208	0	0	8835	0	0	0	0	0	0	33989	0	0	Taxes Payable			
293053																				0	2226	2094	41870	840	2379	187	568	278	4847	0	208	0	0	0	0	30324	0	0	FIXED ASSETS IN PROCESS	FISERV EFT DEPOSITS	FEDERAL TAX RECEIVABLES	
293352																				0	120	0	842	34	35	0	0	0	687	0	0	0	0	0	0	0	0	0				
293437																				0	2773	0	13998	179	584	349	0	0	2382	0	0	0	0	0	0	400	4329	3530	Taxes Receivable			
293651																				0	407	0	6406	0	0	0	0	0	2334	0	0	0	0	0	0	3242	0	423				
293754																				0	174	0	1978	0	153	0	0	0	378	0	0	0	0	0	0	1273	0	0				
294023																				0	1359	0	13974	579	603	0	0	0	2536	0	0	0	0	0	0	9476	0	0				
294564																				0	11244	4248	70018	0	11520	2200	0	0	12841	0	0	2673	0	0	0	30165	0	0	Margin Receivable - Commercial Swaps			
294751																					448	0	20722	1562	2823	1088			1473					0		15978	0	0	Check Card Settlement Receivable			
294779																				0	4922	10	36402	1516	5247	2512	1111	0	4478	0	0	0	0	0	0	21745	0	0	Lease right to use asset	Card processing prefund		
294827																				226	58	528	5454	0	336	0	0	0	453	0	0	0	0	0	0	4079	0	0				
295011																					2414	0	16725	757	1358	350			2113					0		10840	0	0	Loan Fees Receivable			
295057																				0	369	0	1025	182	239	0	0	0	417	0	0	0	0	0	0	0	0	0				
295646																				0	0	0	177	0	13	0	0	0	164	0	0	0	0	0	0	0	0	0				
296456																				98	1835	0	6514	1235	1516	0	0	0	3163	0	183	0	0	0	0	0	0	0				
296474																				0	1359	0	9744	442	450	0	0	0	656	0	0	0	0	0	0	7279	0	0				
296559																				0	951	0	5993	587	2812	1150	0	0	2230	0	0	1000	0	0	0	0	0	0	Gold Bullion			
296755																				0	212	0	1560	89	92	0	0	0	914	0	0	0	0	0	0	342	0	0				
296858																				114	119	122	3056	54	222	0	0	0	1414	0	54	0	0	0	0	1179	0	0				
297051																				0	931	0	4401	0	95	0	0	0	835	0	0	0	0	0	0	2540	0	0				
297257																				0	459	0	5241	0	2504	0	0	0	2278	0	0	644	0	0	0	0	0	0				
297547																				0	0	8	61	0	34	16	15	0	19	0	0	0	0	0	0	0	0	0	Prepaid Insurance	PREPAID SOFTWARE MAINTENANCE		
297631																					239	0	1143	103	339	170			565					0		0	0	0	Late Charges Receiveble			
297761																				0	1310	1523	10177	155	1379	0	0	0	822	0	0	0	0	0	0	5143	0	0	Invest in Subsidiary	Suspense Resources		
298049																				0	244	0	1274	102	102	0	0	0	928	0	0	0	0	0	0	0	0	0				
298218																				0	6175	2246	32247	985	1056	0	0	0	4202	0	0	0	0	0	0	16061	0	2507				
298245																					1934	941	5409	334	377				2157					0		0	0	0				
299046																					3352	4160	37603		23731				5687	8821				0		673	0	0				
299868																				0	1202	4694	26562	302	649	0	0	0	1452	0	0	0	0	0	0	13310	0	5255				
300009																				0	1505	218	23989	1558	5753	0	1345	0	2149	788	0	69	0	0	0	11728	0	2636		VT Franchise Tax Credits/MA Tax		
300063																				0	3421	2056	7468	127	315	0	0	0	1676	0	0	150	0	0	0	0	0	0				
300157																				0	81	0	595	0	171	0	0	0	343	0	0	87	0	0	0	0	0	0	Loan Late Fees Receivable			
300353																				3	736	0	8278	822	826	0	0	0	2130	0	0	0	0	0	0	4586	0	0				
300456																				0	0	0	258	0	51	0	0	0	207	0	0	0	0	0	0	0	0	0				
300933																					280	0	14276	411	513				1674		37			0		7430	0	4379				
300942																				0	771	106	4943	0	114	0	0	0	735	0	0	0	0	0	0	3217	0	0				
300960																				0	1101	394	4771	499	820	223	0	0	2456	0	0	0	0	0	0	0	0	0	ATM debit card reserve			
301574																				0	1909	687	30340	2136	2296	0	0	0	2987	0	0	0	0	0	0	11613	5820	5028				
301800																					1913	3327	45490	1715	8590				4912					0		26748	0	0				
302030																				0	227	0	533	77	100	0	0	0	206	0	0	0	0	0	0	0	0	0				
302133																				0	69	0	2374	21	61	0	0	0	190	0	0	40	0	0	0	2054	0	0	OTHER REAL ESTATE			
302553																				0	2106	0	6936	413	595	0	0	0	1323	0	0	0	0	0	0	2912	0	0				
302656																				226	4152	0	34001	4355	11657	845	4811	0	15951	537	439	272	0	0	0	2241	0	0	Vendor Contract Deposits	Income Tax Refund Receivable		
303653																				0	50	0	1774	240	240	0	0	0	1484	0	0	0	0	0	0	0	0	0				
303701																				0	744	743	7410	0	1826	0	0	0	784	0	0	0	0	0	0	3313	0	0				
303747																				0	75	234	2607	18	18	0	0	0	355	0	0	0	0	0	0	1799	126	0				
303952																					1043	400	12850	321	1000	153			4410					0		5997	0	0	ATM prefunding			
304155																				0	0	0	194	0	24	0	0	0	170	0	0	0	0	0	0	0	0	0				
304173																				0	4760	0	42926	986	1074	0	0	0	3953	0	0	0	0	0	0	33139	0	0				
304520																				0	390	0	4228	0	143	0	0	0	319	0	0	0	0	0	0	3376	0	0				
304575																				0	256	0	720	126	423	238	0	0	41	0	0	0	0	0	0	0	0	0	Right of Use Asset			
304762																				0	236	0	1310	115	156	0	0	0	407	0	0	0	0	0	0	261	0	250				
304913																				0	874	475	5168	0	3813	0	0	0	6	0	0	3010	0	0	0	0	0	0	ALL OTHER ASSETS			
305059																				0	525	0	1308	156	160	0	0	0	623	0	0	0	0	0	0	0	0	0				
305077																				0	254	392	5424	243	625	0	0	0	542	0	0	26	0	0	0	3403	0	208				
305237																				0	163	690	6936	239	646	347	0	0	698	0	0	0	0	0	0	4739	0	0	Investment in Direct Tax Credits			
305442																				0	591	0	10919	200	255	0	0	0	1213	0	0	0	0	0	0	8860	0	0				
306056																				0	138	0	937	172	177	0	0	0	351	0	0	0	0	0	0	271	0	0				
306140																				0	446	0	1164	0	62	0	0	0	656	0	0	0	0	0	0	0	0	0				
306159																					2584	0	13705	537	538				1278					0		9305	0	0				
306337																					310	0	10938		969	875			2905					0		6377	0	377	INVESTMENT LINQS			
306908																				0	332	1523	26234	2015	2597	0	0	0	2283	0	0	0	0	0	0	17289	0	2210				
307062																				0	566	0	7327	0	2553	1538	0	0	2913	0	0	0	0	0	0	1295	0	0	A/R - Life Insurance	0		
307334																				78	71	0	1346	13	393	0	0	0	324	0	0	0	0	0	0	558	0	0				
307361																				0	1607	0	5308	259	2337	1462	0	0	1364	0	346	0	0	0	0	0	0	0	Capital Lease			
307679																					2137	0	31419	1172	3260				4681					0		13142	1224	6975				
307932																				0	188	156	3023	99	311	0	0	0	258	0	0	0	0	0	0	2110	0	0	ACCOUNTS RECEIVABLE GENERAL			
308256																				68	85	0	733	0	145	0	0	0	503	0	0	0	0	0	0	0	0	0				
308340																				0	725	0	7101	0	386	0	0	0	1717	0	0	0	0	0	0	2615	0	1658				
308836																				0	275	279	869	80	137	0	0	0	178	0	0	0	0	0	0	0	0	0				
309150																				0	1426	0	13613	0	570	0	0	0	1520	0	0	0	0	0	0	0	10097	0				
309655																				2	3277	2701	17985	580	2838	0	0	0	3982	0	0	0	0	0	0	5187	0	0	Investment in Tax Credit Partnerships			
309851																				0	196	0	2660	0	101	0	0	0	314	0	0	0	0	0	0	2049	0	0				
310754																				0	65	0	520	0	217	0	0	0	238	0	0	0	0	0	0	0	0	0	1-4 family sub-servicer pmt in process			
310950																				0	493	0	3335	0	5	0	0	0	763	0	0	0	0	0	0	2074	0	0				
310978																					26720	5401	131545		30894	13663			4957	14949				0		52131	11442	0	Prefunded LHFS			
311050																				0	2183	0	20737	1287	3130	0	0	0	7657	0	0	0	0	0	0	7767	0	0				
311144																				0	0	0	133	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0				
311256																				0	484	0	1606	0	281	195	0	0	841	0	0	0	0	0	0	0	0	0	Income Tax Receivable			
311265																				0	742	0	7693	168	170	0	0	0	1100	0	0	0	0	0	0	5681	0	0				
311603																				0	4374	833	22734	2830	3190	0	0	0	2661	0	0	0	0	0	0	0	11676	0				
311658																				0	401	0	1840	64	64	0	0	0	310	0	0	0	0	0	0	1065	0	0				
311845																					43634	308	448244		269627	95885			66391					0		62011	6273	0	GNMA ROAP - buyout-eligible loans at FV			
311939																				0	657	0	6462	266	336	0	0	0	873	0	45	0	0	0	0	4596	0	0				
312244																				0	2940	0	8424	264	815	0	0	0	4669	0	401	24	0	0	0	0	0	0				
312356																				0	167	0	1591	0	66	0	0	0	1358	0	0	0	0	0	0	0	0	0				
313009																				0	1313	2306	4516	0	100	54	0	0	797	0	0	0	0	0	0	0	0	0	Building and Liability insurance			
313157																				0	153	0	1899	238	289	34	15	0	1062	0	2	0	0	0	0	395	0	0	EFT Settlement Reserve	Unposted Items - Rejects		
313223																				0	1952	0	12883	418	3264	2332	0	0	1260	0	0	0	0	0	0	5187	0	1220	LATE FEES RECEIVABLE AND LRA			
313577																				0	2540	0	21238	605	864	0	0	0	2517	0	0	0	0	0	0	11510	0	3807				
314257																				0	1229	0	9989	0	1422	861	0	0	2552	0	0	0	0	0	0	4786	0	0	Other Assets			
314444																				0	1161	0	5833	109	109	0	0	0	1360	0	0	0	0	0	0	3203	0	0				
315656																				0	261	0	1481	417	521	0	0	0	699	0	0	0	0	0	0	0	0	0				
316840																				0	17397	11510	131450	9598	21177	0	0	0	12908	0	0	0	0	0	0	28128	0	40330				
316859																				0	209	0	3041	350	710	0	0	0	817	0	0	0	0	0	0	1305	0	0				
316934																				0	0	0	465	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0				
317258																				5	487	0	15824	623	1089	0	0	0	1899	0	46	0	0	0	0	11286	0	1063				
317342																					11316	17922	111980		17972				13094	8474				0		41180	10496	0				
317379																				0	614	1806	7865	321	2299	453	853	13	1991	0	61	10	0	0	0	1155	0	0	FHLMC Custodial DDA Advance	Nebrask Midwest Equity	FHLMC escrow advance	
317650																				0	0	0	228	0	65	0	0	0	163	0	0	0	0	0	0	0	0	0				
318639																				0	45	0	156	9	9	0	0	0	102	0	0	0	0	0	0	0	0	0				
318835																				0	2341	539	10834	534	1666	784	0	0	2146	0	0	0	0	0	0	3542	0	600	SBA SERVICING ASSETS			
318947																				0	197	0	3072	112	121	0	0	0	490	0	0	0	0	0	0	2264	0	0				
318974																				0	14888	0	53726	2638	12867	0	0	0	5111	3709	1024	1973	0	0	0	20043	0	817				
319047																				0	1778	0	8683	925	1210	0	0	0	1207	0	0	0	0	0	0	2233	0	2255				
319458																					188	0	1342	73	86				681					0		387	0	0				
319551																				0	4425	376	15058	182	704	0	0	0	2529	0	0	473	0	0	0	7024	0	0	Other Short Term Assets			
320034																				0	82	0	1804	91	143	0	0	0	560	0	0	0	0	0	0	1019	0	0				
320052																					3479	223	10666	762	1342				5622					0		0	0	0	Rejected Debit			
320070																				0	2165	0	6096	514	1296	0	0	0	504	0	258	0	0	0	0	701	0	1430				
320119																					10772	14419	461993		210795				31474			160563		0		194533	0	0				
321152																				0	40	0	276	0	166	0	0	0	70	0	0	0	0	0	0	0	0	0	receivable from holding company			
321255																				0	31	0	381	0	71	0	0	0	279	0	0	0	0	0	0	0	0	0				
321273																				0	1596	4225	30214	0	5802	2636	0	0	3280	0	0	0	0	0	0	15311	0	0	Loans In Process			
321330																				0	49	0	1548	0	114	31	0	0	636	0	0	0	0	0	0	749	0	0	Accrued Dealer Commissions			
321947																				0	1692	0	22381	857	2460	0	0	0	2660	0	0	0	0	0	0	15569	0	0				
322056																				0	583	506	11709	692	1815	597	0	0	2214	0	0	0	0	0	0	6591	0	0	Misc Other Asset			
322449																				0	540	0	1142	24	24	0	0	0	578	0	0	0	0	0	0	0	0	0		Federal tax receivable	net deferred tax liabilities	
322476																				0	11	1	58	0	24	0	0	0	22	0	0	0	0	0	0	0	0	0				
322551																				0	51	40	265	22	25	0	0	0	149	0	3	0	0	0	0	0	0	0	CARD SUSPENSE			
323204																				0	4679	5137	37405	0	3744	2402	0	0	4783	0	0	0	0	0	0	17193	0	1869	ACH in Process			
323651																				40	587	613	3559	6	102	0	0	0	2257	0	0	0	0	0	0	0	0	0				
324153																				0	610	0	6930	319	551	139	0	0	1278	0	0	0	0	0	0	4491	0	0	Fiserv ATM/POS Settlement Deposit			
324229																				0	440	0	598	0	58	0	0	0	100	0	0	0	0	0	0	0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																				0	0	0	683	0	53	0	0	0	630	0	0	0	0	0	0	0	0	0				
324340																					8004	0	55836		8558				6523					0		31453	0	1298				
324854																				0	1230	0	7452	60	902	842	0	0	1812	0	0	0	0	0	0	3508	0	0	Accd tax rec			
324863																				0	1542	5562	15332	490	813	0	0	0	5338	0	0	0	0	0	0	2077	0	0				
324975																				0	261	0	3050	0	79	0	0	0	439	0	0	0	0	0	0	2144	127	0	Deferred Tax Asset - BOLI			
325141																				0	753	79	7443	509	509	0	0	0	707	0	0	0	0	0	0	2639	0	2756				
