"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
720858																																																																																																																																		100936	1722	0	854	69484	8321	620	7701	0	0	0	0	0	0	1209	24310	3339	0	8285	0	8285	0	0	0	0	0	0	3808	19	465	6	3315	3615	41904	3487	52934	504	504	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10230	5115	0	0	0	5115	3615	41904	3487	59048	0	8381	1744	59048	68630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721350																																																																																																																																		446727	3942	0	0	368678	29305	1609	27696	0	491	1	0	0	490	737	22082	1057	2344	44000	0	44000	0	0	0	0	0	0	27112	48	1159	90	18216	9633	109152	12700	311490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43385	43385	43385	0	0	0	9996	4998	0	2348	0	2650	53018	111500	12700	339378	0	22300	6350	339378	368678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721752																																																																																																																																		76201	508	0	33	38018	6132	4738	1394	0	0	0	0	0	0	2176	34060	250	0	0	0	0	0	0	0	0	0	0	3192	0	75	0	2685	7462	36089	5795	24455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7462	36794	5795	24900	0	7359	2898	24900	37985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721949																																																																																																																																		568730	5237	0	0	421788	10840	5443	5397	0	1000	0	0	1000	0	25467	70179	80210	3357	1944	0	1944	0	0	0	0	0	0	29253	1502	1369	638	13660	38445	78952	112980	307799	0	0	0	0	0	0	1239	620	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31029	15515	0	0	0	15515	38445	78952	112980	325175	0	15790	56490	325175	421788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722227																																																																																																																																		63208	892	0	370	41735	13234	13133	101	0	0	0	0	0	0	232	4509	3001	465	0	0	0	0	0	0	0	0	0	1668	4	24	16	1624	13865	4634	14539	31008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5922	2961	0	0	861	2100	13865	4634	15400	33108	0	927	7700	33108	41365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722432																																																																																																																																		336018	2065																																																																																																														
722544																																																																																																																																		2480601	36517																																																																																																														
722777	10000	0	0	0	0	0	0	1181022	1181022	0	236204	0	105223	105223	0	33846	0	3399057	343056	1103343	0	0	0	0	8297	874	0	0	389568	389568	323398	0	0	0	0	66170	0	0	3080055	616011	0	0	0	616011	0	0	9218610	0	1352263	0	0	550159	0	802104	0	241847	0	0	241847	0	0	0	0	0	241847	0	352227	1103343	0	0	0	0	0	0	0	9674	0	528341	2758358	0	0	0	0	0	0	65455300	157825	7741218	19345146	11457627	2356229	604659	93189	0	10587	806	656	55441	53487	10005	0	0	0	0	0	0	0	0	1087345	5793990	919769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
722816																																																																																																																																		1041470	7456																																																																																																														
723112	1387210	0	0	0	0	0	0	2420360	2420360	0	500566	0	1228731	1228731	0	527265	0	17001129	985406	655633	0	0	0	0	0	0	0	0	683804	683804	678973	0	0	0	0	4831	0	0	9302245	1860449	0	86325	0	1773193	931	107729	19491718	0	3995803	545687	0	1282344	0	2167772	0	327714	0	0	327714	0	0	0	0	0	327714	0	1094066	655633	0	0	0	0	0	0	0	13109	0	1641099	1639083	0	0	0	0	0	0	139398296	1198643	12014866	28983188	9331116	10158143	3229628	0	95408	1058894	373140	81812	1559881	227170	3588013	0	0	0	0	0	3211276	2212288	0	4654659	40784608	6441372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16862	11726	0																			0	0	0	0																																																																																										
723158																																																																																																																																		120980	1851	0	695	92478	9311	9129	182	0	0	0	0	0	0	2998	11520	0	3367	6848	0	6848	0	0	0	0	0	0	1709	4	162	0	1543	12131	23929	7992	76079	544	544	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6922	3461	0	0	0	3461	12131	23929	7992	80084	0	4786	3996	80084	91783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723550																																																																																																																																		94894	295	0	0	63689	5792	4567	1225	0	0	0	0	0	0	0	20546	5414	13286	0	0	0	0	0	0	0	0	0	1542	14	213	98	1217	4806	21984	19539	48066	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	989	495	0	0	0	495	4806	21984	19539	49522	0	4397	9770	49522	63689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723653																																																																																																																																		252729	2847	0	1557	103195	14362	7792	6570	0	0	0	0	0	0	41579	85542	13162	5665	0	0	0	0	0	0	0	0	0	9767	236	1595	108	7828	50392	106857	26147	62850	0	0	0	0	0	0	264	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8273	4137	0	0	0	4137	50392	106857	26147	67509	0	21371	13074	67509	101638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723756																																																																																																																																		52310	451																																																																																																														
723868																																																																																																																																		206206	517																																																																																																														
724230																																																																																																																																		404728	4060																																																																																																														
724548																																																																																																																																		81035	438																																																																																																														
724744																																																																																																																																		577114	3735	0	0	480711	40366	28550	10119	0	1095	0	0	1095	0	9432	34055	1700	225	1388	0	0	1388	0	0	0	0	0	41054	0	0	0	34681	65975	44174	68455	389488	4007	4007	0	0	0	4007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12050	6025	0	0	0	6025	65975	44174	68455	422716	0	8835	34228	422716	480711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724904																																																																																																																																		377077	7911	0	4786	289279	60927	59607	1320	0	0	0	0	0	0	355	495	179	0	0	0	0	0	0	0	0	0	0	15810	0	412	0	12399	63496	10169	64243	239769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63496	13099	64243	240605	0	2620	32122	240605	284493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724940																																																																																																																																		46313	84																																																																																																														
725077																																																																																																																																		307625	3479	0	614	229219	13593	0	13593	0	0	0	0	0	0	0	7590	10444	0	3486	0	3486	0	0	0	0	0	0	16731	0	0	0	13901	0	24669	153814	128716	0	0	0	0	0	0	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25858	12929	0	0	0	12929	0	24669	153814	141650	0	4934	76907	141650	228605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14526	243503	0	0	0	0	0	320	0	30	0	0	0	0	0	0	0	0	0	0	0	26778	5356	253	5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243853	0	0	0	0	0	0	0	0	0	0	365780	0	0	0	0	0	0	0	1345340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
725741																																																																																																																																		138098	732	0	8	57889	18887	9572	9315	0	859	509	350	0	0	23112	25805	0	0	18732	0	18732	0	0	0	0	0	0	9016	113	166	12	6613	33306	54368	8542	39140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33339	54368	8542	40097	0	10874	4271	40097	57881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725853																																																																																																																																		207599	240	0	0	122560	13900	10589	3311	0	0	0	0	0	0	3560	57449	2300	1	0	0	0	0	0	0	0	0	0	21900	0	794	0	1483	14780	77117	16932	79109	0	0	0	0	0	0	0	0	0	0	0	0	70	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	3265	1633	0	0	0	1633	14780	77117	16932	84400	0	15423	8466	84400	122560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726458																																																																																																																																		83544	131	0	0	46888	17543	14887	2656	0	0	0	0	0	0	2116	8953	927	0	0	0	0	0	0	0	0	0	0	4809	0	581	0	1926	17003	12190	17288	34218	36	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	543	0	0	0	543	17003	12190	17288	35359	0	2438	8644	35359	46888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726953																																																																																																																																		1061503	4939																																																																																																														
727174																																																																																																																																		1091948	10826	0	4979	467760	425416	375715	49701	0	0	0	0	0	0	0	0	0	0	1348	0	1348	0	0	0	0	0	0	47483	1	5524	0	18289	375716	56573	528187	116608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7170	3585	0	0	0	3585	375716	56573	528187	130146	0	11315	264094	130146	462781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728948																																																																																																																																		613395	8116	0	3354	397301	11503	3645	7858	0	0	0	0	0	0	0	156099	63571	4038	0	0	0	0	0	0	0	0	0	25477	750	2653	411	11977	21037	178565	113020	294631	0	0	0	0	0	0	0	0	0	0	0	0	76	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21037	178565	113020	304911	0	35713	56510	304911	393947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728957																																																																																																																																		278586	2155																																																																																																														
729011																																																																																																																																		526974	5091	0	1427	293173	93731	87528	6203	0	10431	0	10431	0	0	10102	39856	3477	0	498	0	498	0	0	0	0	0	0	28709	0	0	0	24006	116707	58145	164927	183848	395	395	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116707	58145	164927	188105	0	11629	82464	188105	291746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729057																																																																																																																																		147152	883	0	73	64871	42327	40545	1782	0	355	0	355	0	0	6263	22408	0	0	2396	0	2396	0	0	0	0	0	0	3558	0	154	0	3224	51733	27095	20652	47973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	223	0	0	0	223	51733	27383	20652	48196	0	5477	10326	48196	64798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	288	0	0	0	0	0	0	0	0	0	0	
729178																																																																																																																																		210974	1483	0	0	126879	16510	2653	13857	0	19821	2103	6538	10799	381	591	3005	4807	544	0	0	0	0	0	0	0	0	0	11729	9	1417	503	7786	7178	27270	78603	74106	205	205	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7178	27270	78603	74311	0	5454	39302	74311	126879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729310																																																																																																																																		1222485	12777	0	1775	880155	43459	23119	20340	0	171224	6062	116190	10223	36441	30299	79427	0	12383	0	0	0	0	0	0	0	0	0	67028	0	5323	0	56837	59480	227330	276202	613703	2450	2450	0	0	0	2450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59480	227330	276202	617770	0	45466	138101	617770	878380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729459																																																																																																																																		118774	1130	0	80	83888	3380	678	2702	0	0	0	0	0	0	4190	7123	829	0	3226	0	3226	0	0	0	0	0	0	3498	5	502	10	1765	7431	13553	40102	57236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7284	3642	0	0	0	3642	7431	13553	40102	60965	0	2711	20051	60965	83808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570																																																																																																																																		52897	203	0	0	39369	10449	0	10449	0	137	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476	0	0	0	2332	0	10586	14731	27623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3490	1745	0	0	0	1745	0	10586	14731	29368	0	2117	7366	29368	39369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729842																																																																																																																																		187524	2202																																																																																																														
729945																																																																																																																																		146110	2004	0	863	91307	10567	4079	6488	0	30961	3910	17883	4981	4187	0	0	0	0	32575	0	32575	0	0	0	0	0	0	11517	22	1647	120	5867	8011	58593	21307	51133	181	181	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426	713	0	0	0	713	8011	58593	21307	54415	0	11719	10654	54415	90444	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730745																																																																																																																																		30437	147																																																																																																														
731050																																																																																																																																		165793	1521	0	0	140470	13703	4909	8794	0	3750	0	3505	245	0	9263	3725	0	9	0	0	0	0	0	0	0	0	0	9531	0	354	1	4078	14172	16378	7374	124119	0	0	0	0	0	0	205	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12668	6334	0	0	0	6334	14172	16378	7374	133507	0	3276	3687	133507	140470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731247																																																																																																																																		3778765	37070																																																																																																														
731957																																																																																																																																		27482	95																																																																																																														
732178																																																																																																																																		663327	4027																																																																																																														
732253																																																																																																																																		195036	1082																																																																																																														
732637																																																																																																																																		117300	854																																																																																																														
732758																																																																																																																																		497536	5143	0	1309	306730	214345	205977	8368	0	194	143	51	0	0	5887	9747	0	0	500	0	500	0	0	0	0	0	0	18617	514	417	0	12990	215313	19083	978	260519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41124	20562	0	0	0	20562	215313	19083	978	295654	0	3817	489	295654	305421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732918																																																																																																																																		1305516	9291	0	0	1030953	112183	93763	18420	0	0	0	0	0	0	3371	38384	44930	39868	0	0	0	0	0	0	0	0	0	83332	0	14243	0	65541	105527	71047	439597	685400	2168	2168	0	0	0	2168	515	258	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105527	71047	439597	710647	0	14209	219799	710647	1030953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954																																																																																																																																		90325	169																																																																																																														
733054																																																																																																																																		929934	3983																																																																																																														
733540																																																																																																																																		90063	1122																																																																																																														
733559																																																																																																																																		357697	4565																																																																																																														
733661																																																																																																																																		180754	704																																																																																																														
733755																																																																																																																																		120568	866	0	19	67760	37596	35080	2016	500	0	0	0	0	0	769	1492	0	0	0	0	0	0	0	0	0	0	0	2876	0	205	0	2642	39413	4874	24003	53091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39413	4874	24003	54667	0	975	12002	54667	67741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733951																																																																																																																																		235989	1350																																																																																																														
734248																																																																																																																																		369226	3875	0	988	230976	25231	23234	1997	0	0	0	0	0	0	6043	56453	12541	173	20560	0	20560	0	0	0	0	0	0	18764	114	883	110	14556	42970	85988	53036	182555	628	628	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	466	0	0	0	466	0	0	0	0	0	0	42970	85988	53036	183649	0	17198	26518	183649	229988	0	0	0	0	0	0	0	0	0	0	3238	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734350																																																																																																																																		472909	2119	0	0	328410	22231	5072	17159	0	0	0	0	0	0	36949	26317	12709	0	55275	55275	0	0	0	0	0	0	0	34130	0	1960	0	32170	97296	45436	61115	245740	3585	3585	0	0	0	3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4266	2133	0	0	0	2133	97296	45436	64769	251458	0	9087	32385	251458	328410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734538																																																																																																																																		1029609	18146																																																																																																														
734613																																																																																																																																		340752	3036																																																																																																														
735049																																																																																																																																		55509	152																																																																																																														
735067																																																																																																																																		365446	3404	0	235	253550	79913	2057	77856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7292	540	2467	0	3168	9866	100146	82436	163173	0	0	0	0	0	0	263	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17241	8621	0	0	2465	6156	9994	100146	85952	172377	0	20029	42976	172377	253315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735414																																																																																																																																		68801	211	0	0	32594	13990	12664	1326	0	9858	2965	5887	0	1006	0	0	0	0	343	0	343	0	0	0	0	0	0	4272	158	128	0	3049	16152	7684	29844	14198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515	1258	0	0	1258	0	16152	7684	31102	14273	0	1537	15551	14273	32594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735441																																																																																																																																		1108499	12826	0	1893	874663	183258	170840	12418	0	0	0	0	0	0	3502	6314	2625	0	5497	0	5497	0	0	0	0	0	0	35008	0	5060	0	25701	178514	81931	59077	780192	0	0	0	0	0	0	7433	3717	0	0	0	3717	0	0	0	0	0	0	4648	4648	0	0	4648	0	0	0	0	0	0	0	0	0	0	0	0	0	178514	81931	63725	783909	0	16386	31863	783909	872770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735768																																																																																																																																		869419	6628																																																																																																														
735973																																																																																																																																		85670	344	0	0	39881	1356	162	1194	0	0	0	0	0	0	2430	24135	2732	4010	0	0	0	0	0	0	0	0	0	8843	13	562	120	8148	3741	25891	42588	13229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	25891	42641	13229	0	5178	21321	13229	39881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736158																																																																																																																																		43554	277																																																																																																														
736206																																																																																																																																		3949004	36016	0	3039	2718442	75744	33253	42491	0	247672	24768	175606	40309	6989	17751	213759	0	2742	0	0	0	0	0	0	0	0	0	264017	0	15953	0	114782	203667	453411	1550263	1621936	0	0	0	0	0	0	7332	3666	0	0	0	3666	1267	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	217263	108632	0	0	34248	74384	203667	467199	1589278	1771598	0	93440	794639	1771598	2715403	45380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736550																																																																																																																																		358706	3750	0	539	256958	7814	4025	3789	0	0	0	0	0	0	4532	71349	5006	216	3709	0	3709	0	0	0	0	0	0	15024	502	1610	0	9812	16467	89117	67031	180546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6311	3156	0	0	0	3156	16467	89117	67031	188100	0	17823	33516	188100	256419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736662																																																																																																																																		173603	1295																																																																																																														
737548																																																																																																																																		770638	5976																																																																																																														
738013																																																																																																																																		953506	10795																																																																																																														
738040																																																																																																																																		1866595	19529																																																																																																														
738143																																																																																																																																		674761	3773	0	0	446425	18120	16062	2058	0	0	0	0	0	0	0	232565	0	0	851	0	851	0	4291	4291	0	0	0	26951	105	1386	205	22675	35559	236920	71181	322036	222	222	0	0	76	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40950	20475	0	0	162	20313	67610	236920	71419	349499	0	47384	35710	349499	446425	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738255																																																																																																																																		167168	1503																																																																																																														
738303																																																																																																																																		1207455	6460	0	0	786671	90095	80293	9802	0	13471	253	13218	0	0	26031	69121	0	7102	0	0	0	0	0	0	0	0	0	59079	3571	2674	0	56575	125516	96535	505385	472667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50090	25045	0	0	17080	7965	125516	96535	522465	480632	0	19307	261233	480632	786671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738657																																																																																																																																		48732	310																																																																																																														
738769																																																																																																																																		925317	8123	0	276	627804	149703	127458	22245	0	0	0	0	0	0	0	125467	11829	0	0	0	0	0	0	0	0	0	0	76995	887	2820	0	53774	128345	150532	95933	536641	1317	1317	0	0	0	1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128345	150532	95933	544083	0	30106	47967	544083	627528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739346																																																																																																																																		123449	1024																																																																																																														
739355																																																																																																																																		632104	7029	0	1355	453898	66169	59348	6821	0	0	0	0	0	0	0	14178	0	0	0	0	0	0	0	0	0	0	0	21293	421	1936	0	18936	86418	28791	176843	345044	1416	1416	0	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86418	28791	176843	356676	0	5758	88422	356676	452543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739560																																																																																																																																		5041516	55460	0	12080	3567077	483482	458448	25034	0	0	0	0	0	0	500	153231	65513	120649	0	0	0	0	0	0	0	0	0	236508	14836	19957	0	185484	809172	198222	1596041	2321062	20320	20320	0	0	0	20320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121606	121606	0	0	0	121606	263924	131962	0	0	0	131962	809172	198222	1596041	2618339	0	39644	798021	2618339	3554997	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
