"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
631570																																																																																																								0	0	0							11276	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11256	20	353	0	0	0	0	0	6891	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	8872	0	0	8872	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
632410																																																																																																								0	0	0	0	0	0	0	0	0	3009	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	189	0	70	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	0	0	0	158	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	0	0	0	0	0	0	
632607																																																																																																								0	0	0							3195	3075	0	0	0	0	18	0	20	0	0	0	0	0	0	0	0	0				147	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	1875	0	2910	0	0	0	0	0	176	0				0	0	0	0	0	0	0	0	0	0	1184	0	0	0	229	0	0	229	395	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
632858																																																																																																								0	0	0	0	0	0	0	0	0	4689	120	6078	0	0	0	18	6078	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3163	0	33	0	0	0	0	0	1888	0	0	0	0	0	14	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	386	
633378																																																																																																								0	0	0	0	0	0	0	0	0	71472	7750	0	0	0	0	183	0	527	0	0	0	2971	0	16396	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12525	206	2741	0	0	0	0	0	41883	0	0	0	0	0	0	0	0	0	2514	1846	0	0	0	16924	22358	0	0	3186	0	0	11523	0	0	40	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514	0	0	2896	0	0	684	0	0	1821	0	0	422	
633640																																																																																																								0	0	0							1556	415	0				0	0	78	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	231	0	0	0	0	0	359	0				0	0	0	0	294	0	179	0	0	0	1112	0	0	0	0	0	0	1112	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	1112	0	0	0				
633677																																																																																																								0	0	0							1323	1181	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	1244	0	79	0	0	0	0	0	29	0				0	0	0	0	0	0	397	705	0	0	0	0	0	0	159	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
634544																																																																																																								0	0	0							0	790	0				269	0	0	0	0	0	0	0	0	0	0	0				11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	255	0				0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
634955																																																																																																								0	0	0							7505	1468	104				145	0	132	89	0	2200	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	917	61	876	104	14	0	0	0	0	0				0	0	0	0	0	0	0	294	0	0	1252	2840	0	0	0	0	0	337	0	0	1029	0	0	514	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	337				
634973																																																																																																								0	0	0							835	86	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
635457																																																																																																								0	0	0							136	387	1261	0	0	0	82	0	26	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	227	350	33	0	0	0	344	0				0	0	911	0	0	0	0	0	0	0	0	0	0	0	22	0	0	39	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
635840																																																																																																								0	0	0							4148	1962	65	0	0	0	99	0	2955	0	0	843	0	0	0	0	0	0				26	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	745	0	0	0	0	0	54	0				0	0	0	0	0	0	697	0	0	0	204	0	0	0	0	0	0	2955	0	0	843	0	0	759	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
635907																																																																																																								0	0	0							4186	5	0	0	0	0	0	0	2272	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	511	438	0	0	0	0	0	0	756	0				0	0	0	0	0	0	0	0	0	0	784	176	0	0	123	0	0	856	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	477	0	0	0				
636276																																																																																																								0	0	0							511	27	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	27	0	0	0	0	0	0	0				0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
636753																																																																																																								0	0	0							73	157	33	0	0	0	88	33	0	0	0	0	0	0	0	0	0	0				0	0	0	3	0	73	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
636771																																																																																																								0	0	0	0	0	0	0	0	0	8312	13185	0	0	0	0	5039	0	695	0	0	0	0	0	0	0	0	0	0	0	0	717	0	1349	0	0	0	0	0	0	0	0	0	0	0	0	0	4613	406	2830	0	151	0	0	0	3212	0	0	0	0	252	0	0	0	0	0	37	3414	0	0	744	130	751	0	1492	3381	0	2732	310	0	456	310	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745	2585	0	92	0	0	403	
637170																																																																																																								9	21	0							105	355	21	0	156	0	0	0	0	51	0	98	0	0	0	0	0	0				0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	7	0	139	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	139	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
637451																																																																																																								0	0	0	108	0	924	0	0	0	77980	18701	243630	120	175	0	2718	0	31762	0	0	639	0	0	76	0	0	0	0	0	0	0	0	260	373	6	2287	158	0	215	0	0	0	0	0	0	10886	31983	20	12869	243624	59	0	4963	44800	41314	982	0	0	0	0	19	0	0	0	507	618	1909	0	0	8836	1582	0	0	244	0	0	16024	4	243624	3458	4	8905	2709	0	234719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	3107	0	0	0	0	0	12268	
637554																																																																																																								0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
638131																																																																																																								0	0	0							4597	783	0				37	0	47	0	0	1126	0	0	0	0	0	0				0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	318	0	732	0	0	0	0	0	0	0				0	0	0	0	0	2706	0	0	0	0	325	0	0	0	291	0	0	2836	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	2009	0	0	0	0	0	206	0	0	0				
638355																																																																																																								0	0	0							159	1379	160				498	114	129	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
638850																																																																																																								0	0	0							176	154	0	75	0	0	0	0	101	0	0	0	0	0	0	0	0	0				0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	68	0	73	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
639549																																																																																																								0	0	0							829	1968	890	0	51	794	130	0	27	628	0	0	0	0	0	0	0	0				0	0	0	51	794	0	0	0	0	0	0	0	0	0	0	0	510	0	415	96	0	0	0	0	17	0				18	0	0	0	0	0	665	0	0	0	151	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
639567																																																																																																								0	0	0	0	0	0	0	0	0	0	11893	10041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11893	10041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
639633																																																																																																								0	0	0							1880	4174	824				1452	96	692	0	0	0	0	0	0	0	0	0				0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	533	0	1720	568	0	0	0	0	1110	0				0	0	0	0	0	0	0	135	0	128	499	0	0	434	28	0	434	28	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
639857																																																																																																								0	0	0							272	1	20	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0				0	0	0	0	20	81	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
640143																																																																																																								0	0	0							0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
640246																																																																																																								0	0	0	0	0	0	0	0	0	9085	1907	736	0	0	0	480	598	3368	297	27	124	0	0	0	0	0	0	0	0	0	0	0	0	23	0	150	0	0	0	0	0	0	0	0	0	0	329	0	879	92	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5014	0	0	0	126	15	0	126	441	598	0	441	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
640442																																																																																																								0	0	0							753	3277	399	0	80	0	171	255	262	2547	0	0	0	0	0	0	0	0				0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	359	0	143	144	0	0	0	0	68	0				267	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	909	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
640554																																																																																																								0	0	0							0	1	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
640956																																																																																																								0	0	0							1881	625	0	63	159	0	12	0	93	0	0	1294	0	0	0	0	0	0				0	0	0	171	0	63	0	0	0	0	0	0	0	0	0	0	312	51	277	0	0	0	0	0	666	0				0	0	0	0	0	0	0	0	0	0	31	0	0	0	67	0	0	67	0	0	172	0	0	137	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
641449																																																																																																								0	0	0							293	134	108				0	0	0	0	0	196	0	0	0	0	0	0				16	0	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	64	87	106	6	0	0	0	64	0				0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
641579																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
641775																																																																																																								0	0	0	0	0	0	0	0	0	12840	3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	2856	90	776	0	324	0	0	0	292	0	0	0	0	0	0	0	0	1409	7017	673	1589	0	0	623	705	0	0	404	0	0	4941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	0	0	2423	0	0	0	0	0	0	0	0	705	0	0	0	
642437																																																																																																								0	0	0							391	1785	1050				79	0	52	106	0	162	0	0	0	0	0	0				150	0	0	27	0	0	0	0	0	8	4	0	0	0	0	0	128	0	820	33	0	0	0	0	0	0				29	110	0	1000	0	0	168	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
642549																																																																																																								0	0	0	0	0	0	0	0	0	19610	643	0	0	0	0	253	0	205	0	0	8273	0	0	0	0	0	0	0	0	0	0	0	40	50	0	2014	0	0	0	0	0	6	0	0	0	0	5565	0	209	0	0	0	0	0	3957	0	0	0	0	0	0	0	0	196	0	0	47	0	0	78	2974	0	0	3723	0	0	3723	0	0	1297	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642857																																																																																																								0	0	0							1649	2374	0	628	331	0	43	0	249	359	0	0	0	0	104	0	0	0				0	0	79	331	0	628	0	0	0	0	0	0	0	0	0	0	139	0	65	0	0	0	0	0	0	0				0	111	0	0	0	0	1465	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
643078																																																																																																								0	0	0							10620	1451	2548	0	0	0	0	0	2016	0	0	0	0	0	982	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5375	133	1394	2548	57	0	0	0	3766	0				0	0	0	0	0	688	0	0	0	0	1369	57	903	1677	2202	903	1677	3181	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	561	0	0	418	0	0	0				
643274																																																																																																								0	0	0							759	53	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	53	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
643340																																																																																																								0	0	0	0	0	0	0	0	0	1527	59	0	7	1	0	0	0	336	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	159	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	79	0	0	685	0	0	1207	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																																																																								0	0	0							1593	1414	62	0	0	0	82	0	134	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	365	0	0	0	0	0	1507	0				1	377	0	0	0	0	0	492	0	0	0	1451	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
643658																																																																																																								0	0	0							534	64	0				0	0	9	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	64	0	0	0	333	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644057																																																																																																								0	0	0							0	123	147	0	0	4	85	0	0	0	0	0	0	0	0	0	0	0				0	0	0	8	147	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644141																																																																																																								0	0	0							4	327	47				0	0	0	0	0	0	0	0	0	0	0	0				0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644646																																																																																																								0	0	0							0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644776																																																																																																								0	0	0							322	730	0				0	0	0	0	0	0	0	0	0	0	0	0				15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	715	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644842																																																																																																								0	0	0							397	1257	0	0	430	0	277	0	161	0	0	132	0	0	0	0	0	0				0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	57	0	241	0	0	0	0	0	1065	0				0	126	0	0	0	0	0	0	0	0	0	34	63	0	57	81	0	181	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	34				
644954																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
644963																																																																																																								0	0	0							264	33	0	138	2	0	0	0	110	0	0	0	0	0	0	0	0	0				0	0	0	15	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
645157																																																																																																								0	0	0							78	2245	131	0	0	0	205	0	0	150	0	0	0	0	0	0	0	0				0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	536	131	0	0	0	0	40	0				0	0	0	0	0	0	1290	0	0	0	26	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0				
645317																																																																																																								0	0	0	0	0	0	0	0	0	1832	1343	276	0	0	0	222	20	412	0	0	0	0	0	0	0	0	0	0	0	0	22	0	360	0	0	0	0	0	0	9	1	0	0	0	0	0	407	71	942	0	39	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	104	150	551	0	0	0	272	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465																																																																																																								0	0	0	0	0	0	0	0	0	709	221	0	297	5	0	67	0	71	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	297	0	0	0	0	0	0	0	0	0	0	0	15	50	0	45	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	326	0	0	0	15	32	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	32	0	12	
645540																																																																																																								0	0	0							0	803	1080	0	99	0	53	342	0	0	268	0	0	0	0	0	0	0				0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	59	0	0	0	0	0	0				0	0	0	0	0	0	151	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
645577																																																																																																								0	0	0							2666	886	12				0	0	423	0	0	1081	0	0	0	0	0	0				168	0	15	0	0	339	0	0	0	0	0	0	0	0	0	0	808	0	637	0	0	10	0	0	3721	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
