"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
725853																																																																																																																									false	false	false																																																																																																																		0				
726458																																																																																																																									false	false	false																																																																																																																		0				
726953																																																																																																																									false	false	false																																																																																																																		0				
727174																																																																																																																									false	false	false																																																																																																																		0				
728948																																																																																																																									true	true	true	5601	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5601	0	33	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3547	0	0	5601	0	0	0	0	0	0	290				
728957																																																																																																																									false	false	false																																																																																																																		0				
729011																																																																																																																									true	true	true	26264	2639	62	2	1132	0	1	0	0	0	0	0	47658	10592	123	21	0	0	11853	13	0	0	0	0	87602	13231	200	23	19060	24	0	0	0															0	0	0	0	0	0	695	0	1	0	47658	11643	123	39	7	11	0	138	163	0	0	26	0	4284	4276	0	2269	2608	19	8982	13743	289	9520	12921	387	0	0	0	0	0	0	282	1536	0	0	0	0	9757	13187	0	0	0	0	118	18	0	2760	300	0	38117	48789	695	0	0	0	0	666				
729057																																																																																																																									false	false	false																																																																																																																		0				
729178																																																																																																																									false	false	false																																																																																																																		0				
729310																																																																																																																									true	false	false																																																																																																																		0				
729459																																																																																																																									false	false	false																																																																																																																		0				
729570																																																																																																																									false	false	false																																																																																																																		0				
729842																																																																																																																									true	true	true	4005	0	9	0	0	0	0	0	0	4688	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4005	4688	9	1	19	19	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	202	0	0	0	0	0	0	0	0	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	0	0	0	0	0	4005	0	0	0	0	0	0	24				
729945																																																																																																																									true	true	true	144	642	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	642	1	4	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0				
730745																																																																																																																									true	false	false																																																																																																																		0				
731050																																																																																																																									false	false	false																																																																																																																		0				
731247																																																																																																																									true	true	true	382012	34191	438	114	145678	249853	91	82	0	423	0	1	498830	22923	2027	22	0	0	752014	969	1360	0	5	0	1814208	326869	3607	238	36906	9	0	0	0															0	0	0	0	19479	19	34314	0	77	0	498830	22923	2027	22	0	31	5	0	0	0	79406	53	111	1774	12	0	69158	14816	1054	235668	348093	20498	355897	189901	13308	0	0	0	0	0	0	694	180	8	49	11	0	315029	89756	673	0	0	0	41490	0	0	34861	1655	17	1134026	644508	35674	0	0	0	0	10275	0	10	21	
731957																																																																																																																									false	false	false																																																																																																																		0				
732178																																																																																																																									false	false	false																																																																																																																		0				
732253																																																																																																																									false	false	false																																																																																																																		0				
732637																																																																																																																									false	false	false																																																																																																																		0				
732758																																																																																																																									false	false	false																																																																																																																		0				
732918																																																																																																																									false	false	false																																																																																																																		0				
732954																																																																																																																									false	false	false																																																																																																																		0				
733054																																																																																																																									false	false	false																																																																																																																		0				
733540																																																																																																																									false	false	false																																																																																																																		0				
733559																																																																																																																									false	false	false																																																																																																																		0				
733661																																																																																																																									false	false	false																																																																																																																		0				
733755																																																																																																																									false	false	false																																																																																																																		0				
733951																																																																																																																									true	true	true	8460	0	17	0	73876	0	6	0	0	0	0	0	9337	8451	55	51	0	0	93685	288	0	0	0	0	190907	8451	376	51	0	0	0	0	0															0	0	0	0	0	0	5549	0	10	0	9337	0	55	0	139	36	4	13263	4114	256	75	29	1	7507	190	31	0	0	0	14469	9547	938	22751	40325	2039	0	0	0	0	0	0	3702	1054	44	0	0	0	39400	27658	2226	0	0	0	840	253	11	0	8	0	102146	83214	5550	0	0	0	0	1073	0	0	0	
734248																																																																																																																									true	true	true	33199	4547	67	24	0	0	0	0	0	0	0	0	0	4710	0	51	0	0	0	0	6612	0	4	0	39811	20934	71	78	342	1	0	0	1															0	0	0	1	0	0	0	11677	0	2	0	4552	0	50	7	0	0	1476	0	32	0	0	0	0	0	0	1465	0	0	4749	0	0	2953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	0	140	0	0	17094	0	6498	4884	0	82	33199	0	6612	0	0	0	0	246				
734350																																																																																																																									false	false	false																																																																																																																		0				
734538																																																																																																																									false	false	false																																																																																																																		0				
734613																																																																																																																									false	false	false																																																																																																																		0				
735049																																																																																																																									false	false	false																																																																																																																		0				
735067																																																																																																																									false	false	false																																																																																																																		0				
735414																																																																																																																									false	false	false																																																																																																																		0				
735441																																																																																																																									true	true	true	84658	0	59	0	1584	3039	5	1	0	0	0	0	107557	0	450	0	0	0	126034	232	15533	0	10	1	432893	80454	775	19	209292	3473	0	0	5															0	0	0	5	77415	12	97527	0	19	0	107557	208989	450	3452	395	74	10	19972	7814	5630	0	0	0	0	0	0	48	0	0	43832	52740	47771	38546	35478	13943	0	0	0	0	0	0	2799	162	61	0	0	0	64460	12872	29867	0	0	1450	37212	0	14328	3428	0	0	210692	109140	113060	0	0	0	0	1887	3	0	0	
735768																																																																																																																									false	false	false																																																																																																																		0				
735973																																																																																																																									false	false	false																																																																																																																		0				
736158																																																																																																																									false	false	false																																																																																																																		0				
736206																																																																																																																									true	true	true	2337851	93999	1216	30	20406	0	7	0	0	0	0	0	374481	0	538	0	0	0	1035276	976	0	0	0	0	3994152	114737	2807	33	59014	39	0	0	0															0	0	0	0	0	0	226138	20738	70	3	374176	2254	537	3	1020	32	26	119567	0	226	132570	24492	22013	380895	261	146	233526	30327	13718	312433	27379	12437	257222	36646	7545	0	0	0	0	0	0	134421	42356	30768	0	0	0	1748495	228225	135502	0	0	0	17770	0	1952	35208	5169	1805	3373127	394887	226138	0	0	0	0	29056	0	0	-61	
736550																																																																																																																									false	false	false																																																																																																																		0				
736662																																																																																																																									false	false	false																																																																																																																		0				
737548																																																																																																																									true	true	true	81046	4446	114	49	0	16288	0	1	0	0	0	0	16210	0	74	0	12933	0	12897	29	22303	0	6	0	146957	22874	237	62	28454	6	0	0	0															0	0	3	0	0	0	1568	2140	11	12	16210	0	74	0	1121	0	0	1769	582	891	6	0	0	3522	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	6715	2992	164	18	0	0	41730	12380	2219	0	0	0	28146	256	33529	10882	0	0	93943	16210	36803	0	0	0	0	705				
738013																																																																																																																									false	false	false																																																																																																																		0				
738040																																																																																																																									true	true	true	135754	4564	74	19	0	0	0	0	0	0	0	0	0	669	0	3	0	0	0	0	0	0	0	0	135754	5233	74	22	1624	14	0	0	0															0	0	0	0	0	0	0	0	0	0	0	669	0	3	11	0	0	7816	0	0	0	0	0	0	0	0	1	0	0	623	0	0	2343	0	0	0	0	0	0	0	0	1514	0	0	0	0	0	3107	0	0	0	0	0	119322	0	0	1017	0	0	135754	0	0	0	0	0	0	200				
738143																																																																																																																									true	true	true	151171	40245	212	100	0	0	0	0	0	0	0	0	0	4958	0	24	0	0	2602	7	0	0	0	0	153773	45319	219	126	364	23	0	0	0															0	0	0	0	116	2	0	0	0	0	0	4958	0	24	990	0	0	5867	0	0	912	0	0	2252	0	0	452	0	0	9815	0	0	15460	0	0	0	0	0	0	0	0	5433	0	0	0	0	0	33397	0	0	0	0	0	75851	0	0	3344	0	0	153773	0	0	0	0	0	0	939				
738255																																																																																																																									false	false	false																																																																																																																		0				
738303																																																																																																																									false	false	false																																																																																																																		0				
738657																																																																																																																									false	false	false																																																																																																																		0				
738769																																																																																																																									true	true	true	70812	0	64	0	24966	0	2	0	9424	0	1	0	28283	2450	95	8	0	1377	117646	111	0	0	0	0	277259	5165	285	12	11848	5	0	0	0															0	0	0	1	1338	3	26128	0	12	0	28283	2450	95	8	0	0	0	17031	9721	3226	3885	3050	1484	33294	0	0	8798	4025	692	31804	11777	4694	9353	6728	2549	0	0	0	0	0	0	12508	5823	2670	0	0	0	62304	21548	10812	416	0	0	7110	0	1	1955	0	0	188458	62672	26128	0	0	0	0	1476	3	0	0	
739346																																																																																																																									true	false	false																																																																																																																		0				
739355																																																																																																																									false	false	false																																																																																																																		0				
739560																																																																																																																									true	true	true	248295	0	171	0	0	0	0	0	0	0	0	0	3701	0	11	0	0	0	13915	27	0	0	0	0	274763	16136	219	3	142282	3	0	0	0															0	0	0	0	16136	3	8852	0	10	0	3701	0	11	0	103	0	0	437	0	0	9483	0	0	25458	0	0	17421	229	3180	70869	1810	2086	21997	1309	1742	0	0	0	0	0	0	7873	10	160	561	0	0	47853	343	1684	18048	0	0	35908	0	0	6198	0	0	262209	3701	8852	0	0	0	0	2609				
739832																																																																																																																									false	false	false																																																																																																																		0				
740249																																																																																																																									true	true	true	4613	919	30	128	1324	1640	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937	2559	31	129	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	2110	1039	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	39	0	0	0	0	50	241	0	0	0	0	1310	0	0	728	5	0	4613	1324	0	0	0	0	0	14				
741068																																																																																																																									false	false	false																																																																																																																		0				
741152																																																																																																																									false	false	false																																																																																																																		0				
741330																																																																																																																									true	false	false																																																																																																																		0				
741358																																																																																																																									false	false	false																																																																																																																		0				
741648																																																																																																																									false	false	false																																																																																																																		0				
741844																																																																																																																									true	true	true	24117	0	26	0	0	0	0	0	0	0	0	0	20378	0	83	0	0	0	20146	60	0	0	0	0	74013	0	172	0	0	0	0	0	0															0	0	0	0	0	0	9372	0	3	0	20378	0	83	0	116	43	1	371	0	159	0	0	0	0	0	0	2124	741	33	7874	7120	622	6425	4922	148	0	0	0	0	0	0	50	0	0	0	0	0	22414	7552	951	0	0	0	4804	0	7458	85	0	0	44263	20378	9372	0	0	0	0	397				
741956																																																																																																																									false	false	false																																																																																																																		0				
741974																																																																																																																									false	false	false																																																																																																																		0				
742056																																																																																																																									false	false	false																																																																																																																		0				
742542																																																																																																																									false	false	false																																																																																																																		0				
742636																																																																																																																									false	false	false																																																																																																																		0				
742944																																																																																																																									false	false	false																																																																																																																		0				
743679																																																																																																																									false	false	false																																																																																																																		0				
743950																																																																																																																									false	false	false																																																																																																																		0				
744238																																																																																																																									true	true	true	39176	612574	62	31	0	0	0	0	0	5522	0	1	6133	1371	19	25	0	0	25880	46	0	0	0	0	71189	619602	127	59	31057	16	0	0	0															0	0	0	0	135	2	0	0	0	0	6133	1371	19	25	109	9	0	4112	701	0	1326	0	0	0	0	0	3167	227	0	11415	1349	0	14423	1152	0	0	0	0	0	0	0	3221	606	0	0	0	0	11035	2091	0	0	0	0	16161	0	0	87	0	0	65056	6135	0	0	0	0	0	705	0	0	0	
744256																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	2	0	0	0	0	56	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0				
744854																																																																																																																									true	true	true	5694	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5694	0	14	0	708	3	0	0	0															0	0	0	0	0	0	0	0	0	0	0	708	0	3	0	0	0	2205	0	0	70	0	0	0	0	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	1816	0	0	19	0	0	5694	0	0	0	0	0	0	62				
745150																																																																																																																									false	false	false																																																																																																																		0				
745347																																																																																																																									true	true	true	17088	130	55	18	0	0	0	0	0	0	0	0	0	7393	0	44	0	0	3003	5	0	0	0	0	20091	12494	60	67	0	0	0	0	0															0	0	0	0	4971	5	0	0	0	0	0	0	0	0	10	0	0	1769	0	0	851	0	0	775	0	0	0	0	0	62	0	0	72	0	0	0	0	0	0	0	0	1461	0	0	0	0	0	3660	0	0	0	0	0	6791	0	0	4640	0	0	20091	0	0	0	0	0	0	154				
746157																																																																																																																									false	false	false																																																																																																																		0				
746429																																																																																																																									false	false	false																																																																																																																		0				
746755																																																																																																																									false	false	false																																																																																																																		0				
746942																																																																																																																									true	false	false																																																																																																																		0				
746979																																																																																																																									false	false	false																																																																																																																		0				
747051																																																																																																																									false	false	false																																																																																																																		0				
747257																																																																																																																									false	false	false																																																																																																																		0				
748254																																																																																																																									false	false	false																																																																																																																		0				
748357																																																																																																																									false	false	false																																																																																																																		0				
748441																																																																																																																									true	true	true	7258	4288	29	9	6378	0	3	0	0	0	0	0	0	3535	0	35	0	0	0	0	0	0	0	0	13636	7823	32	44	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	3535	0	35	0	0	0	2041	349	0	2728	2829	0	20	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	474	0	0	0	0	2047	2521	0	0	0	0	2	0	0	10	0	0	7258	6378	0	0	0	0	0	58				
748964																																																																																																																									true	true	true	191630	85960	152	113	0	2436	0	48	0	0	0	0	2085	12296	4	58	0	80237	3640	5	0	0	0	0	200616	187862	167	264	1021	9	0	0	0															0	0	0	40	4661	4	3261	2272	6	1	2085	12296	4	58	0	0	0	2914	0	0	20	0	216	24283	0	367	42856	272	125	1694	200	0	299	0	0	0	0	0	0	0	0	4118	0	1606	0	0	0	67428	1613	947	0	0	0	37176	0	0	14482	0	0	195270	2085	3261	0	0	0	0	1358	95	0	0	
749242																																																																																																																									true	true	true	187796	1019327	206	16	400357	387584	95	49	70130	0	10	0	18256	107415	36	144	0	1	154429	60	0	0	0	0	844495	1695798	415	322	62644	71	2	4340	0															0	0	0	2	181471	111	13527	0	8	0	18256	107415	36	144	2	290	0	332	0	2061	48873	5119	1663	8566	1646	0	17972	18562	362	54514	286180	1484	46009	100345	1382	0	0	0	0	0	0	31314	8651	1528	57333	0	0	61046	25594	5047	0	0	0	1927	0	0	14337	42356	0	342225	488743	13527	0	0	0	0	6259	11	0	11	
749635																																																																																																																									false	false	false																																																																																																																		0				
749840																																																																																																																									false	false	false																																																																																																																		0				
749943																																																																																																																									false	false	false																																																																																																																		0				
749952																																																																																																																									false	false	false																																																																																																																		0				
750051																																																																																																																									false	false	false																																																																																																																		0				
750127																																																																																																																									false	false	false																																																																																																																		0				
750239																																																																																																																									true	true	true	130781	3403	125	3	962	234085	1	46	0	0	0	0	172431	8462	387	13	0	0	390456	310	0	0	0	0	694630	246605	823	66	219812	83	0	0	0															0	0	0	0	655	4	0	0	0	0	172164	8462	385	13	-53	9	0	500	0	0	3182	316	0	33719	0	0	62826	25729	0	53928	63016	0	45281	24751	0	0	0	0	0	0	0	45515	10187	0	0	0	0	253919	47321	0	526	0	0	6508	0	0	15386	2064	0	521237	173393	0	0	0	0	0	4926	0	0	12	
750341																																																																																																																									true	true	true	19983	0	63	0	7659	0	9	0	0	0	0	0	24642	0	109	0	0	0	58777	111	1976	0	16	0	113037	0	308	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16	-2	-2	3943	937	183	3943	1723	200	7992	449	0	12363	5438	692	3639	3006	165	352	328	9	0	0	0	0	0	0	9300	1361	114	0	0	0	34259	19060	0	0	0	0	2602	0	72	384	0	543	78761	32300	1976	0	0	0	0	489	0	20	0	
750444																																																																																																																									true	false	false																																																																																																																		0				
750846																																																																																																																									true	true	true	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	4	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
751254																																																																																																																									false	false	false																																																																																																																		0				
751656																																																																																																																									true	true	true	133834	2007	215	6	6476	7060	39	13	0	0	0	0	65734	16514	290	171	43	0	140228	214	14	0	5	0	346329	27595	764	194	4856	4	0	0	0															0	0	1	0	2014	4	0	0	0	0	65734	16514	290	171	21	0	14	7013	55	0	2584	0	0	17967	22	0	10979	3990	1	0	0	0	136251	66937	42	0	0	0	0	0	0	5982	110	0	0	0	0	57327	997	0	318	0	0	19801	56	0	15818	41	0	274061	72208	57	0	0	0	0	2396	0	0	0	
751852																																																																																																																									false	false	false																																																																																																																		0				
752644																																																																																																																									true	false	false																																																																																																																		0				
752831																																																																																																																									false	false	false																																																																																																																		0				
753052																																																																																																																									false	false	false																																																																																																																		0				
753324																																																																																																																									true	true	true	42987	0	80	0	3859	0	2	0	0	0	0	0	22759	0	36	0	0	0	46464	43	0	0	0	0	139417	0	183	0	11029	42	0	0	0															0	0	0	0	0	0	23348	0	22	0	22759	11029	36	42	19	6	7	4964	1467	422	0	0	0	1453	0	0	0	0	0	4140	559	1663	52423	23931	20506	0	0	0	0	0	0	2972	0	751	0	0	0	17518	654	0	1180	0	0	3582	0	0	1200	0	0	89451	26617	23349	2057	23	0	0	1398				
753641																																																																																																																									false	false	false																																																																																																																		0				
753856																																																																																																																									false	false	false																																																																																																																		0				
754068																																																																																																																									false	false	false																																																																																																																		0				
754246																																																																																																																									true	false	false																																																																																																																		0				
754536																																																																																																																									false	false	false																																																																																																																		0				
754826																																																																																																																									false	false	false																																																																																																																		0				
754853																																																																																																																									true	true	true	607331	31429	589	24	0	232029	0	30	0	0	0	0	90108	11082	284	34	285	336	257255	395	0	0	0	0	1049448	284398	1380	114	11394	10	7	15513	3															0	0	1	17	9522	9	94469	0	111	0	88320	10814	282	32	3920	-3	1104	37156	8812	1576	12029	1917	347	35778	0	0	16796	6	399	45565	26602	1768	96591	28577	5651	0	0	0	0	0	0	8097	2626	119	3643	0	0	300559	21348	7199	227	0	0	293057	0	75831	11168	222	759	864586	90107	94753	0	0	0	0	5682	10	0	2	
754929																																																																																																																									true	true	true	96564	0	150	0	9378	0	4	0	32415	0	1	0	20700	0	62	0	0	0	101457	100	0	0	0	0	274263	2145	328	1	51139	68	0	0	0															0	0	0	0	2145	1	13749	0	11	0	20700	9993	62	27	118	21	4	9301	1053	60	7415	28	0	8829	263	0	7558	5314	455	18661	4645	1201	20348	9394	1222	0	0	0	0	0	0	22267	8260	2887	0	0	0	94897	33516	7633	674	0	288	7048	0	0	906	0	0	198022	62494	13750	0	0	0	0	1663	0	0	0	
755047																																																																																																																									false	false	false																																																																																																																		0				
755252																																																																																																																									true	false	false																																																																																																																		0				
755421																																																																																																																									false	false	false																																																																																																																		0				
755458																																																																																																																									false	false	false																																																																																																																		0				
756343																																																																																																																									true	false	false																																																																																																																		0				
756848																																																																																																																									false	false	false																																																																																																																		0				
757377																																																																																																																									false	false	false																																																																																																																		0				
757452																																																																																																																									false	false	false																																																																																																																		0				
757612																																																																																																																									true	true	true	58855	12778	148	3	0	0	0	0	0	0	0	0	12004	4731	51	6	0	0	9558	32	0	0	0	0	94274	17509	288	9	33860	14	0	0	0															0	0	0	0	0	0	13857	0	57	0	10729	38591	50	20	8	0	1	10731	2400	973	72	0	25	1803	0	56	0	0	0	16134	4330	7351	20430	4476	4079	0	0	0	0	0	0	4148	278	130	0	0	0	14070	520	1242	0	0	0	114	0	0	902	0	0	68412	12004	13857	0	0	0	0	961				
757779																																																																																																																									false	false	false																																																																																																																		0				
758703																																																																																																																									true	true	true	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0				
758842																																																																																																																									true	true	true	275	61	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	61	4	7	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	275	0	0	0	0	0	0	2				
758851																																																																																																																									false	false	false																																																																																																																		0				
759045																																																																																																																									false	false	false																																																																																																																		0				
759625																																																																																																																									false	false	false																																																																																																																		0				
760210																																																																																																																									false	false	false																																																																																																																		0				
760331																																																																																																																									false	false	false																																																																																																																		0				
760340																																																																																																																									false	false	false																																																																																																																		0				
760434																																																																																																																									true	true	true	27162	0	43	0	949	0	1	0	0	0	0	0	3911	0	28	0	624	0	13294	11	0	0	0	0	45940	0	86	1	94	1	0	0	0															0	0	3	0	0	1	0	0	0	0	3911	0	27	0	1125	1	11	553	89	0	61	10	0	251	46	0	612	259	0	4450	1520	0	880	209	0	0	0	0	0	0	0	2225	277	0	0	0	0	11120	2049	612	1105	0	0	17574	400	0	500	0	0	40456	4860	623	0	0	0	0	140				
760649																																																																																																																									true	false	false																																																																																																																		0				
760854																																																																																																																									true	true	true	84496	0	83	0	0	0	0	0	0	0	0	0	7220	0	29	0	0	0	16953	29	690	0	3	0	122540	0	155	0	0	0	0	0	0															0	0	0	0	0	0	13181	0	11	0	6967	0	28	0	6	1	1	3486	14	20	178	0	0	1958	0	2887	3084	294	700	7551	1127	564	11701	1300	1317	0	0	0	0	0	0	4496	0	325	0	0	0	51266	4422	4884	0	0	0	11715	0	3122	6008	63	50	101449	7221	13870	0	0	0	0	885				
760939																																																																																																																									false	false	false																																																																																																																		0				
760957																																																																																																																									false	false	false																																																																																																																		0				
761244																																																																																																																									false	false	false																																																																																																																		0				
761459																																																																																																																									false	false	false																																																																																																																		0				
761543																																																																																																																									true	true	true	2834	7633	12	15	0	34243	0	15	0	0	0	0	120	11295	4	62	0	0	0	0	1931	0	1	0	4885	61700	17	122	2617	3	0	0	0															0	0	0	0	8529	30	0	0	0	0	120	11295	4	62	0	0	0	163	109	190	0	0	0	0	0	0	6	0	0	1555	11	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	1680	2	0	61	2834	120	1931	0	0	0	0	36				
761806	true	true	true	405885	0	265	0	3380	0	1	0	249082	290282	13	20	89453	951	176	9	0	0	521146	321	326	0	1	0	1367127	359134	841	808	24105	14	0	0	0															0	0	0	0	62051	778	97855	5850	64	1	87078	0	160	2	17	3	1	198	0	0	591	66	1	10927	12	0	70878	17743	3833	107194	75418	10095	302335	209524	64296	0	0	0	0	0	0	5637	2410	203	1	0	0	421286	36700	19727	0	0	0	5770	0	0	2197	38	26	927031	341914	98182	0	0	0	0	0	0	0	0																																																																																																																					9182	0	4	5	
761833																																																																																																																									false	false	false																																																																																																																		0				
761851																																																																																																																									false	false	false																																																																																																																		0				
761954																																																																																																																									true	false	false																																																																																																																		0				
