"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
1718469																																																														0	0	0	0	0	0	0	0	0			16690	0	215	0	16690	2942526					0	0	0	0		0						0	0						0	
1820979																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1826382																																																																																																						
1836701																																																																																																						
1842065																																																														6292756	0	0	0	0	0	0	0	0	0	0	889	0	0	0	0	4759	0	0	0	0	0	0	0	0	0	0						0	0						0	
1852569																																																																																																						
1862719																																																																																																						
1863097																																																														10372	0	0	0	0	0	0	0	0			0	0	0	0	0	1711						0	0	0		0						0	0						0	
1864197																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1867983																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2298076					0	0	0	0		0						0	0						0	
1872941																																																																																																						
1872996																																																																																																						
1879016																																																																																																						
1883321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1885932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1890525																																																																																																						
1892154																																																																																																						
1893049	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1914421																																																														147035	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1917301	11952937	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	136969						1015	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1929247																																																														441867	0	0	0	0	0	0	0	0	0	0	32968	79	585	79	32557	6113487	0	0	0	0		1215	0	0	0	0						0	0						0	
1940747																																																																																																						
1945247																																																																																																						
2002222																																																																																																						
2006024																																																																																																						
2007991																																																																																																						
2009605																																																														0	0	0	0	0	0	0	0	0			10907	0	10907	0	0	0					0	0	0	0		0						0	0						0	
2010722																																																																																																						
2037185																																																																																																						
2044811																																																														326005	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2044820																																																																																																						
2051127																																																																																																						
2059990																																																																																																						
2068107																																																																																																						
2078290																																																														303259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0		0	0	0	0	0						0	0						0	
2107181																																																																																																						
2107341																																																																																																						
2119773																																																														570698	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2121196																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2122997																																																														844078	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2123930																																																																																																						
2132594																																																																																																						
2132941																																																																																																						
2140348																																																																																																						
2142155																																																														44150	0	0	0	0	0	0	0	0			319	11	319	11	0	0						0	0	0		0						0	0						0	
2163477																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2164111																																																																																																						
2182786	466000	1033000	0	0	0	0	0	2730000	0	0	0	0	0	0	34000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0		0	5000	0	0	0	0	0	15000	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2193616	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2209553																																																														14324	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2218443																																																																																																						
2232757																																																																																																						
2233875																																																																																																						
2236821																																																																																																						
2239288																																																														1455051	0	0	0	0	0	0	0	0			0	0	0	0	0	224						0	0	0		0						0	0						0	
2253891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2262718																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2265456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2297998																																																																																																						
2298995																																																														229213	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2304636																																																														0	0	0	0	0	0	0	0	0			34760	0	1156	0	34760	61373					0	0	0	0		0						0	0						0	
2305969																																																																																																						
2316714																																																																																																						
2317672																																																																																																						
2325882																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328285																																																																																																						
2329200																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	27889	88819						278	0	0		0						0	0						0	
2332910																																																																																																						
2333140																																																																																																						
2337335																																																																																																						
2339599																																																																																																						
2339795																																																														124586	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2339900																																																														222348	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2343167																																																																																																						
2344753																																																																																																						
2349459																																																																																																						
2353595																																																																																																						
2354323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354387																																																														91364	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354985																																																														348917	0	0	0	0	0	0	0	0	0	0	2011	0	206	0	0	20817	0	0	0	0	0	0	0	0	0	0						0	0						0	
2356091																																																																																																						
2358769																																																																																																						
2362458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2371816																																																																																																						
2372774																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	230260					0	0	0	0		0						0	0						0	
2385514																																																														0	0	0	0	0	0	0	0	37			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2390929																																																														0	0	0	0	0	0	0	0	0			6501	0	6501	0	0	0						0	0	0		0						0	0						0	
2391588																																																																																																						
2396592																																																																																																						
2396604																																																																																																						
2398701																																																																																																						
2434113																																																																																																						
2451240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2465881																																																																																																						
2467670																																																																																																						
2471239																																																																																																						
2482824																																																																																																						
2483120																																																																																																						
2483438																																																																																																						
2489805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2490285																																																																																																						
2497181																																																																																																						
2502656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2502825																																																																																																						
2505424																																																																																																						
2505451																																																																																																						
2505460																																																																																																						
2508751																																																														72355	5352217	0	0	0	0	0	0	0			168283	0	4683	0	764707	12156178						37062	51055	0		0						0	0						0	
2512347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2515320																																																																																																						
2529176																																																																																																						
2531562																																																																																																						
2531991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2533043																																																																																																						
2533119																																																																																																						
2536633																																																																																																						
2539960																																																																																																						
2562137																																																																																																						
2562164																																																														82175	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2567123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2568063																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2576134																																																																																																						
2577739																																																																																																						
2580243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2587916																																																																																																						
2594240																																																																																																						
2594419																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2596646																																																																																																						
2597223																																																																																																						
2598396																																																														0	0	0	0	0	0	0	0	0			1385	0	120	0	1385	1258					0	0	0	0		0						0	0						0	
2600039																																																																																																						
2602828																																																																																																						
2605566																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2607412																																																																																																						
2608754																																																														0	0	0	0	0	0	0	0	0			25510	0	25510	0	0	1343893					0	0	0	0		0						0	0						0	
2610784																																																																																																						
2614344																																																																																																						
2615190																																																														162508	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2615220																																																																																																						
2618780																																																														0	0	0	0	0	0	0	0	0	0	0	183411	0	14712	0	0	50	0	0	0	0		0	0	0	0	0						0	0						0	
2619714																																																																																																						
2621285																																																																																																						
2621940																																																																																																						
2624400																																																														90418	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2625724																																																																																																						
2631172																																																														36310	0	0	0	0	0	0	0	0			0	0	0	0	38341	470					0	0	0	0		0						0	0						0	
2631846																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2634191																																																														130075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1640941	0	0	0	0	0	0	0	0	0	0						0	0						0	
2634351																																																																																																						
2641827																																																																																																						
2642598																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2643595																																																																																																						
2649122																																																														61279	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2649177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2651899																																																																																																						
2652092																																																														116934	0	0	0	0	0	0	0	0			309464	0	309339	0	0	3392					0	0	0	0		0						0	0						0	
2654911																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2661861																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2666400																																																																																																						
2667920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667939																																																																																																						
2667957																																																														0	0	0	0	0	0	0	0	0			11118	0	106	0	11118	0						0	0	0		0						0	0						0	
2668598																																																																																																						
2684552																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2686211																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687133																																																														0	0	0	0	0	0	0	0	0			772	0	772	0	772	26217					0	0	0	0		0						0	0						0	
2687487																																																																																																						
2693264																																																														272772	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694681																																																																																																						
2694944																																																																																																						
2696180																																																																																																						
2697963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2700984	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764																																																																																																						
2705112																																																																																																						
2705895																																																																																																						
2708122																																																																																																						
2713920																																																																																																						
2716088																																																																																																						
2716828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2718596																																																																																																						
2719810																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2723376																																																																																																						
2724766																																																																																																						
2726050																																																																																																						
2728661																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2729677																																																																																																						
2730431																																																																																																						
2732565																																																																																																						
2733263																																																																																																						
2734729																																																														8902	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2735137																																																																																																						
2735146																																																														489421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16196696	0	0	0	0		49440	0	0	0	0						0	0						0	
2736219																																																																																																						
2736291																																																														252117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117223	0	0	0	0	0	65	0	0	0	0						0	0						0	
2736451																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2736714																																																																																																						
2737980																																																														0	851695	0	14125	0	4277	0	0	0			2568168	0	26488	0	0	6613840						1809	0	0		0						0	0						0	
2743244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2744782																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745426																																																														19359	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745529																																																																																																						
2746245																																																																																																						
2746263																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2747279																																																																																																						
2747466																																																																																																						
2747587																																																																																																						
2748502																																																																																																						
2749059																																																																																																						
2753917																																																																																																						
2754222																																																																																																						
2756730																																																																																																						
2756909																																																																																																						
2757205																																																														0	0	0	0	0	0	0	0	0			2825	0	2825	0	0	324924					0	0	0	0		0						0	0						0	
2758613																																																																																																						
2759629																																																																																																						
2760232																																																																																																						
2764212																																																														13318	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2765602																																																																																																						
2769570																																																																																																						
2769954																																																																																																						
2771694																																																																																																						
2774707																																																																																																						
2775151																																																																																																						
2775179																																																																																																						
2775692																																																																																																						
2785477																																																																																																						
2785646																																																																																																						
2787770																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2788656																																																																																																						
2791085																																																																																																						
2791517																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2793593																																																														0	0	0	0	0	0	0	0	0			33904	0	33904	0	0	0						0	0	0		0						0	0						0	
2794732																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2796277																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2797162																																																														65215	0	0	0	0	0	0	792	0			792	0	128	0	792	130573					0	0	0	0		0						0	0						0	
2797210																																																																																																						
2797359																																																																																																						
2797724																																																														39037	0	0	0	0	0	0	0	0	0	0	2185385	560	76048	560	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2800491																																																																																																						
2805535																																																																																																						
2805928																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2806635																																																																																																						
2806840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2806877																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3878985						0	0	0		0						0	0						0	
2807173																																																																																																						
2808602																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2809373																																																																																																						
2811086																																																																																																						
2815879																																																																																																						
2819167																																																																																																						
2819242																																																																																																						
2820604																																																																																																						
2823221																																																																																																						
2826017																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2833882																																																																																																						
2834759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2835103																																																																																																						
2836306																																																																																																						
2838207																																																																																																						
2839053																																																																																																						
2839790																																																																																																						
2845755																																																																																																						
2845782																																																																																																						
2847085																																																																																																						
2847142																																																																																																						
2849285																																																																																																						
2849463																																																																																																						
2849801																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2850722																																																														8965621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2850768																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2855866																																																																																																						
2855978																																																																																																						
2857600																																																																																																						
2858492																																																																																																						
2858960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2860039																																																																																																						
2860271																																																																																																						
2860459																																																														0	0	0	0	0	0	0	0	0			17830	0	17830	0	0	0					0	0	0	0		0						0	0						0	
2861317																																																																																																						
2867337																																																														117891	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2869162																																																																																																						
2871099																																																																																																						
2871558																																																																																																						
2873598																																																																																																						
2877345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2877484																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2877831																																																																																																						
2877840																																																																																																						
2880019																																																																																																						
2881445																																																																																																						
2882983																																																																																																						
2883971																																																																																																						
2887399																																																																																																						
2889227																																																																																																						
2896216																																																																																																						
2897633																																																																																																						
2901558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2903123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2905761																																																																																																						
2907019																																																																																																						
2907439																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2909330																																																																																																						
2912750																																																																																																						
2913702																																																														0	0	0	0	0	0	0	0	0			73963	0	1028	0	73963	19818						0	0	0		0						0	0						0	
2914268																																																																																																						
2914727																																																																																																						
2915461																																																																																																						
2916534																																																																																																						
2916963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2917184																																																																																																						
2917317																																																														0	71454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221276	0	0	0	0	0	0	0	0	0	0						0	0						0	
2919423																																																																																																						
2919898																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2920287																																																																																																						
2920773																																																																																																						
2921211																																																																																																						
2921622																																																																																																						
2921659																																																																																																						
2925620																																																																																																						
2925666																																																														2538693	0	0	0	0	0	0	0	0	0	0	1131	128899	1131	128899	0	6497	0	0	0	0	0	0	0	0	0	0						0	0						0	
2929392																																																																																																						
2938198																																																														317588	0	0	0	0	0	0	0	0			0	0	0	0	0	583					0	0	0	0		0						0	0						0	
2938769																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2939001																																																																																																						
2939391																																																																																																						
2941068																																																														957169	0	0	0	0	0	0	0	0			219575	0	219575	0	219575	1199272					0	0	0	0		0						0	0						0	
2942690																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2942823																																																																																																						
2943615																																																																																																						
2947556																																																																																																						
2948058																																																																																																						
2948423																																																																																																						
2949970																																																																																																						
2953418																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2954059																																																														160487	0	0	0	0	0	0	0	0			0	0	0	0	0	35810						0	0	0		0						0	0						0	
2954497																																																																																																						
2958972																																																																																																						
2960555																																																																																																						
2960788																																																																																																						
2963266																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2963275																																																																																																						
2963864																																																																																																						
2967796																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2970657																																																														204704	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2973041																																																																																																						
2973386																																																																																																						
2980209																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2986407																																																														17197	0	0	0	0	0	0	0	0			129	0	129	0	129	125353					0	0	0	0		0						0	0						0	
2989006																																																																																																						
2992547																																																																																																						
2997216																																																																																																						
2997748																																																																																																						
2998576																																																																																																						
3005097																																																																																																						
3010363																																																																																																						
3015939																																																																																																						
3016347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3017081																																																																																																						
3019982																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3020447																																																																																																						
3022076																																																																																																						
3022610																																																																																																						
3025929																																																																																																						
3027763																																																																																																						
3028902																																																														227657	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
