"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
499743																																																																																							
499752																																																																																							
499855																																																																																							
500256																																																																																							
500658																																																																																							
501105																																																																																							
501132																																																																																							
501459																																																																																							
501655																																																																																							
501767																																																																																							
501815																																																																																							
502111																																																																																							
502447																																																																																							
502559																																																																																							
502652																																																																																							
502746																																																																																							
502849																																																																																							
503547																																																																																							
503640																																																																																							
504142																																																																																							
504311																																																																																							
504535																																																																																							
504647																																																																																							
504713																																																																																							
505550																																																																																							
505916																																																																																							
506922																																																																																							
507068																																												0	0	82193	1375	0	0	1542	5	633551	15186	0	0	4345	63	508538	7833	0	0	1833	138	221871	4530	0	0	0	0	0	0	0	0	24	1	48381	100	0	0	14616	7744	207	1494534	43640	0	0	
507152																																																																																							
507349																																																																																							
507509																																												0	0	44620	862	0	0	5447	883	254617	6986	0	0	2281	195	464529	4471	0	0	514	65	124496	4366	0	0	0	0	1186	24	0	0	0	0	14748	935	0	0	0	8242	1143	904196	17644	0	0	
508270																																																																																							
508346																																												105	13	119184	712	0	0	24357	2815	638899	7847	0	0	2391	166	276955	2316	0	0	341	42	216873	2675	0	0	0	0	1536	41	0	0	60	8	21432	207	0	0	61	27254	3044	1274879	13859	0	0	
508355																																																																																							
509811																																																																																							
509857																																																																																							
509950																																												12447	311	2160537	14717	0	0	44272	89	3210240	47413	0	0	6578	443	2882307	12544	0	0	3796	953	1021093	13742	0	0	0	0	0	0	0	0	0	0	144347	8350	0	0	0	67093	1796	9418524	96766	0	0	
510330																																																																																							
510648																																																																																							
510871																																																																																							
510938																																																																																							
510947																																																																																							
511832																																																																																							
513256																																																																																							
513322																																																																																							
513340																																																																																							
513546																																																																																							
513854																																																																																							
513920																																																																																							
514048																																																																																							
514057																																																																																							
514066																																																																																							
514132																																																																																							
514356																																																																																							
514655																																																																																							
514936																																																																																							
515979																																																																																							
516154																																																																																							
516855																																																																																							
516873																																																																																							
517049																																																																																							
517357																																																																																							
517441																																																																																							
517674																																																																																							
518037																																																																																							
518176																																																																																							
518354																																																																																							
518877																																																																																							
519146																																																																																							
519360																																																																																							
519445																																																																																							
519874																																																																																							
520003																																																																																							
520423																																																																																							
520777																																																																																							
521064																																																																																							
521158																																																																																							
521804																																																																																							
521970																																																																																							
522034																																																																																							
522454																																																																																							
522605																																																																																							
522669																																																																																							
522753																																																																																							
522847																																																																																							
523161																																																																																							
524579																																																																																							
524757																																																																																							
524766																																																																																							
524953																																																																																							
524971																																																																																							
525053																																																																																							
525549																																												3271	0	91642	598	0	0	12497	5690	647215	4684	0	0	432	0	209118	1352	0	0	506	15	198975	2450	0	0	0	0	4169	116	0	0	0	0	7422	76	0	0	3496	16706	5705	1158541	12772	0	0	
526452																																																																																							
526519																																												765	0	33455	682	0	0	2688	0	129062	2062	0	0	0	0	342227	2535	0	0	110	15	131762	1299	0	0	0	0	3447	88	0	0	0	0	27051	266	0	0	314	3563	15	667004	7246	0	0	
526854																																																																																							
527057																																																																																							
527178																																																																																							
527600																																																																																							
527749																																																																																							
527954																																												6	0	1321454	16599	0	0	8535	0	2950635	33624	0	0	32640	1212	1552755	9970	0	0	31132	5181	3761197	41661	0	0	33178	10519	6019567	146460	0	0	1334	29	951707	18874	0	0	0	106825	16941	16557315	267188	0	0	
528102																																																																																							
528241																																																																																							
528849																																																																																							
528960																																												0	0	66115	1287	0	0	0	0	558414	10778	0	0	339	0	153060	2863	0	0	0	0	212869	3720	0	0	0	0	376	10	0	0	0	0	18364	299	0	0	1074	339	0	1009198	20031	0	0	
529275																																																																																							
529341																																																																																							
529659																																																																																							
529958																																												0	0	56966	1459	0	0	0	0	138937	3760	0	0	149	0	13268	161	0	0	0	0	799863	5075	0	0	0	0	151745	3038	0	0	0	0	202	5	0	0	16505	149	0	1160981	30003	0	0	
530655																																																																																							
530851																																																																																							
531157																																																																																							
531250																																																																																							
532042																																																																																							
532453																																																																																							
532752																																																																																							
533124																																																																																							
533227																																																																																							
533535																																																																																							
534073																																																																																							
534242																																																																																							
534466																																																																																							
534756																																																																																							
534859																																																																																							
534877																																																																																							
535034																																																																																							
535575																																																																																							
535753																																																																																							
535931																																																																																							
535940																																																																																							
536059																																												23	0	96937	1355	0	0	1141	0	767256	10620	0	0	73	0	115573	948	0	0	0	0	47688	141	0	0	0	0	0	0	0	0	0	0	1244	0	0	0	27	1237	0	1028698	13091	0	0	
536349																																																																																							
536527																																																																																							
536554																																																																																							
536853																																																																																							
537038																																																																																							
537243																																																																																							
537449																																												0	0	0	0	0	0	687	0	1450971	15110	0	0	0	0	0	0	0	0	5888	1505	742038	6908	0	0	0	0	0	0	0	0	0	0	39824	813	0	0	0	6575	1505	2232833	22831	0	0	
537551																																																																																							
537560																																												0	0	109275	3098	0	0	0	0	348467	10454	0	0	0	0	333356	7342	0	0	0	0	93872	2685	0	0	0	0	0	0	0	0	0	0	105168	4378	0	0	534	0	0	990138	28491	0	0	
538222																																																																																							
538473																																																																																							
538754																																																																																							
538802	0	0	47199	284	0	0	0	0	251576	1974	0	0	12083	8	515251	3810	0	0	0	0	195914	1002	0	0	0	0	698	2	0	0	0	0	4388	54	0	0	8	12083	8	1015026	7134	0	0																																												
538950																																																																																							
539032																																												0	0	179850	395	0	0	2961	0	508580	5046	0	0	985	198	289093	2608	0	0	5326	1760	320711	4931	0	0	0	0	830	0	0	0	24	0	18360	1722	0	0	0	9296	1958	1317424	14702	0	0	
539340																																																																																							
539377																																																																																							
539452																																																																																							
539872																																																																																							
540056																																																																																							
540542																																																																																							
540551																																												0	0	0	0	0	0	0	0	0	0	0	0	139	20	54402	122	0	0	28115	3716	648931	8439	0	0	0	0	0	0	0	0	1222	489	104542	872	0	0	0	29476	4225	807875	9433	0	0	
540739																																																																																							
540775																																																																																							
540850																																																																																							
541101																																																																																							
541231																																																																																							
541307																																																																																							
541642																																																																																							
541754																																																																																							
541857																																																																																							
542153																																																																																							
542340																																																																																							
542528																																												0	0	157127	1810	0	0	696	7	1152485	18604	0	0	526	11	429244	2586	290	0	0	0	246502	2600	0	0	0	0	0	0	0	0	0	0	11009	176	0	0	847	1222	18	1996367	26623	290	0	
542667																																																																																							
542854																																																																																							
543262																																												0	0	173993	6533	0	0	2971	31	600975	6206	0	0	464	66	215423	2667	0	0	2233	22	248143	3540	0	0	0	0	6776	90	0	0	0	0	26002	340	0	0	1938	5668	119	1271312	21314	0	0	
543459																																																																																							
543945																																																																																							
544335																																																																																							
544447																																																																																							
544652																																																																																							
544951																																																																																							
545154																																																																																							
545604																																																																																							
546003																																																																																							
546320																																																																																							
546535																																																																																							
546544																																																																																							
547251																																																																																							
547550																																																																																							
547840																																												0	0	155059	1080	0	0	1275	0	407107	3299	0	0	2005	300	351900	2767	0	0	5346	920	561378	10183	0	0	0	0	0	0	0	0	0	0	23560	465	0	0	0	8626	1220	1499004	17794	0	0	
548052																																																																																							
548267																																																																																							
548351																																												37	30	212090	856	0	0	5440	771	581988	6408	0	0	1453	58	518375	2313	0	0	992	425	202887	4014	0	0	0	0	0	0	0	0	0	0	120138	1429	0	0	3677	7922	1284	1635478	18697	0	0	
548472																																																																																							
548771																																																																																							
548829																																																																																							
549862																																																																																							
550279																																																																																							
550354																																																																																							
550448																																																																																							
550635																																																																																							
550653																																																																																							
550952																																																																																							
551016																																																																																							
552059																																																																																							
552161																																																																																							
552545																																																																																							
552956																																																																																							
552974																																																																																							
553038																																																																																							
553926																																																																																							
553944																																																																																							
554268																																																																																							
554343																																																																																							
554857																																												0	0	75922	1350	0	0	0	0	412549	7782	0	0	0	0	156639	1805	0	0	0	0	323004	3652	0	0	0	0	0	0	0	0	45	45	13510	148	0	0	0	45	45	981624	14737	0	0	
555256																																																																																							
556011																																																																																							
556459																																																																																							
556815																																												759	0	98350	2408	0	0	24645	3994	940336	13701	0	0	501	0	198082	376	0	0	8537	64	235712	2165	0	0	0	0	0	0	0	0	95	0	22734	74	0	0	0	34537	4058	1495214	18724	0	0	
556936																																																																																							
557317																																																																																							
557438																																																																																							
557858																																												0	0	187388	2020	0	0	31592	3951	1073628	11549	0	0	0	0	309787	2857	0	0	17046	2224	1686673	18891	0	0	0	0	0	0	0	0	0	0	241758	2325	0	0	0	48638	6175	3499234	37642	0	0	
558574																																																																																							
559179																																																																																							
560214																																																																																							
560353																																																																																							
560438																																																																																							
560830																																																																																							
561145																																																																																							
561574																																																																																							
561659																																																																																							
561864																																																																																							
562058																																																																																							
563233																																																																																							
563336																																																																																							
563457																																																																																							
563934																																																																																							
564052																																																																																							
564324																																																																																							
564463																																																																																							
564557	0	0	78629	1125	0	0	18135	4	669755	9336	0	0	639	0	105786	1409	0	0	0	0	142426	664	0	0	0	0	475	18	0	0	0	0	16422	168	0	0	404	18774	4	1013493	13124	0	0																																												
564678																																																																																							
564838																																																																																							
564977																																												0	0	9570	224	0	0	0	0	8975	212	0	0	3831	0	1274668	1814	0	0	0	0	7892	86	0	0	0	0	0	0	0	0	0	0	578	3	0	0	330	3831	0	1301683	2669	0	0	
565143																																																																																							
565152																																																																																							
565170																																																																																							
565536																																																																																							
565750																																																																																							
565844																																																																																							
566056																																																																																							
566243																																																																																							
567240																																																																																							
567679																																																																																							
567736																																																																																							
568126																																																																																							
568135																																																																																							
568359																																																																																							
568377																																																																																							
568470																																												0	0	123822	2119	0	0	1600	386	376183	5977	556	0	902	21	292691	2816	1153	0	524	277	114175	1732	1073	0	0	0	0	0	0	0	0	0	54041	15	0	0	0	3026	684	960912	12659	2782	0	
568939																																																																																							
570558																																																																																							
570651																																																																																							
571135																																																																																							
571265																																																																																							
571920																																																																																							
571957																																																																																							
572347																																																																																							
572374																																																																																							
572459																																																																																							
572655																																																																																							
573036																																																																																							
573335																																																																																							
574079																																																																																							
574949																																																																																							
574976																																																																																							
575133																																																																																							
575254																																												0	0	323133	3786	0	0	1101	584	578074	14621	0	0	1592	175	386098	5093	0	0	5078	585	833669	12480	0	0	0	0	0	0	0	0	0	0	308832	4774	0	0	0	7771	1344	2429806	40754	0	0	
575348																																																																																							
575375																																																																																							
575647																																																																																							
575759																																																																																							
575834																																																																																							
576354																																																																																							
576578																																																																																							
576608																																																																																							
576644																																																																																							
576952																																																																																							
577128																																																																																							
577137																																																																																							
577230																																																																																							
578116																																																																																							
578237																																																																																							
578255																																																																																							
578554																																																																																							
578741																																																																																							
578862																																																																																							
579140																																																																																							
579319																																																																																							
579364																																																																																							
579636																																																																																							
580155																																																																																							
580548																																																																																							
580847																																																																																							
580874																																																																																							
581237																																																																																							
581358																																																																																							
582177																																																																																							
582654																																																																																							
582878																																																																																							
582953																																																																																							
582971																																																																																							
583071																																																																																							
583268																																																																																							
583352																																																																																							
583754																																																																																							
583905																																																																																							
584377																																												0	0	45014	1064	0	0	0	0	433349	6420	0	0	86	0	101225	1192	0	0	0	0	96728	405	0	0	0	0	876	10	0	0	0	0	2088	79	0	0	1022	86	0	679280	10192	0	0	
584724																																																																																							
584920																																																																																							
585235																																																																																							
585749																																																																																							
586027																																																																																							
586072																																																																																							
586335																																																																																							
586960																																																																																							
587677																																																																																							
587752																																																																																							
587800																																												0	0	99723	1208	0	0	11183	23	2021477	28088	11849	0	3173	0	1129874	10884	807	0	1500	69	806230	20852	2101	0	0	0	0	0	0	0	0	0	4484	699	0	0	10092	15856	92	4061788	71823	14757	0	
588245																																																																																							
588348																																																																																							
588478																																																																																							
589158																																																																																							
589523																																																																																							
589943																																												6045	0	159522	2241	0	0	9626	36	437886	5367	0	0	3052	56	285241	3420	0	0	5347	827	216015	3225	0	0	0	0	0	0	0	0	0	0	8787	182	0	0	0	24070	919	1107451	14435	0	0	
590220																																																																																							
590248																																																																																							
590640																																																																																							
590976																																																																																							
591209																																																																																							
591320																																																																																							
591357																																																																																							
591366																																																																																							
591740																																																																																							
592439																																																																																							
592448																																																																																							
592550																																																																																							
592644																																																																																							
592859																																																																																							
593007																																																																																							
593052																																																																																							
593249																																																																																							
593333																																																																																							
593771																																																																																							
593940																																																																																							
594433																																																																																							
594451																																																																																							
594853																																																																																							
594938																																																																																							
594947																																												0	0	132454	984	0	0	6484	894	1101289	9890	3683	0	273	0	570709	4445	863	0	439	70	386593	3808	596	0	0	0	3037	0	0	0	0	0	29094	224	0	0	0	7196	964	2223176	19351	5142	0	
595270																																												4287	0	617320	11173	0	0	30029	142	5368146	99204	0	0	2613	13	17999968	38988	465395	0	24416	0	2228691	25595	0	0	130	27	47906	1850	0	0	7	0	153386	2808	0	0	0	61482	182	26415417	179618	465395	0	
595337																																																																																							
595430																																																																																							
595869																																																																																							
595944																																																																																							
596062																																																																																							
596156																																																																																							
596277																																																																																							
596455																																																																																							
596642																																																																																							
596978																																																																																							
597041																																																																																							
597313																																																																																							
597452																																																																																							
597546																																																																																							
597658																																																																																							
598002																																																																																							
598048																																																																																							
598132																																																																																							
598543																																																																																							
598646																																																																																							
598954																																																																																							
599643																																																																																							
599764																																												0	0	313960	3436	0	0	0	0	914524	18131	0	0	0	0	418717	6585	0	0	0	0	611441	5032	0	0	0	0	0	0	0	0	0	0	23933	849	0	0	0	0	0	2282575	34033	0	0	
600419																																																																																							
601032																																																																																							
601041																																																																																							
601050																																																																																							
601153																																																																																							
601416																																																																																							
601443																																																																																							
601658																																																																																							
602048																																																																																							
602543																																																																																							
602842																																																																																							
603232																																																																																							
603540																																																																																							
603559																																																																																							
603755																																																																																							
604024																																																																																							
604033																																																																																							
604547																																																																																							
604640																																																																																							
605571																																																																																							
605610																																																																																							
605656																																																																																							
606046																																																																																							
606176																																																																																							
606653																																																																																							
607146																																																																																							
607333																																																																																							
608358																																																																																							
608451																																																																																							
608844																																																																																							
609010																																																																																							
609467																																																																																							
609476																																																																																							
609609																																																																																							
609645																																																																																							
609832																																																																																							
610128																																																																																							
610164																																																																																							
610539																																																																																							
610557																																																																																							
610913																																																																																							
611031																																																																																							
612159																																																																																							
612878																																																																																							
613008																																																																																							
613156																																																																																							
613307																																																																																							
613343																																																																																							
613400																																												0	0	0	0	0	0	8944	3000	1184257	11223	685	0	0	0	944206	1419	0	0	6063	1465	254880	3884	0	0	0	0	0	0	0	0	0	0	138365	2905	0	0	0	15007	4465	2521708	19431	685	0	
613558																																																																																							
613679																																																																																							
613839																																																																																							
613950																																																																																							
613978																																																																																							
614256																																																																																							
614313																																												0	0	93206	1435	0	0	354	10	290445	5336	0	0	2307	120	285263	3395	0	0	119	0	138416	2489	0	0	0	0	1407	115	0	0	149	3	11058	902	0	0	0	2929	133	819795	13672	0	0	
614368																																																																																							
