"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
610539																																																																																																																																		69426	428	0	53	29990	18552	16437	2115	0	0	0	0	0	0	4943	15127	4706	0	0	0	0	0	0	0	0	0	0	700	22	73	46	559	21668	17315	11442	19583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21668	17315	11442	20680	0	3463	5721	20680	29937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																		287825	2880																																																																																																														
610913																																																																																																																																		332114	2107																																																																																																														
611031																																																																																																																																		206908	2473																																																																																																														
612159																																																																																																																																		319969	4127	0	1199	234262	13972	11064	2908	0	0	0	0	0	0	24988	51526	5827	0	18918	0	18918	0	0	0	0	0	0	7730	43	1192	181	5005	36095	76562	25226	182337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6835	6835	0	0	0	6835	0	0	0	0	0	0	9428	4714	0	0	0	4714	36095	87828	25685	198122	0	17566	12843	198122	233063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612878																																																																																																																																		110224	966	0	243	57877	16938	0	16938	0	0	0	0	0	0	10741	9876	2841	0	0	0	0	0	0	0	0	0	0	4956	0	0	0	4850	10741	26814	44160	29423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	444	0	0	0	444	10741	26814	44160	29867	0	5363	22080	29867	57634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613008																																																																																																																																		20420694	146922	0	0	14106699	2240840	2176631	64209	0	1066818	152387	912931	0	1500	953493	628800	0	16891	0	0	0	0	78593	294	0	0	1395	1975078	2039	113890	0	786223	3495218	1774267	3142794	10886758	24412	24412	8560	15852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1308833	654417	0	1495	0	652542	3503778	1838575	3142794	11655631	0	367715	1571397	11655631	14106699	91369	0	0	0	0	0	0	0	0	0	0	0	0	115	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613156																																																																																																																																		483525	2792	0	0	297848	6201	3477	2724	0	5111	650	4461	0	19	151841	26517	0	0	0	0	0	0	0	0	0	0	0	26159	659	618	0	21250	167190	37806	27578	252438	0	0	0	0	0	0	183	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24543	12272	383	2	19	11612	184740	37846	27597	270587	0	7569	13799	270587	297848	0	0	0	0	0	0	0	0	9404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613307																																																																																																																																		64463869	343600	0	0	41785173	10577842	10386861	190981	0	3841533	0	3760331	5795	82771	634663	6053233	0	14050	0	0	0	0	385737	0	0	0	385737	5460722	229135	56597	0	2504893	11682153	10062238	8708845	31484626	112841	112841	0	0	0	112841	43098	21549	0	0	0	21549	4230	846	0	0	0	846	0	0	0	0	0	0	0	0	0	0	0	0	4144616	2072308	0	0	0	2072308	11682153	10062238	8826386	34827529	0	2012448	4413193	34827529	41785173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613343																																																																																																																																		1582537	11449	0	0	1082582	106581	79560	27021	0	0	0	0	0	0	41116	434246	14801	6876	0	0	0	0	0	0	0	0	0	77752	1061	3716	107	41600	134276	467135	125772	808972	4620	4620	0	0	0	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94824	47412	0	0	0	47412	168511	467135	125772	882060	0	93427	62886	882060	1082582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613400																																																																																																																																		3580270	23896	0	0	2748171	255012	134964	120048	0	0	0	0	0	0	83996	241342	94598	79637	1	0	1	0	0	0	0	0	0	207688	0	2605	0	155037	239137	414511	1028911	1721073	6451	6451	0	0	0	6451	3796	1898	0	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224784	112392	0	0	0	94226	294929	465026	1028911	1845074	0	93005	514456	1845074	2748171	0	50515	50515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558																																																																																																																																		1177451	8105	0	0	745615	73002	66638	6364	0	0	0	0	0	0	270473	14362	1486	13929	0	0	0	0	0	0	0	0	0	78889	1367	3523	774	58955	354654	24249	254773	533995	2786	2786	1701	0	0	1085	883	442	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94354	47177	0	0	0	47177	370737	24249	254773	598329	0	4850	127387	598329	745615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613679																																																																																																																																		482575	3479	0	0	323980	36758	34454	2304	0	0	0	0	0	0	4807	49019	6858	6037	0	0	0	0	0	0	0	0	0	35794	90	5129	526	21865	74936	59711	130758	208168	1839	1839	0	0	0	1839	516	258	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14971	7486	0	0	0	7486	74936	59711	131279	228418	0	11942	65640	228418	323980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839																																																																																																																																		365260	3098																																																																																																														
613950																																																																																																																																		3832697	23426	18246	5180	1459661	399763	209102	190662	0	35263	0	24722	10541	0	159327	1471678	139767	8218	24	0	24	0	0	0	0	0	0	156699	7815	14552	0	134307	384182	2510642	263354	690054	0	0	0	0	0	0	906	453	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	98051	98051	0	0	0	98051	113216	56608	0	0	56608	0	384182	2516004	320415	788105	0	503201	160208	788105	1436235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613978																																																																																																																																		140796	889																																																																																																														
614256																																																																																																																																		93675	328	0	0	35724	1963	1698	265	0	20	24	0	0	0	4923	60460	0	0	1033	0	1033	0	0	0	0	0	0	3865	66	765	0	1828	6818	62523	6831	16429	35	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	439	0	0	0	439	6818	62523	6831	16929	0	12505	3416	16929	35724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614313																																																																																																																																		1321090	13805	0	1842	957076	148844	135917	12927	0	0	0	0	0	0	60671	189834	1390	13200	0	0	0	0	0	0	0	0	0	93097	2218	3760	443	52913	200829	223560	108417	749681	0	0	0	0	0	0	2060	1030	0	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14830	7415	0	176	0	7008	200829	224777	108551	794997	0	44955	54276	794997	955234	3785	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368																																																																																																																																		938417	7767	0	0	661782	144442	121846	22596	0	0	0	0	0	0	0	113293	0	0	12728	0	12728	0	0	0	0	0	0	58357	256	1181	0	53128	142064	171787	81983	541863	1762	1762	0	0	0	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36152	18076	0	0	0	18076	142064	171787	81983	573878	0	34357	40992	573878	661782	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614751																																																																																																																																		258688	2676	0	702	157965	11924	10652	1272	0	0	0	0	0	0	0	77846	4396	0	0	0	0	0	0	0	0	0	0	12000	4	828	345	9946	11358	83027	60984	104185	131	131	0	0	0	131	62	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11288	5644	0	0	0	5644	11358	83027	60984	109991	0	16605	30492	109991	157263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																																		265729	1568																																																																																																														
615217																																																																																																																																		1068216	6991	0	0	885712	168670	159876	8794	0	87390	20456	56316	10618	0	27893	175085	0	3329	0	0	0	0	0	0	0	0	0	28566	180	2006	0	25326	216351	242201	124006	494881	115	115	0	0	0	115	2413	1207	0	0	0	1207	1606	321	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	184301	92151	0	0	0	92151	216351	242201	124006	770442	0	48440	62003	770442	885712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615253																																																																																																																																		169112	2594																																																																																																														
615776																																																																																																																																		28307	41																																																																																																														
615851																																																																																																																																		223799	2232																																																																																																														
615879																																																																																																																																		114630	1339	0	336	80223	24121	724	23397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	299	0	1999	724	23696	32641	57345	0	0	0	0	0	0	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2199	1100	0	0	0	1100	724	23696	32641	58450	0	4739	16321	58450	79887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615954																																																																																																																																		910065	9300	0	2247	582282	240388	234419	5969	0	24876	144	4964	2043	17725	0	963	0	7609	709	0	709	0	0	0	0	0	0	36866	0	4908	0	31176	238438	28898	235497	414154	1577	1577	0	0	0	1577	2062	1031	0	0	0	1031	0	0	0	0	0	0	12	12	0	0	0	12	0	0	0	0	0	0	52594	26297	0	0	0	26297	238438	28898	235612	455611	0	5780	117806	455611	580035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616036																																																																																																																																		743298	13585																																																																																																														
616148																																																																																																																																		153927	1788	0	510	102240	23383	21463	1920	0	0	0	0	0	0	21751	2731	0	0	0	0	0	0	0	0	0	0	0	6224	206	194	0	5620	44890	9561	15097	84533	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	212	0	0	212	0	6350	3175	0	0	237	2938	44890	9561	15546	89985	0	1912	7773	89985	101730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616540																																																																																																																																		153938	1571	0	216	108440	7806	1590	6137	0	0	0	0	0	0	0	5795	16270	250	26920	0	26920	0	0	0	0	0	0	6530	42	301	0	4503	2859	39153	31838	79674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1802	901	0	0	0	901	2859	39153	31838	82058	0	7831	15919	82058	108224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617051																																																																																																																																		132460	1139																																																																																																														
617079																																																																																																																																		41978	272																																																																																																														
617145																																																																																																																																		186994	1945																																																																																																														
617275																																																																																																																																		74397	1024																																																																																																														
617341																																																																																																																																		48553	355																																																																																																														
617538																																																																																																																																		61311	238	0	0	20364	10031	9598	433	0	100	0	100	0	0	6867	24152	389	0	0	0	0	0	0	0	0	0	0	511	25	195	24	267	16652	24880	10568	9335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1445	723	0	0	0	723	16652	24880	10568	10095	0	4976	5284	10095	20364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617743																																																																																																																																		228629	3904																																																																																																														
618544																																																																																																																																		219868	1397																																																																																																														
618647																																																																																																																																		58468	500																																																																																																														
618740																																																																																																																																		588403	5813	0	436	435341	36127	28284	7844	0	0	0	0	0	0	547	29817	20702	0	0	0	0	0	0	0	0	0	0	45643	737	2978	0	31499	93875	40639	124688	319507	364	364	0	0	0	364	1598	799	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60865	30433	0	0	0	30433	94431	40639	124688	356152	0	8128	62344	356152	434905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618777																																																																																																																																		54333	248																																																																																																														
618807																																																																																																																																		5878462	57824	0	1847	4477736	60065	49412	10653	0	966815	10103	956712	0	0	926	453967	0	67866	0	0	0	0	0	0	0	0	0	226718	0	32880	2593	109292	82138	1454212	1305543	3001439	3616	3616	0	0	0	3616	3637	1819	0	0	0	1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800611	400306	0	0	0	400306	82138	1512624	1350229	3407180	0	302525	675115	3407180	4475889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619327																																																																																																																																		623828	6142	0	1306	386895	24458	18799	5659	0	0	0	0	0	0	60273	177586	53302	534	4460	0	4460	0	0	0	0	0	0	42056	736	815	384	30231	82656	188520	77310	267820	0	0	0	0	0	0	9767	4884	0	0	0	4884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35623	17812	0	0	0	17812	82656	188520	77310	309018	0	37704	38655	309018	385589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619457																																																																																																																																		131439	624	0	106	41500	69442	68440	1002	0	0	0	0	0	0	5985	8755	0	25	0	0	0	0	0	0	0	0	0	4771	225	130	0	4415	76140	13644	13593	28494	0	0	0	0	0	0	221	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4465	2233	0	0	0	2233	76140	13644	13593	31500	0	2729	6797	31500	41394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701																																																																																																																																		2328512	17189	0	0	1623598	279493	249254	30239	0	502	0	0	0	502	12207	280452	18402	42158	0	0	0	0	921	0	0	0	921	101479	5827	1922	1712	67771	308743	329283	455563	1212315	2221	2221	0	0	0	2221	2221	1111	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	43405	43405	0	0	43405	0	47111	23556	0	0	0	23556	308743	329283	498968	1252255	0	65857	249484	1252255	1623598	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619859																																																																																																																																		160894	1209	0	0	109871	13129	0	13129	0	0	0	0	0	0	1523	21793	30615	2572	0	0	0	0	0	0	0	0	0	17961	0	0	0	14145	2870	34922	52779	68837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4614	2307	0	0	0	2307	2870	34922	52779	71512	0	6984	26390	71512	109871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1433190	158720	923288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63978371	0	467	0	0	467	0	0	0	17381	0	0	0	17381	0	0	0	0	0	0	158720	923288	0	0	0	0	0	0	0	0	0	238080	2308220	0	0	0	0	0	0	52823240	0	1674500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484600	0	1500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
621151																																																																																																																																		123159	915	0	29	70911	10645	6832	3813	0	0	0	0	0	0	2003	42980	1875	0	0	0	0	0	0	0	0	0	0	2234	26	284	10	1914	9485	54345	4924	55704	53	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	691	0	0	0	691	9485	54345	4924	57580	0	10869	2462	57580	70882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621245																																																																																																																																		134976	1449																																																																																																														
621357																																																																																																																																		477326	4222																																																																																																														
621441																																																																																																																																		259436	1357																																																																																																														
622037																																																																																																																																		434021	6169	0	3284	230751	137938	137790	148	0	0	0	0	0	0	20263	7138	13060	3412	0	0	0	0	0	0	0	0	0	21161	0	0	0	21161	161427	7286	103783	165904	1138	1138	0	0	0	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161427	7286	103783	174342	0	1457	51892	174342	227467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622653																																																																																																																																		560163	4341	0	483	337209	49027	7841	41186	0	0	0	0	0	0	10810	2277	0	0	208313	0	208313	0	0	0	0	0	0	9364	67	1078	0	5198	45831	280686	13002	221359	0	0	0	0	0	0	4473	2237	2237	0	0	0	0	0	0	0	0	0	39591	39591	0	39591	0	0	26617	26617	0	3625	22993	0	54242	27121	0	0	6057	21064	48068	323902	44080	249477	0	64780	22040	249477	336726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622774																																																																																																																																		2032710	25091																																																																																																														
623052																																																																																																																																		404341	2275	0	67	178247	106696	70763	0	35933	0	0	0	0	0	4999	180055	18718	0	15000	0	0	15000	0	0	0	0	0	4150	39	224	232	3655	78279	180279	18950	129524	210	210	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78864	180279	18950	129524	0	36056	9475	129524	178180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623454																																																																																																																																		577305	3329	0	134	255601	112522	106746	5776	0	0	0	0	0	0	27987	119337	2156	5300	0	0	0	0	0	0	0	0	0	23754	730	1287	21	18748	143962	126432	163397	142961	305	305	0	175	0	130	1940	970	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143962	126607	163397	148036	0	25321	81699	148036	255467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623548																																																																																																																																		196975	1037	0	0	133216	6353	1362	4991	0	0	0	0	0	0	15769	26689	1120	500	3448	0	3448	0	0	0	0	0	0	10080	0	276	90	9714	17131	36775	46736	95441	0	0	0	0	0	0	0	0	0	0	0	0	207	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17131	36775	46736	99532	0	7355	23368	99532	133216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623874																																																																																																																																		253213	1364																																																																																																														
624246																																																																																																																																		386330	2915	0	0	305420	48639	32648	15991	0	0	0	0	0	0	1660	17137	0	2000	0	0	0	0	0	0	0	0	0	24689	3385	3444	265	12683	39049	36572	113755	193666	408	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14173	7087	0	0	0	7087	39049	36572	113755	204685	0	7314	56878	204685	305420	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624648																																																																																																																																		169121	1688																																																																																																														
624778																																																																																																																																		1042107	1750	0	0	439073	197725	4113	193612	0	0	0	0	0	0	32528	136063	1237	1167	0	0	0	0	0	0	0	0	0	39802	0	595	2267	23524	36641	338104	601946	53418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14577	7289	0	0	7289	0	36641	338104	609235	53418	0	67621	304618	53418	439073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624956																																																																																																																																		169207	1268	0	0	108945	56607	15888	40719	0	14099	0	0	0	14099	0	0	0	6	0	0	0	0	0	0	0	0	0	5860	195	232	0	5433	17150	46283	21604	85438	0	0	0	0	0	0	206	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17150	46283	21604	88886	0	9257	10802	88886	108945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625056																																																																																																																																		88268	675	0	207	37440	20712	0	20712	0	0	0	0	0	0	0	41493	0	0	0	0	0	0	0	0	0	0	0	2488	0	0	0	2488	292	62416	2077	23918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3395	62416	2077	23918	0	12483	1039	23918	37233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625065																																																																																																																																		241160	1188	0	347	67240	101420	100756	664	0	1000	0	0	0	1000	11816	59748	263	2270	1000	0	1000	0	0	0	0	0	0	5196	2	1591	446	3157	113140	63841	28473	37450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1710	855	0	0	816	39	113140	63841	29289	37628	0	12768	14645	37628	66893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625140																																																																																																																																		256855	2284																																																																																																														
625159																																																																																																																																		667502	2611	0	0	222273	52921	6038	46883	0	175	0	0	0	175	212478	208451	0	2955	2425	0	2425	0	0	0	0	0	0	26683	94	712	0	12876	243057	258559	3297	154557	300	300	0	300	0	0	11436	5718	0	0	0	5718	147	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	580	290	0	0	0	290	243057	259456	3362	162794	0	51891	1681	162794	222273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625654																																																																																																																																		2467057	23187	0	4714	1477805	272137	260166	11971	0	0	0	0	0	0	233611	651079	3585	2328	1145	0	1145	0	20784	0	20784	0	0	72810	2493	4156	0	50231	513580	702840	192672	1055302	11095	11095	0	0	0	11095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178056	89028	0	0	601	88426	608143	702840	194401	1203295	0	140568	97201	1203295	1473091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625757																																																																																																																																		325953	1373	0	0	134682	105404	93776	11559	0	0	0	0	0	0	26302	45564	2666	0	1274	0	1274	0	0	0	0	0	0	9502	123	396	133	8850	120295	59763	69685	73615	3055	3055	0	0	0	3055	865	433	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4682	2341	0	0	0	2341	120295	59763	69685	81886	0	11953	34843	81886	134682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625850																																																																																																																																		313917	3331																																																																																																														
625953																																																																																																																																		158800	524	0	0	67941	38214	35806	2408	0	0	0	0	0	0	985	45865	10162	0	0	0	0	0	0	0	0	0	0	10278	0	147	0	10131	38803	48420	32668	37491	2526	2526	0	0	0	2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	38803	48420	32668	40018	0	9684	16334	40018	67941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
626101																																																																																																																																		1418593	14571																																																																																																														
627108																																																																																																																																		842548	4916	0	0	625102	50813	48652	2161	0	0	0	0	0	0	53084	84831	0	17919	0	0	0	0	0	0	0	0	0	38502	6	404	790	30579	104853	88019	395777	183272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41782	20891	0	0	8376	12515	104853	88019	404153	195787	0	17604	202077	195787	625102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
