"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
328357																					2348	0	7456	118	717				1654			307		0		2737	0	0				
328656																				0	890	0	4400	14	23	0	0	0	1206	0	0	0	0	0	0	2281	0	0				
328777																					12857	6477	94139	1602	6748	2930			7407					0		50030	1995	8625	SBIC - Investment			
329149																				0	478	0	4251	147	152	0	0	0	1360	0	0	0	0	0	0	2261	0	0				
329345																				0	4448	464	20860	0	1461	0	0	0	2414	0	0	0	0	0	0	12073	0	0	Unposted Dep			
329550																				0	3146	0	16861	0	2405	0	0	0	2003	0	0	1704	0	0	0	5420	0	3887				
329952																				10	4916	521	10059	377	415				4207					0		0	0	0				
330239																				0	462	0	11887	0	189	0	0	0	881	0	0	0	0	0	0	8561	0	1794				
330248																				0	278	0	5133	166	201	0	0	0	1131	0	0	0	0	0	0	3523	0	0				
330855																					6775	2364	82289		12336	3171			12805			3360		0		40057	148	7804	Purchased Tax Credits			
330873																				0	643	0	2329	416	692	0	0	0	994	0	0	0	0	0	0	0	0	0				
330949																				0	1457	260	7070	0	746	566	0	0	1041	0	0	0	0	0	0	3566	0	0	Secondary Market Clearing			
331076																				0	1278	629	12730	0	146	0	0	0	787	0	0	0	0	0	0	9890	0	0				
331375																				0	881	0	1983	165	336	0	0	0	766	0	0	0	0	0	0	0	0	0				
331544																				0	0	0	3474	238	238	0	0	0	353	0	0	0	0	0	0	2883	0	0				
331713																				0	1130	583	18581	921	1053	0	0	0	1401	0	0	0	0	0	0	8463	0	5951				
332224																				0	177	2756	15556	0	2251	812	798	0	729	0	0	0	0	0	0	9643	0	0	CASH BALANCE PLAN	LOAN FEES RECEIVABLE-PRIMARILY PPP LOANS		
332345																				0	0	19	106	0	33	0	0	0	54	0	0	0	0	0	0	0	0	0				
332402																				0	3264	0	21273	0	7783	1962	0	0	1523	2738	0	0	0	0	0	8703	0	0	Income Taxes Receivable			
332671																				0	2822	1101	12758	260	260	0	0	0	396	0	0	0	0	0	0	1544	6635	0				
332756																				0	316	0	813	0	99	0	0	0	398	0	0	0	0	0	0	0	0	0				
333034																				0	123	0	2410	0	1598	1236	0	0	689	0	0	0	0	0	0	0	0	0	HTCI 2020 Federal Tax Credits			
333203																				0	1162	0	21814	3243	4896	0	0	0	3330	0	0	0	0	0	0	11142	0	1284				
333650																				0	409	0	10646	0	35	0	0	0	3784	0	0	0	0	0	0	6418	0	0				
333856																				0	622	79	5313	211	211	0	0	0	1124	0	0	0	0	0	0	3277	0	0				
333940																				0	73	127	716	40	40	0	0	0	476	0	0	0	0	0	0	0	0	0				
334264																				0	1099	0	12924	476	656	0	0	0	2289	0	0	0	0	0	0	8880	0	0				
334648																				0	975	21	2604	0	349	177	0	0	1259	0	0	0	0	0	0	0	0	0	Core Deposit Intangible			
334657																				0	266	0	2057	54	54	0	0	0	715	0	0	0	0	0	0	1022	0	0				
335346																				0	1628	468	13630	0	3075	1827	0	0	1413	0	0	0	0	0	0	3293	1994	1759	CDFI Receivable			
335355																					802	0	6237	229	292	4	59		765					0		4378	0	0	TIF Bond	Bond Receivable		
336147																				0	766	0	2166	200	237	0	0	0	557	0	0	0	0	0	0	606	0	0				
336361																				0	199	0	715	0	57	0	0	0	459	0	0	0	0	0	0	0	0	0				
336576																				0	1031	0	2856	456	1034	0	344	0	791	0	0	0	0	0	0	0	0	0		Suspense		
336950																				0	0	19	326	60	62	0	0	0	245	0	0	0	0	0	0	0	0	0				
337247																				0	82	0	998	0	108	0	0	0	449	0	0	0	0	0	0	359	0	0				
337340																				0	280	0	824	175	175	0	0	0	369	0	0	0	0	0	0	0	0	0				
338646																				0	261	0	5403	218	447	0	0	0	1501	0	0	0	0	0	0	2368	826	0				
338851																				0	105	0	417	0	117	0	0	0	195	0	0	0	0	0	0	0	0	0				
338945																				0	80	0	607	0	49	0	0	0	478	0	0	0	0	0	0	0	0	0				
339072																					6541	0	46967		36289				4137			17361		0		0	0	0				
339353																				0	100	0	1602	0	56	0	0	0	426	0	0	0	0	0	0	511	0	509				
339456																				0	1201	0	4886	761	1246	0	0	0	2439	0	0	0	0	0	0	0	0	0				
339607																				0	7068	1834	21453	0	3296	860	974	0	3083	0	0	0	0	0	0	6172	0	0	Compensating Balance	Venture Investment		
339773																				0	22331	6110	93012	0	33044	0	0	0	7851	8371	0	0	0	0	0	22417	0	1259				
339858																					134885	0	2010659		1380243	571223	412539		94368					0		87545	309385	4233	Receivable on customer FX position	Margin accounts on derivative positions		
339876																				0	20	0	214	0	62	0	0	0	132	0	0	0	0	0	0	0	0	0				
340135																				0	8425	1166	58755	0	18177	16020	0	0	3499	0	0	0	0	0	0	27488	0	0	LINQS+			
340144																				0	3319	3342	35855	1203	1894	0	0	0	3299	0	104	0	0	0	0	24001	0	0				
340256																				0	1121	104	4539	439	582	0	0	0	1642	0	0	0	0	0	0	1090	0	0				
340443																				0	409	0	4755	0	527	218	0	0	583	0	0	0	0	0	0	3236	0	0	SBA Pool Deferred Principal Payments	'		
340742																				0	3150	8421	22752	420	4416	2541	0	0	1904	854	0	0	0	0	0	4861	0	0	Right-of-use leased office space			
340751																				0	1534	0	16715	1004	1004	0	0	0	4527	0	0	0	0	0	0	9650	0	0				
341310																				0	526	1347	26196	3908	8209	1210	0	0	2635	0	872	0	0	0	0	13479	0	0	Investment in Def Comp			
342054																				0	600	0	2746	422	1145	515	0	0	1001	0	0	0	0	0	0	0	0	0	Debit Card Settlement Deposit			
342362																				0	3963	0	23140	109	241	0	0	0	7477	0	0	0	0	0	0	7488	0	3971				
342410																				0	9691	14144	115888	5550	14748	0	0	3750	7930	0	0	0	0	0	0	56210	0	13165			Limited Partnership Interests	
342634																				0	32715	41310	590227	0	210749	0	0	0	37724	0	0	0	0	0	0	112331	153637	1761				
343051																				0	49	94	4859	121	223	0	0	0	415	0	0	0	0	0	0	4078	0	0				
343248																				0	56	20	331	18	18	0	0	0	237	0	0	0	0	0	0	0	0	0				
343257																				0	40	0	1756	42	50	0	0	0	214	0	0	0	0	0	0	1452	0	0				
343770																				0	86	19	479	0	154	0	0	0	220	0	0	0	0	0	0	0	0	0				
343903																				0	2992	1624	21985	1903	2394	0	0	0	2447	0	0	0	0	0	0	11000	0	1528				
343958																				0	619	0	2493	0	79	0	0	0	1235	0	0	0	0	0	0	560	0	0				
344647																				3	2371	0	25625	1311	1692	231			3577					0		17985	0	0	Dealer Reserve			
344816																				0	3330	0	5770	186	570	370	0	0	1870	0	0	0	0	0	0	0	0	0	Secondary Market Receivable			
344852																				0	40	0	2000	0	0	0	0	0	544	0	0	0	0	0	0	1416	0	0				
345309																				0	3766	3363	51168	1093	1374	0	0	0	5244	0	0	0	0	0	0	37421	0	0				
345345																					1557	49	5073	318	349	28			3118					0		0	0	0	MORTGAGE GAIN REC-FNMA SOLD			
345747																				0	2304	2185	22546	191	307	0	0	0	2083	0	0	0	0	0	0	11570	0	4097				
345756																					3857	0	16858	789	3388				962			1638		0		8651	0	0				
345877																				0	1961	797	17714	866	1326	381	0	0	1921	0	0	0	0	0	0	8492	2712	505	Current Tax Receivable			
346379																				0	2546	0	7929	0	1386	1130	0	0	629	0	0	0	0	0	0	3368	0	0	FHLB Holdback on Sold Loans			
346566																				0	145	0	279	57	57	0	0	0	77	0	0	0	0	0	0	0	0	0				
346771																				0	258	751	1778	440	504	0	0	0	265	0	0	0	0	0	0	0	0	0				
347022																				0	270	318	1698	200	200	0	0	0	446	0	0	0	0	0	0	464	0	0				
347639																				0	2825	2293	20275	400	3475	0	0	0	1397	0	114	2845	0	0	0	7316	0	2969				
347956																				0	3504	333	32266	0	7443	0	0	0	2299	4258	0	0	0	0	0	15798	0	2889				
348159																				0	2860	0	6761	401	487	23	0	0	565	0	0	0	0	0	0	2849	0	0	LOW INCOME HOUSING TAX INVESTMENT			
348720																				0	422	2515	7389	936	1354	0	0	0	1477	0	0	0	0	0	0	0	1621	0	Debit card processor dep			
349129																				0	172	53	1588	233	282	0	0	0	754	0	0	0	0	0	0	327	0	0				
349343																				0	135	0	1250	0	218	0	0	0	897	0	0	0	0	0	0	0	0	0				
350572																				0	429	226	1583	131	342	0	177	0	586	0	24	0	0	0	0	0	0	0	LAS Nonpost	Settlement Deposit FISERV		
350657																				0	18	0	343	93	93	0	0	0	232	0	0	0	0	0	0	0	0	0				
350750																				0	965	0	2040	141	253	0	0	0	822	0	0	0	0	0	0	0	0	0				
351131																					0	245	662	78	78				263					0		0	0	76				
351560																				0	964	1971	9786	359	1133	579	0	0	470	0	0	0	0	0	0	5248	0	0	Other Misc. Assets	Notes Receivable		
351878																				0	348	0	905	0	186	0	0	0	371	0	0	0	0	0	0	0	0	0				
352370																				0	2192	435	7660	307	355	0	0	0	746	0	0	0	0	0	0	3932	0	0				
352651																				0	107	0	545	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0				
352745																				0	301	0	5796	0	465	0	0	0	1226	0	0	0	0	0	0	3804	0	0	Prepaid Insurance	Prepaid - Other		
352772																					14828	76033	436535		107274	45698			46978					0		81042	105796	4584	Low Income Housing Tax Credits			
353238																				2	941	356	9633	247	796	0	0	0	965	0	0	496	0	0	0	2145	1571	2859				
353546																				0	288	56	4858	143	540	388	0	0	536	0	0	0	0	0	0	3438	0	0	Directors Comp Plan			
353555																				761	4944	0	68398	6367	23656				18369					0		19229	0	2200				
353724																				0	183	3084	11355	184	675	232	0	0	1561	0	0	207	0	0	0	3477	0	2375	Investment in Low Income Housing Fund			
353957																				0	165	0	954	34	41	0	0	0	748	0	0	0	0	0	0	0	0	0				
354057																				0	111	0	2737	90	90	0	0	0	679	0	0	0	0	0	0	1857	0	0				
354253																				0	252	25	2248	0	36	0	0	0	373	0	0	0	0	0	0	1408	0	154				
354310																					25228	12965	186453	7803	19549				14093			4961		0		92568	13090	8960				
354552																				0	3208	0	13579	0	2310	571	745	0	2451	0	0	0	0	0	0	5610	0	0	IRA FEES UNBILLED RECEIVABLES	DEPOSITS		
354851																				0	259	0	2303	85	89	0	0	0	852	0	0	0	0	0	0	1103	0	0				
355120																				0	303	2323	18273	682	811	0	0	0	1488	0	0	0	0	0	0	11165	0	2183				
355559																				0	907	0	9662	293	443	150	0	0	1337	0	0	0	0	0	0	6975	0	0	Investment Fund/Cinnaire			
355858																					2742	9891	24693		2064	1016			6377					0		3619	0	0	UNPOSTED DEBITS			
356239																				0	316	0	5217	324	424	0	0	0	1852	0	0	0	0	0	0	2028	0	597				
356659																				0	477	103	1421	0	8	0	0	0	833	0	0	0	0	0	0	0	0	0				
356752																				0	283	0	6455	0	4162	3942	0	0	177	0	0	0	0	0	0	1833	0	0	Funds due from nondepository institutions			
357151																				0	156	252	652	0	79	0	0	0	165	0	0	0	0	0	0	0	0	0				
357526																				0	1190	1838	11462	1247	1448	0	0	0	584	0	0	27	0	0	0	6402	0	0				
357553																				0	725	0	2517	0	88	0	0	0	1704	0	0	0	0	0	0	0	0	0				
357777																				0	783	230	11478	0	232	0	0	0	592	0	0	0	0	0	0	9641	0	0				
357937																				0	968	880	17330	5203	5747	0	0	0	1809	0	0	0	0	0	0	5992	0	1934	SBA Loan Fees Receivable			
358112																				0	495	0	5087	135	135	0	0	0	537	0	0	0	0	0	0	3919	0	0				
358448																				0	323	0	3894	0	67	0	0	0	314	0	0	0	0	0	0	3190	0	0				
358756																				0	426	0	2375	0	0	0	0	0	544	0	0	0	0	0	0	1405	0	0				
359472																				0	73	108	397	0	85	0	0	0	131	0	0	0	0	0	0	0	0	0				
359650																				0	76	0	223	0	7	0	0	0	140	0	0	0	0	0	0	0	0	0				
359744																				0	54	0	404	0	36	0	0	0	314	0	0	0	0	0	0	0	0	0				
360777																					19	39	411		61				93					0		199	0	0				
361055																				0	2659	0	31710	1101	1392	0	0	0	2586	0	0	0	0	0	0	16648	0	8425				
361167																					32087	0	213977		28410				36594	16580				0		64789	9257	42840				
361279																				0	712	66	5060	235	549	0	0	0	726	0	12	36	0	0	0	1821	0	1186				
361354																				0	153	0	581	0	8	0	0	0	397	0	0	0	0	0	0	23	0	0				
361439																					1055	561	7781	371	872	30			1348					0		3945	0	0	Uncollected Late Charges			
362043																				0	97	0	469	17	51	34	0	0	321	0	0	0	0	0	0	0	0	0	Prepaid Employee Insurance			
362155																				0	162	317	3751	110	139	13	16	0	606	0	0	0	0	0	0	2527	0	0	FDIC Assessment	OCC Assessment		
362717																				0	5874	0	38187	1953	2681	0	0	0	3731	0	0	695	0	0	0	19426	6475	0				
362856																				0	806	0	3494	121	123	0	0	0	1605	0	0	0	0	0	0	960	0	0				
362940																				0	0	0	1189	35	36	0	0	0	302	0	0	0	0	0	0	851	0	0				
363442																				0	2	0	443	0	277	271	0	0	164	0	0	0	0	0	0	0	0	0	Buillion Gold   Silver			
363648																				0	429	0	1875	105	165	0	0	0	1281	0	0	0	0	0	0	0	0	0				
363657																					1216	0	9849		3827				1388					0		3418	0	0				
363778																				0	501	0	2868	196	272	0	33	39	182	0	0	4	0	0	0	1913	0	0	Deferred FIT	Prepaid Franchise Tax	Misc	
364131																				0	114	0	6181	1998	2008	0	0	0	962	0	0	0	0	0	0	3097	0	0				
364270	93	343	193	3902	221	3039	547	1859		327			19		0		0	0	0		343																		Deferred Compensation	Deferred Principal & Interest		
364430																				0	818	0	1916	0	85	0	0	0	645	0	0	0	0	0	0	368	0	0				
364850																				25	517	152	1703	73	144	0	0	0	432	0	46	0	0	0	0	458	0	0				
365325																					206578	44978	842059	37665	126357	40773			60692	34363				0		203237	119746	80471	Federal Income Tax Receivable			
365745																				0	1043	0	4258	0	139	0	0	0	1080	0	0	0	0	0	0	1996	0	0				
365848																				0	158	7	836	159	352	0	0	0	319	0	0	0	0	0	0	0	0	0	0			
365950																				0	85	0	2517	0	2189	1826	0	0	243	0	0	0	0	0	0	0	0	0	CDFI Grant Recievable			
366078																				0	6026	0	22229	1794	2807	0	0	0	2162	0	0	992	0	0	0	9254	0	1980				
366238																					995	596	30332	1799	3957				4575			11		0		12716	0	7493				
366247																				0	220	0	1169	0	7	0	0	0	942	0	0	0	0	0	0	0	0	0				
366359																				0	26	0	469	82	182	0	0	0	261	0	0	100	0	0	0	0	0	0				
366658																				0	696	0	1415	254	302	0	0	0	417	0	0	0	0	0	0	0	0	0				
366854																					244	487	1353	297	297				325					0		0	0	0				
367150																				0	477	0	1077	0	129	0	0	0	471	0	0	0	0	0	0	0	0	0				
367178																				0	934	141	6062	285	285	0	0	0	216	0	0	0	0	0	0	3659	0	827				
367431																				0	234	126	5235	282	778	0	0	0	700	0	0	0	0	0	0	3397	0	0				
367543																				0	704	0	13533	999	1021	0	0	0	1143	0	0	0	0	0	0	2319	0	8346				
368054																				0	788	0	5647	0	4041	0	0	0	818	0	0	0	0	0	0	0	0	0				
368344																				0	770	5	7139	75	117	0	0	0	1141	0	0	0	0	0	0	5106	0	0				
368522																				0	247	29	4500	1032	1331	0	0	0	612	0	0	0	0	0	0	2281	0	0				
368933																				0	89	0	1293	132	133	0	0	0	1071	0	0	0	0	0	0	0	0	0				
368951																				0	344	0	1815	124	240	0	0	0	1231	0	116	0	0	0	0	0	0	0				
369453																				0	743	0	5856	84	201	117	0	0	997	0	0	0	0	0	0	3915	0	0	Employee Retintion Tax Credit			
369659																				0	1959	0	30445	0	4351	3633	0	0	3083	0	0	0	0	0	0	21052	0	0	OVERRIDE ROYALTY INTEREST			
370020																				0	250	100	15014	638	876	0	0	0	2063	0	0	0	0	0	0	9451	0	2274				
370271																				0	20807	0	629199	0	164742	105446	0	0	117799	0	0	0	0	0	0	7087	318764	0	Intercompany Receivables			
370347																				0	467	0	1749	120	219	0	0	0	1063	0	0	0	0	0	0	0	0	0	Other Assets			
370721																					2134	0	9528		1371	694	391	286	1424					0		2329	0	2270	PREPAID PENSION	MORTGAGE SERVICING RIGHTS	FHLB LENDER RISK ACCOUNT	
370833																				0	260	26	1975	85	1132	0	0	0	307	0	0	1000	0	0	0	250	0	0				
370954																				0	179	0	1834	0	99	0	0	0	347	0	0	0	0	0	0	1209	0	0		0		
371223																				0	2024	244	9669	1732	6500	3293	0	0	901	0	0	0	0	0	0	0	0	0	LIHTC Equity Fund			
371232																				0	406	791	7231	0	298	0	0	0	541	0	0	0	0	0	0	4550	0	645				
371362																				0	2395	0	17258	608	1358	0	0	0	3393	0	0	0	0	0	0	6869	0	3243				
371559																				0	336	0	1018	0	91	0	0	0	591	0	0	0	0	0	0	0	0	0				
371755																				0	200	0	986	74	104	30	0	0	682	0	0	0	0	0	0	0	0	0	personal property			
371849																				0	21	0	1847	0	86	0	0	0	416	0	0	0	0	0	0	843	0	481				
371924																				0	3741	1092	36500	2155	3009	0	0	0	3606	0	0	0	0	0	0	18859	0	6193				
371942																				289	392	123	2973	0	385	0	0	0	697	0	0	0	0	0	0	1376	0	0				
372444																				0	112	116	1047	115	194	0	0	0	625	0	0	0	0	0	0	0	0	0	FMCC ADVANCES			
372538																				0	1417	298	19352	665	923	167	0	0	2936	0	0	0	0	0	0	7746	0	6032	ICBA COMPENSATING BALANCE			
372640																				0	481	0	5826	214	214	0	0	0	1056	0	0	0	0	0	0	3525	0	550				
372855																				0	780	0	3993	112	171	0	0	0	338	0	0	0	0	0	0	2704	0	0				
373272																				0	31	46	1131	231	963	41	99	592	91	0	0	0	0	0	0	0	0	0	PAYMENTS IN PROCESS	LOAN SALE PREMIUMS	PREPAID CORP TAX	
373553																				0	145	0	1410	27	27	0	0	0	201	0	0	0	0	0	0	1037	0	0				
373601																					0	0	13254	3935	5521				5964				1536	0		1769	0	0				
374130																				0	91	172	4538	132	161	29	0	0	647	0	0	0	0	0	0	3467	0	0	Right of Use Asset			
374653																					5552	896	81879	3877	8934				7741					0		55042	0	3714				
374774																				0	429	0	1685	291	911	0	0	0	345	0	0	450	0	0	0	0	0	0				
375034																					3340	3266	60874	2477	8183	4191			6112					0		18745	15937	5291	Securities due from broker			
375043																				0	5083	0	32753	1669	2474	0	0	0	8256	0	0	0	0	0	0	16940	0	0				
375379																				0	166	735	1071	0	60	0	0	0	110	0	0	0	0	0	0	0	0	0				
375502																				0	1000	10165	58770	0	4658	1176	0	0	5821	0	0	0	0	0	0	37126	0	0	Capital Contribution			
375566																				0	5773	0	23451	841	2486	0	0	0	2903	0	0	0	0	0	0	12289	0	0				
375650																				0	57	0	1832	0	470	0	0	0	115	0	0	0	0	0	0	1190	0	0				
376237																				173	130	24	2526	104	341	0	0	0	382	0	0	0	0	0	0	1649	0	0				
376273																					7731	7600	34317	1800	6937				5262					0		6787	0	0				
376442																				0	1770	1164	12766	486	869	378	0	0	3283	0	0	0	0	0	0	5680	0	0	Other assets			
376947																				0	210	0	1915	177	264	87	0	0	1267	0	0	0	0	0	0	174	0	0	Software Less Depreciation			
377663																				0	605	0	4283	226	226	0	0	0	1182	0	0	0	0	0	0	2270	0	0				
377850																				0	318	0	2150	362	362	0	0	0	228	0	0	0	0	0	0	1242	0	0				
377908																					11594	30676	155881	1863	5404				13121			2587		0		95086	0	0				
378044																				0	0	0	134	38	39	0	0	0	95	0	0	0	0	0	0	0	0	0				
378110																				0	292	0	823	335	352	0	0	0	179	0	0	0	0	0	0	0	0	0				
379050																				0	138	0	927	21	21	0	0	0	195	0	0	0	0	0	0	573	0	0				
379153																				0	162	0	1653	0	0	0	0	0	428	0	0	0	0	0	0	749	0	314				
379470																				0	827	0	4596	0	112	0	0	0	421	0	0	0	0	0	0	2423	813	0				
379649																				0	522	36	15550	97	97	0	0	0	678	0	0	0	0	0	0	8868	1893	3456				
379920																					259525	46951	1234557		293313	73767			82889					0		266911	147148	137820	CRA LIHTC Partnerships			
380346																				0	155	0	3280	242	243	0	0	0	868	0	0	1	0	0	0	0	2014	0	Unposted DDA Credit Use Tax payable Liablity	unposted items		
380458																				0	5237	0	25450	2232	7735	0	0	0	6814	0	9	86	0	0	0	4107	0	1557				
380533																				0	249	118	1870	0	107	0	0	0	1396	0	0	0	0	0	0	0	0	0				
380654																				0	570	0	3354	0	179	0	0	0	608	0	0	0	0	0	0	1997	0	0				
380878																				0	1013	0	6371	115	161	0	0	0	193	0	0	43	0	0	0	5004	0	0				
380944																				0	100	0	1840	255	750	442	0	0	304	0	0	0	0	0	0	686	0	0	GUARDIAN EFFECT			
381026																					254	0	2695	122	130				370					0		1556	0	385				
381343																					1286	0	28998	1213	4153	2510			2486					0		21073	0	0	Lease Right of Use Asset			
381839																				0	579	562	4714	169	308	105	0	0	935	0	0	0	0	0	0	2330	0	0	FISERV EFT RESERVE			
381932																				0	154	474	9612	225	798	495	0	0	647	0	0	78	0	0	0	7539	0	0	PREPAID TAXES			
381950																				0	377	1848	13728	0	2148	0	0	0	2189	0	0	1529	0	0	0	7166	0	0				
382050																				0	901	506	13957	0	2490	0	0	0	1211	0	0	0	0	0	0	8849	0	0				
382069																					177	0	8969		783				1062					0		717	0	6230				
382256																				0	301	0	583	60	60	0	0	0	222	0	0	0	0	0	0	0	0	0				
382274																				0	0	0	59	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0				
382443																				0	422	2	4958	150	153	0	0	0	1094	0	0	0	0	0	0	3287	0	0				
382537																				0	103	0	1304	337	463	0	0	0	738	0	0	0	0	0	0	0	0	0				
382649																				0	1493	881	12539	391	463	0	0	0	2622	0	0	0	0	0	0	7080	0	0				
382658																				0	681	454	4063	152	393	0	0	0	2535	0	0	241	0	0	0	0	0	0				
382742																				0	863	542	2054	192	353	0	0	0	296	0	0	161	0	0	0	0	0	0				
382854																				44	266	0	3984	116	686				756		3	72		0		2276	0	0				
384018																				0	5677	8014	53192	4601	7885	0	0	0	7850	0	0	0	0	0	0	23766	0	0				
384278																					2097	0	140541	2976	89804				11928	2552		46964	860	0		14023	11020	11669				
384353																				0	14	18	123	14	14	0	0	0	77	0	0	0	0	0	0	0	0	0				
384652																				0	5516	6275	33668	697	1666	560	0	0	1573	0	0	0	0	0	0	18638	0	0	AT&T Stadium Seat Option Agreement			
384830																				0	300	393	2069	110	314	0	0	0	439	0	0	0	0	0	0	623	0	0				
385350																				0	372	0	3844	125	193	0	0	0	457	0	68	0	0	0	0	2822	0	0				
385471																				0	6729	1591	22000	375	445	0	0	0	3870	0	0	0	0	0	0	7380	0	1985				
385547																				0	385	0	4710	0	19	0	0	0	866	0	0	0	0	0	0	2898	0	542				
385686																				0	252	1386	13278	91	91	0	0	0	669	0	0	0	0	0	0	9780	1100	0				
386432																				12	0	0	2328	122	1912	0	0	0	416	0	0	0	0	0	0	0	0	0				
386450																					3173	375	14726	261	894	557	74		2006					0		8278	0	0	Midwest Housing	Fiserv Reserve Account		
386731																				0	1404	0	9016	115	355	106	0	0	1711	0	0	0	0	0	0	5546	0	0	Brokered Deposit Discount			
386825																				0	360	0	2246	158	228	0	0	0	379	0	0	0	0	0	0	1279	0	0				
386852																					1396	0	3569	556	1134				1039			346		0		0	0	0				
387055																				0	167	298	4800	97	196	0	0	0	924	0	0	0	0	0	0	3215	0	0				
387671																				0	2124	21	16940	0	985	0	0	0	1213	0	0	0	0	0	0	12597	0	0				
388155																				0	484	0	2129	163	309	0	0	0	1075	0	0	0	0	0	0	261	0	0				
388258																				0	274	0	524	23	23	0	0	0	227	0	0	0	0	0	0	0	0	0				
388557																				0	68	0	1564	332	623	291	0	0	873	0	0	0	0	0	0	0	0	0	FHLB  &  Farmer Mac Stock			
388744																				0	518	271	8324	220	235	0	0	0	384	0	0	0	0	0	0	6916	0	0				
388753																				0	50	0	473	0	49	0	0	0	374	0	0	0	0	0	0	0	0	0				
388874																				0	132	171	1610	124	680	0	0	0	182	0	0	556	0	0	0	445	0	0				
388940																				0	350	0	4517	131	132	0	0	0	342	0	0	0	0	0	0	3274	0	419				
389358																				0	0	0	1398	32	132	100	0	0	1266	0	0	0	0	0	0	0	0	0	Trust			
389376																				0	152	208	2423	138	179	3	3	0	162	0	0	35	0	0	0	1722	0	0	COIN COLLECTION	FFCRA CREDITS DUE FROM IRS		
389826																				0	58	4	1044	0	113	0	0	0	117	0	0	0	0	0	0	374	0	378				
390372																				0	433	1025	3074	207	444	0	0	0	1172	0	0	159	0	0	0	0	0	0				
390840																				0	522	615	7550	451	649	0	0	0	896	0	0	0	0	0	0	2884	0	1984				
391418																				0	913	0	7371	1358	5024	3550	0	0	1434	0	0	0	0	0	0	0	0	0	Prepaid Dealer Interest			
391557																				0	81	128	1807	50	52	0	0	0	223	0	0	0	0	0	0	1323	0	0				
391575		6254	0	64171		48318		40656		4660					0		4939	0	0		6254																			Development & Construction Mgmt Fee Receivable		
391959																				0	561	0	1405	177	177	0	0	0	667	0	0	0	0	0	0	0	0	0				
391977																				0	2159	7202	41946	1127	1917	0	0	0	3465	0	0	0	0	0	0	24049	0	3154				
392152																				0	372	0	692	69	69	0	0	0	251	0	0	0	0	0	0	0	0	0				
392255																				0	306	0	1572	152	153	0	0	0	512	0	0	0	0	0	0	601	0	0				
392778																				0	509	2399	23199	2008	2643	0	0	0	1587	0	0	635	0	0	0	15012	0	1049				
393252																				0	21	0	1002	0	11	0	0	0	970	0	0	0	0	0	0	0	0	0				
393355																				0	237	6	1237	331	468	0	0	0	526	0	0	0	0	0	0	0	0	0				
393953																				0	336	0	5680	527	2650	70	17	2036	2694	0	0	0	0	0	0	0	0	0	Notes Receivable	Misc.	Preferred Stock	
394156																				5	1295	0	5827	173	775	313	0	0	1100	0	0	0	0	0	0	2657	0	0	Loan Serving Asset			
394259																					2992	0	10066	135	339	169			3761		35			0		2974	0	0	Promontory Receprical ICS in Process			
395238																					159674	146372	2123231		608080	322447			157727					0		847564	0	203814	Investments in Tax Credit Partnerships			
396057																				0	127	668	1310	54	92	0	0	0	423	0	0	0	0	0	0	0	0	0				
396244																					2069	191	15479		70				1476					0		5748	0	5925				
396253																				0	1824	0	10508	255	600	0	0	0	1001	0	57	54	0	0	0	7083	0	0	ACCOUNTS RECEIVABLE			
396356																				0	264	0	935	42	42	0	0	0	284	0	0	0	0	0	0	345	0	0				
396954																				0	521	0	8634	106	222	0	0	0	1869	0	0	0	0	0	0	6022	0	0				
397456																				0	501	0	1456	108	286	0	0	0	669	0	168	0	0	0	0	0	0	0				
397531																				0	2505	3917	30526	0	12622	6594	0	0	1496	0	0	3659	0	0	0	9986	0	0	DIRECTORS AND OFFICERS DEFERRED			
397540																				0	5896	2429	61023	0	12200	7000	0	0	4308	270	0	0	0	0	0	21621	0	14569	CETERA FIXED ANNUITITES			
397559																				0	2514	0	4680	418	461	0	0	0	1705	0	6	37	0	0	0	0	0	0				
397755																				0	3681	206	17869	738	2796	0	0	0	2406	0	0	0	0	0	0	8780	0	0				
397858																				0	0	409	791	0	49	0	0	0	333	0	0	0	0	0	0	0	0	0				
398051																				0	1027	111	4718	289	493	204	0	0	431	0	0	0	0	0	0	2656	0	0	Deferred Loan Fees			
398248																					2395	0	7243	3860	3923				925					0		0	0	0				
398668	0	9761	0	103666	0	93204	0	0	0	701	0	0	75476	0	0	0	0	0	0																							
398837																				0	2023	217	9810	318	324	0	0	0	1015	0	0	0	0	0	0	6231	0	0				
399357																				0	109	75	1124	0	138	0	0	0	802	0	0	0	0	0	0	0	0	0				
399517																					3317	7986	155496		27562		10173		18106					0		88131	417	9977		Investment in SBICs		
399731																					0	27	1024	131	465	250			532					0		0	0	0	STOCK PURCHASED FROM TIB			
