"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
524971																																																																																																																																																0	0	11564	0	0	0	0	5188	5247	0	0	0	0	1422	1453	160637	161845	0	1422	1453	42774	43366	0	0	4501	895	2169	9751	7225	27383	22075	0	0	0	0	20596	25206	14516	33449																									0	0	0	0	0	0	6743	6729	0	0	38922	39074	0	0	0	0	0	0	2550	2543	0	0	0	0	0	0	0	0							
525053																																																																																																																																																0	0	29765	2215	2219	0	0	1000	1000	0	0	0	0	0	0	33714	34394	0	0	0	23167	23769	0	0	3478	2231	1247	3264	2947	12693	4607	0	21	0	204	2565	4068	549	0																									0	0	0	0	0	0	5843	5874	0	0	955	983	0	0	0	0	0	0	534	549	0	0	0	0	0	0	0	0							
525549																																																																																																																																																0	0	9649	0	0	0	0	13310	13309	0	0	0	0	0	0	230194	234243	0	0	0	106782	110483	0	0	6937	6761	5938	13123	17153	95221	21358	93	362	419	417	6518	7556	15338	43982																									0	0	0	0	0	0	2759	2868	0	0	12186	12497	0	0	0	0	0	0	51591	51345	0	0	0	0	0	0	0	0							
526452	40361	40016	36858	0	0	500	500	0	0	0	0	0	0	41063	40718	0	0	0	202	202	0	0	0	0	6009	3503	2506	13991	20361	500	202	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40361				0									41063			0		202			0																																																																												
526519																																																																																																																																																0	0	275884	0	0	0	0	12307	12515	0	0	0	0	254890	257656	332174	339842	0	46481	48017	145133	151517	0	0	6900	6374	3585	3520	9749	152167	49784	1	4	1	0	73057	296491	0	0																									0	0	0	0	0	0	1	1	193743	194764	174733	175809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
526854																																																																																																																																																0	0	57111	0	0	0	0	1700	1739	0	0	0	0	0	0	82017	82171	0	0	0	30763	31635	0	0	59	0	0	2226	1564	24580	33683	0	59	0	0	0	20059	0	0																									0	0	0	0	0	0	59	59	0	0	19995	20059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
527057																																																																																																																																																0	0	7489	0	0	0	0	0	0	0	0	0	0	0	0	25241	25544	0	0	0	8171	8359	0	0	1	1776	0	481	3639	6712	8	0	263	0	0	8079	3014	955	616																									0	0	0	0									0	0	0	0	0	0	293	293	0	0	0	0	0	0	1	1							
527178																																																																																																																																																0	0	26597	13644	13638	0	0	0	0	0	0	0	0	777	777	26365	26729	0	508	508	0	0	0	0	5701	2450	3638	7499	1345	509	0	308	185	307	54	5985	129	646	4451																									0	0	0	0									0	0	0	0	0	0	4968	5024	0	0	0	0	0	0	72	73							
527600																																																																																																																																																0	0	18345	5876	5940	0	0	18250	18704	0	0	0	0	0	0	247162	251457	0	0	0	121863	125727	0	0	2769	1252	1517	4957	17389	38541	103946	0	595	39	0	5503	27190	8635	41892																									0	0	0	0									0	0	0	0	0	0	17819	17719	0	0	0	0	0	0	0	0							
527749																																																																																																																																																0	0	2450	2021	2026	0	0	3213	3284	0	0	0	0	0	0	38386	38482	0	0	0	23242	23307	2250	2244	4079	275	3796	13109	9222	9901	0	0	0	0	0	2135	0	43	0																									0	0	0	0									0	0	2117	2135	0	0	43	43	0	0	0	0	0	0	0	0							
527954																																																																																																																																																0	0	3692451	452990	459376	0	0	13726	12491	0	0	0	0	158840	162416	4248965	4363253	0	44450	45456	65601	66394	0	0	209154	258967	147894	180287	197684	405097	34140	0	0	0	784	17670	94127	1057143	2128300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182415	190681	0	0	0	0	0	0	0	0	0	190681	0	182415	5820	5985	592	619	87688	89263	18189	18454	0	0	0	0	4935	5183	1363358	1380611	0	0	0	0	0	0	138394	138914	0	0	0	0	0	0	
528102																																																																																																																																																0	0	0	0	0	0	0	1000	954	0	0	0	0	0	0	66263	66338	0	0	0	4206	4537	0	0	182	0	0	0	0	31355	549	175	8	314	74	12428	14929	833	5673																									0	0	0	0	0	0	1412	1404	0	0	26446	26524	0	0	0	0	0	0	0	0	0	0	6315	6506	0	0	0	0							
528241																																																																																																																																																0	0	23485	5995	5980	0	0	0	0	0	0	0	0	2925	2994	27549	27902	0	2924	2993	0	0	0	0	614	105	502	3186	2831	2596	0	1	7	0	0	1852	0	8363	11384																									0	0	0	0									0	0	0	0	0	0	12558	12607	0	0	0	0	0	0	0	0							
528849																																																																																																																																																0	0	25058	9567	9687	3950	3950	0	0	0	0	0	0	3950	3950	36540	37804	0	0	0	26940	28083	0	0	3863	4320	793	7729	3620	25258	0	0	0	0	0	0	0	34	0																									0	0	0	0									0	0	0	0	0	0	33	34	0	0	0	0	0	0	0	0							
528960																																																																																																																																																0	0	104410	40092	40101	0	0	0	0	0	0	0	0	0	0	144532	147883	0	0	0	0	0	0	0	40101	20112	19990	0	0	0	0	0	0	2290	32483	73008	0	0	0																									0	0	0	0	0	0	8192	8579	0	0	96248	99203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
529275																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100055	100710	0	0	0	42508	42973	0	0	0	17256	0	0	0	31645	12324	1734	848	0	0	0	52	4374	32477																									0	8306	0	8177									0	0	0	0	0	0	13706	14089	0	0	0	0	0	0	0	0							
529341																																																																																																																																																0	0	491	0	0	0	0	3750	3750	0	0	0	0	0	0	79279	79757	0	0	0	29543	29749	0	0	3211	6097	1045	3470	2111	23926	3685	3385	0	170	277	2353	3514	9077	20647																									0	1771	0	1809									0	0	0	0	0	0	29489	29723	0	0	0	0	0	0	0	0							
529659																																																																																																																																																0	0	29466	249	249	0	0	285	268	0	0	0	0	0	0	71875	72629	0	0	0	27667	27995	0	0	2347	577	1967	1851	1228	23655	1405	7	144	1029	2512	29668	2068	5069	1448																									0	0	0	0									0	0	0	0	0	0	6445	6517	0	0	0	0	0	0	0	0							
529958																																																																																																																																																0	0	164276	0	0	0	0	0	0	0	0	0	0	0	0	333219	344090	0	0	0	3239	3500	0	0	0	0	0	0	0	6808	0	0	0	670	7063	290231	39318	0	0																									0	0	0	0	0	0	732	859	0	0	325961	336423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
530655																																																																																																																																																0	0	109921	32436	32499	0	0	2299	2337	0	0	257	265	10895	11368	227561	232122	0	7445	7677	146328	150108	0	0	8445	19692	2351	5055	5498	130546	46624	0	0	0	30	1386	851	9081	21902																									0	7943	0	7877									0	0	0	0	873	916	10150	10574	0	0	1228	1296	0	193	1410	1418							
530851																																																																																																																																																0	0	42555	0	0	0	0	0	0	0	0	0	0	0	0	127526	131230	0	0	0	108952	112304	0	0	4431	2709	4140	4168	8757	71310	30741	26	0	69	656	7668	986	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
531157																																																																																																																																																0	0	12677	0	0	0	0	0	0	0	0	0	0	0	0	16844	17138	0	0	0	11914	12280	0	0	481	126	356	661	772	6140	4226	0	0	0	0	2490	2368	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
531250																																																																																																																																																0	0	23074	7759	7689	0	0	3623	3694	0	0	167	173	0	0	34822	35548	0	0	0	9463	9664	0	0	3293	3416	2170	1860	5346	13222	410	13	22	17	15	5322	1876	1854	0																									0	0	0	0									0	0	0	0	0	0	1801	1854	0	0	0	0	0	0	0	0							
532042																																																																																																																																																502	506	16655	0	0	1200	1200	0	0	0	0	0	0	74279	74992	90600	91812	0	32662	33059	56263	57043	314	316	13766	3554	11051	11756	16618	69723	1486	0	10	48	16	6685	4864	17219	23061																									0	0	0	0									0	0	0	0	12743	13101	21390	21669	0	0	0	0	267	273	624	635							
532453																																																																																																																																																0	0	9038	6110	6101	0	0	0	0	0	0	0	0	0	0	22024	22155	0	0	0	12023	12131	0	0	2217	501	1716	7436	9110	1030	0	0	0	0	0	2362	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
532752																																																																																																																																																0	0	23622	4982	4971	0	0	0	0	0	0	0	0	23151	23242	15449	15533	0	23151	23242	0	0	0	0	5340	2089	3252	8375	10318	14277	0	0	0	0	0	226	0	147	0																									0	0	0	0									0	0	0	0	0	0	146	147	0	0	0	0	0	0	0	0							
533124																																																																																																																																																0	0	32307	0	0	0	0	0	0	0	0	0	0	0	0	35556	35323	0	0	0	1006	1017	0	0	1018	0	1018	4976	29329	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
533227																																																																																																																																																0	0	1413	3960	3972	0	0	0	0	0	0	0	0	0	0	19712	20124	0	0	0	7241	7493	0	0	1214	0	1001	2010	5309	8970	507	0	0	0	0	605	1509	213	0																									0	0	0	0									0	0	0	0	0	0	211	213	0	0	0	0	0	0	0	0							
533535																																																																																																																																																0	0	48288	0	0	0	0	0	0	0	0	0	0	0	0	192443	199001	0	0	0	184271	190262	0	0	1768	1283	486	5814	5564	60058	124549	0	0	0	0	258	989	0	0																									0	0	0	0	0	0	8	9	0	0	1153	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
534073																																																																																																																																																0	0	4053	0	0	0	0	0	0	0	0	0	0	26	26	12375	12452	0	0	0	4563	4553	0	0	0	0	0	1995	3020	4102	0	0	0	43	130	1628	1560	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
534242																																																																																																																																																0	0	10556	8516	8526	4371	4435	0	0	0	0	0	0	7853	8008	16866	17131	0	3482	3573	7839	8105	0	0	1589	300	1691	2600	8184	10194	1518	0	0	0	0	0	0	0	500																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	511	500	0	0	0	0							
534466																																																																																																																																																0	0	3087	0	0	0	0	0	0	0	0	0	0	0	0	4353	4367	0	0	0	0	0	0	0	534	309	0	0	0	487	0	8	217	0	0	0	0	11	3335																									0	0	0	0									0	0	0	0	0	0	3321	3346	0	0	0	0	0	0	0	0							
534756																																																																																																																																																0	0	35933	21689	21665	0	0	6657	6851	0	0	0	0	0	0	73901	74804	0	0	0	16808	16975	0	0	6211	2053	4146	28822	3995	6474	0	13	1	0	65	11293	2120	12196	3626																									0	0	0	0									0	0	0	0	0	0	15636	15822	0	0	0	0	0	0	0	0							
534859																																																																																																																																																0	0	5240	0	0	0	0	0	0	0	0	0	0	17822	17850	0	0	0	5118	5239	0	0	0	0	1420	370	1050	1152	13074	2173	0	0	0	3	0	1	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
534877																																																																																																																																																0	0	60223	3413	3429	0	0	6544	6628	0	0	0	0	900	916	110097	111539	0	900	916	28929	29448	0	0	699	3472	699	6021	9456	39459	2988	0	0	540	695	18611	11766	6927	11805																									0	0	0	0									0	0	0	0	0	0	18568	18732	0	0	0	0	0	0	0	0							
535034																																																																																																																																																0	0	3653	16000	16000	0	0	5574	5910	0	0	0	0	189	188	38681	39278	0	0	0	14390	14729	0	0	16004	18296	0	3387	2159	6999	8165	0	119	0	159	160	0	24	0																									0	0	0	0									0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0							
535575																																																																																																																																																0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	18243	18278	0	0	0	2080	2133	2750	2716	0	0	0	1325	1495	9083	386	0	0	0	0	4024	1965	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
535753																																																																																																																																																0	0	108373	0	0	0	0	0	0	0	0	0	0	0	0	411425	412719	0	0	0	6098	6144	0	0	2329	753	1404	2527	1198	2285	0	0	172	2717	0	231804	169859	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
535931																																																																																																																																																0	0	1803	0	0	0	0	0	0	0	0	0	0	1	1	25833	25822	0	0	0	4975	5044	0	0	0	0	0	0	0	1762	3368	1	0	0	0	4502	16191	0	0																									0	0	0	0	0	0	1577	1616	1	1	19199	19077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
535940																																																																																																																																																0	0	33403	0	0	0	0	0	0	0	0	0	0	0	0	93501	94889	0	0	0	42563	43674	0	0	907	0	907	3623	4833	33263	5131	0	0	0	0	25290	15776	3695	2371																									0	0	0	0									0	0	0	0	0	0	5951	6066	0	0	0	0	0	0	0	0							
536059																																																																																																																																																0	0	37278	5000	5000	0	0	15901	16472	0	0	0	0	0	0	100761	102619	0	0	0	32458	33156	0	0	7850	20002	2848	6172	5538	29605	422	0	135	252	928	15903	9126	5882	5808																									0	0	0	0	0	0	1453	1469	0	0	24294	24874	0	0	0	0	0	0	9340	9272	0	0	0	0	0	0	0	0							
536349																																																																																																																																																0	0	18286	3976	3991	0	0	0	0	0	0	0	0	6306	6413	58374	59017	0	6252	6356	0	0	0	0	2814	726	1137	2268	6796	3682	0	951	0	4	1055	2748	0	18799	27157																									0	0	0	0									0	0	0	0	54	57	30333	30407	0	0	0	0	0	0	0	0							
536527																																																																																																																																																0	0	59149	4989	5016	0	0	0	0	0	0	0	0	0	0	173336	175593	0	0	0	21436	22285	0	0	2013	7023	2013	3736	3415	20557	7418	0	126	0	940	6844	17460	29348	76713																									0	948	0	948									0	0	0	0	0	0	93398	94359	0	0	2913	2898	0	0	0	0							
536554																																																																																																																																																0	0	13150	0	0	0	0	0	0	0	0	0	0	13305	13749	4848	5018	0	13305	13749	0	0	0	0	811	0	811	3103	2580	6959	0	0	0	0	153	1547	134	3036	0																									0	0	0	0									0	0	0	0	0	0	2938	3036	0	0	0	0	0	0	0	0							
536853																																																																																																																																																0	0	9491	12679	12878	0	0	0	0	0	0	0	0	0	0	12679	12878	0	0	0	0	0	0	0	6711	0	6711	4085	0	0	2082	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
537038																																																																																																																																																0	0	20205	0	0	0	0	0	0	0	0	0	0	0	0	34739	35412	0	0	0	20289	20988	333	337	1500	0	1500	722	474	11135	7495	0	0	0	0	5555	6181	2351	0																									0	0	0	0	0	0	708	713	0	0	11049	11023	0	0	0	0	0	0	2360	2351	0	0	0	0	0	0	0	0							
537243																																																																																																																																																0	0	11746	0	0	0	0	0	0	0	0	0	0	0	0	89560	91355	0	0	0	51716	52478	0	0	4266	0	4266	4364	14674	59329	1647	0	0	0	0	1176	2798	3101	0																									0	0	0	0									0	0	0	0	0	0	3142	3101	0	0	0	0	0	0	0	0							
537355																																																																																																																																																0	0	34894	6060	6057	0	0	0	0	0	0	0	0	0	0	88641	92167	0	0	0	47478	49607	0	0	5214	1827	3378	10200	18105	46250	0	0	0	9	0	5247	4203	516	2423																									0	0	0	0	0	0	1072	1058	0	0	8348	8401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
537449																																																																																																																																																0	0	36712	0	0	0	0	0	0	0	0	0	0	22382	23113	166274	168965	0	14710	15016	28081	28480	0	0	3882	17958	3632	7316	5360	21851	10227	0	0	1942	472	41031	15324	44026	22207																									0	0	0	0	694	715	1000	1041	1577	1651	54874	55458	0	0	0	0	3391	3476	53427	54845	0	0	731	745	0	0	5671	5669							
537551																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501	1601	0	0	0	1142	1236	0	0	331	0	0	0	117	698	421	81	250	0	0	22	0	0	12																									0	0	0	0									0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0							
537560																																																																																																																																																0	0	219545	15023	15218	0	0	1995	2008	0	0	0	0	191048	191960	222011	223385	0	182150	183001	170392	171961	2500	2425	21920	19917	17559	19609	46642	251130	38882	2127	1419	6833	1909	2003	0	3375	3028																									0	0	0	0	1320	1326	0	0	5337	5318	7538	7634	0	0	0	0	0	0	6431	6403	0	0	0	0	0	0	0	0							
538222																																																																																																																																																0	0	2790	4514	5068	0	0	0	0	0	0	0	0	0	0	7737	8357	0	0	0	1226	1256	0	0	691	505	186	1729	5429	507	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
538473																																																																																																																																																0	0	18763	0	0	5500	5496	0	0	0	0	0	0	5500	5496	28058	28801	0	0	0	0	0	0	0	0	0	0	0	5500	0	0	163	54	0	0	3	3895	14648	10038																									0	0	0	0									0	0	0	0	0	0	10080	10038	0	0	0	0	0	0	0	0							
538754																																																																																																																																																0	0	28182	0	0	0	0	0	0	0	0	0	0	0	0	54470	55212	0	0	0	4405	4478	0	0	466	0	466	767	1936	746	563	0	0	0	823	37285	12626	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
538802	0	0	1285	0	0	0	0	11043	11337	0	0	0	0	43198	43456	305683	307710	0	0	0	0	0	0	0	0	23278	0	1069	5233	0	0	346	0	0	0	0	939	18234	301809																									0	18243	0	18498	0	0	887	939	346	347	0	0	0	0	0	0	14736	14708	178161	179751	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28116	28401	97094	97440	0	0	0	0	0				0									43198			307710		0			0																																																																												
538950																																																																																																																																																0	0	131	0	0	0	0	0	0	0	0	0	0	6	6	7025	7151	0	0	0	6465	6584	0	0	3056	311	2745	2242	842	444	0	64	114	5	2	379	0	3	0																									0	0	0	0									0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0							
539032																																																																																																																																																0	0	71903	19350	19568	0	0	8210	8227	0	0	0	0	0	0	220101	218698	0	0	0	19178	19282	10000	10002	14535	60	14367	14499	43470	52148	0	1	100	2	0	59274	29588	13	5079																									0	0	0	0	0	0	703	761	0	0	88973	88205	0	0	0	0	0	0	5083	5092	0	0	0	0	0	0	0	0							
539340																																																																																																																																																0	0	17689	0	0	0	0	250	253	0	0	0	0	19542	20549	185817	185477	0	19085	20092	29415	29944	0	0	6185	2775	3410	7885	2545	47617	22612	249	459	0	194	17766	17687	17672	64147																									0	0	0	0									0	0	0	0	0	0	80068	79867	0	0	0	0	0	0	0	0							
539377																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4525	4592	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	125	3440	1018	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
539452																																																																																																																																																0	0	23072	1070	1116	0	0	11659	11845	0	0	0	0	0	0	59043	60151	0	0	0	12924	13204	1000	1006	510	1965	510	0	3131	16490	21137	0	0	139	0	4822	8043	0	3914																									0	0	0	0									0	0	136	139	0	0	0	0	0	0	0	0	0	0	0	0							
539872																																																																																																																																																0	0	9350	0	0	0	0	0	0	0	0	0	0	0	0	144206	146767	0	0	0	119349	121522	0	0	0	0	0	0	0	18030	103492	0	0	0	0	9098	12321	3530	297																									0	0	0	0									0	0	0	0	0	0	3762	3826	0	0	0	0	0	0	0	0							
540056																																																																																																																																																0	0	99831	0	0	0	0	3326	3391	0	0	0	0	0	0	162963	167402	0	0	0	149766	154110	502	502	8855	10376	5643	11847	11686	70353	52225	0	0	0	0	0	0	0	5272																									0	4383	0	4337									0	0	0	0	0	0	3059	3059	0	0	0	0	0	0	0	0							
540542																																																																																																																																																500	500	500	0	0	0	0	0	0	0	0	0	0	16218	16218	13562	13733	0	15577	15577	0	0	0	0	3343	0	3343	5473	6012	1390	0	0	0	35	463	9673	3562	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
540551																																																																																																																																																0	0	118943	29867	29938	18300	18300	0	0	0	0	0	0	19119	19119	399025	402238	0	819	819	128521	131924	0	0	0	46213	0	400	14486	74667	92471	5347	0	0	37	86	13011	37102	137529																									0	44250	0	44118	0	0	5282	5348	0	0	13159	13132	0	0	0	0	0	0	117508	117558	0	0	3746	3721	0	0	9601	9593							
540739																																																																																																																																																0	0	54185	0	0	0	0	0	0	0	0	0	0	0	0	111729	113456	0	0	0	104227	106117	0	0	542	331	211	1998	2242	38611	69558	0	0	0	0	11	494	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
540775																																																																																																																																																0	0	16691	0	0	0	0	0	0	0	0	0	0	0	0	42179	43810	0	0	0	34840	36428	0	0	0	0	0	0	0	11192	26259	0	0	0	0	0	1471	94	4794																									0	0	0	0	0	0	0	0	0	0	1508	1471	0	0	0	0	0	0	94	94	0	0	0	0	0	0	0	0							
540850																																																																																																																																																0	0	4565	13217	13121	0	0	0	0	0	0	0	0	0	0	19202	19123	0	0	0	5684	5678	0	0	1505	1551	0	84	1437	16051	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
541101	9376000	9444000	123373000	24706000	25380000	0	0	1858000	1852000	1061000	1088000	30859000	31046000	52321000	52920000	100999000	102839000	0	15000	15000	2595000	2606000	0	0	13205000	17411000	7773000	16750000	15523000	27627000	3663000	1739000	9000	23000	199000	25845000	16269000	3617000	18712000	0	0	494000	494000	0	0	0	0	0	0	424000	426000	0	0	972000	977000	0	0	435000	438000	0	0	121000	121000	0	2456000	0	2446000	1605000	1651000	689000	707000	32581000	32988000	8930000	9191000	0	0	0	0	1445000	1465000	7695000	7738000	0	0	0	0	50000	53000	2340000	2477000	0	0	0	0	0	0	0	0	0	0	4923000	4927000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204000	2172000	3217000	3326000	0	0	4923000	4927000	2612000	2638000	1784000	1886000	0	0	0	0	1372000	1406000	5776000	5967000	0	0	3181000	3280000	9376000				24274000									51231000			72954000		15000			2606000																																																																												
541231																																																																																																																																																0	0	54074	0	0	0	0	500	500	0	0	0	0	0	0	114140	115039	0	0	0	37249	37935	0	0	3577	2222	1354	2694	5645	28380	8207	0	0	0	375	36798	21913	4941	2508																									0	0	0	0	0	0	2673	2661	0	0	56427	56426	0	0	0	0	0	0	6308	6407	0	0	0	0	0	0	0	0							
541307																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
541642																																																																																																																																																0	0	6864	0	0	0	0	0	0	0	0	0	0	0	0	89018	88972	0	0	0	29835	30225	0	0	3297	902	2390	4723	29214	47784	0	21	124	75	80	3661	0	0	0																									0	0	0	0									0	0	3666	3820	0	0	0	0	0	0	0	0	0	0	0	0							
541754																																																																																																																																																0	0	15041	0	0	0	0	0	0	0	0	0	0	0	0	28601	28681	0	0	0	0	0	0	0	0	889	0	0	0	0	0	0	177	0	0	10295	10425	3609	3285																									0	0	0	0									0	0	0	0	0	0	6960	6895	0	0	0	0	0	0	0	0							
541857																																																																																																																																																0	0	41208	0	0	0	0	0	0	0	0	0	0	0	0	56058	56343	0	0	0	11798	11960	0	0	162	990	0	1281	861	6752	6213	114	712	0	71	10503	21592	3491	3763																									0	0	0	0									0	0	0	0	0	0	7241	7254	0	0	0	0	0	0	0	0							
542153																																																																																																																																																0	0	3715	0	0	0	0	0	0	0	0	0	0	0	0	23087	23339	0	0	0	23087	23339	0	0	8520	2225	6296	9086	3055	2677	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
542340																																																																																																																																																0	0	6617	1087	1118	0	0	0	0	0	0	0	0	0	0	14204	14589	0	0	0	6450	6698	0	0	1932	0	1945	2189	834	2625	572	0	0	0	404	1108	1070	858	2985																									0	0	0	0									0	0	0	0	0	0	3823	3842	0	0	0	0	0	0	0	0							
542528																																																																																																																																																0	0	171879	38390	38377	0	0	0	0	0	0	0	0	0	0	433764	457043	0	0	0	218812	237969	0	0	18797	13691	8639	8503	25474	145999	126790	147	3595	3587	10389	18176	82997	8589	467																									0	0	0	0	0	0	3125	3266	0	0	113558	115626	0	0	0	0	0	0	8727	9056	0	0	0	0	0	0	0	0							
542667																																																																																																																																																0	0	41521	12509	12511	0	0	0	0	0	0	0	0	132059	133769	129136	130603	0	43599	45679	61133	62455	0	0	2767	1578	2207	14443	35820	101334	63894	0	0	0	0	4052	39335	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
542854																																																																																																																																																0	0	215	115	114	0	0	102	114	0	0	0	0	0	0	317	328	0	0	0	0	0	0	0	0	0	0	114	215	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
