"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
782548																																																																																																																																		66620	475	0	0	44711	1823	0	1823	0	0	0	0	0	0	0	11572	15235	0	2282	0	2282	0	0	0	0	0	0	1431	0	0	0	1113	559	15677	21915	27893	76	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	15677	21915	29227	0	3135	10958	29227	44711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783161																																																																																																																																		1834576	15379	0	4568	916885	345598	322384	23214	0	0	0	0	0	0	119598	429175	7329	1008	0	0	0	0	0	0	0	0	0	53363	335	8299	4	44455	564513	460688	139100	665236	0	0	0	0	0	0	3122	1561	0	0	0	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106078	53039	0	0	0	53039	564513	460688	139100	727063	0	92138	69550	727063	912317	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783246																																																																																																																																		425359	2933	0	0	305817	11927	4850	7077	0	0	0	0	0	0	17613	73645	9539	3770	7742	0	7742	0	0	0	0	0	0	13274	20	1349	0	11761	40183	89813	24025	270411	136	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40183	89813	24025	270547	0	17963	12013	270547	305817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783349																																																																																																																																		34542	281	0	47	18702	9065	8590	475	0	547	0	0	547	0	0	0	0	0	2760	0	2760	0	0	0	0	0	0	1970	8	0	58	1710	8598	3464	10206	12362	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	362	0	0	0	362	8598	3464	10206	12881	0	693	5103	12881	18655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783648																																																																																																																																		5885967	69292	0	11358	4634756	483953	451401	32552	0	0	0	0	0	0	57789	562613	51392	4776	0	0	0	0	0	0	0	0	0	199129	0	27000	10250	70133	664723	642512	1033056	3405064	21530	21530	0	0	0	21530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467069	233535	0	0	0	222525	683579	642512	1040198	3778691	0	128502	520099	3778691	4623398	65002	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783844																																																																																																																																		995284	7348																																																																																																														
783910																																																																																																																																		313207	1878																																																																																																														
784159																																																																																																																																		607278	5335																																																																																																														
784430																																																																																																																																		125230	945	0	271	53925	12500	12234	266	0	0	0	0	0	0	907	50429	14985	317	0	0	0	0	0	0	0	0	0	10011	11	324	161	7465	14431	53430	29875	25441	0	0	0	0	0	0	0	0	0	0	0	0	210	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	321	161	0	0	4	157	14431	53430	29948	26215	0	10686	14974	26215	53654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785147																																																																																																																																		805035	6107	0	236	481692	133655	122808	10842	4	0	0	0	0	0	22487	93128	57773	0	0	0	0	0	0	0	0	0	0	30225	433	2687	549	23390	167097	106657	221005	306824	10	10	0	0	0	10	12	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77028	38514	0	0	0	38514	167097	106657	221005	348947	0	21331	110503	348947	481456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785473																																																																																																																																		1753770	14642	0	0	1396987	21622	11611	10011	0	1923	0	1893	30	0	6215	87536	99021	102	0	0	0	0	0	0	0	0	0	179337	2487	18788	2005	84699	118620	143891	529303	875034	8350	8350	0	0	0	8350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104186	52093	0	13931	431	34055	118620	157822	530112	927387	0	31564	265056	927387	1396987	0	0	0	0	0	6627	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785857																																																																																																																																		301744	2877																																																																																																														
785923																																																																																																																																		1852659	5652	0	0	1364129	19181	11620	7560	0	24242	0	13648	10594	0	66533	239141	579	3289	0	0	0	0	0	0	0	0	0	185218	4887	5973	24	110081	106864	266322	358627	1055731	0	0	0	0	0	0	55	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126022	63011	0	0	24920	38091	106864	266322	385360	1107538	0	53264	192680	1107538	1364129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
785950																																																																																																																																		588628	4796																																																																																																														
786210																																																																																																																																		2150316	16658	0	265	1311473	268230	251106	17124	0	0	0	0	0	0	26839	217794	268389	2223	280	0	280	0	0	0	0	0	0	57636	578	5964	3067	47307	378631	244969	647006	729455	5434	5434	0	0	0	5434	4769	2385	0	0	0	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178390	89195	78	10	4180	81964	425773	244980	651861	844383	0	48996	325931	844383	1311208	0	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786256																																																																																																																																		42127	310	0	139	13656	4606	4357	249	0	0	0	0	0	0	13215	9400	0	0	0	0	0	0	0	0	0	0	0	533	42	45	0	446	18462	9694	6199	8089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	336	0	0	321	14	18474	9694	6733	8342	0	1939	3367	8342	13517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786340																																																																																																																																		365114	2151																																																																																																														
786555																																																																																																																																		347195	2416	0	0	197047	20112	19336	776	0	0	0	0	0	0	22396	95804	2344	0	81	0	81	0	0	0	0	0	0	14852	653	1279	160	10054	49957	97940	49934	147883	1962	1962	0	0	0	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49957	97940	49934	149845	0	19588	24967	149845	197047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786612																																																																																																																																		3461033	14716	0	0	2103543	636063	607137	28926	0	153032	16020	114795	9703	12514	0	2	0	8644	0	0	0	0	0	0	0	0	0	158589	0	6632	0	80838	1035265	193436	397057	1764963	2835	2835	0	0	0	2835	41415	20708	0	0	0	20708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86278	43139	0	0	0	43139	1035265	193436	397057	1832192	0	38687	198529	1832192	2103543	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786733																																																																																																																																		414263	2827	0	86	219294	6093	5097	996	0	1482	0	413	1069	0	23343	104083	11844	0	0	0	0	0	0	0	0	0	0	16408	90	545	82	14300	45213	106037	166160	94015	10	10	0	0	0	10	480	240	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30878	15439	0	0	0	15439	45633	106037	166160	109704	0	21207	83080	109704	219208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786948																																																																																																																																		206773	2891																																																																																																														
787141																																																																																																																																		43028	275	0	24	20067	14087	12730	582	775	0	0	0	0	0	3005	5695	584	0	0	0	0	0	0	0	0	0	0	2020	179	107	10	646	16138	6384	2474	17152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	250	0	0	250	0	16138	6384	2724	17428	0	1277	1362	17428	20043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
787459																																																																																																																																		166107	7048	0	5561	118856	56772	4640	52132	0	0	0	0	0	0	3465	144	0	0	0	0	0	0	0	0	0	0	0	4982	0	460	0	4522	12318	55817	104	104831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12318	55817	104	107641	0	11163	52	107641	113295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
787842																																																																																																																																		184579	1945																																																																																																														
788559																																																																																																																																		210128	1492																																																																																																														
788652																																																																																																																																		133428	885																																																																																																														
788773																																																																																																																																		512989	4174	0	686	279035	13392	9715	3677	0	0	0	0	0	0	26909	193273	0	0	15303	0	15303	0	0	0	0	0	0	31155	190	7406	229	16141	49642	220733	62250	178378	0	0	0	0	0	0	0	0	0	0	0	0	773	155	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49642	220733	62250	178533	0	44147	31125	178533	278349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
789051																																																																																																																																		40951	176																																																																																																														
790150																																																																																																																																		65026	538	0	118	33652	15498	13751	1747	0	0	0	0	0	0	1120	12566	240	1379	0	0	0	0	0	0	0	0	0	3170	55	74	0	2862	14926	14387	12829	23144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14926	14387	12829	23476	0	2877	6415	23476	33534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790271																																																																																																																																		478964	2532	0	0	268772	25276	19025	6251	0	0	0	0	0	0	26724	113122	13338	0	0	0	0	0	0	0	0	0	0	19292	0	891	0	10942	55256	120264	127330	167179	0	0	0	0	0	0	240	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1094	547	0	0	0	547	55256	120264	127330	170279	0	24053	63665	170279	268772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790543																																																																																																																																		1070490	13287	0	4480	959347	19044	4886	14158	0	131613	0	7337	124324	0	3967	47192	33918	8179	0	0	0	0	0	0	0	0	0	49509	2575	1531	1160	26726	25850	70218	237207	718458	1317	1317	0	0	0	1317	1460	730	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190821	95411	0	21501	1850	72060	32449	92305	243241	803584	0	18461	121621	803584	954867	4570	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790703																																																																																																																																		502426	3553																																																																																																														
790918																																																																																																																																		1307698	8124	0	0	803564	96871	92077	4794	0	0	0	0	0	0	44218	163798	76577	28571	0	0	0	0	0	0	0	0	0	73631	0	2606	0	40648	162581	171274	334804	517659	129	129	0	95	0	34	3748	1874	0	5	0	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12052	6026	0	0	0	6026	162581	171374	336052	559517	0	34275	168026	559517	803564	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791072																																																																																																																																		210815	1474																																																																																																														
791353																																																																																																																																		227530	1380	0	102	102229	39827	37769	2058	0	0	0	0	0	0	24336	46624	947	0	11318	0	11318	0	0	0	0	0	0	7649	0	247	0	7402	62175	63476	28457	72593	211	211	0	0	0	211	364	182	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62175	63476	28457	72986	0	12695	14229	72986	102127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791821																																																																																																																																		653304	6251	0	1428	388263	41823	40919	904	0	0	0	0	0	0	52492	65481	3903	0	0	0	0	0	0	0	0	0	0	26997	185	600	413	19953	158204	66985	164661	261548	2212	2212	0	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26753	13377	0	0	0	13377	158204	77408	164661	282882	0	15482	82331	282882	386835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791942																																																																																																																																		247479	3109	1682	1427	134596	45437	38367	7070	0	17464	997	14501	1966	0	4497	20456	608	0	3746	0	0	3746	0	0	0	0	0	7617	0	0	0	7617	48292	42027	80857	78751	568	568	0	0	0	568	216	108	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10580	5290	0	0	0	5290	48292	42027	80857	85762	0	8405	40429	85762	131487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792248																																																																																																																																		65211	766	0	364	32099	1129	895	125	109	0	0	0	0	0	19720	7355	1607	208	2620	0	0	2620	0	0	0	0	0	1227	62	325	7	833	23071	11034	3943	27747	91	91	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23071	11034	3943	27884	0	2207	1972	27884	31735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792453																																																																																																																																		120715	981																																																																																																														
792640																																																																																																																																		148339	1747																																																																																																														
792659																																																																																																																																		230771	1097																																																																																																														
794149																																																																																																																																		281390	1699	0	0	164546	7909	5702	2207	0	0	0	0	0	0	2886	86158	0	0	1825	0	1825	0	0	0	0	0	0	9100	49	756	161	8134	23566	90946	57500	108545	0	0	0	0	0	0	0	0	0	0	0	0	1185	237	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	6048	3024	0	0	30	2994	23566	90946	58391	114443	0	18189	29196	114443	164546	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794336																																																																																																																																		958402	7776	0	1545	528438	277447	272088	5139	220	22519	12874	9644	0	0	33346	28801	0	0	0	0	0	0	0	0	0	0	0	15406	1096	490	212	13608	385256	44101	98718	426507	0	0	0	0	0	0	1699	850	389	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41068	20534	262	0	3598	16674	385911	44101	102466	446357	0	8820	51233	446357	526893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794345																																																																																																																																		225652	2086	0	613	117898	7205	5579	719	0	2475	57	2418	0	0	31769	56695	0	6624	1857	0	1857	0	0	0	0	0	0	12593	92	995	103	5944	42459	63189	37186	77818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2738	1369	0	0	0	1369	42459	63189	37986	80575	0	12638	18993	80575	117285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794475																																																																																																																																		106960	858	0	218	51171	17536	5994	11542	0	0	0	0	0	0	2966	2500	0	0	0	0	0	0	0	0	0	0	0	6890	4	1447	412	2225	8964	15686	72705	7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8964	15686	72705	8879	0	3137	36353	8879	50953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794653																																																																																																																																		33505	342	0	111	18490	8595	4958	3637	0	0	0	0	0	0	0	4247	0	574	395	0	395	0	0	0	0	0	0	2170	69	121	54	1926	5868	9393	5174	13199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	464	0	0	0	463	5868	9393	5174	13662	0	1879	2587	13662	18379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795249																																																																																																																																		128203	694																																																																																																														
795548																																																																																																																																		481371	3781																																																																																																														
795959																																																																																																																																		119560	576																																																																																																														
795968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-107995	26834	21473	0	0	0	0	0	0	0	0	608688	608688	543271	0	0	14120	0	51297	0	0	305586	61117	0	0	0	56413	4704	1790	1387797	0	80010	0	0	0	80010	0	0	16097	0	16097	0	0	0	0	0	16097	0	0	33328	21473	0	0	0	0	0	0	322	0	0	49992	53683	0	0	0	0	0	0	11624759	0	222176	300602	1189574	87913	0	0	0	2430	6906	0	0	0	108141	0	0	0	0	0	0	0	0	0	76686	1047579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
796152																																																																																																																																		270633	1920																																																																																																														
796451																																																																																																																																		463979	2514	0	720	143489	85652	85552	100	0	0	0	0	0	0	142040	67507	3104	695	23783	0	23783	0	0	0	0	0	0	7151	695	145	105	5694	232588	91535	52059	86776	192	192	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7214	3607	0	0	0	3607	237354	95475	52059	92647	0	19095	26030	92647	142769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796572																																																																																																																																		980957	9916	0	1280	690913	100813	93176	7637	0	0	0	0	0	0	0	210389	0	700	0	0	0	0	0	0	0	0	0	23884	0	1551	348	17985	116518	224192	141183	487402	0	0	0	0	0	0	4522	2261	0	0	0	2261	465	93	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	64052	32026	0	153	0	31872	116518	224345	148535	538473	0	44869	74268	538473	689633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796657																																																																																																																																		176247	842	0	0	71575	9100	7794	1306	0	0	0	0	0	0	14847	63590	8606	1156	0	0	0	0	0	0	0	0	0	3779	282	521	191	2785	27777	67197	48280	31821	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1807	904	0	0	0	904	27777	67209	48280	33978	0	13442	24140	33978	71575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797140																																																																																																																																		411152	5550	0	2146	272382	7207	3204	4003	0	0	0	0	0	0	17041	74783	4733	750	34705	0	34705	0	0	0	0	0	0	18904	0	722	0	9453	26993	127713	38077	211460	1066	1066	0	0	0	1066	653	327	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2283	1142	0	0	0	1142	26993	127713	38077	215759	0	25543	19039	215759	270236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797775																																																																																																																																		2579962	15593	0	2847	1068217	925149	886550	38599	0	0	0	0	0	0	27569	220860	2222	39869	0	0	0	0	0	0	0	0	0	116151	0	16027	0	93509	977141	275486	679035	636680	671	671	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	1050	0	0	0	1050	977141	276671	679255	644311	0	55334	339628	644311	1065370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798512																																																																																																																																		73048	442																																																																																																														
799359																																																																																																																																		46692	279	0	46	18602	18026	15354	2672	0	0	0	0	0	0	3131	4074	0	0	0	0	0	0	0	0	0	0	0	2130	0	0	0	777	19018	6746	5091	14707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19018	6746	5091	14707	0	1349	2546	14707	18556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799751																																																																																																																																		254246	1965	0	0	159800	31958	30959	999	0	0	0	0	0	0	24413	26034	8307	17372	0	0	0	0	0	0	0	0	0	14468	438	313	0	9899	59793	27728	36106	127301	0	0	0	0	0	0	116	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8422	4211	0	0	0	4211	59793	27728	36106	135782	0	5546	18053	135782	159800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799854																																																																																																																																		189739	2107	0	585	121738	44072	1325	42747	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	5058	173	0	0	4885	4498	42747	71904	72697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	300	0	0	0	300	4498	42747	71904	77237	0	8549	35952	77237	121153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799939																																																																																																																																		19243	273																																																																																																														
799948																																																																																																																																		272660	1507																																																																																																														
800134																																																																																																																																		317095	1626	0	0	165222	7448	4542	2906	0	0	0	0	0	0	33599	90228	12633	2292	13770	0	13770	0	0	0	0	0	0	17721	98	1217	234	13523	39511	108121	54197	108449	10	10	0	0	0	10	24	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7177	3589	0	0	0	3589	39511	108121	54197	112060	0	21624	27099	112060	165222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800442																																																																																																																																		139470	498	0	0	96502	16797	3782	8340	4675	0	0	0	0	0	0	8370	10102	44183	0	0	0	0	0	0	0	0	0	7669	0	1372	0	2595	5681	18082	34479	74906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5681	18082	34479	74906	0	3616	17240	74906	96502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800479																																																																																																																																		58704	154	0	0	51617	15103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6302	0	0	0	6302	0	0	14892	43755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14892	44171	0	0	7446	44171	51617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800657																																																																																																																																		15775432	123239	0	0	10676253	1253778	1148827	104951	0	1515027	0	1515027	0	0	36907	1668102	47996	8000	2241	0	2241	0	100270	0	0	0	0	702260	18461	26727	8236	429736	1978970	3528437	2137145	7657583	46324	46324	0	0	0	46324	21485	10743	0	0	0	10743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298482	649241	0	0	0	649241	2196325	3545212	2137145	8739085	0	709042	1068573	8739085	10676253	88628	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800853																																																																																																																																		379161	1768	0	225	123478	35106	35036	1	69	0	0	0	0	0	59288	141730	7311	2018	0	0	0	0	0	0	0	0	0	8996	270	927	78	7721	117580	142791	55045	61890	0	0	0	0	0	0	356	178	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7516	3758	0	0	0	3758	117580	142791	55045	67368	0	28558	27523	67368	123253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
801047																																																																																																																																		515808	4061																																																																																																														
801056																																																																																																																																		146509	1082	0	0	88845	8738	6813	1925	0	0	0	0	0	0	1663	56660	4050	0	0	0	0	0	0	0	0	0	0	6451	0	0	0	6451	13930	58585	27126	46577	154	154	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	838	0	0	0	838	13930	58585	27126	48163	0	11717	13563	48163	88845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
