"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
719610																																																																																																																																																								0	0	0	0				0	0	0	444	0		0		48			0	0	0	0	0	35																																																								0	0									
719656																																																																																																																																																								258	9500	0	0				0	0	0	6513	1967		0		0			0	0	0	0	0	0																																																								0	0									
719964																																																																																																																																																								0	0	0	0				0	0	0	203	0		133		0			0	0	0	0	0	0																																																								0	0									
720157																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
720344																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	188	0	0	0		94		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
720746																																																																																																																																																								857	37837	0	0				0	0	0	4118	2126		0		0			0	0	0	0	0	0																																																								0	0									
720858																																																																																																																																																								0	0	0	0				0	0	0	0	1474		598		0			0	0	0	0	0	0																																																								0	0									
721350																																																																																																																																																								0	21400	0	0				0	0	0	112	0		2863		0			0	0	0	0	0	0																																																								0	0									
721752																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
721949																																																																																																																																																								0	0	0	0				0	0	0	7933	0		0		1286			0	0	0	0	0	0																																																								0	0									
722227																																																																																																																																																								0	0	0	0				0	0	0	1278	0		0		0			0	0	0	0	0	956																																																								0	0									
722432																																																																																																																																																								0	450	0	0				0	0	0	2354	0		0		0			0	0	0	0	0	0																																																								0	0									
722544																																																																																																																																																								0	0	0	0				0	0	0	81160	9728		22191		439			0	0	0	0	0	0																													413																				0							0	0									
722777	4260	0	0	0	0	0	43494176	0	0	0	5563431	1243413	0	681219	43056	295856	53362	2853146	0	0	0	0	0	281984	0	0	0	0	389473	1605618	0	0	0	0	0	0	0	0	0	0	2292841	38390	0	0	3323018	3199	0	0	10005	0	0	0	13850296	0	10005	0	656682	62216	0	0	628537	52412	0	0	128943	0	135	0	47279	0	0	0	103214	35649212	4500353	145000	0	2079	99	0	11078085	0	92643	10298	0	0	0	0	0	0	0	88108	3216877	0	0	92643	0	10298	0	0	0	370	50644	41629	0	9552	746	0	0	0	414113	0	0	433962	3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	0	3985	0	0	0	1148518	94895	12155229	2796561	1539718																																																																																										
722816																																																																																																																																																								0	0	0	0				0	0	0	42032	8815		57		5884			0	0	0	0	0	3536																																																								27296	0									
723112	17309	0	0	0	0	0	80178409	0	0	0	7572827	11348932	0	1117592	7920	731004	0	10171693	0	0	0	0	0	1386366	198369	0	0	1607858	3487183	4123430	0	0	0	0	0	56936	61500	0	0	39953	11602708	2680243	0	1606257	19146265	2692376	0	1633851	3835547	5424250	0	10369105	35880950	0	3835547	0	917588	285908	0	1239197	215644	245882	0	1209426	401069	0	0	0	15116	0	213134	0	318159	78793484	19667742	0	0	7538	0	0	0	0	0	0	0	0	0	0	3448348	1604616	0	391219	3453629	0	0	3448348	1604616	0	258657	1030323	469550	105142	1387610	197066	53004	187047	208199	115173	764179	277014	296006	0	0	1830240	676769	0	0	8040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44750	676769	0	0	52790	8872379	2476553	45028544	2275618	5686958																																																																																										
723158																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4489	0	0	544		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723550																																																																																																																																																								0	0	0	0				0	0	0	0	0		75		0			0	0	0	0	0	0																																																								0	0									
723653																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		14			0	0	0	0	0	0																																																								0	0									
723756																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
723868																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
724230																																																																																																																																																								0	6000	0	0				0	0	0	6103	0		516		29			0	0	0	0	0	0																																																								0	0									
724548																																																																																																																																																								0	0	0	0				0	0	0	0	0		10		0			0	0	0	0	0	0																																																								0	0									
724744																																																																																																																																																								0	0	0	0				0	0	0	10239	8435		4007		0			0	0	0	0	0	0																													1664																				0							320	0									
724904																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													59543																				0							0	0									
724940																																																																																																																																																								0	0	0	0				0	0	0	182	0		20		0			0	0	0	0	0	0																																																								0	0									
725077																																																																																																																																																								0	37490	0	0				0	0	0	6586	0		0		10			0	0	0	0	0	0																																																								0	0									
725732	181	0	0	0	0	0	0	0	0	0	0	6386	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					5023	1363	3871	0	41992																																																																																										
725741																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
726458																																																																																																																																																								0	0	0	0				0	0	0	1063	0		36		0			0	0	0	0	0	0																																																								0	0									
726953																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727174																																																																																																																																																								0	0	0	0				0	0	0	38566	0		0		0			0	0	0	0	0	0																													745085																				0							0	0									
728948																																																																																																																																																								76	0	0	0				0	0	0	2057	0		0		0			0	0	0	0	0	0																																																								0	0									
728957																																																																																																																																																								3602	0	0	0				0	0	0	2612	0		0		0			0	0	0	0	0	0																																																								0	0									
729011																																																																																																																																																								0	0	0	0				0	0	0	22273	8824		406		0			0	0	0	0	0	0																																																								0	0									
729057																																																																																																																																																								430	0	0	0				0	0	0	1537	0		0		0			0	0	0	0	0	2837																																																								0	0									
729178																																																																																																																																																								0	0	0	0				0	0	0	0	0		329		0			0	0	0	0	0	0																																																								0	0									
729310																																																																																																																																																								0	0	0	0				0	0	0	16001	201		2560		0			0	0	0	0	0	0																													108535																				0							0	0									
729459																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2163	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	
729570																																																																																																																																																								0	0	0	0				0	0	0	2193	0		0		0			0	0	0	0	0	0																																																								0	0									
729842																																																																																																																																																								0	0	0	0				0	0	0	1836	0		301		0			0	0	0	0	0	0																																																								0	0									
729945																																																																																																																																																								0	0	0	0				0	0	0	0	0		242		0			0	0	0	0	0	0																																																								0	0									
730745																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050																																																																																																																																																								0	0	0	0				0	0	0	850	196		0		156			0	0	0	0	0	0																																																								0	0									
731247																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	77168	62956	0	8106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83726	0	0	0	0	0	0	0	0	0	0	0	15587	0	0	0	0	0	0	0	0	0	0	0	99313	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957																																																																																																																																																								0	0	0	0				0	0	0	237	0		42		0			0	0	0	0	0	0																																																								0	0									
732178																																																																																																																																																								1559	42800	0	0				0	0	0	17331	4274		0		0			0	0	0	0	0	0																																																								0	0									
732253																																																																																																																																																								0	30294	0	0				0	0	0	0	0		241		0			0	0	0	0	0	0																																																								0	0									
732637																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	488	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732758																																																																																																																																																								0	0	0	0				0	0	0	0	823		0		0			0	0	0	0	0	0																																																								152075	0									
732918																																																																																																																																																								0	200	0	0	0	0	0	0	0	0	12494	0	0	3028	0	477	0	0	0	0	0	0	0	0	0	0	0	0	4927	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
733054																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	117		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540																																																																																																																																																								0	0	0	0				0	0	0	1589	0		240		0			0	0	0	0	0	0																																																								0	0									
733559																																																																																																																																																								841	0	0	0				0	0	0	1135	0		0		0			0	0	0	0	0	0																																																								0	0									
733661																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
733755																																																																																																																																																								0	0	0	0				0	0	0	1355	0		0		15			0	0	0	0	0	0																																																								0	0									
733951																																																																																																																																																								0	0	0	0				0	0	0	377	0		90		0			0	0	0	0	0	0																																																								0	0									
734248																																																																																																																																																								0	0	0	0				0	0	0	1365	0		578		0			0	0	0	0	0	0																													678																				0							0	0									
734350																																																																																																																																																								0	45900	0	0				0	0	0	0	0		3469		0			0	0	0	0	0	0																																																								0	0									
734538																																																																																																																																																								0	0	0	0				0	0	0	0	0		1500		0			0	0	0	0	0	0																																																								0	0									
734613																																																																																																																																																								0	0	0	0				0	0	0	12764	0		0		694			0	0	0	0	0	0																																																								0	0									
735049																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
735067																																																																																																																																																								0	8000	0	0				0	0	0	0	0		0		211			0	0	0	0	0	0																																																								0	0									
735414																																																																																																																																																								0	0	0	0				0	0	0	2270	684		0		0			0	0	0	0	0	0																																																								0	0									
735441																																																																																																																																																								0	0	0	0				0	0	0	23686	7651		0		7434			0	0	0	0	0	0																													12812																				0							0	0									
735768																																																																																																																																																								0	0	0	0				0	0	0	52	0		240		230			0	0	0	0	0	0																																																								0	39914									
735973																																																																																																																																																								0	0	0	0				0	0	0	1390	0		0		0			0	0	0	0	0	0																																																								0	0									
736158																																																																																																																																																								0	0	0	0				0	0	0	0	0		10		0			0	0	0	0	0	0																																																								0	0									
736206																																																																																																																																																								2108	0	0	0				0	0	0	182303	0		0		7944			0	0	0	0	0	0																													1090936																				0							0	0									
736550																																																																																																																																																								0	0	0	0				0	0	0	1112	0		0		0			0	0	0	0	0	0																																																								0	0									
736662																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
737548																																																																																																																																																								0	0	0	0				0	0	0	11580	0		8013		0			0	0	0	0	0	0																													12471																				0							0	0									
738013																																																																																																																																																								0	8050	0	0				0	0	0	16694	6572		345		217			0	0	0	0	0	0																													7966																				0							0	0									
738040																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7758	0	0	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7677	0	0	0	0	0	0	0	0	0	0	0	7677	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738143																																																																																																																																																								0	0	0	0				0	0	0	2950	0		361		0			0	0	0	0	0	0																																																								0	0									
738255																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1077	0	0	109		0		0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738303																																																																																																																																																								200	0	0	0	0	0	0	0	0	0	39517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738657																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	158	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738769																																																																																																																																																								0	0	0	0				0	0	0	15613	0		1026		0			0	0	0	0	0	0																																																								0	0									
739346																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
739355																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	1063		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739560																																																																																																																																																								0	0	0	0				0	0	0	1104254	20265		21951		0			0	0	0	0	0	114214																													915036																				0							0	0									
739832																																																																																																																																																								0	0	0	0				0	0	0	4114	0		436		0			0	0	0	0	0	0																																																								0	0									
740249																																																																																																																																																								0	0	0	0				0	0	0	192	0		4256		0			0	0	0	0	0	0																													1068																				0							0	0									
741068																																																																																																																																																								0	9500	0	0				0	0	0	0	0		15		0			0	0	0	0	0	0																																																								0	0									
741152																																																																																																																																																								0	0	0	0				0	0	0	0	0		160		0			0	0	0	0	0	0																																																								0	0									
741330																																																																																																																																																								0	32	0	0	0	0	0	0	0	0	151585	0	0	0	0	3739	0	0	0	0	0	0	0	0	0	0	0	0	85848	0	0	0	0	0	0	0	0	0	0	0	85848	0	0	0	0	0	0	0	0	0	0	0	171696	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
741358																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
741648																																																																																																																																																								13	0	0	0				0	0	0	6	0		0		5			0	0	0	0	0	0																													875																				0							0	0									
741844																																																																																																																																																								0	0	0	0				0	0	0	1208	0		0		0			0	0	0	0	0	0																													2036																				0							0	0									
741956																																																																																																																																																								0	0	0	0				0	0	0	0	0		42		0			0	0	0	0	0	0																																																								0	0									
741974																																																																																																																																																								0	0	0	0				0	0	0	11658	0		0		0			0	0	0	0	0	0																																																								0	0									
742056																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		607			0	0	0	0	0	0																																																								0	0									
742542																																																																																																																																																								0	0	0	0				0	0	0	2790	1284		8		922			0	0	0	0	0	0																													0																				1918							0	0									
742636																																																																																																																																																								0	0	0	0				0	0	0	0	0		144		0			0	0	0	0	0	0																																																								0	0									
742944																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	14289	0	0	216		150		0	0	0	0	0	0	0	0	0	0	0	2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506	0	0	0	0	0	0	0	0	
743679																																																																																																																																																								0	0	0	0				0	0	0	44555	0		320		553			0	0	0	0	0	0																													1842																				0							0	0									
743950																																																																																																																																																								0	0	0	0				0	0	0	8	0		0		0			0	0	0	0	0	0																																																								0	0									
744256																																																																																																																																																								0	918	0	0				0	0	0	4078	0		193		0			0	0	0	0	0	0																																																								0	0									
744854																																																																																																																																																								0	0	0	0				0	0	0	2	0		462		2214			0	0	0	0	0	0																																																								0	0									
745150																																																																																																																																																								0	0	0	0				0	0	0	0	0		40		0			0	0	0	0	0	0																																																								0	0									
745347																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2072	0	0	5		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																																								292	4000	0	0				0	0	0	4320	0		0		0			0	0	0	0	0	0																													804																				0							0	0									
746429																																																																																																																																																								0	0	0	0				0	0	0	16304	0		52		2488			0	0	0	0	0	0																																																								0	0									
746755																																																																																																																																																								0	0	0	0				0	0	0	5772	0		1034		157			0	0	0	0	0	0																																																								0	0									
746942																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
746979																																																																																																																																																								0	0	0	0				0	0	0	1370	0		0		0			0	0	0	0	0	0																																																								0	0									
747051																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257																																																																																																																																																								0	0	0	0				0	0	0	1925	0		625		0			0	0	0	0	0	0																													2371																				0							0	0									
748254																																																																																																																																																								0	0	0	0				0	0	0	12256	0		265		488			0	0	0	0	0	0																																																								0	0									
748357																																																																																																																																																								0	0	0	0				0	0	0	136	0		0		0			0	0	0	0	0	0																																																								0	0									
748441																																																																																																																																																								0	0	0	0				0	0	0	0	0		264		0			0	0	0	0	0	0																																																								0	0									
748964																																																																																																																																																								0	0	0	0				0	0	0	550	0		247		0			0	0	0	0	0	0																																																								0	0									
749242																																																																																																																																																								0	0	0	0	0	0	674189	0	0	0	536394	0	0	95473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796000	0	0	0	0	0	0	0	0	0	0	0	624048	0	0	0	38757	0	0	0	0	0	0	0	2132994	0	0	0	0	0	0	0	0	0	0	0	31857	0	0	0	12744	0	0	0	0	0	497355	0	2	0	0	0	0	0	0	0	0	0	0	29377	0	
749635																																																																																																																																																								0	0	0	0				0	0	0	5738	0		245		1145			0	0	0	0	0	461																																																								0	0									
749840																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
749943																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
749952																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		84			0	0	0	0	0	0																																																								0	0									
750051																																																																																																																																																								50	0	0	0				0	0	0	2841	0		369		1551			0	0	0	0	0	0																																																								0	0									
750127																																																																																																																																																								0	0	0	0				0	0	0	3687	0		0		886			10000	5000	5000	0	0	0																																																								0	0									
750239																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	26992	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750341																																																																																																																																																								0	0	0	0				0	0	0	9704	0		728		0			0	0	0	0	0	0																																																								0	0									
750444																																																																																																																																																								0	0	0	0				0	0	0	115	0		0		78			0	0	0	0	0	0																																																								0	0									
750846																																																																																																																																																								0	0	0	0				0	0	0	894	0		250		209			0	0	0	0	0	0																																																								0	0									
751254																																																																																																																																																								0	0	0	0				0	0	0	5038	0		0		0			0	0	0	0	0	729																													275																				0							0	0									
751656																																																																																																																																																								797	3830	0	0	0	0	0	1530	0	0	63727	0	0	1151	0	2507	0	0	0	0	0	0	0	0	0	0	0	0	24893	0	0	0	0	0	0	0	0	0	0	0	2261	0	0	0	0	0	0	0	0	0	0	0	27154	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
751852																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	150		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
752644																																																																																																																																																								0	20000	0	0	0	0	0	0	0	0	1767	1035	0	33		0		0	0	0	0	0	0	0	0	0	0	0	5145	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	6420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
752831																																																																																																																																																								0	0	0	0				0	0	0	8077	0		477		0			0	0	0	0	0	0																																																								0	0									
753052																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
753324																																																																																																																																																								0	60000	0	0				0	0	0	52847	0		7585		0			0	0	0	0	0	0																																																								0	0									
753641																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		175			0	0	0	0	0	0																																																								0	0									
753856																																																																																																																																																								100	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
754068																																																																																																																																																								0	0	0	0				0	0	0	11958	0		0		3581			0	0	0	0	0	0																																																								0	0									
754246																																																																																																																																																								0	0	0	0				0	0	0	1246	0		0		0			0	0	0	0	0	0																																																								0	0									
754536																																																																																																																																																								231	6900	0	0				0	0	0	0	3500		0		0			0	0	0	0	0	0																																																								0	0									
754826																																																																																																																																																								0	0	0	0				0	0	0	38642	20631		0		1593			0	0	0	0	0	0																																																								0	0									
754853																																																																																																																																																								0	0	0	0				0	0	0	4449	0		5826		0			0	0	0	0	0	3127																																																								0	0									
754929																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	33868	20008	0	12448	0	2849	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
755047																																																																																																																																																								0	0	0	0				0	0	0	17455	0		0		47			0	0	0	0	0	0																																																								0	0									
755252																																																																																																																																																								0	0	0	0				0	0	0	14319	0		505		0			0	0	0	0	0	0																													26818																				0							0	0									
755421																																																																																																																																																								0	0	0	0				0	0	0	0	0		162		0			0	0	0	0	0	0																																																								0	0									
755458																																																																																																																																																								0	0	0	0				0	0	0	11552	0		73		5			0	0	0	0	0	0																													4809																				0							0	0									
756343																																																																																																																																																								0	0	0	0				0	0	0	0	0		175		0			0	0	0	0	0	0																																																								0	0									
756848																																																																																																																																																								0	20905	0	0				0	0	0	2327	0		179		0			0	0	0	0	0	0																																																								0	0									
757377																																																																																																																																																								0	0	0	0				0	0	0	0	0		20		0			0	0	0	0	0	0																																																								0	0									
